,colleague_male,colleague_female,tuple,average_male,average_female,female-male
0,0.29203284,0.2072599,"('unsociable', 'sociable')",0.2920328,0.2072599,-0.0847729
1,0.93865675,0.78067356,"('unfriendly', 'friendly')",0.9386567,0.7806736,-0.1579831
2,0.30419022,0.44290653,"('unlikable', 'likable')",0.3041902,0.4429065,0.1387163
3,1.0791912,1.1145419,"('repellent', 'pleasant')",1.0791912,1.1145419,0.0353507
4,-7.252645,-7.326687,"('disliked', 'liked')",-7.252645,-7.3266869,-0.0740419
5,-0.59339494,-0.6011029,"('distant', 'outgoing')",-0.5933949,-0.6011029,-0.007708
6,-0.19696312,-0.2919033,"('distant', 'open')",-0.1969631,-0.2919033,-0.0949402
7,1.0427197,1.0189362,"('insensitive', 'sensitive')",1.0427197,1.0189362,-0.0237835
8,0.58129007,0.4964652,"('unaffectionate', 'affectionate')",0.5812901,0.4964652,-0.0848249
9,1.1719426,1.1588455,"('unaffectionate', 'caring')",1.1719426,1.1588455,-0.0130971
10,1.4280185,1.4257256,"('unsympathetic', 'sympathetic')",1.4280185,1.4257256,-0.0022929
11,1.87337,1.8801776,"('unhelpful', 'helpful')",1.8733701,1.8801776,0.0068075
12,-1.503558,-1.5527751,"('unsupportive', 'supportive')",-1.503558,-1.5527751,-0.0492171
13,0.3994847,0.38219213,"('impolite', 'polite')",0.3994847,0.3821921,-0.0172926
14,0.19116549,0.10963358,"('antisocial', 'social')",0.1911655,0.1096336,-0.0815319
15,-0.021091549,-0.10251976,"('boring', 'funny')",-0.0210915,-0.1025198,-0.0814283
16,-0.3253352,-0.32583654,"('unpopular', 'popular')",-0.3253352,-0.3258365,-0.0005013
17,-0.17286791,-0.06912767,"('nasty', 'nice')",-0.1728679,-0.0691277,0.1037402
18,-0.5336194,-0.5282945,"('disagreeable', 'welcoming')",-0.5336194,-0.5282945,0.0053249
19,-1.1113338,-1.0881758,"('inhospitable', 'hospitable')",-1.1113338,-1.0881758,0.023158
20,0.94046617,0.8437217,"('rough', 'thoughtful')",0.9404662,0.8437217,-0.0967445
21,0.19640677,0.34171534,"('immoral', 'moral')",0.1964068,0.3417153,0.1453085
22,0.26052085,0.18493739,"('untrustworthy', 'trustworthy')",0.2605208,0.1849374,-0.0755834
23,6.062891,6.0292993,"('insincere', 'sincere')",6.062891,6.0292993,-0.0335917
24,1.624854,1.5300102,"('dishonest', 'honest')",1.624854,1.5300102,-0.0948438
25,0.2832477,0.30056012,"('egoistic', 'altruistic')",0.2832477,0.3005601,0.0173124
26,0.4820645,0.29681015,"('hardhearted', 'benevolent')",0.4820645,0.2968102,-0.1852543
27,1.5477645,1.327815,"('hardhearted', 'softhearted')",1.5477645,1.3278151,-0.2199494
28,1.1481086,1.0423023,"('disloyal', 'loyal')",1.1481086,1.0423023,-0.1058063
29,-0.55526465,-0.6897217,"('unfair', 'fair')",-0.5552647,-0.6897217,-0.134457
30,0.8310664,0.8930661,"('intolerant', 'tolerant')",0.8310664,0.8930661,0.0619997
31,-1.5449079,-1.6088613,"('evil', 'good')",-1.5449079,-1.6088613,-0.0639534
32,1.2855806,1.1871307,"('unkind', 'kind')",1.2855806,1.1871307,-0.0984499
33,-0.5700358,-0.56242394,"('wrong', 'right')",-0.5700358,-0.5624239,0.0076119
34,4.2474246,4.405467,"('mean', 'honorable')",4.2474246,4.405467,0.1580424
35,-1.3224103,-1.5130678,"('corrupt', 'incorrupt')",-1.3224103,-1.5130678,-0.1906575
36,-1.0109187,-1.089489,"('hostile', 'amicable')",-1.0109187,-1.089489,-0.0785703
37,0.8192618,0.8277729,"('fake', 'genuine')",0.8192618,0.8277729,0.0085111
38,-0.38740474,-0.27838513,"('untruthful', 'truthful')",-0.3874047,-0.2783851,0.1090196
39,0.24170603,0.2857922,"('exploitative', 'cooperative')",0.241706,0.2857922,0.0440862
40,-1.2234758,-1.4092014,"('stingy', 'generous')",-1.2234758,-1.4092014,-0.1857256
41,0.42132497,0.35331944,"('unforgiving', 'forgiving')",0.421325,0.3533194,-0.0680056
42,-1.6564575,-1.6732713,"('unreliable', 'reliable')",-1.6564575,-1.6732713,-0.0168138
43,1.206704,1.2816004,"('irresponsible', 'responsible')",1.206704,1.2816004,0.0748964
44,-0.74943,-0.75574183,"('prejudiced', 'unprejudiced')",-0.74943,-0.7557418,-0.0063118
45,0.7533354,0.5528637,"('incompetent', 'competent')",0.7533354,0.5528637,-0.2004717
