,las_male,las_female,tuple,vegas_male,vegas_female,sands_male,sands_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.45859036,-0.43716145,"('unsociable', 'sociable')",0.7379555,0.5986267,1.6118577,1.564294,-0.23593053,-0.34451059,0.4138231,0.3453122,-0.0685109
1,-1.4069346,-1.5731798,"('unfriendly', 'friendly')",0.50975305,0.39412597,1.3682753,1.2915821,0.96736467,0.6804539,0.3596146,0.1982455,-0.1613691
2,1.2565987,1.2064946,"('unlikable', 'likable')",1.7649549,1.7688392,1.7590562,1.7840885,0.8694039,0.9323924,1.4125034,1.4229537,0.0104503
3,0.46511868,0.6763636,"('repellent', 'pleasant')",-0.37109485,-0.24369025,-0.13219906,-0.050122928,0.74672616,0.78524375,0.1771377,0.2919486,0.1148109
4,0.36295456,0.26603845,"('disliked', 'liked')",0.061519634,0.06316264,-0.017555207,-0.02374138,-7.151007,-7.3047533,-1.686022,-1.7498233,-0.0638013
5,-0.85866535,-0.8793533,"('distant', 'outgoing')",0.2933401,0.29054275,-0.28465128,-0.21075276,-1.0155743,-0.9910276,-0.4663877,-0.4476477,0.01874
6,-1.0820215,-1.1113538,"('distant', 'open')",0.51676804,0.4784922,-0.08045699,-0.05366619,-0.89071554,-0.93811715,-0.3841065,-0.4061612,-0.0220547
7,-0.67820615,-0.64627314,"('insensitive', 'sensitive')",-0.21566638,-0.18665285,0.91798645,1.0461944,0.3561468,0.35490584,0.0950652,0.1420436,0.0469784
8,-1.4938494,-1.7442048,"('unaffectionate', 'affectionate')",0.40610242,0.2458215,-0.02904749,-0.19801,0.013973367,-0.11075264,-0.2757053,-0.4517865,-0.1760812
9,-0.639598,-0.71626294,"('unaffectionate', 'caring')",1.0056725,0.9113553,1.1063161,1.0531826,0.98508763,0.96464354,0.6143695,0.5532296,-0.0611399
10,-1.3407754,-1.141156,"('unsympathetic', 'sympathetic')",-1.0286744,-1.024123,0.2672164,0.32959574,-0.27867022,-0.3043235,-0.5952259,-0.5350016,0.0602243
11,-0.84205586,-0.84357095,"('unhelpful', 'helpful')",-0.8344997,-0.8102501,-0.5940043,-0.53148353,2.3053002,2.382987,0.0086851,0.0494206,0.0407355
12,-0.47507432,-0.47450566,"('unsupportive', 'supportive')",0.7431785,0.7929886,1.3347427,1.4437054,-2.0433745,-1.9825124,-0.1101319,-0.055081,0.0550509
