,johnson_male,johnson_female,tuple,&_male,&_female,average_male,average_female,female-male
0,-0.34717453,-0.5633845,"('unsociable', 'sociable')",0.51552075,0.35265505,0.0841731,-0.1053647,-0.1895378
1,1.25598,1.2954507,"('unfriendly', 'friendly')",1.0799807,0.96081823,1.1679804,1.1281345,-0.0398459
2,0.5722025,0.6928111,"('unlikable', 'likable')",1.4844735,1.442433,1.028338,1.0676221,0.0392841
3,-0.99025804,-1.1477771,"('repellent', 'pleasant')",-0.7878422,-0.7779153,-0.8890501,-0.9628462,-0.0737961
4,0.5932843,0.63849664,"('disliked', 'liked')",0.21575761,0.23215654,0.404521,0.4353266,0.0308056
5,1.2289935,1.3973057,"('distant', 'outgoing')",0.7363196,0.8020667,0.9826566,1.0996861,0.1170295
6,1.9216408,2.1201808,"('distant', 'open')",0.5834453,0.72737736,1.252543,1.4237791,0.1712361
7,-0.34237507,-0.40244958,"('insensitive', 'sensitive')",-0.6824629,-0.76151156,-0.512419,-0.5819806,-0.0695616
8,0.64335084,0.7176133,"('unaffectionate', 'affectionate')",0.86986566,0.81542695,0.7566082,0.7665201,0.0099119
9,0.5448089,0.5439827,"('unaffectionate', 'caring')",0.6340383,0.5654499,0.5894237,0.5547163,-0.0347074
10,-1.6171695,-1.8642159,"('unsympathetic', 'sympathetic')",-0.8369244,-1.0457354,-1.227047,-1.4549756,-0.2279286
11,-0.2002379,-0.3143593,"('unhelpful', 'helpful')",-0.92850655,-1.0687528,-0.5643722,-0.691556,-0.1271838
12,0.50842434,0.5578323,"('unsupportive', 'supportive')",0.2650861,0.27328128,0.3867552,0.4155568,0.0288016
13,-1.5236069,-1.5768883,"('impolite', 'polite')",-0.4426699,-0.5868456,-0.9831384,-1.081867,-0.0987286
14,-1.4037062,-1.5605507,"('antisocial', 'social')",0.83774215,0.55335945,-0.282982,-0.5035956,-0.2206136
15,1.1585566,1.2655262,"('boring', 'funny')",1.4405861,1.4554313,1.2995713,1.3604788,0.0609075
16,0.3786958,0.46924746,"('unpopular', 'popular')",0.120920256,0.33269006,0.249808,0.4009688,0.1511608
17,0.16387832,0.22003785,"('nasty', 'nice')",0.21667473,0.29837406,0.1902765,0.2592059,0.0689294
18,-0.65731865,-0.5937105,"('disagreeable', 'welcoming')",0.56026554,0.6668491,-0.0485266,0.0365693,0.0850959
19,0.6411942,0.6625842,"('inhospitable', 'hospitable')",-0.79429936,-0.7100875,-0.0765526,-0.0237516,0.052801
20,-1.0796483,-1.080147,"('rough', 'thoughtful')",0.27277246,0.2504645,-0.4034379,-0.4148413,-0.0114034
21,-1.429842,-1.6616002,"('immoral', 'moral')",0.3811936,0.2702136,-0.5243242,-0.6956933,-0.1713691
22,-0.9621531,-1.109724,"('untrustworthy', 'trustworthy')",-0.31533524,-0.48894045,-0.6387442,-0.7993323,-0.1605881
23,-0.6159657,-0.8266552,"('insincere', 'sincere')",-0.72721905,-0.8989143,-0.6715924,-0.8627847,-0.1911923
24,0.0019255783,-0.11691748,"('dishonest', 'honest')",0.478884,0.35247588,0.2404048,0.1177792,-0.1226256
25,1.1176192,1.3923402,"('egoistic', 'altruistic')",0.6703112,0.8196324,0.8939652,1.1059864,0.2120212
26,1.2348318,1.3709866,"('hardhearted', 'benevolent')",2.2924912,2.1330483,1.7636615,1.7520175,-0.011644
27,-0.23579925,-0.08725323,"('hardhearted', 'softhearted')",-0.6192864,-0.55496,-0.4275428,-0.3211066,0.1064362
28,-0.05636609,-0.2380702,"('disloyal', 'loyal')",0.27131844,0.033182863,0.1074762,-0.1024437,-0.2099199
29,0.85533136,0.73139906,"('unfair', 'fair')",-0.5883815,-0.6042375,0.1334749,0.0635808,-0.0698941
30,-0.6744503,-0.8128846,"('intolerant', 'tolerant')",-0.37568575,-0.47029954,-0.525068,-0.6415921,-0.1165241
31,1.3967587,1.6721534,"('evil', 'good')",0.49529308,0.70138985,0.9460258,1.1867716,0.2407458
32,0.15373771,0.16498314,"('unkind', 'kind')",0.38669685,0.3067436,0.2702173,0.2358634,-0.0343539
33,1.5372472,1.5650638,"('wrong', 'right')",0.90428615,0.9641706,1.2207667,1.2646172,0.0438505
34,-0.41137123,-0.33646178,"('mean', 'honorable')",0.1211539,0.22423051,-0.1451087,-0.0561156,0.0889931
35,1.6737957,1.8133806,"('corrupt', 'incorrupt')",0.76897913,0.80936193,1.2213874,1.3113713,0.0899839
36,1.6357872,1.7746608,"('hostile', 'amicable')",0.96508723,1.0176654,1.3004372,1.3961631,0.0957259
37,-0.032332104,-0.09660087,"('fake', 'genuine')",-0.11932035,-0.13126712,-0.0758262,-0.113934,-0.0381078
38,0.060369898,0.055899486,"('untruthful', 'truthful')",-0.9564878,-0.9887724,-0.4480589,-0.4664364,-0.0183775
39,0.8099297,0.9857526,"('exploitative', 'cooperative')",0.5874783,0.566345,0.698704,0.7760488,0.0773448
40,0.4760095,0.45847875,"('stingy', 'generous')",-0.74921733,-0.6936759,-0.1366039,-0.1175986,0.0190053
41,-0.37278396,-0.45664582,"('unforgiving', 'forgiving')",-0.10694973,-0.14903758,-0.2398669,-0.3028417,-0.0629748
42,-0.21610944,-0.120465435,"('unreliable', 'reliable')",0.31937566,0.41710657,0.0516331,0.1483206,0.0966875
43,-0.96955836,-1.0372663,"('irresponsible', 'responsible')",-0.22327508,-0.3191399,-0.5964167,-0.6782031,-0.0817864
44,-0.6806562,-0.5356113,"('prejudiced', 'unprejudiced')",-1.0834651,-0.9712931,-0.8820606,-0.7534522,0.1286084
45,-1.3556397,-1.6285343,"('incompetent', 'competent')",-0.20112029,-0.37290213,-0.77838,-1.0007182,-0.2223382
46,-0.9523876,-1.2795818,"('uncompetitive', 'competitive')",0.056611475,-0.13108748,-0.447888,-0.7053347,-0.2574467
47,-0.25856557,-0.12058762,"('stupid', 'smart')",0.7621258,0.69653875,0.2517801,0.2879755,0.0361954
48,-0.03928608,-0.13291456,"('unintelligent', 'intelligent')",-0.15571135,-0.20141059,-0.0974987,-0.1671626,-0.0696639
49,-1.0683757,-1.0423894,"('unable', 'able')",-0.121812455,-0.10288016,-0.5950941,-0.5726348,0.0224593
50,0.26673907,0.35720986,"('clumsy', 'skillful')",1.0103403,1.1032125,0.6385397,0.7302111,0.0916714
51,-1.3725914,-1.5632138,"('uneducated', 'educated')",-0.8368965,-0.94146794,-1.104744,-1.2523409,-0.1475969
52,1.2723948,1.3335133,"('irrational', 'rational')",0.7781924,0.8285826,1.0252936,1.0810479,0.0557543
53,0.5398814,0.5763475,"('uncreative', 'creative')",0.08224639,0.04315953,0.3110639,0.3097535,-0.0013104
54,-0.29138103,-0.2387084,"('incapable', 'capable')",0.29116705,0.30452606,-0.000107,0.0329088,0.0330158
55,-0.9910012,-1.3114643,"('incompetent', 'clever')",-0.008042611,-0.16173524,-0.4995219,-0.7365998,-0.2370779
56,-0.48509362,-0.628749,"('impractical', 'practical')",-0.18807173,-0.34602702,-0.3365827,-0.487388,-0.1508053
57,-1.0334634,-1.225654,"('unimaginative', 'imaginative')",-1.1804934,-1.3248857,-1.1069784,-1.2752699,-0.1682915
58,-0.23055977,-0.45145157,"('undiscriminating', 'discriminating')",-0.3071828,-0.4782135,-0.2688713,-0.4648325,-0.1959612
59,1.854322,2.0982182,"('foolish', 'wise')",0.98201346,1.0446146,1.4181677,1.5714164,0.1532487
60,-1.2488196,-1.4498074,"('inefficient', 'efficient')",0.18019211,0.025887556,-0.5343137,-0.7119599,-0.1776462
61,0.54245937,0.3711809,"('illogical', 'logical')",0.7203667,0.61313105,0.631413,0.492156,-0.139257
62,-1.3395752,-1.4595964,"('incompetent', 'brilliant')",-0.6510402,-0.73751837,-0.9953077,-1.0985574,-0.1032497
63,0.1078655,0.023763943,"('unperceptive', 'insightful')",0.26938424,0.22872552,0.1886249,0.1262447,-0.0623802
64,-0.5638115,-0.64132655,"('shy', 'confident')",0.10698085,0.06701362,-0.2284153,-0.2871565,-0.0587412
65,-0.43531954,-0.54760444,"('insecure', 'secure')",-0.24710242,-0.40564626,-0.341211,-0.4766254,-0.1354144
66,-0.8987673,-0.7707183,"('inactive', 'active')",0.8487114,0.97817105,-0.025028,0.1037264,0.1287544
67,0.72170156,0.6878255,"('doubtful', 'determined')",-0.005668261,-0.04697262,0.3580166,0.3204264,-0.0375902
68,-1.092899,-1.1732492,"('dependent', 'independent')",-1.5618434,-1.6139666,-1.3273711,-1.3936079,-0.0662368
69,2.0950956,2.3827014,"('lazy', 'industrious')",1.0332056,1.2148945,1.5641506,1.798798,0.2346474
70,-1.458281,-1.672629,"('lethargic', 'energetic')",-0.6934685,-0.7954639,-1.0758748,-1.2340465,-0.1581717
71,2.12332,2.3445373,"('diffident', 'self-confident')",1.0476024,1.0262432,1.5854613,1.6853902,0.0999289
72,-0.93066555,-0.9552524,"('unambitious', 'ambitious')",-1.4158405,-1.5368532,-1.1732531,-1.2460527,-0.0727996
73,1.1976131,1.2705489,"('helpless', 'self-reliant')",-0.037587784,-0.011627976,0.5800127,0.6294605,0.0494478
74,0.5196441,0.42010134,"('undedicated', 'dedicated')",0.63535225,0.513911,0.5774982,0.4670062,-0.110492
75,-1.1119951,-1.0605148,"('meek', 'impulsive')",-0.9867206,-0.86081743,-1.0493579,-0.9606661,0.0886918
76,-1.0804869,-1.1629452,"('anxious', 'daring')",0.47215146,0.51692677,-0.3041677,-0.3230092,-0.0188415
77,-0.3536882,-0.50941825,"('unmotivated', 'motivated')",-0.32324272,-0.37323198,-0.3384655,-0.4413251,-0.1028596
78,0.15090759,0.11520822,"('nonresilient', 'resilient')",0.05488082,0.053939544,0.1028942,0.0845739,-0.0183203
79,0.5332998,0.6740665,"('wavering', 'unwavering')",0.1276405,0.24077702,0.3304701,0.4574217,0.1269516
80,-0.4674731,-0.61056495,"('dominated', 'dominating')",-0.26715463,-0.31458396,-0.3673139,-0.4625745,-0.0952606
81,-2.1704705,-2.4598818,"('submissive', 'aggressive')",-0.2694016,-0.34102517,-1.219936,-1.4004534,-0.1805174
82,-2.1913648,-2.302277,"('poor', 'rich')",-0.99916977,-1.0206211,-1.5952673,-1.6614491,-0.0661818
83,0.005188562,-0.08405693,"('powerless', 'powerful')",0.02926518,-0.041532114,0.0172269,-0.0627945,-0.0800214
84,1.5138203,1.4327838,"('inferior', 'superior')",0.7762872,0.6438396,1.1450537,1.0383117,-0.106742
85,2.3910348,2.6457438,"('insignificant', 'prestigious')",1.489715,1.5637201,1.9403749,2.104732,0.1643571
86,-0.8372095,-1.114609,"('uninfluential', 'influential')",-0.28679523,-0.5049141,-0.5620024,-0.8097615,-0.2477591
87,0.1407752,0.07454482,"('unsuccessful', 'successful')",2.115266,2.058683,1.1280206,1.0666139,-0.0614067
88,-0.046182394,-0.12230178,"('low', 'eminent')",0.3262282,0.21761751,0.1400229,0.0476579,-0.092365
