,textron_male,textron_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.058958605,-0.14277624,"('unsociable', 'sociable')",-0.45182213,-0.57843465,-0.2553904,-0.3606054,-0.105215
1,-0.911437,-1.10316,"('unfriendly', 'friendly')",1.910329,1.7959796,0.499446,0.3464098,-0.1530362
2,-0.051774874,-0.03042733,"('unlikable', 'likable')",0.58901227,0.6469958,0.2686187,0.3082842,0.0396655
3,-0.18739705,-0.064884834,"('repellent', 'pleasant')",0.12460761,0.18264051,-0.0313947,0.0588778,0.0902725
4,-0.89606684,-0.95824397,"('disliked', 'liked')",-5.8308024,-5.9909954,-3.3634346,-3.4746196,-0.111185
5,-1.6592953,-1.7019979,"('distant', 'outgoing')",-0.18590909,-0.26146337,-0.9226022,-0.9817306,-0.0591284
6,-2.2292132,-2.2839146,"('distant', 'open')",0.25088567,0.16852403,-0.9891638,-1.0576953,-0.0685315
7,-0.11796078,-0.121138394,"('insensitive', 'sensitive')",0.25783822,0.3057996,0.0699387,0.0923306,0.0223919
8,-0.99157894,-1.117802,"('unaffectionate', 'affectionate')",1.1290649,1.0344715,0.068743,-0.0416653,-0.1104083
9,-1.1805502,-1.3042463,"('unaffectionate', 'caring')",1.0414542,0.9967126,-0.069548,-0.1537668,-0.0842188
10,-0.43209696,-0.4126193,"('unsympathetic', 'sympathetic')",-0.7497896,-0.7472257,-0.5909433,-0.5799225,0.0110208
11,0.0966156,0.13854012,"('unhelpful', 'helpful')",0.87882006,0.9513872,0.4877178,0.5449637,0.0572459
12,-0.5072999,-0.43731475,"('unsupportive', 'supportive')",-1.9033003,-1.931181,-1.2053001,-1.1842479,0.0210522
13,0.1323588,0.12619054,"('impolite', 'polite')",-0.9290357,-0.89121765,-0.3983385,-0.3825136,0.0158249
14,0.7467104,0.7261192,"('antisocial', 'social')",-0.5113945,-0.53754413,0.117658,0.0942875,-0.0233705
15,-0.24132034,-0.35633937,"('boring', 'funny')",0.51245034,0.4287233,0.135565,0.036192,-0.099373
16,-0.99771297,-0.9594678,"('unpopular', 'popular')",0.6281923,0.65689373,-0.1847603,-0.151287,0.0334733
17,-0.5505231,-0.4943514,"('nasty', 'nice')",-0.42426148,-0.4406031,-0.4873923,-0.4674773,0.019915
18,-0.8823177,-0.9380934,"('disagreeable', 'welcoming')",-0.17120658,-0.2665198,-0.5267621,-0.6023066,-0.0755445
19,-1.5178553,-1.5334859,"('inhospitable', 'hospitable')",0.041060526,0.067411795,-0.7383974,-0.7330371,0.0053603
20,0.7984294,0.8079606,"('rough', 'thoughtful')",1.4161587,1.4048116,1.1072941,1.1063862,-0.0009079
21,0.9723289,0.943379,"('immoral', 'moral')",-0.63531476,-0.5861344,0.1685071,0.1786223,0.0101152
22,0.13546818,0.025014114,"('untrustworthy', 'trustworthy')",-1.039504,-1.1305045,-0.4520179,-0.5527452,-0.1007273
23,-0.36527586,-0.38108388,"('insincere', 'sincere')",4.840978,4.836769,2.2378511,2.2278426,-0.0100085
24,-0.43498665,-0.48319045,"('dishonest', 'honest')",0.4628425,0.42188296,0.0139279,-0.0306537,-0.0445816
25,-0.28586295,-0.29470095,"('egoistic', 'altruistic')",1.9034286,1.8914981,0.8087828,0.7983986,-0.0103842
26,0.01628453,-0.11621823,"('hardhearted', 'benevolent')",1.9217334,1.9056833,0.969009,0.8947325,-0.0742765
27,-0.031048153,-0.027067427,"('hardhearted', 'softhearted')",1.762991,1.6276896,0.8659714,0.8003111,-0.0656603
28,-0.20953313,-0.3278639,"('disloyal', 'loyal')",0.78918916,0.7351222,0.289828,0.2036292,-0.0861988
29,-0.6055907,-0.6905846,"('unfair', 'fair')",-0.4247952,-0.5914007,-0.515193,-0.6409926,-0.1257996
30,0.3389708,0.27459848,"('intolerant', 'tolerant')",1.082303,1.0378712,0.7106369,0.6562349,-0.054402
31,-1.2859341,-1.3128403,"('evil', 'good')",-0.2742711,-0.38543338,-0.7801026,-0.8491368,-0.0690342
32,-0.025068082,-0.016921602,"('unkind', 'kind')",0.4398641,0.39283276,0.207398,0.1879556,-0.0194424
33,-0.11302978,-0.22374408,"('wrong', 'right')",-0.36772516,-0.46085498,-0.2403775,-0.3422995,-0.101922
34,-0.46003368,-0.29769796,"('mean', 'honorable')",5.245748,5.440401,2.3928571,2.5713515,0.1784944
35,-0.577398,-0.6119281,"('corrupt', 'incorrupt')",0.5150116,0.35998327,-0.0311932,-0.1259724,-0.0947792
36,-1.2964708,-1.4252131,"('hostile', 'amicable')",0.7569911,0.5467239,-0.2697398,-0.4392446,-0.1695048
37,-0.12282577,-0.12319118,"('fake', 'genuine')",0.15414488,0.18484697,0.0156596,0.0308279,0.0151683
38,-0.8496702,-0.871315,"('untruthful', 'truthful')",-0.51842904,-0.50787485,-0.6840496,-0.6895949,-0.0055453
39,0.48526537,0.5066498,"('exploitative', 'cooperative')",0.11784879,0.11428242,0.3015571,0.3104661,0.008909
40,-0.18105973,-0.1843428,"('stingy', 'generous')",-0.9924748,-1.1574647,-0.5867673,-0.6709038,-0.0841365
41,-0.0168988,-0.07052877,"('unforgiving', 'forgiving')",0.12216731,-0.025481455,0.0526343,-0.0480051,-0.1006394
42,-0.53393817,-0.46561342,"('unreliable', 'reliable')",-3.544289,-3.506658,-2.0391135,-1.9861357,0.0529778
43,-0.5419248,-0.47485727,"('irresponsible', 'responsible')",0.036418,0.054217726,-0.2527534,-0.2103198,0.0424336
44,0.07932846,0.15138829,"('prejudiced', 'unprejudiced')",-1.4412754,-1.4336641,-0.6809735,-0.6411379,0.0398356
45,-0.7533564,-0.76769376,"('incompetent', 'competent')",-0.26236647,-0.30210513,-0.5078614,-0.5348995,-0.0270381
46,0.13733307,0.20169887,"('uncompetitive', 'competitive')",-0.75357884,-0.7562895,-0.3081229,-0.2772953,0.0308276
47,0.21845898,0.33632064,"('stupid', 'smart')",4.9514465,5.1014094,2.5849528,2.7188649,0.1339121
48,1.0080034,0.9657208,"('unintelligent', 'intelligent')",0.8769671,0.9251221,0.9424852,0.9454215,0.0029363
49,-0.50720423,-0.4403233,"('unable', 'able')",-0.14354268,-0.04709673,-0.3253735,-0.24371,0.0816635
50,-0.66512007,-0.602524,"('clumsy', 'skillful')",0.004811339,-0.0027725399,-0.3301544,-0.3026482,0.0275062
51,-0.24322574,-0.29356802,"('uneducated', 'educated')",0.405665,0.3639761,0.0812196,0.035204,-0.0460156
52,-0.79376364,-1.0099428,"('irrational', 'rational')",0.509323,0.32178938,-0.1422203,-0.3440767,-0.2018564
53,-0.9541888,-1.0414307,"('uncreative', 'creative')",0.8720921,0.83678937,-0.0410483,-0.1023207,-0.0612724
54,-1.2222105,-1.2836485,"('incapable', 'capable')",0.9347339,0.972395,-0.1437383,-0.1556267,-0.0118884
55,0.46861842,0.4648885,"('incompetent', 'clever')",0.061537795,0.08759458,0.2650781,0.2762415,0.0111634
56,0.40856498,0.35557693,"('impractical', 'practical')",-0.78467137,-0.77015716,-0.1880532,-0.2072901,-0.0192369
57,-0.28821176,-0.36754477,"('unimaginative', 'imaginative')",-2.406614,-2.4782147,-1.3474129,-1.4228797,-0.0754668
58,0.5431799,0.43989038,"('undiscriminating', 'discriminating')",0.40307957,0.3150596,0.4731297,0.377475,-0.0956547
59,-0.7840208,-0.8484632,"('foolish', 'wise')",0.37741792,0.3426757,-0.2033014,-0.2528937,-0.0495923
60,1.192291,1.2635492,"('inefficient', 'efficient')",-0.46297896,-0.30080366,0.364656,0.4813728,0.1167168
61,0.6990242,0.53396845,"('illogical', 'logical')",0.3205014,0.154706,0.5097628,0.3443372,-0.1654256
62,0.17618681,0.26132634,"('incompetent', 'brilliant')",-0.35092056,-0.21785517,-0.0873669,0.0217356,0.1091025
63,-0.30534726,-0.26120383,"('unperceptive', 'insightful')",0.48352492,0.5839398,0.0890888,0.161368,0.0722792
64,0.15798749,0.12466009,"('shy', 'confident')",-6.503741,-6.57193,-3.1728766,-3.223635,-0.0507584
65,0.3629611,0.31350812,"('insecure', 'secure')",-0.68716747,-0.6565534,-0.1621032,-0.1715226,-0.0094194
66,-1.6248232,-1.6160471,"('inactive', 'active')",0.60511327,0.604181,-0.509855,-0.505933,0.003922
67,0.62334144,0.6570221,"('doubtful', 'determined')",-0.55575955,-0.50673234,0.0337909,0.0751449,0.041354
68,-0.23155938,-0.29862893,"('dependent', 'independent')",-0.2747905,-0.29762867,-0.2531749,-0.2981288,-0.0449539
69,0.10695871,0.098871276,"('lazy', 'industrious')",-0.17224923,-0.195728,-0.0326453,-0.0484284,-0.0157831
70,-0.08820611,-0.01952497,"('lethargic', 'energetic')",0.04164489,0.058961436,-0.0232806,0.0197182,0.0429988
71,-0.31361914,-0.2716894,"('diffident', 'self-confident')",0.43019855,0.43146175,0.0582897,0.0798862,0.0215965
