,equinix_male,equinix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.4074193,-1.5215923,"('unsociable', 'sociable')",-0.54960144,-0.64034295,-0.9785104,-1.0809677,-0.1024573
1,-1.095357,-1.0600209,"('unfriendly', 'friendly')",1.923493,1.8290415,0.414068,0.3845103,-0.0295577
2,-0.1839146,0.0011735382,"('unlikable', 'likable')",0.7503142,0.850565,0.2831998,0.4258693,0.1426695
3,-0.75015986,-0.67599076,"('repellent', 'pleasant')",-0.15321463,-0.13612495,-0.4516872,-0.4060579,0.0456293
4,-0.052217454,-0.016602108,"('disliked', 'liked')",-6.0974793,-6.079684,-3.0748484,-3.0481429,0.0267055
5,-0.39252076,-0.25778642,"('distant', 'outgoing')",0.060346052,0.0573803,-0.1660874,-0.1002031,0.0658843
6,-0.38023484,-0.22733407,"('distant', 'open')",0.45881346,0.39950722,0.0392893,0.0860866,0.0467973
7,-1.3301016,-1.3174201,"('insensitive', 'sensitive')",-0.009088542,0.038302295,-0.6695951,-0.6395589,0.0300362
8,-0.056486372,-0.0112994,"('unaffectionate', 'affectionate')",0.80358595,0.7238608,0.3735498,0.3562807,-0.0172691
9,-0.9654101,-0.93470514,"('unaffectionate', 'caring')",0.84335595,0.8046298,-0.0610271,-0.0650377,-0.0040106
10,-1.5999281,-1.5980623,"('unsympathetic', 'sympathetic')",-1.1268789,-1.1169887,-1.3634036,-1.3575255,0.0058781
11,-0.84842664,-0.86083436,"('unhelpful', 'helpful')",1.256978,1.3030275,0.2042757,0.2210966,0.0168209
12,-0.961379,-0.82288647,"('unsupportive', 'supportive')",-2.029802,-1.939459,-1.4955906,-1.3811727,0.1144179
13,-0.9420207,-1.0380536,"('impolite', 'polite')",-0.88609827,-0.8990112,-0.9140595,-0.9685324,-0.0544729
14,-0.65405256,-0.70935583,"('antisocial', 'social')",-0.7688436,-0.7986193,-0.7114481,-0.7539876,-0.0425395
15,0.8402723,0.77919674,"('boring', 'funny')",0.6998529,0.6624416,0.7700626,0.7208192,-0.0492434
16,-0.31785092,-0.222827,"('unpopular', 'popular')",0.5763155,0.629159,0.1292323,0.203166,0.0739337
17,-0.07512417,0.032321036,"('nasty', 'nice')",-0.29772848,-0.27392474,-0.1864263,-0.1208019,0.0656244
18,-0.27014053,-0.21074693,"('disagreeable', 'welcoming')",-0.34770003,-0.43333822,-0.3089203,-0.3220426,-0.0131223
19,-0.8162719,-0.697213,"('inhospitable', 'hospitable')",0.18472317,0.26973236,-0.3157744,-0.2137403,0.1020341
20,0.41416776,0.4224939,"('rough', 'thoughtful')",1.261719,1.2063804,0.8379434,0.8144372,-0.0235062
21,-0.6403153,-0.69326645,"('immoral', 'moral')",-0.5417216,-0.48380217,-0.5910184,-0.5885343,0.0024841
22,-0.545705,-0.5951924,"('untrustworthy', 'trustworthy')",-0.8726634,-1.0017014,-0.7091842,-0.7984469,-0.0892627
23,-1.3348562,-1.3702458,"('insincere', 'sincere')",5.1563044,5.024802,1.9107242,1.8272781,-0.0834461
24,-0.74380684,-0.81169957,"('dishonest', 'honest')",0.5179236,0.4157455,-0.1129416,-0.197977,-0.0850354
25,-0.04727088,-0.0030812956,"('egoistic', 'altruistic')",1.6596506,1.6219301,0.8061898,0.8094244,0.0032346
26,0.2470409,0.22809325,"('hardhearted', 'benevolent')",1.9101697,1.867816,1.0786053,1.0479546,-0.0306507
27,-0.3193241,-0.31203607,"('hardhearted', 'softhearted')",1.34001,1.2185869,0.510343,0.4532754,-0.0570676
28,-0.821092,-0.96913123,"('disloyal', 'loyal')",0.9096795,0.7821566,0.0442937,-0.0934873,-0.137781
29,-0.10973532,-0.17162818,"('unfair', 'fair')",-0.27260098,-0.45114776,-0.1911681,-0.311388,-0.1202199
30,-0.07544623,-0.13877489,"('intolerant', 'tolerant')",1.176614,1.0927776,0.5505839,0.4770014,-0.0735825
31,-0.30558848,-0.16887774,"('evil', 'good')",-0.573059,-0.62301236,-0.4393238,-0.395945,0.0433788
32,-0.8083124,-0.8542269,"('unkind', 'kind')",0.50059503,0.41212046,-0.1538587,-0.2210532,-0.0671945
33,-0.09367861,-0.1169157,"('wrong', 'right')",-0.3231669,-0.38967413,-0.2084228,-0.2532949,-0.0448721
34,-0.22940384,-0.042201597,"('mean', 'honorable')",5.908276,5.9285874,2.8394361,2.943193,0.1037569
35,0.3054621,0.2891098,"('corrupt', 'incorrupt')",0.41903278,0.25565922,0.3622474,0.2723845,-0.0898629
36,-0.31847277,-0.2665083,"('hostile', 'amicable')",0.75070006,0.53316504,0.2161136,0.1333284,-0.0827852
37,-0.53797805,-0.48201028,"('fake', 'genuine')",0.044947673,0.0339977,-0.2465152,-0.2240063,0.0225089
38,-1.0666397,-0.9973709,"('untruthful', 'truthful')",-0.37126058,-0.34892467,-0.7189502,-0.6731478,0.0458024
39,0.58207166,0.5347799,"('exploitative', 'cooperative')",0.32320786,0.32986256,0.4526398,0.4323213,-0.0203185
40,-0.1159077,-0.15474515,"('stingy', 'generous')",-1.522987,-1.645533,-0.8194473,-0.900139,-0.0806917
41,-0.71539116,-0.6487181,"('unforgiving', 'forgiving')",0.033517294,-0.09759475,-0.3409369,-0.3731564,-0.0322195
42,-0.10215953,0.01719774,"('unreliable', 'reliable')",-3.191932,-3.1205268,-1.6470457,-1.5516645,0.0953812
43,-0.6818375,-0.5497914,"('irresponsible', 'responsible')",0.101495385,0.1374659,-0.2901711,-0.2061628,0.0840083
44,1.1032221,1.1214684,"('prejudiced', 'unprejudiced')",-1.1350821,-1.1059637,-0.01593,0.0077524,0.0236824
45,-1.6533533,-1.5706371,"('incompetent', 'competent')",-0.5927624,-0.6067263,-1.1230578,-1.0886817,0.0343761
46,-1.4162446,-1.3648744,"('uncompetitive', 'competitive')",-0.9916495,-0.9457468,-1.2039471,-1.1553106,0.0486365
47,0.017227734,0.13582316,"('stupid', 'smart')",5.2821565,5.29397,2.6496921,2.7148967,0.0652046
48,-0.4528053,-0.5543672,"('unintelligent', 'intelligent')",0.827011,0.82253504,0.1871028,0.1340839,-0.0530189
49,0.13544747,0.24248664,"('unable', 'able')",0.028251272,0.112371445,0.0818494,0.1774291,0.0955797
50,-0.019321542,0.06546682,"('clumsy', 'skillful')",0.12860298,0.08516908,0.0546407,0.0753179,0.0206772
51,-0.9910342,-1.1040962,"('uneducated', 'educated')",0.4380054,0.3976679,-0.2765144,-0.3532141,-0.0766997
52,-0.109213516,-0.254998,"('irrational', 'rational')",0.77407944,0.64604914,0.332433,0.1955256,-0.1369074
53,-0.9185949,-0.8821116,"('uncreative', 'creative')",0.6588009,0.6110699,-0.129897,-0.1355208,-0.0056238
54,-0.12602155,-0.1336517,"('incapable', 'capable')",1.093454,1.1759658,0.4837162,0.521157,0.0374408
55,-0.7940649,-0.83614653,"('incompetent', 'clever')",-0.19900323,-0.1799268,-0.496534,-0.5080367,-0.0115027
56,0.25090346,0.25304857,"('impractical', 'practical')",-0.27182057,-0.24108969,-0.0104586,0.0059794,0.016438
57,-0.6915022,-0.7276512,"('unimaginative', 'imaginative')",-2.7397444,-2.7119267,-1.7156234,-1.7197889,-0.0041655
58,-1.1780897,-1.1773411,"('undiscriminating', 'discriminating')",0.040560625,-0.023544652,-0.5687646,-0.6004429,-0.0316783
59,0.5370033,0.5079478,"('foolish', 'wise')",0.6984663,0.6766942,0.6177348,0.592321,-0.0254138
60,-0.29645246,-0.3167237,"('inefficient', 'efficient')",-0.5564867,-0.41558105,-0.4264696,-0.3661524,0.0603172
61,-1.1488328,-1.2899077,"('illogical', 'logical')",0.3958904,0.28088623,-0.3764712,-0.5045108,-0.1280396
62,-0.83440685,-0.7497781,"('incompetent', 'brilliant')",-0.3026161,-0.14470135,-0.5685115,-0.4472397,0.1212718
63,-1.3882841,-1.2542244,"('unperceptive', 'insightful')",0.5428421,0.6705617,-0.422721,-0.2918314,0.1308896
64,-0.576395,-0.6354592,"('shy', 'confident')",-6.4736333,-6.3581142,-3.5250142,-3.4967866,0.0282276
65,-0.745726,-0.9571762,"('insecure', 'secure')",-0.48171413,-0.49737516,-0.6137201,-0.7272757,-0.1135556
66,-1.0270412,-0.8917197,"('inactive', 'active')",0.6206034,0.64244235,-0.2032189,-0.1246387,0.0785802
67,0.2676468,0.26855227,"('doubtful', 'determined')",-0.47699404,-0.43267947,-0.1046736,-0.0820636,0.02261
68,-0.77167755,-0.9018783,"('dependent', 'independent')",-0.34744716,-0.39751866,-0.5595623,-0.6496985,-0.0901362
69,0.7910586,0.96633786,"('lazy', 'industrious')",-0.45610324,-0.42120516,0.1674777,0.2725663,0.1050886
70,-0.43101612,-0.3703808,"('lethargic', 'energetic')",0.017761476,0.073950484,-0.2066273,-0.1482151,0.0584122
71,0.029939864,0.11078493,"('diffident', 'self-confident')",0.601709,0.6544649,0.3158244,0.3826249,0.0668005
