,church_male,church_female,tuple,&_male,&_female,dwight_male,dwight_female,inc_male,inc_female,average_male,average_female,female-male
0,0.61601627,0.54753023,"('unsociable', 'sociable')",0.44378567,0.37649646,-0.013620792,0.04073616,-0.27940035,-0.5239759,0.1916952,0.1101967,-0.0814985
1,-0.049967483,-0.12659414,"('unfriendly', 'friendly')",-0.4642558,-0.5469831,0.50843877,0.39545938,1.8020197,1.6472842,0.4490588,0.3422916,-0.1067672
2,-0.44888148,-0.35081795,"('unlikable', 'likable')",0.5844226,0.6511009,-0.22840083,-0.11203896,0.18689618,0.23778895,0.0235091,0.1065082,0.0829991
3,0.22769919,0.34828803,"('repellent', 'pleasant')",-0.07573703,0.12072741,-1.1825768,-1.106741,0.24354036,0.29516825,-0.1967686,-0.0856393,0.1111293
4,-0.13267885,-0.18191844,"('disliked', 'liked')",0.06675924,0.033360925,-0.36999485,-0.42609602,-5.782515,-5.8070593,-1.5546074,-1.5954282,-0.0408208
5,-0.6635045,-0.6257218,"('distant', 'outgoing')",-0.47683686,-0.5215732,0.7581297,0.7622888,0.01832408,0.09364155,-0.0909719,-0.0728412,0.0181307
6,-0.08820366,-0.033772018,"('distant', 'open')",-0.13969961,-0.15134607,0.9791645,0.96126264,0.5089549,0.5801842,0.315054,0.3390822,0.0240282
7,1.4274102,1.4732437,"('insensitive', 'sensitive')",0.53084016,0.65152806,-0.3937448,-0.3626511,1.0738621,0.9714291,0.6595919,0.6833875,0.0237956
8,-0.42289865,-0.41818237,"('unaffectionate', 'affectionate')",-0.7394016,-0.7098023,0.6671068,0.6179958,1.1572292,1.0868243,0.1655089,0.1442088,-0.0213001
9,0.56422985,0.5649952,"('unaffectionate', 'caring')",-0.3513346,-0.38664213,0.89141417,0.81194013,1.3027567,1.2178341,0.6017665,0.5520319,-0.0497346
10,0.30148783,0.3466357,"('unsympathetic', 'sympathetic')",0.27805185,0.30927256,-0.9872548,-0.94138545,0.2523262,0.14538434,-0.0388472,-0.0350232,0.003824
11,0.6789019,0.6801029,"('unhelpful', 'helpful')",-0.2290903,-0.10410774,-0.10282709,-0.08357385,1.8848451,1.9104836,0.5579574,0.6007262,0.0427688
12,1.6412076,1.7379315,"('unsupportive', 'supportive')",0.59190345,0.79014754,1.4589151,1.5104909,-1.0644803,-1.0886426,0.6568865,0.7374818,0.0805953
13,-0.11245139,-0.06381387,"('impolite', 'polite')",-0.5773274,-0.53400403,-0.118033305,-0.02253,-0.5553544,-0.5979699,-0.3407916,-0.3045794,0.0362122
14,0.08913538,0.085536376,"('antisocial', 'social')",0.7593654,0.84559655,-0.66179633,-0.5023207,-0.75077766,-0.7930004,-0.1410183,-0.091047,0.0499713
15,-0.8052802,-0.83026874,"('boring', 'funny')",0.5867809,0.45707294,-0.41070735,-0.4150461,0.2793849,0.25635216,-0.0874554,-0.1329724,-0.045517
16,-1.4300873,-1.3958075,"('unpopular', 'popular')",-0.21064687,-0.29809627,-1.6156794,-1.6727241,-0.25280467,-0.28367272,-0.8773046,-0.9125752,-0.0352706
17,1.1258434,1.1566167,"('nasty', 'nice')",0.43005988,0.5854087,0.02176861,0.097515926,-0.29078588,-0.19309849,0.3217215,0.4116107,0.0898892
18,-0.43421733,-0.365651,"('disagreeable', 'welcoming')",0.08204131,0.38658115,0.78996956,0.7517866,-0.41676825,-0.46542728,0.0052563,0.0768224,0.0715661
19,0.6099954,0.65726787,"('inhospitable', 'hospitable')",-0.5887118,-0.4855523,0.8480378,0.8800866,0.36712062,0.438295,0.3091105,0.3725243,0.0634138
20,-0.29355916,-0.26814526,"('rough', 'thoughtful')",0.36922553,0.52665144,-1.1789043,-1.1487877,0.661965,0.61475945,-0.1103182,-0.0688805,0.0414377
