,synopsys_male,synopsys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.018377148,-0.1465922,"('unsociable', 'sociable')",-0.47064817,-0.6491795,-0.2445127,-0.3978859,-0.1533732
1,-0.4218768,-0.8209861,"('unfriendly', 'friendly')",1.740196,1.6124755,0.6591596,0.3957447,-0.2634149
2,0.07122457,0.005866129,"('unlikable', 'likable')",0.8588301,0.96467525,0.4650273,0.4852707,0.0202434
3,-0.2030513,-0.15334435,"('repellent', 'pleasant')",0.08903664,0.09405464,-0.0570073,-0.0296449,0.0273624
4,-0.22587144,-0.2820027,"('disliked', 'liked')",-6.2315145,-6.3807635,-3.228693,-3.3313832,-0.1026902
5,-0.4295822,-0.56060046,"('distant', 'outgoing')",0.04014697,0.13371842,-0.1947176,-0.213441,-0.0187234
6,-0.26399252,-0.44726285,"('distant', 'open')",0.59923285,0.7001699,0.1676202,0.1264535,-0.0411667
7,-0.39532915,-0.3726658,"('insensitive', 'sensitive')",0.08217432,0.11598173,-0.1565774,-0.128342,0.0282354
8,-0.5887419,-0.86742985,"('unaffectionate', 'affectionate')",0.95187914,0.9422486,0.1815686,0.0374094,-0.1441592
9,-0.7987654,-1.0476755,"('unaffectionate', 'caring')",1.3819221,1.4571942,0.2915784,0.2047594,-0.086819
10,-1.3577496,-1.3987459,"('unsympathetic', 'sympathetic')",-0.6736447,-0.6232761,-1.0156971,-1.011011,0.0046861
11,0.10877283,0.06116152,"('unhelpful', 'helpful')",1.5682209,1.7403691,0.8384969,0.9007653,0.0622684
12,-0.3982525,-0.4288891,"('unsupportive', 'supportive')",-2.0387802,-1.9618356,-1.2185163,-1.1953623,0.023154
13,-0.7478102,-0.80276823,"('impolite', 'polite')",-0.6389649,-0.5750284,-0.6933875,-0.6888983,0.0044892
14,0.49635822,0.5759335,"('antisocial', 'social')",-0.9153351,-1.034558,-0.2094885,-0.2293123,-0.0198238
15,0.3928221,0.31455302,"('boring', 'funny')",0.660657,0.52157426,0.5267395,0.4180636,-0.1086759
16,-0.7578982,-0.84251094,"('unpopular', 'popular')",0.57830024,0.5735299,-0.089799,-0.1344905,-0.0446915
17,-0.0052570775,-0.00061628874,"('nasty', 'nice')",-0.3041274,-0.30813393,-0.1546922,-0.1543751,0.0003171
18,0.076481655,0.0034316108,"('disagreeable', 'welcoming')",-0.4076044,-0.44214505,-0.1655614,-0.2193567,-0.0537953
19,-1.5982648,-1.6731267,"('inhospitable', 'hospitable')",-0.0033936165,0.12344594,-0.8008292,-0.7748404,0.0259888
20,0.81465185,0.7453818,"('rough', 'thoughtful')",1.1355633,1.0610042,0.9751076,0.903193,-0.0719146
21,0.5681031,0.55443853,"('immoral', 'moral')",-0.9998622,-0.94043654,-0.2158796,-0.192999,0.0228806
22,0.55784035,0.42791468,"('untrustworthy', 'trustworthy')",-0.8984551,-0.98907447,-0.1703074,-0.2805799,-0.1102725
23,-0.13326758,-0.28202274,"('insincere', 'sincere')",5.707144,5.7813206,2.7869382,2.7496488,-0.0372894
24,-0.96648353,-1.0712745,"('dishonest', 'honest')",0.9658696,0.961123,-0.000307,-0.0550758,-0.0547688
25,0.10394934,0.0072770696,"('egoistic', 'altruistic')",1.5276563,1.341231,0.8158028,0.674254,-0.1415488
26,0.16001071,-0.21795145,"('hardhearted', 'benevolent')",1.537651,1.2424219,0.8488308,0.5122352,-0.3365956
27,0.08914787,0.053213254,"('hardhearted', 'softhearted')",1.4493554,1.4007602,0.7692516,0.7269867,-0.0422649
28,-0.7481567,-0.8924568,"('disloyal', 'loyal')",0.86136204,0.83136755,0.0566027,-0.0305446,-0.0871473
29,0.30674148,0.32048455,"('unfair', 'fair')",-0.197092,-0.40035352,0.0548247,-0.0399345,-0.0947592
30,0.34893602,0.31915432,"('intolerant', 'tolerant')",0.85188836,0.8835766,0.6004122,0.6013654,0.0009532
31,-0.5042997,-0.67446214,"('evil', 'good')",-0.7931195,-0.94137776,-0.6487096,-0.80792,-0.1592104
32,-0.27072182,-0.29035395,"('unkind', 'kind')",0.76747924,0.6401704,0.2483787,0.1749082,-0.0734705
33,-0.14087479,-0.24070646,"('wrong', 'right')",-0.37755483,-0.47948328,-0.2592148,-0.3600949,-0.1008801
34,-0.14273858,-0.09867194,"('mean', 'honorable')",6.0151353,6.2814603,2.9361982,3.0913942,0.155196
35,-0.2696619,-0.33152744,"('corrupt', 'incorrupt')",-0.07614952,-0.22745258,-0.1729057,-0.27949,-0.1065843
