,american_male,american_female,tuple,airlines_male,airlines_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4866121,-1.5754054,"('unsociable', 'sociable')",-0.7543375,-0.7829888,0.40464285,0.3362199,-0.54514784,-0.67776847,-0.5953637,-0.6749857,-0.079622
1,-0.3010155,-0.28460836,"('unfriendly', 'friendly')",1.3900421,1.4594963,-0.048403278,-0.13106148,1.5889252,1.5418137,0.6573871,0.64641,-0.0109771
2,0.77115303,0.92434466,"('unlikable', 'likable')",0.31853133,0.39495516,1.702331,1.8154348,0.7748919,0.918073,0.8917268,1.013202,0.1214752
3,-0.85388047,-0.6995533,"('repellent', 'pleasant')",-0.6765626,-0.6292659,0.73675376,0.8223115,0.41721177,0.46358708,-0.0941194,-0.0107302,0.0833892
4,-0.0766335,-0.089212745,"('disliked', 'liked')",0.5076462,0.4453031,-0.61211556,-0.7237453,-6.264142,-6.3457522,-1.6113112,-1.6783518,-0.0670406
5,0.27945065,0.32538092,"('distant', 'outgoing')",0.90107316,1.0031124,-1.6991688,-1.6908748,-0.3537637,-0.24939953,-0.2181022,-0.1529453,0.0651569
6,0.3549757,0.44315886,"('distant', 'open')",0.7683369,0.8996823,-1.7735153,-1.7365571,0.35651252,0.4629727,-0.0734226,0.0173142,0.0907368
7,0.058858182,0.07128716,"('insensitive', 'sensitive')",0.45490205,0.47248667,0.33511302,0.36744186,0.7403479,0.7024348,0.3973053,0.4034126,0.0061073
8,-0.03283082,0.012127958,"('unaffectionate', 'affectionate')",0.5044389,0.47442976,-0.44371367,-0.47007346,0.36892623,0.36288938,0.0992052,0.0948434,-0.0043618
9,0.36704674,0.40461493,"('unaffectionate', 'caring')",0.47485015,0.4657948,-0.16948521,-0.1827614,0.9766764,0.99653304,0.412272,0.4210453,0.0087733
10,-0.14939228,-0.12684003,"('unsympathetic', 'sympathetic')",-1.3427169,-1.3213876,-0.26135755,-0.18667422,-0.25402507,-0.31502795,-0.501873,-0.4874825,0.0143905
11,-0.17258167,-0.12603986,"('unhelpful', 'helpful')",-0.40332943,-0.35830837,-0.5047586,-0.49223784,1.6894209,1.6875268,0.1521878,0.1777352,0.0255474
12,0.46931335,0.5681913,"('unsupportive', 'supportive')",-0.12562044,-0.03909415,0.7660354,0.92459893,-1.7096692,-1.7022834,-0.1499852,-0.0621468,0.0878384
13,-0.3832621,-0.45089015,"('impolite', 'polite')",-0.20202996,-0.19214909,0.29800355,0.23514411,-0.20812133,-0.2555884,-0.1238525,-0.1658709,-0.0420184
14,-0.19236523,-0.24761008,"('antisocial', 'social')",-0.5172883,-0.56962985,1.6590244,1.6853423,-0.49231106,-0.5700015,0.1142649,0.0745252,-0.0397397
15,-0.018181557,-0.085131295,"('boring', 'funny')",0.21868628,0.15783629,-1.5341892,-1.7282622,0.06303236,0.05014319,-0.317663,-0.4013535,-0.0836905
16,-1.0113664,-1.0192456,"('unpopular', 'popular')",0.30300084,0.250197,-0.37510526,-0.337691,0.5304738,0.5385416,-0.1382492,-0.1420495,-0.0038003
17,-0.3019749,-0.254932,"('nasty', 'nice')",0.3879092,0.35955384,-0.87787884,-0.8741101,-0.61121523,-0.5378594,-0.3507899,-0.3268369,0.023953
18,0.99404055,1.1487535,"('disagreeable', 'welcoming')",0.48232445,0.54866445,-0.4275144,-0.31272373,-0.4463446,-0.42583695,0.1506265,0.2397143,0.0890878
19,0.19532986,0.38631532,"('inhospitable', 'hospitable')",-0.25340796,-0.19996846,-1.6468903,-1.66824,-0.4052019,-0.25236553,-0.5275426,-0.4335647,0.0939779
20,0.18887764,0.23308733,"('rough', 'thoughtful')",-0.6162698,-0.59856564,0.9455241,1.0372375,1.4276571,1.3875115,0.4864473,0.5148177,0.0283704
21,0.21463275,0.13855693,"('immoral', 'moral')",-0.732631,-0.77436227,0.5948746,0.6082115,-0.8410645,-0.8910208,-0.191047,-0.2296537,-0.0386067
22,-0.6863898,-0.7212869,"('untrustworthy', 'trustworthy')",-0.43609202,-0.4680118,0.79028267,0.73876333,-0.8375061,-0.9036362,-0.2924263,-0.3385429,-0.0461166
23,-0.57970756,-0.51391494,"('insincere', 'sincere')",-0.7466702,-0.7049688,0.09609185,0.07564752,5.373839,5.258427,1.0358882,1.0287977,-0.0070905
24,1.1414497,1.0978372,"('dishonest', 'honest')",-0.059299562,-0.084884256,0.09863827,0.06910774,0.7390067,0.6915248,0.4799488,0.4433964,-0.0365524
25,0.19463463,0.108495295,"('egoistic', 'altruistic')",1.2815136,1.24269,0.04637993,-0.05512248,1.4655263,1.3886875,0.7470136,0.6711876,-0.075826
26,1.1806535,1.071006,"('hardhearted', 'benevolent')",2.2889287,2.234806,1.0695577,1.066269,1.6381775,1.5663042,1.5443293,1.4845963,-0.059733
27,0.7004743,0.7397228,"('hardhearted', 'softhearted')",0.05873099,0.08206356,0.007921845,0.012237778,1.4017484,1.3644092,0.5422189,0.5496083,0.0073894
28,0.6588787,0.4831925,"('disloyal', 'loyal')",-0.1155708,-0.12116572,-0.087446414,-0.15641588,0.98764515,0.85998845,0.3608766,0.2663998,-0.0944768
29,-0.9897794,-1.0886829,"('unfair', 'fair')",0.10506855,0.087255485,-0.48206037,-0.53503734,-0.43211544,-0.5488668,-0.4497217,-0.5213329,-0.0716112
30,-0.63071895,-0.58294666,"('intolerant', 'tolerant')",-0.466511,-0.40587747,0.2565122,0.16939726,0.9532194,0.88461566,0.0281254,0.0162972,-0.0118282
31,-0.33983204,-0.17071351,"('evil', 'good')",0.46645546,0.60932267,-1.191988,-1.1842499,-1.0224701,-0.99514294,-0.5219587,-0.4351959,0.0867628
32,0.33523056,0.25258255,"('unkind', 'kind')",-0.2590467,-0.29070547,0.6983431,0.6499422,0.8690983,0.74729127,0.4109063,0.3397776,-0.0711287
33,0.7363929,0.6185479,"('wrong', 'right')",1.4817277,1.4441135,0.44891667,0.38333502,-0.20070499,-0.25155774,0.616583,0.5486097,-0.0679733
34,-0.5500447,-0.29490605,"('mean', 'honorable')",0.29659525,0.45020345,0.11370062,0.24225841,5.761798,5.9071035,1.4055122,1.5761648,0.1706526
35,0.8885674,0.7713926,"('corrupt', 'incorrupt')",0.67979133,0.62645113,-1.4212271,-1.4900794,-0.10825365,-0.21114007,0.0097195,-0.0758439,-0.0855634
36,-0.3059818,-0.20417821,"('hostile', 'amicable')",1.1521542,1.1843213,-0.9411298,-1.0473026,0.38946775,0.29769918,0.0736276,0.0576349,-0.0159927
37,-0.15744096,-0.06307982,"('fake', 'genuine')",-0.3500455,-0.34292695,-0.3035851,-0.28668967,0.2448515,0.2735515,-0.141555,-0.1047862,0.0367688
38,0.173004,0.23510186,"('untruthful', 'truthful')",-0.2349966,-0.12410426,-0.89050955,-0.8693519,-0.12480335,-0.11516157,-0.2693264,-0.218379,0.0509474
39,1.261678,1.2624972,"('exploitative', 'cooperative')",1.6108942,1.5811511,1.9879707,1.9925878,0.18984166,0.17295942,1.2625961,1.2522988,-0.0102973
40,1.2877232,1.308639,"('stingy', 'generous')",0.56813866,0.6088399,0.36004692,0.4043399,-1.4401113,-1.5032963,0.1939494,0.2046306,0.0106812
41,-0.098562434,-0.004745342,"('unforgiving', 'forgiving')",0.19153146,0.27529535,0.8319184,0.8662025,0.3128877,0.2523472,0.3094438,0.3472749,0.0378311
42,0.76894695,0.95118225,"('unreliable', 'reliable')",-0.14616992,-0.0538312,0.9496393,1.1616089,-2.5937035,-2.5201356,-0.2553218,-0.1152939,0.1400279
43,-0.10112345,0.07206482,"('irresponsible', 'responsible')",-0.7573987,-0.6363627,0.22299953,0.36695796,0.41937262,0.45802817,-0.0540375,0.0651721,0.1192096
44,-0.24984515,-0.14383183,"('prejudiced', 'unprejudiced')",-0.6246614,-0.5705807,-0.3218903,-0.29063597,-1.203568,-1.1532269,-0.5999912,-0.5395688,0.0604224
45,-1.4286847,-1.3077897,"('incompetent', 'competent')",-1.3746359,-1.2909863,-0.14003018,-0.10326558,-0.36741063,-0.46637678,-0.8276904,-0.7921045,0.0355859
46,-0.8004821,-0.7722077,"('uncompetitive', 'competitive')",-0.72861725,-0.6746848,1.3791119,1.4759887,-0.63203144,-0.6826514,-0.1955047,-0.1633888,0.0321159
47,-1.1970816,-1.1466327,"('stupid', 'smart')",0.25517607,0.265412,0.80142504,0.86916244,5.3677983,5.4226284,1.3068295,1.3526425,0.045813
48,0.13016832,0.06269453,"('unintelligent', 'intelligent')",-0.68535376,-0.7168198,-0.28473237,-0.29356536,0.0865566,0.07712123,-0.1883403,-0.2176423,-0.029302
49,-1.1583,-1.035199,"('unable', 'able')",-1.0725012,-0.9398682,-1.4216853,-1.2962419,-0.6494519,-0.4778684,-1.0754845,-0.9372944,0.1381901
50,0.17044587,0.20354334,"('clumsy', 'skillful')",-0.46946457,-0.5335113,-0.14403531,-0.080851614,0.0087889135,0.016336858,-0.1085663,-0.0986207,0.0099456
51,0.58915305,0.37931386,"('uneducated', 'educated')",-0.14564493,-0.22748725,0.5946741,0.5431473,0.28961456,0.16073644,0.3319492,0.2139276,-0.1180216
52,0.39708564,0.17984116,"('irrational', 'rational')",1.2427746,1.0566765,-0.9684106,-1.1633464,0.15259567,0.04483995,0.2060113,0.0295028,-0.1765085
53,-0.2758789,-0.23977615,"('uncreative', 'creative')",0.32531014,0.37788656,-0.06806012,-0.06705995,0.9805609,0.9614861,0.240483,0.2581341,0.0176511
54,0.13278843,0.0470336,"('incapable', 'capable')",0.0055302344,0.04376838,-0.41028106,-0.35610056,0.6322681,0.701178,0.0900764,0.1089699,0.0188935
55,-0.9111755,-0.84723437,"('incompetent', 'clever')",-1.6662495,-1.6408627,0.66695946,0.72081286,-0.07978685,-0.14728825,-0.4975631,-0.4786431,0.01892
56,-0.06682265,-0.014751941,"('impractical', 'practical')",-0.19308081,-0.073888056,0.45999202,0.4618304,-0.055153012,-0.10471595,0.0362339,0.0671186,0.0308847
57,-0.3404262,-0.3436374,"('unimaginative', 'imaginative')",-1.145115,-1.1124932,-0.9278469,-0.93194044,-2.4540071,-2.5226707,-1.2168489,-1.2276855,-0.0108366
58,0.02181877,0.083304465,"('undiscriminating', 'discriminating')",-0.044136494,0.059488773,0.6909747,0.769619,0.049604,0.05650233,0.1795653,0.2422286,0.0626633
59,0.17647848,-0.003647577,"('foolish', 'wise')",0.700158,0.60524255,-1.0874492,-1.1297262,0.3689567,0.39315212,0.039536,-0.0337448,-0.0732808
60,-0.64163196,-0.52944654,"('inefficient', 'efficient')",-0.7385025,-0.6384262,1.3820926,1.49392,-0.37835482,-0.2786872,-0.0940992,0.01184,0.1059392
61,0.14594968,0.0005803667,"('illogical', 'logical')",-0.1086396,-0.18683425,0.41802892,0.32623696,0.4420221,0.3155413,0.2243403,0.1138811,-0.1104592
62,-0.73700017,-0.6092251,"('incompetent', 'brilliant')",-0.59093374,-0.48897725,0.34623057,0.46507952,-0.094022214,0.0034673773,-0.2689314,-0.1574139,0.1115175
63,-0.09346817,-0.043693837,"('unperceptive', 'insightful')",-0.2975587,-0.22432384,1.2274418,1.345349,0.6522144,0.7177889,0.3721573,0.4487801,0.0766228
64,0.63405395,0.5224798,"('shy', 'confident')",-0.36604053,-0.42921093,1.1494961,1.1260113,-6.187146,-6.1982,-1.1924092,-1.24473,-0.0523208
65,-0.4927796,-0.6433966,"('insecure', 'secure')",-0.27843338,-0.38445935,1.293066,1.2310992,-0.21728113,-0.2681774,0.076143,-0.0162335,-0.0923765
66,0.9590705,0.95941526,"('inactive', 'active')",-0.2956773,-0.29327884,1.1076368,1.1482123,1.1713732,1.1925714,0.7356008,0.75173,0.0161292
67,0.4018553,0.30157483,"('doubtful', 'determined')",-0.78310144,-0.75611365,0.9731366,0.9665042,-0.53028893,-0.48881602,0.0154004,0.0057873,-0.0096131
68,-0.45243055,-0.5651544,"('dependent', 'independent')",-1.1763805,-1.2665821,-0.3894081,-0.44630745,-0.7104125,-0.72046345,-0.6821579,-0.7496269,-0.067469
69,0.5710029,0.56348246,"('lazy', 'industrious')",1.0375134,1.0465894,0.45181018,0.426246,-0.6275616,-0.5206576,0.3581912,0.3789151,0.0207239
70,0.07032148,0.19945131,"('lethargic', 'energetic')",-0.8498955,-0.83822817,0.07342163,0.20141697,0.59415674,0.6374366,-0.0279989,0.0500192,0.0780181
71,0.60872084,0.6201892,"('diffident', 'self-confident')",1.746118,1.8542695,0.36638716,0.39395633,0.5036094,0.47125086,0.8062088,0.8349165,0.0287077
72,0.6877068,0.6395212,"('unambitious', 'ambitious')",0.45457822,0.45912918,0.8241893,0.88606155,-0.844496,-0.8167581,0.2804946,0.2919884,0.0114938
73,1.7086542,1.7706696,"('helpless', 'self-reliant')",1.1717434,1.1840293,-0.15570582,-0.1605007,-3.1963477,-3.1417465,-0.117914,-0.0868871,0.0310269
74,0.52909255,0.6657603,"('undedicated', 'dedicated')",0.44343346,0.4964349,1.0301667,1.0822845,0.24427421,0.2581766,0.5617417,0.6256641,0.0639224
75,0.45372543,0.57558244,"('meek', 'impulsive')",0.21709861,0.29289037,-1.2056606,-1.1526854,-0.43255004,-0.31641355,-0.2418467,-0.1501565,0.0916902
76,-0.21329172,-0.049078617,"('anxious', 'daring')",-1.5455515,-1.422413,0.24592766,0.45213878,0.10427522,0.18779956,-0.3521601,-0.2078883,0.1442718
77,-0.9825758,-1.0133666,"('unmotivated', 'motivated')",-0.4454757,-0.4089577,0.6359571,0.67920655,-1.2217381,-1.1309476,-0.5034581,-0.4685163,0.0349418
78,-0.99568164,-0.86407083,"('nonresilient', 'resilient')",-0.50159854,-0.41634834,0.8747432,1.0358005,0.08097782,0.21416838,-0.1353898,-0.0076126,0.1277772
79,0.6392684,0.6869274,"('wavering', 'unwavering')",-0.6960528,-0.6174176,-1.690279,-1.6784592,-0.37439665,-0.3025151,-0.530365,-0.4778661,0.0524989
80,0.16931891,0.06534442,"('dominated', 'dominating')",-0.34802756,-0.37989432,1.1458621,1.1856012,-1.0623505,-1.0889801,-0.0237993,-0.0544822,-0.0306829
81,-0.34021318,-0.5424225,"('submissive', 'aggressive')",-1.9012045,-1.9474691,1.0420452,1.0582507,-0.9177754,-0.96282923,-0.529287,-0.5986176,-0.0693306
82,-0.9484227,-0.90606314,"('poor', 'rich')",-0.13771604,-0.098852545,-0.119764544,-0.038340744,5.668971,5.673278,1.115767,1.1575054,0.0417384
83,-0.19273347,-0.28554982,"('powerless', 'powerful')",0.02694749,0.08775208,0.008403033,0.086916864,-0.9239247,-0.9617174,-0.2703269,-0.2681496,0.0021773
84,0.1518399,-0.033954926,"('inferior', 'superior')",0.1411761,0.1322017,0.36001962,0.29991093,0.7147445,0.68418354,0.3419451,0.2705853,-0.0713598
85,1.1002746,1.1913362,"('insignificant', 'prestigious')",1.0727751,1.0908976,-0.43575245,-0.396594,0.48619282,0.5748199,0.5558726,0.6151149,0.0592423
86,0.03065791,-0.14037797,"('uninfluential', 'influential')",-0.10000595,-0.21153927,0.31642526,0.2748263,-0.05565663,-0.20356439,0.0478551,-0.0701638,-0.1180189
87,-0.6506418,-0.7880977,"('unsuccessful', 'successful')",0.050221197,0.037466515,0.9737114,1.012227,0.6055041,0.6024975,0.2446987,0.2160234,-0.0286753
88,0.33289188,0.29898375,"('low', 'eminent')",-0.46467933,-0.48917285,-1.1474713,-1.2419382,-0.013338815,-0.045906797,-0.3231494,-0.3695085,-0.0463591
