,t_male,t_female,tuple,rowe_male,rowe_female,price_male,price_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.25400537,0.08245684,"('unsociable', 'sociable')",0.9034123,0.42853102,1.6125776,1.4367019,0.67356867,0.39839298,-0.50056285,-0.60418445,0.5886002,0.3483797,-0.2402205
1,-1.5377446,-1.5515151,"('unfriendly', 'friendly')",-2.6351829,-2.4727726,-0.2970771,-0.4062991,-0.12722525,-0.26892704,1.7913985,1.7435412,-0.5611663,-0.5911945,-0.0300282
2,0.8542568,0.9373857,"('unlikable', 'likable')",0.23066172,0.28766695,1.3207453,1.3412699,1.3691964,1.3515654,0.18093564,0.27536777,0.7911592,0.8386511,0.0474919
3,0.51561475,0.48710382,"('repellent', 'pleasant')",1.0240443,0.86145484,-0.15054388,0.09001611,0.029755652,0.07132357,0.00570062,0.0554412,0.2849143,0.3130679,0.0281536
4,-0.022854926,-0.14132732,"('disliked', 'liked')",-1.9092184,-1.7372164,-0.46652928,-0.56508476,-0.059868798,-0.17348161,-6.1582546,-6.3243265,-1.7233452,-1.7882874,-0.0649422
5,-1.016685,-0.9452035,"('distant', 'outgoing')",-2.9054005,-2.5633059,-1.9903951,-1.9749776,-1.4594134,-1.3584653,-0.29029566,-0.24978614,-1.5324379,-1.4183477,0.1140902
6,-1.4957272,-1.4057727,"('distant', 'open')",-2.7263546,-2.338826,-2.0374036,-1.9937541,-1.7061777,-1.5647746,0.2642258,0.28094664,-1.5402874,-1.4044361,0.1358513
7,-0.032211293,-0.06002001,"('insensitive', 'sensitive')",1.9594265,1.680122,2.1745455,2.239199,0.23925726,0.2851012,1.0121664,1.030404,1.0706369,1.0349613,-0.0356756
8,-1.405251,-1.4140146,"('unaffectionate', 'affectionate')",-1.3535905,-1.2100263,-0.16171145,-0.24126187,0.32914907,0.30139977,0.9779689,0.8710528,-0.322687,-0.3385701,-0.0158831
9,-1.0029646,-1.039367,"('unaffectionate', 'caring')",-0.9434049,-0.80856,-0.039444465,-0.11791001,0.43476877,0.3836924,1.3842316,1.369039,-0.0333627,-0.0426211,-0.0092584
10,-0.018738203,-0.12393902,"('unsympathetic', 'sympathetic')",1.7000657,1.3126436,1.0024644,1.0623933,0.12033678,-0.009158038,-0.09584911,-0.10242671,0.541656,0.4279026,-0.1137534
11,0.50282073,0.4517327,"('unhelpful', 'helpful')",0.040734634,-0.19905873,-0.28304315,-0.33411223,0.13884571,0.0957199,1.9814234,2.0144002,0.4761563,0.4057364,-0.0704199
12,0.38615376,0.3988386,"('unsupportive', 'supportive')",0.1006452,0.20144278,1.3120412,1.4086007,0.90976536,0.98752576,-1.6504276,-1.608761,0.2116355,0.2775294,0.0658939
13,1.1857543,1.2138741,"('impolite', 'polite')",2.4137783,2.0513408,1.6268933,1.5272713,0.40988654,0.38997075,-0.6248765,-0.57547325,1.0022872,0.9213967,-0.0808905
14,1.8249892,1.74513,"('antisocial', 'social')",2.174799,1.850424,2.6359053,2.6035123,1.427544,1.4024137,-0.43083185,-0.47969308,1.5264811,1.4243574,-0.1021237
