,universal_male,universal_female,tuple,health_male,health_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.3302417,-0.34646827,"('unsociable', 'sociable')",-0.5469819,-0.6582446,0.39319855,0.1537585,-0.40990302,-0.5671423,-0.223482,-0.3545241,-0.1310421
1,-0.38436013,-0.32509634,"('unfriendly', 'friendly')",1.2814229,1.367453,-0.46402624,-0.51820093,1.9293976,1.9052348,0.5906085,0.6073476,0.0167391
2,0.38285878,0.3926521,"('unlikable', 'likable')",1.1273646,1.1552789,1.7482811,1.7788976,0.7213688,0.795735,0.9949683,1.0306408,0.0356725
3,-0.8186392,-0.6223464,"('repellent', 'pleasant')",-1.4452662,-1.2479569,0.009188283,0.14911649,0.51058954,0.5042997,-0.4360319,-0.3042217,0.1318102
4,-0.05671197,-0.11905792,"('disliked', 'liked')",1.0983166,1.062795,0.54993576,0.62052023,-6.511453,-6.485763,-1.2299782,-1.2303765,-0.0003983
5,0.08646035,0.07608163,"('distant', 'outgoing')",0.7744601,0.84084165,-0.57166773,-0.48309898,-0.0951084,-0.0254651,0.0485361,0.1020898,0.0535537
6,0.85792506,0.91054976,"('distant', 'open')",1.2160251,1.3684151,-0.70934665,-0.5748494,0.7265071,0.7759725,0.5227777,0.6200221,0.0972444
7,0.3302806,0.45316386,"('insensitive', 'sensitive')",-0.44472763,-0.3542018,0.25208932,0.27112395,0.925551,0.9336864,0.2657983,0.3259431,0.0601448
8,-0.3390528,-0.34155798,"('unaffectionate', 'affectionate')",0.6245012,0.5690708,-0.61388874,-0.6588981,0.98124427,0.9387126,0.163201,0.1268318,-0.0363692
9,1.0552363,1.1574774,"('unaffectionate', 'caring')",1.4557229,1.5051007,0.5857005,0.5667512,1.5107481,1.5391551,1.1518519,1.1921211,0.0402692
10,-0.27675465,-0.064909145,"('unsympathetic', 'sympathetic')",-1.0217443,-0.84566957,-0.12531039,-0.018894095,-0.1415246,-0.20096824,-0.3913335,-0.2826103,0.1087232
11,-0.114808165,-0.025056794,"('unhelpful', 'helpful')",-0.5136159,-0.50043344,1.1057928,1.0793524,1.7577229,1.8239285,0.5587729,0.5944477,0.0356748
12,2.2985501,2.471084,"('unsupportive', 'supportive')",2.4673214,2.769244,1.6282012,1.8479548,-1.7880013,-1.6874874,1.1515179,1.3501987,0.1986808
13,0.20404541,0.19397867,"('impolite', 'polite')",-0.6734033,-0.728328,0.107776076,0.012958929,-0.33252627,-0.43619916,-0.173527,-0.2393974,-0.0658704
14,0.053393334,-0.038515218,"('antisocial', 'social')",-0.49229276,-0.60829157,0.5777851,0.3928976,-0.5700386,-0.67464215,-0.1077882,-0.2321378,-0.1243496
15,-0.19927621,-0.41271484,"('boring', 'funny')",0.5101522,0.27768373,-0.0052166246,-0.1954776,0.65787596,0.5907294,0.2408838,0.0650552,-0.1758286
16,-0.9424443,-0.9470496,"('unpopular', 'popular')",0.4505124,0.4405809,0.18622884,0.27132815,0.59671295,0.6311096,0.0727525,0.0989923,0.0262398
17,-0.46043742,-0.4442906,"('nasty', 'nice')",-0.1638965,-0.028754085,0.60036945,0.66821694,-0.13602982,-0.095527336,-0.0399986,0.0249112,0.0649098
18,1.0074356,1.0537329,"('disagreeable', 'welcoming')",0.1420764,0.17793351,1.0576,1.0540069,-0.18346322,-0.11956132,0.5059122,0.5415279,0.0356157
19,-0.7098972,-0.65035903,"('inhospitable', 'hospitable')",0.6355081,0.6668787,0.086890385,0.19108307,0.13051158,0.2833103,0.0357532,0.1227283,0.0869751
20,-0.05868085,-0.018638223,"('rough', 'thoughtful')",-0.2564126,-0.19582838,-0.072235815,-0.0299153,1.0839674,1.051076,0.1741595,0.2016735,0.027514
21,0.052909806,0.08102766,"('immoral', 'moral')",0.55502427,0.5273079,1.0873216,1.049792,-0.6311464,-0.6105545,0.2660273,0.2618933,-0.004134
22,-0.59450275,-0.533159,"('untrustworthy', 'trustworthy')",-0.34202078,-0.333344,0.30235127,0.26070583,-0.5817164,-0.6845659,-0.3039722,-0.3225908,-0.0186186
23,0.8308911,0.94919634,"('insincere', 'sincere')",-0.26343176,-0.18588777,1.0950522,0.8872715,6.025928,5.9097805,1.9221098,1.8900902,-0.0320196
24,0.35737163,0.41882324,"('dishonest', 'honest')",0.3679228,0.32767683,0.020839646,-0.12138744,1.3005183,1.2013901,0.5116631,0.4566257,-0.0550374
25,0.22046041,0.14958033,"('egoistic', 'altruistic')",0.9152627,0.8734169,1.1423581,1.124798,1.6451147,1.6229384,0.980799,0.9426834,-0.0381156
26,1.1439075,1.040445,"('hardhearted', 'benevolent')",2.3574886,2.2990966,1.905986,1.7969742,1.9033774,1.8805032,1.8276899,1.7542547,-0.0734352
27,0.4574811,0.47368827,"('hardhearted', 'softhearted')",0.9717592,0.99057883,1.1567004,1.2204201,1.9586706,1.8989145,1.1361527,1.1459004,0.0097477
28,-0.011044152,-0.022192344,"('disloyal', 'loyal')",0.09501329,-0.0015006214,-0.08845973,-0.20507511,1.3270873,1.2254522,0.3306492,0.249171,-0.0814782
29,0.6780702,0.6742933,"('unfair', 'fair')",0.16257916,0.20600091,-0.24017638,-0.28060186,-0.16654363,-0.25248754,0.1084823,0.0868012,-0.0216811
30,0.010039933,0.025237322,"('intolerant', 'tolerant')",-0.4292051,-0.49664992,0.42589834,0.26688254,0.9397839,0.86417395,0.2366293,0.164911,-0.0717183
31,-0.8370511,-0.7466401,"('evil', 'good')",0.061349746,0.26482567,-1.1211027,-0.9424119,-0.6444983,-0.59619594,-0.6353256,-0.5051056,0.13022
32,1.7735835,1.7422671,"('unkind', 'kind')",2.3054988,2.1738484,1.9404523,1.739751,1.5344368,1.3698595,1.8884929,1.7564316,-0.1320613
33,0.6905397,0.6790331,"('wrong', 'right')",0.97794616,0.9910303,0.4100418,0.49215108,-0.44017923,-0.46950457,0.4095871,0.4231775,0.0135904
34,0.19281054,0.37837136,"('mean', 'honorable')",0.757875,0.904101,0.27469286,0.32459706,5.9017935,6.0345936,1.781793,1.9104158,0.1286228
35,1.1101965,0.8833947,"('corrupt', 'incorrupt')",0.38017327,0.30760428,-0.30519587,-0.30885708,0.16374092,0.06433149,0.3372287,0.2366184,-0.1006103
36,-0.20945717,-0.28668004,"('hostile', 'amicable')",0.3385592,0.44251665,-1.516098,-1.5046227,0.21387902,0.12487155,-0.2932793,-0.3059787,-0.0126994
37,-0.13884851,-0.050588533,"('fake', 'genuine')",0.21396671,0.18398064,0.29192895,0.29815084,0.5587915,0.5650896,0.2314597,0.2491581,0.0176984
38,0.4539113,0.54758996,"('untruthful', 'truthful')",0.7077973,0.80876195,0.2930901,0.31495157,-0.10955785,0.011445789,0.3363102,0.4206873,0.0843771
39,1.585638,1.6219413,"('exploitative', 'cooperative')",0.11560878,0.05797995,0.8228955,0.74513656,0.49835813,0.43926775,0.7556251,0.7160814,-0.0395437
40,1.9488698,1.9739821,"('stingy', 'generous')",1.0019358,1.0975739,1.104267,1.2413062,-1.2683665,-1.3024455,0.6966766,0.7526042,0.0559276
41,0.72298086,0.7309518,"('unforgiving', 'forgiving')",0.6218996,0.7128534,1.4363383,1.4830909,0.34843582,0.29611483,0.7824137,0.8057528,0.0233391
42,1.7050056,1.867281,"('unreliable', 'reliable')",1.4879764,1.609681,1.9401033,2.156682,-2.389127,-2.3034387,0.6859896,0.8325514,0.1465618
