,urban_male,urban_female,tuple,outfitters_male,outfitters_female,inc_male,inc_female,average_male,average_female,female-male
0,0.02997487,-0.06238831,"('unsociable', 'sociable')",0.43969393,0.40212205,-0.6174638,-0.77340096,-0.049265,-0.1445557,-0.0952907
1,-0.122194044,-0.13767463,"('unfriendly', 'friendly')",-0.11756531,-0.16074626,2.2371144,2.1074994,0.665785,0.6030262,-0.0627588
2,0.4443797,0.65317357,"('unlikable', 'likable')",0.36746967,0.4979829,0.42627218,0.5420773,0.4127072,0.5644112,0.151704
3,-0.3690755,-0.3910548,"('repellent', 'pleasant')",-0.43578213,-0.19766861,0.40197673,0.45138505,-0.1342936,-0.0457795,0.0885141
4,-0.7230674,-0.8659924,"('disliked', 'liked')",-0.35893,-0.40250912,-6.486017,-6.5382895,-2.5226715,-2.6022638,-0.0795923
5,0.23459588,0.28459474,"('distant', 'outgoing')",0.1764406,0.13298526,0.4271994,0.4235893,0.279412,0.2803898,0.0009778
6,-0.029598743,-0.013613526,"('distant', 'open')",-0.29124984,-0.34280992,1.15893,1.148653,0.2793605,0.2640765,-0.015284
7,0.35064352,0.46038413,"('insensitive', 'sensitive')",0.72349954,0.99141914,0.9885609,0.91777515,0.687568,0.7898595,0.1022915
8,-0.24260145,-0.17490776,"('unaffectionate', 'affectionate')",-0.63012725,-0.6230439,1.5415001,1.4494153,0.2229238,0.2171546,-0.0057692
9,0.7441403,0.84232235,"('unaffectionate', 'caring')",0.27643937,0.2945111,1.8158681,1.7967336,0.9454826,0.9778557,0.0323731
10,-0.3478342,-0.31945786,"('unsympathetic', 'sympathetic')",0.06892586,0.25624985,-0.59535086,-0.6359502,-0.2914197,-0.2330527,0.058367
11,0.49943244,0.62137026,"('unhelpful', 'helpful')",-0.26041263,-0.12878363,1.452535,1.6380804,0.5638516,0.7102223,0.1463707
12,1.6276817,1.7489779,"('unsupportive', 'supportive')",0.94163847,1.104861,-1.6587063,-1.6635137,0.303538,0.3967751,0.0932371
13,0.24624267,0.1958747,"('impolite', 'polite')",-0.42291644,-0.41257352,-0.7047035,-0.72261566,-0.2937924,-0.3131048,-0.0193124
14,1.0989915,1.0343568,"('antisocial', 'social')",0.6479681,0.8233473,-0.7730627,-0.7613313,0.3246323,0.3654576,0.0408253
15,0.4807511,0.41119334,"('boring', 'funny')",0.15712866,0.093766406,0.88978386,0.87643635,0.5092212,0.4604654,-0.0487558
16,-1.20859,-1.2353313,"('unpopular', 'popular')",-0.6305126,-0.6150306,0.20345834,0.3011091,-0.5452148,-0.5164176,0.0287972
17,-0.31580153,-0.20186108,"('nasty', 'nice')",-0.44994512,-0.15248826,-0.2916555,-0.17788474,-0.3524674,-0.1774114,0.175056
18,-0.13513514,-0.05012946,"('disagreeable', 'welcoming')",-0.86087567,-0.7379551,-0.31352168,-0.27859643,-0.4365108,-0.3555603,0.0809505
19,-1.0165397,-0.9575688,"('inhospitable', 'hospitable')",-1.0277851,-0.97817814,0.29739353,0.40133515,-0.5823104,-0.5114706,0.0708398
20,-0.4903511,-0.31779188,"('rough', 'thoughtful')",0.14183825,0.3508677,0.76042295,0.7617367,0.1373034,0.2649375,0.1276341
21,0.203084,0.19788651,"('immoral', 'moral')",-0.18298712,-0.09202866,-1.0705047,-1.0389585,-0.3501359,-0.3110336,0.0391023
22,-0.26382262,-0.2707186,"('untrustworthy', 'trustworthy')",-0.20815481,-0.13081379,-0.65808517,-0.69644773,-0.3766875,-0.3659934,0.0106941
23,0.4611305,0.51182204,"('insincere', 'sincere')",0.27378476,0.43160746,5.8096585,5.84182,2.1815246,2.2617497,0.0802251
24,0.7823291,0.86805415,"('dishonest', 'honest')",-0.6192111,-0.5057857,0.8828635,0.82888305,0.3486605,0.3970505,0.04839
25,0.44615418,0.46556526,"('egoistic', 'altruistic')",0.9614216,0.92793244,1.8088726,1.7428329,1.0721494,1.0454435,-0.0267059
26,0.56343275,0.4281643,"('hardhearted', 'benevolent')",1.4441183,1.3934143,1.7494357,1.6777587,1.2523289,1.1664457,-0.0858832
27,0.3321515,0.52244973,"('hardhearted', 'softhearted')",0.31627086,0.5188219,1.7130733,1.5612389,0.7871652,0.8675035,0.0803383
28,0.023710214,-0.06426194,"('disloyal', 'loyal')",-0.4063831,-0.5053565,0.8161771,0.68896604,0.1445014,0.0397825,-0.1047189
29,-0.42746148,-0.47193164,"('unfair', 'fair')",-0.4710048,-0.58452815,0.029770162,-0.1508337,-0.2895654,-0.4024312,-0.1128658
30,0.5437541,0.60427725,"('intolerant', 'tolerant')",0.017351799,0.12147604,0.25647384,0.3067426,0.2725266,0.3441653,0.0716387
31,-1.6328727,-1.6755817,"('evil', 'good')",-0.6701379,-0.68997777,-0.12525508,-0.2111577,-0.8094219,-0.8589058,-0.0494839
32,0.299532,0.31754452,"('unkind', 'kind')",0.82962006,0.8543671,1.063399,0.893746,0.7308504,0.6885525,-0.0422979
33,0.9603749,0.92711604,"('wrong', 'right')",0.16093825,0.030169982,0.14827588,0.014270574,0.4231963,0.3238522,-0.0993441
34,-0.19050628,-0.005149644,"('mean', 'honorable')",-0.039444488,0.2083271,5.3947573,5.657437,1.7216021,1.9535381,0.231936
35,-0.23461641,-0.27576914,"('corrupt', 'incorrupt')",-0.09946273,-0.16842298,0.2843459,0.12213199,-0.0165778,-0.1073534,-0.0907756
