,state_male,state_female,tuple,street_male,street_female,corp_male,corp_female,average_male,average_female,female-male
34,-0.4753923,-0.43686357,"('mean', 'honorable')",0.760171,0.815341,5.1963763,5.403082,1.8270516,1.9271865,0.1001349
35,-0.1239375,-0.17169474,"('corrupt', 'incorrupt')",-1.3082967,-1.5141686,-1.1606624,-1.4463235,-0.8642988,-1.0440623,-0.1797635
36,-0.34687543,-0.4000824,"('hostile', 'amicable')",-1.3483311,-1.5412093,-1.3783085,-1.5957329,-1.024505,-1.1790082,-0.1545032
37,-0.08435115,-0.034907684,"('fake', 'genuine')",0.21117021,0.24637693,0.88734055,0.8292258,0.3380532,0.3468984,0.0088452
38,0.10985625,0.042673416,"('untruthful', 'truthful')",-0.030941945,0.029096954,-0.00083602965,0.09548504,0.0260261,0.0557518,0.0297257
39,0.47256434,0.60117096,"('exploitative', 'cooperative')",0.9252628,1.0727525,0.43045443,0.4795483,0.6094272,0.7178239,0.1083967
40,0.46763644,0.4842177,"('stingy', 'generous')",0.071335234,0.13919441,-2.1052868,-2.16993,-0.5221051,-0.5155059,0.0065992
41,0.37939006,0.34031233,"('unforgiving', 'forgiving')",1.0325584,1.0852244,0.13323203,0.045002896,0.5150601,0.4901799,-0.0248802
42,0.8698104,0.9428409,"('unreliable', 'reliable')",0.23938756,0.41330913,-2.4510965,-2.3509567,-0.4472995,-0.3316022,0.1156973
43,0.08499199,0.06810892,"('irresponsible', 'responsible')",0.75677305,0.8824616,1.2264155,1.3817378,0.6893935,0.7774361,0.0880426
44,-0.08034778,0.10221094,"('prejudiced', 'unprejudiced')",-0.8896445,-0.8080878,-1.4311756,-1.454386,-0.8003893,-0.7200876,0.0803017
45,0.08160416,0.013566498,"('incompetent', 'competent')",0.72788817,0.7547577,0.4799,0.48657665,0.4297975,0.4183003,-0.0114972
46,-1.3082397,-1.4583607,"('uncompetitive', 'competitive')",0.85856813,0.9426241,-0.5790319,-0.471372,-0.3429012,-0.3290362,0.013865
47,-0.04127217,-0.05729999,"('stupid', 'smart')",0.57950133,0.54422504,5.534854,5.6762366,2.024361,2.0543873,0.0300263
48,-0.202282,-0.2514819,"('unintelligent', 'intelligent')",-0.41950732,-0.33475593,0.9145545,0.97709364,0.0975884,0.1302853,0.0326969
49,-0.55175364,-0.5087404,"('unable', 'able')",-1.30221,-1.2185122,-0.16933489,-0.016893081,-0.6744328,-0.5813819,0.0930509
50,-0.842762,-0.95644337,"('clumsy', 'skillful')",-0.8566605,-0.90275717,-0.1646895,-0.15610504,-0.6213707,-0.6717685,-0.0503978
51,-0.020808768,-0.19983153,"('uneducated', 'educated')",0.2811148,0.321818,0.7985743,0.79339767,0.3529601,0.305128,-0.0478321
52,-0.20843774,-0.27339983,"('irrational', 'rational')",-1.1989655,-1.3886131,-0.42623654,-0.6061512,-0.6112132,-0.7560547,-0.1448415
53,-1.1614017,-1.30161,"('uncreative', 'creative')",-0.9980522,-1.1175936,0.18196893,0.09599821,-0.6591616,-0.7744018,-0.1152402
54,0.06298901,-0.041948587,"('incapable', 'capable')",-0.38933423,-0.49571663,1.0444331,1.0793848,0.2393626,0.1805732,-0.0587894
55,-0.7389686,-0.782549,"('incompetent', 'clever')",1.1318262,1.3314537,1.011064,1.1778084,0.4679739,0.575571,0.1075971
56,0.20824525,0.22919165,"('impractical', 'practical')",1.4706471,1.6189016,0.16607907,0.38827458,0.6149905,0.745456,0.1304655
57,-0.077044554,-0.24780993,"('unimaginative', 'imaginative')",0.11167177,0.076900795,-2.5193126,-2.5528355,-0.8282285,-0.9079149,-0.0796864
58,0.10728734,0.11791015,"('undiscriminating', 'discriminating')",0.57368314,0.569848,0.43915093,0.37660688,0.3733738,0.3547883,-0.0185855
59,0.66502047,0.6275294,"('foolish', 'wise')",-0.4744391,-0.51074374,-0.49093592,-0.4255808,-0.1001182,-0.1029317,-0.0028135
60,-0.9079699,-0.7984853,"('inefficient', 'efficient')",1.36965,1.701362,1.0791482,1.4174489,0.5136094,0.7734419,0.2598325
61,0.3417546,0.23906289,"('illogical', 'logical')",0.20206386,0.074957274,0.9729746,0.8848636,0.5055977,0.3996279,-0.1059698
62,-0.019975707,-0.015640799,"('incompetent', 'brilliant')",0.6820968,0.87068737,1.0053477,1.2230692,0.5558229,0.6927052,0.1368823
63,0.24970448,0.08687218,"('unperceptive', 'insightful')",1.2421359,1.2728999,0.4953297,0.6259185,0.66239,0.6618969,-0.0004931
64,-0.46689644,-0.38383818,"('shy', 'confident')",-0.795327,-0.6096077,-6.4673705,-6.386555,-2.5765314,-2.4600004,0.116531
65,-0.4320076,-0.48090822,"('insecure', 'secure')",0.45634407,0.6169446,0.7027437,0.88736475,0.2423601,0.3411337,0.0987736
66,-0.22545764,-0.2692058,"('inactive', 'active')",-0.44106278,-0.6161459,-0.19100165,-0.36560804,-0.2858407,-0.4169866,-0.1311459
67,0.82179105,0.7964638,"('doubtful', 'determined')",0.4090675,0.44108248,-0.21005708,-0.16315323,0.3402672,0.358131,0.0178638
68,-0.5959882,-0.6171672,"('dependent', 'independent')",-0.27520904,-0.15624937,-1.0733483,-0.9992402,-0.6481818,-0.5908856,0.0572962
69,-0.3244241,-0.16141848,"('lazy', 'industrious')",-0.5027083,-0.48781633,-2.1038601,-2.2414038,-0.9769975,-0.9635462,0.0134513
70,0.068153314,-0.005433608,"('lethargic', 'energetic')",1.4254683,1.4891047,1.1826749,1.2575035,0.8920988,0.9137249,0.0216261
71,0.18407047,0.11396848,"('diffident', 'self-confident')",0.87204003,0.8673169,0.5210474,0.5314475,0.5257193,0.5042443,-0.021475
72,-0.47365168,-0.5864379,"('unambitious', 'ambitious')",-0.21136379,-0.19776297,0.57169485,0.6643392,-0.0377735,-0.0399539,-0.0021804
73,1.7979486,1.875733,"('helpless', 'self-reliant')",0.044129916,0.096752405,-3.5126133,-3.517531,-0.5568449,-0.5150152,0.0418297
74,0.085416354,0.1398083,"('undedicated', 'dedicated')",0.7941569,0.8620678,-0.23324488,-0.22024804,0.2154428,0.2605427,0.0450999
75,-0.12727365,-0.121615626,"('meek', 'impulsive')",-1.0603886,-1.1353824,-1.2657248,-1.3610162,-0.8177957,-0.8726714,-0.0548757
76,-0.26514053,-0.13972425,"('anxious', 'daring')",0.5988666,0.7460803,0.7677919,0.92216253,0.3671726,0.5095062,0.1423336
77,-1.2868443,-1.2849134,"('unmotivated', 'motivated')",-0.83057076,-0.66478235,-1.3826648,-1.2510287,-1.1666932,-1.0669082,0.099785
78,-1.3528361,-1.4539838,"('nonresilient', 'resilient')",-0.650772,-0.6436573,-0.30762735,-0.27750665,-0.7704119,-0.7917159,-0.021304
79,0.8056716,0.698107,"('wavering', 'unwavering')",-0.77473843,-0.94099873,-0.6029484,-0.6404119,-0.1906718,-0.2944345,-0.1037627
80,-0.20499147,-0.27318576,"('dominated', 'dominating')",0.34105888,0.38867724,0.04679983,-0.008885816,0.0609557,0.0355352,-0.0254205
81,-0.36019528,-0.56508315,"('submissive', 'aggressive')",0.82900053,0.9154754,0.016824126,0.18034212,0.1618765,0.1769115,0.015035
82,-0.8208827,-0.93294984,"('poor', 'rich')",-0.18939163,-0.26333717,6.115185,6.1750755,1.7016368,1.6595961,-0.0420407
83,-0.16981292,-0.18384026,"('powerless', 'powerful')",-0.36142007,-0.34005484,-1.1763388,-1.1439008,-0.5691906,-0.555932,0.0132586
84,0.8977099,0.8916682,"('inferior', 'superior')",-0.9829191,-0.92209816,-0.34388578,-0.35766253,-0.1430317,-0.1293642,0.0136675
85,0.78278816,0.8853839,"('insignificant', 'prestigious')",-1.5094665,-1.6955132,-1.4435079,-1.5384766,-0.7233954,-0.7828686,-0.0594732
86,-0.3905566,-0.72419053,"('uninfluential', 'influential')",0.70587105,0.5378092,0.44786745,0.37083206,0.254394,0.0614836,-0.1929104
87,0.33776346,0.15476172,"('unsuccessful', 'successful')",0.202945,0.066729724,0.64707184,0.67197734,0.3959268,0.2978229,-0.0981039
88,-0.22533025,-0.27604455,"('low', 'eminent')",-1.3971176,-1.4283247,-0.27910733,-0.22463678,-0.6338517,-0.643002,-0.0091503
