,swivel_male,swivel_female,tuple,average_male,average_female,female-male
21,0.119964175,0.25914216,"('immoral', 'moral')",0.1199642,0.2591422,0.139178
22,0.63003373,0.46128327,"('untrustworthy', 'trustworthy')",0.6300337,0.4612833,-0.1687504
23,1.7373327,1.7362225,"('insincere', 'sincere')",1.7373327,1.7362225,-0.0011102
24,-0.38482463,-0.60735613,"('dishonest', 'honest')",-0.3848246,-0.6073561,-0.2225315
25,-1.0792472,-1.062721,"('egoistic', 'altruistic')",-1.0792472,-1.062721,0.0165262
26,-0.4320865,-0.76956564,"('hardhearted', 'benevolent')",-0.4320865,-0.7695656,-0.3374791
27,-0.13602938,-0.19736129,"('hardhearted', 'softhearted')",-0.1360294,-0.1973613,-0.0613319
28,-0.72047174,-0.8817996,"('disloyal', 'loyal')",-0.7204717,-0.8817996,-0.1613279
29,0.08119541,0.063635044,"('unfair', 'fair')",0.0811954,0.063635,-0.0175604
30,0.041518956,-0.10880739,"('intolerant', 'tolerant')",0.041519,-0.1088074,-0.1503264
31,-1.6417744,-1.6207389,"('evil', 'good')",-1.6417744,-1.6207389,0.0210355
32,-0.09726988,-0.26757288,"('unkind', 'kind')",-0.0972699,-0.2675729,-0.170303
33,-0.85001415,-0.8412732,"('wrong', 'right')",-0.8500142,-0.8412732,0.008741
34,1.1244514,1.3743595,"('mean', 'honorable')",1.1244514,1.3743595,0.2499081
35,-1.0016017,-1.0122666,"('corrupt', 'incorrupt')",-1.0016017,-1.0122666,-0.0106649
36,-2.2651584,-2.2396898,"('hostile', 'amicable')",-2.2651584,-2.2396898,0.0254686
37,-0.27286026,-0.35050005,"('fake', 'genuine')",-0.2728603,-0.3505,-0.0776397
38,-0.5367043,-0.6242547,"('untruthful', 'truthful')",-0.5367043,-0.6242547,-0.0875504
39,0.38665786,0.45504668,"('exploitative', 'cooperative')",0.3866579,0.4550467,0.0683888
40,-2.01062,-1.9888259,"('stingy', 'generous')",-2.0106201,-1.9888259,0.0217942
41,-0.45782882,-0.6715044,"('unforgiving', 'forgiving')",-0.4578288,-0.6715044,-0.2136756
42,-0.18016401,-0.20498127,"('unreliable', 'reliable')",-0.180164,-0.2049813,-0.0248173
43,0.3883814,0.20323671,"('irresponsible', 'responsible')",0.3883814,0.2032367,-0.1851447
44,0.1359594,0.25127172,"('prejudiced', 'unprejudiced')",0.1359594,0.2512717,0.1153123
45,-0.17096487,-0.43436736,"('incompetent', 'competent')",-0.1709649,-0.4343674,-0.2634025
46,0.56047976,0.5401327,"('uncompetitive', 'competitive')",0.5604798,0.5401327,-0.0203471
47,1.8888805,1.8797301,"('stupid', 'smart')",1.8888805,1.8797301,-0.0091504
48,-0.18583617,-0.19577199,"('unintelligent', 'intelligent')",-0.1858362,-0.195772,-0.0099358
49,0.075883925,0.21970451,"('unable', 'able')",0.0758839,0.2197045,0.1438206
50,-0.12399348,-0.055922363,"('clumsy', 'skillful')",-0.1239935,-0.0559224,0.0680711
51,0.5190753,0.48128074,"('uneducated', 'educated')",0.5190753,0.4812807,-0.0377946
52,-1.7325586,-1.7676141,"('irrational', 'rational')",-1.7325586,-1.7676141,-0.0350555
53,-1.2960736,-1.3166236,"('uncreative', 'creative')",-1.2960736,-1.3166236,-0.02055
54,-0.5473358,-0.5631701,"('incapable', 'capable')",-0.5473358,-0.5631701,-0.0158343
55,1.0009354,0.9354417,"('incompetent', 'clever')",1.0009354,0.9354417,-0.0654937
56,1.732278,1.570329,"('impractical', 'practical')",1.732278,1.570329,-0.161949
57,-0.44789064,-0.73264277,"('unimaginative', 'imaginative')",-0.4478906,-0.7326428,-0.2847522
58,0.7989139,0.6158881,"('undiscriminating', 'discriminating')",0.7989139,0.6158881,-0.1830258
59,-1.1830993,-1.1684171,"('foolish', 'wise')",-1.1830993,-1.1684171,0.0146822
60,1.6815318,1.6836454,"('inefficient', 'efficient')",1.6815318,1.6836454,0.0021136
61,0.33018172,0.23153263,"('illogical', 'logical')",0.3301817,0.2315326,-0.0986491
62,0.6544787,0.6966291,"('incompetent', 'brilliant')",0.6544787,0.6966291,0.0421504
63,0.122706085,0.16191563,"('unperceptive', 'insightful')",0.1227061,0.1619156,0.0392095
64,-1.4834596,-1.6394126,"('shy', 'confident')",-1.4834596,-1.6394126,-0.155953
65,0.8922161,0.814667,"('insecure', 'secure')",0.8922161,0.814667,-0.0775491
66,-0.63666564,-0.6073849,"('inactive', 'active')",-0.6366656,-0.6073849,0.0292807
67,0.5800462,0.52929395,"('doubtful', 'determined')",0.5800462,0.529294,-0.0507522
68,0.33299735,0.50793767,"('dependent', 'independent')",0.3329974,0.5079377,0.1749403
69,-0.9389846,-0.804728,"('lazy', 'industrious')",-0.9389846,-0.804728,0.1342566
70,1.0757929,0.92941445,"('lethargic', 'energetic')",1.0757929,0.9294145,-0.1463784
71,-0.5566732,-0.47955,"('diffident', 'self-confident')",-0.5566732,-0.47955,0.0771232
72,-0.38958734,-0.49213746,"('unambitious', 'ambitious')",-0.3895873,-0.4921375,-0.1025502
73,-1.2646852,-1.1403166,"('helpless', 'self-reliant')",-1.2646852,-1.1403166,0.1243686
74,-0.10966063,-0.23907164,"('undedicated', 'dedicated')",-0.1096606,-0.2390716,-0.129411
75,0.16247538,0.20273861,"('meek', 'impulsive')",0.1624754,0.2027386,0.0402632
76,1.2402251,1.2697321,"('anxious', 'daring')",1.2402251,1.2697321,0.029507
77,-0.07558824,0.1003704,"('unmotivated', 'motivated')",-0.0755882,0.1003704,0.1759586
78,-0.4838471,-0.22926067,"('nonresilient', 'resilient')",-0.4838471,-0.2292607,0.2545864
79,-1.5412167,-1.495842,"('wavering', 'unwavering')",-1.5412167,-1.495842,0.0453747
80,1.1961777,1.1272962,"('dominated', 'dominating')",1.1961777,1.1272962,-0.0688815
81,1.1102463,1.0081888,"('submissive', 'aggressive')",1.1102463,1.0081888,-0.1020575
82,1.7844814,1.8720794,"('poor', 'rich')",1.7844814,1.8720794,0.087598
83,0.3575651,0.29169968,"('powerless', 'powerful')",0.3575651,0.2916997,-0.0658654
84,0.0928398,0.09004418,"('inferior', 'superior')",0.0928398,0.0900442,-0.0027956
85,-2.2700505,-2.2229276,"('insignificant', 'prestigious')",-2.2700505,-2.2229276,0.0471229
86,-0.43171498,-0.679344,"('uninfluential', 'influential')",-0.431715,-0.679344,-0.247629
87,0.3695349,0.5287799,"('unsuccessful', 'successful')",0.3695349,0.5287799,0.159245
88,-0.6305556,-0.6984128,"('low', 'eminent')",-0.6305556,-0.6984128,-0.0678572
