,transdigm_male,transdigm_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4998188,-1.4979273,"('unsociable', 'sociable')",0.6987568,0.55169183,-0.37275463,-0.42048195,-0.3912722,-0.4555725,-0.0643003
1,-2.256529,-2.3494759,"('unfriendly', 'friendly')",-0.8401869,-0.9958741,1.8574425,1.6729759,-0.4130911,-0.557458,-0.1443669
2,0.3224192,0.2976282,"('unlikable', 'likable')",1.3753468,1.3264865,0.7198074,0.8144563,0.8058578,0.812857,0.0069992
3,-0.3390766,-0.14254165,"('repellent', 'pleasant')",0.8183078,0.96866125,0.11988943,0.2778839,0.1997069,0.3680011,0.1682942
4,-0.49063405,-0.6391666,"('disliked', 'liked')",-0.23777767,-0.38482878,-6.201262,-6.247355,-2.3098912,-2.4237835,-0.1138923
5,-0.9490119,-0.9789618,"('distant', 'outgoing')",-2.2615507,-2.1913986,-0.07696299,-0.18358798,-1.0958419,-1.1179829,-0.022141
6,-1.2284342,-1.2487319,"('distant', 'open')",-2.5275877,-2.5064468,0.39687824,0.2511065,-1.1197146,-1.1680241,-0.0483095
7,-0.5373649,-0.34563187,"('insensitive', 'sensitive')",-0.17703028,-0.033797517,0.6165583,0.74881977,-0.0326123,0.1231301,0.1557424
8,-2.0055084,-2.1874213,"('unaffectionate', 'affectionate')",-0.68006575,-0.7782303,0.76497394,0.5880146,-0.6402001,-0.7925456,-0.1523455
9,-2.0443926,-2.14409,"('unaffectionate', 'caring')",-0.82777756,-0.9548301,1.2017493,1.1013541,-0.556807,-0.6658553,-0.1090483
10,-1.3535277,-1.1430112,"('unsympathetic', 'sympathetic')",-0.10662536,-0.02820025,-0.21474506,-0.11066634,-0.5582993,-0.4272926,0.1310067
11,-0.47535208,-0.4152608,"('unhelpful', 'helpful')",-0.10629734,-0.09645004,1.7899755,1.7848674,0.4027754,0.4243855,0.0216101
12,-0.85604405,-0.7459016,"('unsupportive', 'supportive')",0.33547744,0.45790404,-1.7916714,-1.7082521,-0.770746,-0.6654166,0.1053294
13,-0.5385809,-0.4164151,"('impolite', 'polite')",0.12874107,0.19659777,-0.41592064,-0.31105852,-0.2752535,-0.1769586,0.0982949
14,0.34131968,0.4152505,"('antisocial', 'social')",1.922329,2.003881,-0.1566217,-0.096446484,0.7023423,0.7742283,0.071886
15,0.291027,0.15023427,"('boring', 'funny')",-0.6345943,-0.7359894,0.7659693,0.6818039,0.1408007,0.0320163,-0.1087844
16,-0.10955648,-0.18365946,"('unpopular', 'popular')",-0.18044908,-0.2039114,0.651341,0.6440004,0.1204452,0.0854765,-0.0349687
17,-0.15104921,-0.1286519,"('nasty', 'nice')",-0.8080223,-0.75546503,-0.20461409,-0.2276445,-0.3878952,-0.3705872,0.017308
18,-0.02315081,0.0091237575,"('disagreeable', 'welcoming')",-0.73194754,-0.6945994,-0.38726047,-0.44047847,-0.3807863,-0.3753181,0.0054682
19,-1.392818,-1.4255197,"('inhospitable', 'hospitable')",-2.2060313,-2.2920847,-0.17633389,-0.1851865,-1.2583944,-1.3009303,-0.0425359
20,-0.042203624,0.095528744,"('rough', 'thoughtful')",1.3194972,1.4056045,1.0057586,1.0515887,0.7610174,0.8509073,0.0898899
21,-0.47993544,-0.42747506,"('immoral', 'moral')",0.5668257,0.5354069,-0.9652336,-0.8186522,-0.2927811,-0.2369068,0.0558743
22,-0.18199259,-0.11756921,"('untrustworthy', 'trustworthy')",0.730031,0.70741713,-1.1247301,-1.0824475,-0.1922306,-0.1641999,0.0280307
23,-0.8638009,-0.74437207,"('insincere', 'sincere')",0.06530118,0.08549918,5.7008424,5.5648556,1.6341143,1.6353275,0.0012132
24,-0.69578207,-0.63653016,"('dishonest', 'honest')",-0.69223493,-0.71416587,0.68583554,0.68712354,-0.2340605,-0.2211908,0.0128697
25,-0.3931935,-0.5004529,"('egoistic', 'altruistic')",-0.2456736,-0.38510174,1.6354463,1.5143051,0.3321931,0.2095835,-0.1226096
26,-0.45952216,-0.50796443,"('hardhearted', 'benevolent')",0.770224,0.77035624,1.8792715,1.8014027,0.7299911,0.6879315,-0.0420596
27,-0.6992769,-0.56784326,"('hardhearted', 'softhearted')",-0.76451087,-0.6344971,1.2345607,1.1960573,-0.076409,-0.0020943,0.0743147
28,-0.37074846,-0.45233008,"('disloyal', 'loyal')",0.09888127,-0.035622053,0.8883849,0.7219004,0.2055059,0.0779828,-0.1275231
29,-0.43834537,-0.4383188,"('unfair', 'fair')",-0.71304655,-0.8196108,-0.86416674,-1.0499742,-0.6718529,-0.7693013,-0.0974484
30,0.37596318,0.3833968,"('intolerant', 'tolerant')",0.76851517,0.68021965,1.5943038,1.6076685,0.9129274,0.8904284,-0.022499
31,-0.7702759,-0.8615661,"('evil', 'good')",-1.6588652,-1.7481163,-0.9020693,-1.1225263,-1.1104035,-1.2440696,-0.1336661
32,-0.17057443,-0.105829395,"('unkind', 'kind')",0.905584,0.8198482,0.8789355,0.7911776,0.5379817,0.5017321,-0.0362496
