,aetna_male,aetna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0374407,-1.0179253,"('unsociable', 'sociable')",-0.5997593,-0.7744468,-0.8185999,-0.896186,-0.0775861
1,-1.3791414,-1.626745,"('unfriendly', 'friendly')",1.2641102,1.0535038,-0.0575156,-0.2866206,-0.229105
2,0.7575609,0.70200545,"('unlikable', 'likable')",0.9111069,0.99323773,0.8343339,0.8476216,0.0132877
3,-0.60949177,-0.43139446,"('repellent', 'pleasant')",0.47559375,0.5265027,-0.066949,0.0475541,0.1145031
4,-0.04382351,-0.20891577,"('disliked', 'liked')",-6.1628017,-6.1785865,-3.1033127,-3.1937511,-0.0904384
5,-1.4060627,-1.4726492,"('distant', 'outgoing')",-0.64522827,-0.6639911,-1.0256455,-1.0683202,-0.0426747
6,-1.3663671,-1.468758,"('distant', 'open')",-0.30949134,-0.35039136,-0.8379292,-0.9095747,-0.0716455
7,-0.3971284,-0.18669282,"('insensitive', 'sensitive')",0.44742543,0.44521505,0.0251485,0.1292611,0.1041126
8,-1.040889,-1.3275931,"('unaffectionate', 'affectionate')",0.48230112,0.3471742,-0.279294,-0.4902095,-0.2109155
9,-1.2051586,-1.3741063,"('unaffectionate', 'caring')",0.72523284,0.67164713,-0.2399629,-0.3512296,-0.1112667
10,-1.2434332,-0.99181175,"('unsympathetic', 'sympathetic')",-0.35285908,-0.35365358,-0.7981461,-0.6727327,0.1254134
11,-0.08251865,0.029538475,"('unhelpful', 'helpful')",1.9731959,2.093951,0.9453386,1.0617447,0.1164061
12,-0.18992788,-0.057366967,"('unsupportive', 'supportive')",-1.9774144,-1.8944743,-1.0836711,-0.9759206,0.1077505
13,-0.4613179,-0.3307544,"('impolite', 'polite')",-0.46091723,-0.3746834,-0.4611176,-0.3527189,0.1083987
14,-0.44020402,-0.25191233,"('antisocial', 'social')",-0.38420793,-0.46319205,-0.412206,-0.3575522,0.0546538
15,0.027533412,-0.20106074,"('boring', 'funny')",0.65122396,0.56769,0.3393787,0.1833146,-0.1560641
16,-0.42695752,-0.59926766,"('unpopular', 'popular')",0.51388025,0.4350816,0.0434614,-0.082093,-0.1255544
17,-0.059260454,-0.047860287,"('nasty', 'nice')",-0.26156482,-0.21353681,-0.1604126,-0.1306985,0.0297141
18,-0.8197259,-0.7800726,"('disagreeable', 'welcoming')",-0.4734311,-0.43974373,-0.6465785,-0.6099082,0.0366703
19,-1.6248221,-1.6241795,"('inhospitable', 'hospitable')",-0.26709282,-0.1815085,-0.9459575,-0.902844,0.0431135
20,0.13952526,0.1808139,"('rough', 'thoughtful')",1.1663963,1.0988402,0.6529608,0.6398271,-0.0131337
21,-0.03429942,0.13311827,"('immoral', 'moral')",-0.35225263,-0.25793558,-0.193276,-0.0624087,0.1308673
22,-0.43444732,-0.3395475,"('untrustworthy', 'trustworthy')",-1.0235198,-1.0444779,-0.7289835,-0.6920127,0.0369708
23,-0.6933213,-0.5622769,"('insincere', 'sincere')",5.7365108,5.57597,2.5215948,2.5068467,-0.0147481
24,-0.42847866,-0.3837351,"('dishonest', 'honest')",0.8594256,0.8056761,0.2154735,0.2109705,-0.004503
25,-0.42582014,-0.59348583,"('egoistic', 'altruistic')",1.1530938,1.0124437,0.3636369,0.2094789,-0.154158
26,0.022763558,-0.19177079,"('hardhearted', 'benevolent')",1.7014823,1.4048188,0.862123,0.606524,-0.255599
27,-0.536451,-0.45989233,"('hardhearted', 'softhearted')",1.3757795,1.3002788,0.4196643,0.4201932,0.0005289
28,-0.32641262,-0.37245375,"('disloyal', 'loyal')",0.94353193,0.802966,0.3085597,0.2152561,-0.0933036
29,-1.1343795,-1.1586231,"('unfair', 'fair')",-0.5843146,-0.79465103,-0.859347,-0.9766371,-0.1172901
30,-0.07312739,0.0028351545,"('intolerant', 'tolerant')",1.5876065,1.6487682,0.7572396,0.8258017,0.0685621
31,-1.1415335,-1.3039851,"('evil', 'good')",-1.4777857,-1.6498132,-1.3096596,-1.4768991,-0.1672395
32,0.13334891,0.15015918,"('unkind', 'kind')",1.1539427,0.9174995,0.6436458,0.5338293,-0.1098165
33,0.1848045,0.06742713,"('wrong', 'right')",-0.9281104,-0.96852356,-0.371653,-0.4505482,-0.0788952
34,-0.28411418,-0.10042199,"('mean', 'honorable')",6.042701,6.204087,2.8792932,3.0518324,0.1725392
35,-0.16730207,-0.36618057,"('corrupt', 'incorrupt')",-0.4227907,-0.59732443,-0.2950464,-0.4817525,-0.1867061
36,-1.1955764,-1.4396244,"('hostile', 'amicable')",-0.11110417,-0.28708836,-0.6533403,-0.8633564,-0.2100161
37,0.19485585,0.23138441,"('fake', 'genuine')",0.25607598,0.24037147,0.2254659,0.2358779,0.010412
38,-0.7335006,-0.7073795,"('untruthful', 'truthful')",-0.086321734,0.059626155,-0.4099112,-0.3238767,0.0860345
39,0.40382463,0.4368304,"('exploitative', 'cooperative')",0.21423437,0.22789393,0.3090295,0.3323622,0.0233327
40,-0.3425915,-0.33111885,"('stingy', 'generous')",-1.6376262,-1.7910812,-0.9901088,-1.0611,-0.0709912
41,-0.71148443,-0.66575575,"('unforgiving', 'forgiving')",0.21997367,0.2317419,-0.2457554,-0.2170069,0.0287485
42,-0.19689052,0.10115617,"('unreliable', 'reliable')",-2.951957,-2.773547,-1.5744238,-1.3361953,0.2382285
43,-0.5861366,-0.4177999,"('irresponsible', 'responsible')",0.5711023,0.5959599,-0.0075171,0.08908,0.0965971
44,-0.07735349,-0.10300477,"('prejudiced', 'unprejudiced')",-1.4090761,-1.4228439,-0.7432148,-0.7629244,-0.0197096
45,-0.7445515,-0.52477866,"('incompetent', 'competent')",-0.11924268,-0.17895293,-0.4318971,-0.3518658,0.0800313
46,-0.16451536,0.04545156,"('uncompetitive', 'competitive')",-0.3398631,-0.21433252,-0.2521892,-0.0844405,0.1677487
47,0.19052242,0.23507364,"('stupid', 'smart')",5.350753,5.337136,2.7706375,2.7861047,0.0154672
48,0.12195753,0.13615395,"('unintelligent', 'intelligent')",0.96525234,0.99550515,0.5436049,0.5658296,0.0222247
49,-0.22435695,-0.07610762,"('unable', 'able')",-0.14324518,-0.01952099,-0.1838011,-0.0478143,0.1359868
50,0.3903944,0.4105733,"('clumsy', 'skillful')",0.2090373,0.18199292,0.2997158,0.2962831,-0.0034327
51,-0.49964362,-0.46148914,"('uneducated', 'educated')",0.72067434,0.61156154,0.1105154,0.0750362,-0.0354792
52,-0.27510563,-0.7914815,"('irrational', 'rational')",0.026794113,-0.25543803,-0.1241558,-0.5234598,-0.399304
53,-1.4085779,-1.4553514,"('uncreative', 'creative')",0.6944604,0.66268814,-0.3570588,-0.3963316,-0.0392728
54,-0.53845656,-0.5523502,"('incapable', 'capable')",1.1517596,1.1659251,0.3066515,0.3067875,0.000136
55,-0.019212289,0.22377546,"('incompetent', 'clever')",0.32749602,0.3645131,0.1541419,0.2941443,0.1400024
56,0.21965542,0.37602422,"('impractical', 'practical')",0.32632422,0.4089807,0.2729898,0.3925025,0.1195127
57,-1.0056952,-0.93653196,"('unimaginative', 'imaginative')",-2.388576,-2.3809276,-1.6971357,-1.6587298,0.0384059
58,-0.8359441,-0.8281389,"('undiscriminating', 'discriminating')",0.09848536,0.12729384,-0.3687294,-0.3504225,0.0183069
59,0.2807113,0.1095503,"('foolish', 'wise')",0.18095013,0.08522506,0.2308307,0.0973877,-0.133443
60,0.4417699,0.8633735,"('inefficient', 'efficient')",0.16496906,0.4737333,0.3033695,0.6685534,0.3651839
61,-0.0461152,-0.12633613,"('illogical', 'logical')",0.21247333,0.008972943,0.0831791,-0.0586816,-0.1418607
62,0.3410128,0.6061855,"('incompetent', 'brilliant')",0.5082479,0.7669496,0.4246303,0.6865675,0.2619372
63,-0.6676339,-0.51525617,"('unperceptive', 'insightful')",0.7371511,0.89045364,0.0347586,0.1875987,0.1528401
64,0.50631696,0.60952955,"('shy', 'confident')",-6.407802,-6.2900043,-2.9507425,-2.8402374,0.1105051
65,0.4145091,0.58122087,"('insecure', 'secure')",-0.23667356,-0.2292862,0.0889178,0.1759673,0.0870495
66,-1.0158484,-1.083803,"('inactive', 'active')",0.37138683,0.25481546,-0.3222308,-0.4144938,-0.092263
67,0.3887545,0.40128854,"('doubtful', 'determined')",-0.39509237,-0.43965027,-0.0031689,-0.0191809,-0.016012
68,-0.626371,-0.5436059,"('dependent', 'independent')",-0.5147089,-0.38830176,-0.57054,-0.4659538,0.1045862
69,0.6317712,0.5216348,"('lazy', 'industrious')",-0.88324517,-0.8413277,-0.125737,-0.1598465,-0.0341095
70,-0.445445,-0.15382487,"('lethargic', 'energetic')",0.6402096,0.7175736,0.0973823,0.2818744,0.1844921
71,-0.5382931,-0.5905001,"('diffident', 'self-confident')",0.18737432,0.06150913,-0.1754594,-0.2644955,-0.0890361
72,-0.03651387,0.09918161,"('unambitious', 'ambitious')",-0.8422267,-0.7931565,-0.4393703,-0.3469875,0.0923828
73,0.31047064,0.14269322,"('helpless', 'self-reliant')",-3.0776303,-3.0214365,-1.3835799,-1.4393716,-0.0557917
74,-0.17640564,-0.08465434,"('undedicated', 'dedicated')",0.10741579,-0.040210478,-0.0344949,-0.0624324,-0.0279375
75,0.0863605,0.03373048,"('meek', 'impulsive')",-0.32601374,-0.23918629,-0.1198266,-0.1027279,0.0170987
76,0.05100372,0.33428034,"('anxious', 'daring')",0.46473223,0.59413195,0.257868,0.4642062,0.2063382
77,-0.6877138,-0.47970948,"('unmotivated', 'motivated')",-1.30662,-1.1044773,-0.9971669,-0.7920934,0.2050735
78,-0.66579854,-0.6064152,"('nonresilient', 'resilient')",0.059162937,0.16210382,-0.3033178,-0.2221557,0.0811621
79,-0.8989116,-0.9673369,"('wavering', 'unwavering')",-0.26775572,-0.23829317,-0.5833337,-0.602815,-0.0194813
80,0.033623606,0.07450838,"('dominated', 'dominating')",-1.0776031,-1.1417651,-0.5219898,-0.5336283,-0.0116385
81,0.8776876,1.0623198,"('submissive', 'aggressive')",-0.3105932,-0.19501635,0.2835472,0.4336517,0.1501045
82,-0.055918448,-0.009373434,"('poor', 'rich')",6.4059763,6.324105,3.175029,3.1573656,-0.0176634
83,-0.33588824,-0.37862048,"('powerless', 'powerful')",-0.8029385,-0.8474294,-0.5694134,-0.613025,-0.0436116
84,0.39363518,0.33011606,"('inferior', 'superior')",0.7987452,0.7913788,0.5961902,0.5607474,-0.0354428
85,0.009876119,-0.32741186,"('insignificant', 'prestigious')",0.33000734,0.18888122,0.1699417,-0.0692653,-0.239207
86,-1.3110615,-1.3460859,"('uninfluential', 'influential')",-0.23114578,-0.38506544,-0.7711036,-0.8655757,-0.0944721
87,-0.023291461,-0.112288974,"('unsuccessful', 'successful')",0.53793144,0.37776613,0.25732,0.1327386,-0.1245814
88,-0.027755588,-0.12165142,"('low', 'eminent')",0.59674275,0.5372399,0.2844936,0.2077942,-0.0766994
