,valero_male,valero_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.2825406,-1.593994,"('unsociable', 'sociable')",0.046160154,-0.09392238,-0.04177668,-0.1201804,-0.4260524,-0.6026989,-0.1766465
1,-1.5840405,-1.6992266,"('unfriendly', 'friendly')",0.1948641,0.0060966425,0.5106843,0.25253078,-0.2928307,-0.4801997,-0.187369
2,0.93798405,0.8980874,"('unlikable', 'likable')",1.3985114,1.3160695,0.9729222,0.8885371,1.1031392,1.0342313,-0.0689079
3,0.3952549,0.39041537,"('repellent', 'pleasant')",-0.15661237,-0.06113152,0.915222,0.94313735,0.3846215,0.4241404,0.0395189
4,0.20748839,0.18575162,"('disliked', 'liked')",0.6739849,0.5454246,-6.085244,-6.2614403,-1.7345902,-1.8434213,-0.1088311
5,-1.2723204,-1.2522198,"('distant', 'outgoing')",0.1675166,0.10518156,-1.0399504,-1.1015757,-0.7149181,-0.7495379,-0.0346198
6,-1.9278748,-1.8913302,"('distant', 'open')",-0.37359184,-0.48704985,-1.2093867,-1.32536,-1.1702844,-1.23458,-0.0642956
7,-0.02706527,-0.12716381,"('insensitive', 'sensitive')",0.42239666,0.466186,0.3713306,0.40204403,0.255554,0.2470221,-0.0085319
8,-1.537479,-1.5930814,"('unaffectionate', 'affectionate')",-0.6237985,-0.7357346,-0.21437109,-0.3757159,-0.7918828,-0.9015106,-0.1096278
9,-1.4487108,-1.5760512,"('unaffectionate', 'caring')",0.24649732,0.18495312,0.39446542,0.29962626,-0.2692494,-0.363824,-0.0945746
10,-0.6351802,-0.91498715,"('unsympathetic', 'sympathetic')",-0.6937496,-0.8173034,-0.4335376,-0.45854554,-0.5874891,-0.7302787,-0.1427896
11,-0.14936358,-0.29638025,"('unhelpful', 'helpful')",0.3896531,0.4259168,1.9002464,1.8845274,0.7135119,0.6713547,-0.0421572
12,-0.46957794,-0.5736994,"('unsupportive', 'supportive')",0.6233235,0.58843917,-1.9299461,-1.9813474,-0.5920668,-0.6555359,-0.0634691
13,-0.124262035,-0.33261514,"('impolite', 'polite')",0.009560563,0.027010106,-0.36075228,-0.32530046,-0.1584846,-0.2103018,-0.0518172
14,0.1893671,0.08376372,"('antisocial', 'social')",1.0771918,1.1027653,0.65922,0.63526434,0.6419263,0.6072644,-0.0346619
15,-0.12180106,-0.25275388,"('boring', 'funny')",0.12978081,0.022533827,-0.16917185,-0.26473397,-0.0537307,-0.1649847,-0.111254
16,-0.519267,-0.4569076,"('unpopular', 'popular')",-0.07667939,-0.106259815,0.3839567,0.36687288,-0.0706632,-0.0654315,0.0052317
17,0.12119698,0.037945688,"('nasty', 'nice')",-0.76006037,-0.7384615,-0.50309366,-0.45780268,-0.3806523,-0.3861062,-0.0054539
18,-1.1253242,-1.0508202,"('disagreeable', 'welcoming')",-0.96723384,-1.0049891,-0.7361493,-0.8325956,-0.9429025,-0.9628017,-0.0198992
19,-1.5816846,-1.6011803,"('inhospitable', 'hospitable')",-1.0494046,-1.1595356,-1.2088091,-1.2236941,-1.2799661,-1.3281367,-0.0481706
20,-0.23037277,-0.24389793,"('rough', 'thoughtful')",-0.1848191,-0.07654981,0.38730097,0.44250172,-0.009297,0.0406847,0.0499817
21,0.41223076,0.21897978,"('immoral', 'moral')",1.2309711,1.1507788,0.027158467,0.08464174,0.5567868,0.4848001,-0.0719867
22,-0.29431456,-0.34939116,"('untrustworthy', 'trustworthy')",-0.80012065,-0.8544032,-0.7602216,-0.7555249,-0.6182189,-0.6531064,-0.0348875
23,-0.63067377,-0.83880633,"('insincere', 'sincere')",-0.11576868,-0.14112893,5.435998,5.4102006,1.5631852,1.4767551,-0.0864301
24,-0.5291002,-0.6268072,"('dishonest', 'honest')",0.5144442,0.47506908,0.5275353,0.47744015,0.1709598,0.1085673,-0.0623925
25,-0.1396969,-0.11324406,"('egoistic', 'altruistic')",0.82476485,0.81244886,0.83922106,0.7533666,0.5080963,0.4841905,-0.0239058
26,-0.96071047,-1.0358475,"('hardhearted', 'benevolent')",0.30833498,0.23726845,1.1413848,0.9298337,0.1630031,0.0437515,-0.1192516
27,-0.6238725,-0.59082776,"('hardhearted', 'softhearted')",-0.29606706,-0.20923816,0.31032413,0.25265256,-0.2032051,-0.1824711,0.020734
28,-0.49936575,-0.6706678,"('disloyal', 'loyal')",0.39103255,0.2729387,1.0865341,1.0451142,0.326067,0.215795,-0.110272
29,-0.11854255,-0.11248994,"('unfair', 'fair')",-0.38942897,-0.3867697,-0.36841848,-0.45505238,-0.29213,-0.318104,-0.025974
30,-0.17732303,-0.3583825,"('intolerant', 'tolerant')",0.7679929,0.7107209,1.0095046,0.8752963,0.5333915,0.4092116,-0.1241799
31,-1.0777673,-0.9048997,"('evil', 'good')",-1.1069697,-1.1913625,-1.5276172,-1.6264681,-1.2374514,-1.2409101,-0.0034587
32,-0.6244535,-0.79285806,"('unkind', 'kind')",-0.13102321,-0.13305348,0.63143814,0.5031798,-0.0413462,-0.1409106,-0.0995644
33,0.20817421,0.21668704,"('wrong', 'right')",1.0898052,0.97901917,-0.8055839,-0.841978,0.1641319,0.1179094,-0.0462225
34,0.020460537,0.06521715,"('mean', 'honorable')",0.21775031,0.25784346,5.0211678,5.2414317,1.7531261,1.8548307,0.1017046
35,0.70905876,0.7880627,"('corrupt', 'incorrupt')",-0.5175969,-0.52373827,-0.80004686,-0.8354519,-0.2028617,-0.1903758,0.0124859
36,-0.24634886,-0.29119837,"('hostile', 'amicable')",-0.86005014,-1.0888978,-0.73937666,-0.8615276,-0.6152586,-0.747208,-0.1319494
37,0.32594416,0.25144342,"('fake', 'genuine')",-0.027794357,-0.10256247,-0.31323788,-0.27476624,-0.0050294,-0.0419618,-0.0369324
38,-0.7594151,-0.85230315,"('untruthful', 'truthful')",0.24653292,0.13535233,-0.018674755,-0.027040288,-0.1771856,-0.247997,-0.0708114
39,0.22331488,0.21791038,"('exploitative', 'cooperative')",0.00870011,0.10985934,0.06146861,0.027461447,0.0978279,0.1184104,0.0205825
40,0.50878686,0.571759,"('stingy', 'generous')",0.25470123,0.20876049,-2.0563424,-2.12125,-0.4309514,-0.4469101,-0.0159587
41,-0.18549669,-0.33728465,"('unforgiving', 'forgiving')",-0.55039775,-0.7162775,-0.068486944,-0.21789631,-0.2681271,-0.4238195,-0.1556924
42,0.27391824,0.20977242,"('unreliable', 'reliable')",0.049281225,-0.039669544,-2.7420504,-2.7732973,-0.8062836,-0.8677315,-0.0614479
43,-1.0596675,-1.284213,"('irresponsible', 'responsible')",0.65834576,0.62361115,0.30169094,0.20087482,-0.0332103,-0.1532423,-0.120032
44,0.08266756,0.13982026,"('prejudiced', 'unprejudiced')",-0.43743813,-0.37114227,-1.3107373,-1.3985453,-0.5551693,-0.5432891,0.0118802
45,-1.0589479,-1.2245914,"('incompetent', 'competent')",-0.5617448,-0.6574931,0.13593477,0.079393946,-0.4949193,-0.6008968,-0.1059775
46,0.1167536,-0.022302464,"('uncompetitive', 'competitive')",0.027359322,0.025058717,-0.4043556,-0.34541184,-0.0867476,-0.1142185,-0.0274709
47,-0.3676987,-0.34851593,"('stupid', 'smart')",0.58533746,0.6212398,5.231783,5.3721476,1.816474,1.8816237,0.0651497
48,0.40537915,0.27986476,"('unintelligent', 'intelligent')",1.1641393,1.0715572,0.81095016,0.77804965,0.7934895,0.7098238,-0.0836657
49,-0.18643022,-0.18379693,"('unable', 'able')",0.032887794,0.10194199,-0.40774548,-0.20697787,-0.187096,-0.0962776,0.0908184
50,-0.0415003,0.044285715,"('clumsy', 'skillful')",-0.46691698,-0.49339056,-0.21132004,-0.14412361,-0.2399124,-0.1977428,0.0421696
51,-0.34406775,-0.44762993,"('uneducated', 'educated')",-0.06273484,-0.14397869,0.5351959,0.5153074,0.0427978,-0.0254337,-0.0682315
52,-0.42673963,-0.432449,"('irrational', 'rational')",-0.16634354,-0.3677468,-0.39925045,-0.52681106,-0.3307779,-0.4423356,-0.1115577
53,-1.2653923,-1.3497437,"('uncreative', 'creative')",0.51067066,0.40593675,0.22682503,0.062138088,-0.1759655,-0.2938896,-0.1179241
54,-1.0018051,-1.0049978,"('incapable', 'capable')",-0.47856367,-0.54844856,0.26019505,0.21364982,-0.4067246,-0.4465988,-0.0398742
55,-0.16517769,-0.3141646,"('incompetent', 'clever')",-0.24014524,-0.26839608,0.5782433,0.58551216,0.0576401,0.0009838,-0.0566563
56,-0.33398646,-0.6456807,"('impractical', 'practical')",1.297869,1.2099144,-0.00254928,-0.046674468,0.3204444,0.1725197,-0.1479247
57,-0.9252657,-1.1551206,"('unimaginative', 'imaginative')",0.586094,0.38924634,-2.7343426,-2.962841,-1.0245047,-1.2429051,-0.2184004
58,0.33946735,0.26782006,"('undiscriminating', 'discriminating')",0.7222175,0.6282332,-0.031834852,-0.046121333,0.3432833,0.2833106,-0.0599727
59,-0.17680363,-0.03156621,"('foolish', 'wise')",0.8729739,0.87097585,-0.23447913,-0.196139,0.153897,0.2144236,0.0605266
60,-0.4208732,-0.62256086,"('inefficient', 'efficient')",1.685754,1.8207421,0.35943192,0.4564846,0.5414375,0.5515553,0.0101178
61,-0.7341011,-0.8722516,"('illogical', 'logical')",0.98775136,0.87343353,0.5052155,0.40930086,0.2529553,0.1368276,-0.1161277
62,0.45655987,0.39459044,"('incompetent', 'brilliant')",0.7957467,0.85977435,0.8837261,0.94708824,0.7120109,0.7338177,0.0218068
63,-0.5417719,-0.6058416,"('unperceptive', 'insightful')",0.37757683,0.3653153,0.5248307,0.58301735,0.1202119,0.1141637,-0.0060482
64,0.5117274,0.42234758,"('shy', 'confident')",1.1034718,1.0368587,-5.4480023,-5.5724854,-1.2776011,-1.3710931,-0.093492
65,-0.108561546,-0.23994353,"('insecure', 'secure')",0.25602293,0.26672062,0.20963189,0.31752244,0.1190311,0.1147665,-0.0042646
66,-0.35771254,-0.37550083,"('inactive', 'active')",-0.74148655,-0.7999883,0.39450985,0.37925303,-0.2348964,-0.2654121,-0.0305157
67,0.45567864,0.3200969,"('doubtful', 'determined')",-0.011015728,-0.057976965,-0.030223833,-0.062331796,0.1381464,0.0665961,-0.0715503
68,-0.13737464,-0.1269594,"('dependent', 'independent')",-0.3091257,-0.3127029,-0.70493543,-0.5796993,-0.3838119,-0.3397872,0.0440247
69,0.44441503,0.57120764,"('lazy', 'industrious')",0.7493799,0.7606354,-0.99447227,-0.9411967,0.0664409,0.1302154,0.0637745
70,-0.046684906,-0.14763449,"('lethargic', 'energetic')",-0.03626545,-0.0064699408,0.32420444,0.36446387,0.080418,0.0701198,-0.0102982
71,-0.85436255,-0.8336297,"('diffident', 'self-confident')",1.3783034,1.4435011,0.14094217,0.11391673,0.2216277,0.2412627,0.019635
72,-0.2878871,-0.34031752,"('unambitious', 'ambitious')",0.7934583,0.8028547,-0.5311791,-0.5002794,-0.008536,-0.0125807,-0.0040447
73,1.1095566,1.116545,"('helpless', 'self-reliant')",1.2858398,1.2260197,-3.5505512,-3.5461674,-0.3850516,-0.4012009,-0.0161493
74,-0.06365761,-0.19633377,"('undedicated', 'dedicated')",0.1292558,0.10195973,-0.28014144,-0.35737038,-0.0715144,-0.1505815,-0.0790671
75,0.39941216,0.50522554,"('meek', 'impulsive')",-0.2066081,-0.24829884,-0.49839598,-0.48352244,-0.101864,-0.0755319,0.0263321
76,1.0750188,1.0308154,"('anxious', 'daring')",-0.054953024,0.022396294,0.29873103,0.33676204,0.439599,0.4633246,0.0237256
77,-0.5533657,-0.67512655,"('unmotivated', 'motivated')",0.6633466,0.5921519,-0.91738385,-0.80403817,-0.2691343,-0.2956709,-0.0265366
78,-0.6492915,-0.5678065,"('nonresilient', 'resilient')",0.30075458,0.39764905,-0.07397639,0.12370405,-0.1408378,-0.0154845,0.1253533
79,-0.8465049,-0.8748357,"('wavering', 'unwavering')",-0.3054087,-0.5011985,-0.59711874,-0.6089953,-0.5830108,-0.6616765,-0.0786657
80,0.64209205,0.64044327,"('dominated', 'dominating')",0.2776811,0.44709486,0.103052974,0.31223434,0.3409421,0.4665908,0.1256487
81,0.27674752,0.06760879,"('submissive', 'aggressive')",1.4039073,1.3382806,0.13538374,0.16734704,0.6053462,0.5244122,-0.080934
