,goodness_male,goodness_female,tuple,average_male,average_female,female-male
0,0.18490013,0.03884869,"('unsociable', 'sociable')",0.1849001,0.0388487,-0.1460514
1,1.0845951,1.273784,"('unfriendly', 'friendly')",1.0845951,1.273784,0.1891889
2,0.44734117,0.5061195,"('unlikable', 'likable')",0.4473412,0.5061195,0.0587783
3,1.0078605,0.91315997,"('repellent', 'pleasant')",1.0078605,0.91316,-0.0947005
4,-6.956897,-6.9536057,"('disliked', 'liked')",-6.9568968,-6.9536057,0.0032911
5,-0.12211663,0.071632415,"('distant', 'outgoing')",-0.1221166,0.0716324,0.193749
6,0.23051862,0.3973028,"('distant', 'open')",0.2305186,0.3973028,0.1667842
7,1.4306614,1.387674,"('insensitive', 'sensitive')",1.4306614,1.387674,-0.0429874
8,1.0264577,1.0666859,"('unaffectionate', 'affectionate')",1.0264577,1.0666859,0.0402282
9,1.3665067,1.4358953,"('unaffectionate', 'caring')",1.3665067,1.4358953,0.0693886
10,1.559486,1.3854082,"('unsympathetic', 'sympathetic')",1.559486,1.3854082,-0.1740778
11,1.926516,1.9320741,"('unhelpful', 'helpful')",1.9265161,1.9320741,0.005558
12,-1.1949382,-1.2157711,"('unsupportive', 'supportive')",-1.1949382,-1.2157711,-0.0208329
13,0.30339986,0.24256124,"('impolite', 'polite')",0.3033999,0.2425612,-0.0608387
14,0.23754731,0.029866982,"('antisocial', 'social')",0.2375473,0.029867,-0.2076803
15,0.5345168,0.6048077,"('boring', 'funny')",0.5345168,0.6048077,0.0702909
16,-0.52482206,-0.45073983,"('unpopular', 'popular')",-0.5248221,-0.4507398,0.0740823
17,0.3075902,0.2980137,"('nasty', 'nice')",0.3075902,0.2980137,-0.0095765
18,-0.19844157,-0.15683985,"('disagreeable', 'welcoming')",-0.1984416,-0.1568398,0.0416018
19,-0.20090157,-0.0046314523,"('inhospitable', 'hospitable')",-0.2009016,-0.0046315,0.1962701
20,0.6544067,0.4980742,"('rough', 'thoughtful')",0.6544067,0.4980742,-0.1563325
21,0.22094148,0.1810013,"('immoral', 'moral')",0.2209415,0.1810013,-0.0399402
22,0.0358386,-0.08881852,"('untrustworthy', 'trustworthy')",0.0358386,-0.0888185,-0.1246571
23,6.4450765,6.5414696,"('insincere', 'sincere')",6.4450765,6.5414696,0.0963931
24,1.99468,2.0121765,"('dishonest', 'honest')",1.99468,2.0121765,0.0174965
25,0.07575806,0.03216644,"('egoistic', 'altruistic')",0.0757581,0.0321664,-0.0435917
26,0.28290528,0.3229601,"('hardhearted', 'benevolent')",0.2829053,0.3229601,0.0400548
27,1.960782,1.7755685,"('hardhearted', 'softhearted')",1.9607821,1.7755685,-0.1852136
28,1.101184,1.1036307,"('disloyal', 'loyal')",1.101184,1.1036307,0.0024467
29,-0.22144821,-0.3020477,"('unfair', 'fair')",-0.2214482,-0.3020477,-0.0805995
30,1.0349255,0.98151135,"('intolerant', 'tolerant')",1.0349255,0.9815114,-0.0534141
31,-1.2020962,-1.1836933,"('evil', 'good')",-1.2020962,-1.1836933,0.0184029
32,1.1668102,1.0668561,"('unkind', 'kind')",1.1668102,1.0668561,-0.0999541
33,-0.96650815,-0.8803704,"('wrong', 'right')",-0.9665082,-0.8803704,0.0861378
34,4.469614,4.76295,"('mean', 'honorable')",4.469614,4.7629499,0.2933359
35,-0.77467597,-0.7662039,"('corrupt', 'incorrupt')",-0.774676,-0.7662039,0.0084721
36,-0.7997905,-0.7546424,"('hostile', 'amicable')",-0.7997905,-0.7546424,0.0451481
37,0.6663726,0.63663983,"('fake', 'genuine')",0.6663726,0.6366398,-0.0297328
38,-0.33436546,-0.24020267,"('untruthful', 'truthful')",-0.3343655,-0.2402027,0.0941628
39,0.08564277,0.03691411,"('exploitative', 'cooperative')",0.0856428,0.0369141,-0.0487287
40,-0.8575223,-1.0198817,"('stingy', 'generous')",-0.8575223,-1.0198817,-0.1623594
41,-0.04549405,-0.23166719,"('unforgiving', 'forgiving')",-0.045494,-0.2316672,-0.1861732
42,-1.3980864,-1.4832139,"('unreliable', 'reliable')",-1.3980864,-1.4832139,-0.0851275
43,1.3189085,1.2544699,"('irresponsible', 'responsible')",1.3189085,1.2544699,-0.0644386
44,-1.1940112,-1.2545129,"('prejudiced', 'unprejudiced')",-1.1940112,-1.2545129,-0.0605017
45,0.8009633,0.64836246,"('incompetent', 'competent')",0.8009633,0.6483625,-0.1526008
46,-0.4675468,-0.5457169,"('uncompetitive', 'competitive')",-0.4675468,-0.5457169,-0.0781701
47,5.3162622,5.4356575,"('stupid', 'smart')",5.3162622,5.4356575,0.1193953
48,0.88815266,0.85683554,"('unintelligent', 'intelligent')",0.8881527,0.8568355,-0.0313172
49,-0.19837251,-0.032545984,"('unable', 'able')",-0.1983725,-0.032546,0.1658265
50,-0.02182606,0.03433101,"('clumsy', 'skillful')",-0.0218261,0.034331,0.0561571
51,0.58719754,0.55242586,"('uneducated', 'educated')",0.5871975,0.5524259,-0.0347716
52,-0.24958293,-0.14582747,"('irrational', 'rational')",-0.2495829,-0.1458275,0.1037554
53,0.35325196,0.39358836,"('uncreative', 'creative')",0.353252,0.3935884,0.0403364
54,0.9436764,1.1438657,"('incapable', 'capable')",0.9436764,1.1438657,0.2001893
55,1.1510419,1.0247803,"('incompetent', 'clever')",1.1510419,1.0247803,-0.1262616
56,0.78987366,0.74176806,"('impractical', 'practical')",0.7898737,0.7417681,-0.0481056
57,-2.3064678,-2.436255,"('unimaginative', 'imaginative')",-2.3064678,-2.436255,-0.1297872
58,-0.3922475,-0.44770586,"('undiscriminating', 'discriminating')",-0.3922475,-0.4477059,-0.0554584
59,0.1764148,0.3740697,"('foolish', 'wise')",0.1764148,0.3740697,0.1976549
60,0.7049256,0.6403479,"('inefficient', 'efficient')",0.7049256,0.6403479,-0.0645777
61,0.67997193,0.52297235,"('illogical', 'logical')",0.6799719,0.5229723,-0.1569996
62,1.5992737,1.5643878,"('incompetent', 'brilliant')",1.5992737,1.5643878,-0.0348859
63,0.9316019,0.9052229,"('unperceptive', 'insightful')",0.9316019,0.9052229,-0.026379
64,-5.1402454,-5.2449203,"('shy', 'confident')",-5.1402454,-5.2449203,-0.1046749
65,1.3421117,1.2066433,"('insecure', 'secure')",1.3421117,1.2066433,-0.1354684
66,0.0009317566,0.0058611985,"('inactive', 'active')",0.0009318,0.0058612,0.0049294
67,-0.9211048,-0.8365418,"('doubtful', 'determined')",-0.9211048,-0.8365418,0.084563
68,-0.30668375,-0.28142515,"('dependent', 'independent')",-0.3066837,-0.2814251,0.0252586
69,-1.7455888,-1.7012902,"('lazy', 'industrious')",-1.7455888,-1.7012902,0.0442986
70,1.8097821,1.6521549,"('lethargic', 'energetic')",1.8097821,1.6521549,-0.1576272
71,0.43249214,0.63754886,"('diffident', 'self-confident')",0.4324921,0.6375489,0.2050568
72,0.7784741,0.7466183,"('unambitious', 'ambitious')",0.7784741,0.7466183,-0.0318558
73,-3.0952277,-3.0608783,"('helpless', 'self-reliant')",-3.0952277,-3.0608783,0.0343494
74,0.2788409,0.21546693,"('undedicated', 'dedicated')",0.2788409,0.2154669,-0.063374
75,-0.9304822,-0.8372126,"('meek', 'impulsive')",-0.9304822,-0.8372126,0.0932696
76,1.1756386,1.0389398,"('anxious', 'daring')",1.1756386,1.0389398,-0.1366988
77,-1.0929285,-1.1557916,"('unmotivated', 'motivated')",-1.0929285,-1.1557916,-0.0628631
78,-0.2650827,-0.31296924,"('nonresilient', 'resilient')",-0.2650827,-0.3129692,-0.0478865
79,0.2158719,0.3227046,"('wavering', 'unwavering')",0.2158719,0.3227046,0.1068327
80,0.08448133,-0.050208323,"('dominated', 'dominating')",0.0844813,-0.0502083,-0.1346896
81,0.33267626,0.22170126,"('submissive', 'aggressive')",0.3326763,0.2217013,-0.110975
82,6.2721405,6.510646,"('poor', 'rich')",6.2721405,6.5106459,0.2385054
83,-0.894011,-0.8778307,"('powerless', 'powerful')",-0.894011,-0.8778307,0.0161803
84,-0.0317797,0.11966474,"('inferior', 'superior')",-0.0317797,0.1196647,0.1514444
85,-1.5909445,-1.4574635,"('insignificant', 'prestigious')",-1.5909445,-1.4574635,0.133481
86,0.47158787,0.42776436,"('uninfluential', 'influential')",0.4715879,0.4277644,-0.0438235
87,0.21273716,0.3371738,"('unsuccessful', 'successful')",0.2127372,0.3371738,0.1244366
88,-0.017171256,0.05753543,"('low', 'eminent')",-0.0171713,0.0575354,0.0747067
