,hunt_male,hunt_female,tuple,jb_male,jb_female,transport_male,transport_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,3.3379107,3.296129,"('unsociable', 'sociable')",0.23775646,0.057705075,0.5734588,0.58945966,1.3056599,1.2190646,0.3920689,0.18810247,1.1693709,1.0700921,-0.0992788
1,-1.5606816,-1.4347757,"('unfriendly', 'friendly')",-2.0987663,-2.1382623,1.0058388,1.1115893,0.11653159,0.012879567,1.5641305,1.4466876,-0.1945894,-0.2003763,-0.0057869
2,1.0859231,1.0725857,"('unlikable', 'likable')",1.4701877,1.4956286,0.71227413,0.7966354,1.2858568,1.3409221,0.8054616,0.94225144,1.0719406,1.1296047,0.0576641
3,1.8423103,1.8736995,"('repellent', 'pleasant')",0.88152087,0.8595497,-0.40174848,-0.2180518,0.5828304,0.66793555,0.7384095,0.7034982,0.7286645,0.7773262,0.0486617
4,-3.9844534,-3.9447548,"('disliked', 'liked')",-0.031963177,-0.07702775,0.39270186,0.2710668,0.27845275,0.22277626,-5.21976,-5.2094417,-1.7130043,-1.7474762,-0.0344719
5,-4.3276124,-4.250305,"('distant', 'outgoing')",-0.92878956,-0.8436613,0.6185167,0.61568266,-0.6676143,-0.6686751,-0.3567479,-0.26434988,-1.1324495,-1.0822618,0.0501877
6,-4.3666015,-4.2942514,"('distant', 'open')",-1.4701824,-1.3657919,0.2618957,0.29530174,-1.3006845,-1.3165723,0.07992881,0.13091329,-1.3591288,-1.3100801,0.0490487
7,4.204723,4.248226,"('insensitive', 'sensitive')",0.22153631,0.25178733,0.59966946,0.76158696,0.56892544,0.58620197,1.1181463,1.0407983,1.3426001,1.3777202,0.0351201
8,-1.6934795,-1.651697,"('unaffectionate', 'affectionate')",-1.8441689,-1.8550621,0.70544416,0.6773102,-0.48231083,-0.5445607,0.414109,0.30546337,-0.5800812,-0.6137093,-0.0336281
9,-0.2963763,-0.27894664,"('unaffectionate', 'caring')",-0.99901795,-1.0358392,0.81262755,0.82095397,0.50938696,0.42482674,1.1167588,1.0595087,0.2286758,0.1981007,-0.0305751
10,4.3314567,4.3437757,"('unsympathetic', 'sympathetic')",-0.31854567,-0.39112264,-0.51040065,-0.3266964,0.30145523,0.35784736,0.5210309,0.37979254,0.8649992,0.8727194,0.0077202
11,2.3086367,2.2614648,"('unhelpful', 'helpful')",0.3885164,0.38194788,0.3958225,0.44657475,1.6188082,1.6464499,2.2989151,2.2899814,1.4021399,1.4052837,0.0031438
12,1.096636,1.15652,"('unsupportive', 'supportive')",0.7540489,0.83703727,0.68627656,0.87342423,0.80186826,0.9287013,-1.6377256,-1.6409543,0.3402208,0.4309457,0.0907249
13,3.4971993,3.386075,"('impolite', 'polite')",0.906522,0.91311777,0.2555858,0.38449886,1.2392735,1.2752842,0.36275387,0.26940092,1.2522669,1.2456755,-0.0065914
14,4.72404,4.751658,"('antisocial', 'social')",0.93774855,0.8738237,1.2773802,1.3194588,1.5866098,1.6882799,0.037489083,0.047027756,1.7126535,1.7360497,0.0233962
15,-0.034972005,-0.06381721,"('boring', 'funny')",0.5608491,0.55042434,0.5038961,0.28387594,-0.22483614,-0.38252184,0.58733886,0.6160815,0.2784552,0.2008085,-0.0776467
16,-2.5062242,-2.4459577,"('unpopular', 'popular')",-0.5069653,-0.5410108,-0.91169626,-0.89903367,-0.122077905,-0.10590336,0.23140728,0.31697738,-0.7631112,-0.7349856,0.0281256
