,broadcom_male,broadcom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
15,-0.27747685,-0.43854362,"('boring', 'funny')",0.6198177,0.61526924,0.1711704,0.0883628,-0.0828076
16,-0.61654246,-0.5276185,"('unpopular', 'popular')",0.46209288,0.50217474,-0.0772248,-0.0127219,0.0645029
17,-0.4593756,-0.43475968,"('nasty', 'nice')",-0.25442344,-0.19133627,-0.3568995,-0.313048,0.0438515
18,-0.46376234,-0.54005945,"('disagreeable', 'welcoming')",-0.33369297,-0.43498078,-0.3987277,-0.4875201,-0.0887924
19,-1.0165895,-1.1129714,"('inhospitable', 'hospitable')",-0.11531923,-0.10674755,-0.5659544,-0.6098595,-0.0439051
20,0.30829766,0.3265206,"('rough', 'thoughtful')",1.0329957,0.9593787,0.6706467,0.6429496,-0.0276971
21,0.47530136,0.29348898,"('immoral', 'moral')",-0.3790201,-0.4378967,0.0481406,-0.0722039,-0.1203445
22,0.3570773,0.26202995,"('untrustworthy', 'trustworthy')",-0.8166643,-0.8014209,-0.2297935,-0.2696955,-0.039902
23,-0.371402,-0.46353447,"('insincere', 'sincere')",5.906713,5.9261317,2.7676556,2.7312987,-0.0363569
24,0.009540163,-0.11927588,"('dishonest', 'honest')",1.017821,0.983227,0.5136806,0.4319756,-0.081705
25,-0.14255127,-0.11891338,"('egoistic', 'altruistic')",1.2395389,1.1621372,0.5484938,0.5216119,-0.0268819
26,-0.23658635,-0.31948358,"('hardhearted', 'benevolent')",1.2918422,1.0744109,0.5276279,0.3774637,-0.1501642
27,-0.8786087,-0.76672196,"('hardhearted', 'softhearted')",1.2206742,1.163735,0.1710327,0.1985065,0.0274738
28,-0.18844464,-0.34751305,"('disloyal', 'loyal')",0.98791456,0.86952436,0.399735,0.2610056,-0.1387294
29,0.21214241,0.21842058,"('unfair', 'fair')",-0.36385506,-0.5576683,-0.0758563,-0.1696239,-0.0937676
30,0.5021193,0.2883029,"('intolerant', 'tolerant')",1.5253383,1.4086328,1.0137289,0.8484678,-0.1652611
31,-0.29734904,-0.23349288,"('evil', 'good')",-1.1560951,-1.1937075,-0.7267221,-0.7136002,0.0131219
32,-0.51884997,-0.69741994,"('unkind', 'kind')",0.9006755,0.6909429,0.1909128,-0.0032385,-0.1941513
33,0.43354082,0.36559203,"('wrong', 'right')",-0.62834877,-0.60962886,-0.097404,-0.1220184,-0.0246144
34,-0.35903877,-0.24332851,"('mean', 'honorable')",6.180458,6.3178377,2.9107096,3.0372546,0.126545
35,-0.051806796,0.003484616,"('corrupt', 'incorrupt')",-0.2650252,-0.33538464,-0.158416,-0.16595,-0.007534
36,-0.93267965,-0.9261687,"('hostile', 'amicable')",-0.021914363,-0.1446425,-0.477297,-0.5354056,-0.0581086
37,0.3429938,0.3257995,"('fake', 'genuine')",0.31979963,0.3388662,0.3313967,0.3323328,0.0009361
38,-0.7292842,-0.7847189,"('untruthful', 'truthful')",0.20893253,0.2961701,-0.2601759,-0.2442744,0.0159015
39,1.5654042,1.4886594,"('exploitative', 'cooperative')",-0.028858373,-0.051322237,0.7682729,0.7186686,-0.0496043
40,0.37303647,0.47117704,"('stingy', 'generous')",-1.3004637,-1.2797256,-0.4637136,-0.4042743,0.0594393
41,-0.5124855,-0.67149216,"('unforgiving', 'forgiving')",0.21977088,0.06468769,-0.1463573,-0.3034022,-0.1570449
42,0.3873161,0.38762966,"('unreliable', 'reliable')",-2.8801706,-2.829183,-1.2464273,-1.2207767,0.0256506
43,-0.9560221,-1.0731835,"('irresponsible', 'responsible')",0.51872265,0.434803,-0.2186497,-0.3191903,-0.1005406
44,0.26906922,0.2574176,"('prejudiced', 'unprejudiced')",-1.7352436,-1.8118004,-0.7330872,-0.7771914,-0.0441042
45,-0.27308,-0.4098196,"('incompetent', 'competent')",-0.033619225,-0.13937521,-0.1533496,-0.2745974,-0.1212478
46,-0.26131916,-0.28607798,"('uncompetitive', 'competitive')",-0.66998494,-0.7522023,-0.465652,-0.5191401,-0.0534881
47,-0.08101506,-0.015818723,"('stupid', 'smart')",5.5366187,5.713318,2.7278018,2.8487496,0.1209478
48,0.085374035,-0.044418078,"('unintelligent', 'intelligent')",0.87763417,0.79969954,0.4815041,0.3776407,-0.1038634
49,-0.5298944,-0.5266404,"('unable', 'able')",-0.0024822094,0.14186573,-0.2661883,-0.1923873,0.073801
50,-0.38097218,-0.36414135,"('clumsy', 'skillful')",-0.09357538,-0.06519014,-0.2372738,-0.2146657,0.0226081
51,-0.07035977,-0.23243666,"('uneducated', 'educated')",1.1561184,1.0513666,0.5428793,0.409465,-0.1334143
52,-0.32271993,-0.43505976,"('irrational', 'rational')",-0.042277,-0.094906986,-0.1824985,-0.2649834,-0.0824849
53,-0.9187316,-0.9050101,"('uncreative', 'creative')",0.7866342,0.7425574,-0.0660487,-0.0812263,-0.0151776
54,-0.57202727,-0.60918224,"('incapable', 'capable')",0.9694103,1.0525903,0.1986915,0.221704,0.0230125
55,0.026646174,-0.11778748,"('incompetent', 'clever')",0.20111927,0.09700516,0.1138827,-0.0103912,-0.1242739
56,0.99552345,0.8441818,"('impractical', 'practical')",0.52547026,0.5153351,0.7604969,0.6797584,-0.0807385
57,-0.6578625,-0.8312682,"('unimaginative', 'imaginative')",-2.5343773,-2.7010274,-1.5961199,-1.7661479,-0.170028
58,0.16601153,0.15755054,"('undiscriminating', 'discriminating')",0.17585118,0.119182296,0.1709314,0.1383664,-0.032565
59,-0.048634157,-0.09589709,"('foolish', 'wise')",0.366414,0.4628582,0.1588899,0.1834806,0.0245907
60,0.5160792,0.3831218,"('inefficient', 'efficient')",0.2688417,0.30989575,0.3924605,0.3465088,-0.0459517
61,0.41740596,0.20889537,"('illogical', 'logical')",0.47253624,0.3361115,0.4449711,0.2725034,-0.1724677
62,0.9325831,0.987753,"('incompetent', 'brilliant')",0.6278263,0.8449423,0.7802047,0.9163476,0.1361429
63,-0.6540369,-0.6686201,"('unperceptive', 'insightful')",1.1495394,1.2181871,0.2477512,0.2747835,0.0270323
64,0.5108133,0.3042956,"('shy', 'confident')",-6.223457,-6.2157965,-2.8563218,-2.9557505,-0.0994287
65,0.27808574,0.056022782,"('insecure', 'secure')",-0.26884484,-0.29539675,0.0046204,-0.119687,-0.1243074
66,-0.45240998,-0.41433018,"('inactive', 'active')",0.7767269,0.72006065,0.1621585,0.1528652,-0.0092933
67,0.424054,0.2533345,"('doubtful', 'determined')",-0.2704548,-0.34922716,0.0767996,-0.0479463,-0.1247459
68,0.3318952,0.33784154,"('dependent', 'independent')",-0.17406446,-0.17161655,0.0789154,0.0831125,0.0041971
69,0.22291772,0.35015798,"('lazy', 'industrious')",-0.6134799,-0.49147564,-0.1952811,-0.0706588,0.1246223
70,-0.33151692,-0.3245679,"('lethargic', 'energetic')",0.671712,0.7147593,0.1700975,0.1950957,0.0249982
71,0.030113328,0.0794669,"('diffident', 'self-confident')",0.54243994,0.54327136,0.2862766,0.3113691,0.0250925
72,-0.5506991,-0.49736112,"('unambitious', 'ambitious')",-0.80991966,-0.71915257,-0.6803094,-0.6082568,0.0720526
73,0.98100793,1.0818307,"('helpless', 'self-reliant')",-3.1260476,-3.0032616,-1.0725198,-0.9607154,0.1118044
74,0.14875253,0.0888956,"('undedicated', 'dedicated')",0.20376517,0.033552755,0.1762588,0.0612242,-0.1150346
75,-0.3890497,-0.2735132,"('meek', 'impulsive')",-0.41175467,-0.2754471,-0.4004022,-0.2744802,0.125922
76,0.534123,0.5518443,"('anxious', 'daring')",0.48009345,0.44558328,0.5071082,0.4987138,-0.0083944
77,0.007000353,-0.10138466,"('unmotivated', 'motivated')",-0.8389228,-0.7704986,-0.4159612,-0.4359416,-0.0199804
78,-0.81885475,-0.6061886,"('nonresilient', 'resilient')",0.22551584,0.3615385,-0.2966695,-0.122325,0.1743445
79,-0.26206884,-0.3193979,"('wavering', 'unwavering')",0.19588484,0.23168851,-0.033092,-0.0438547,-0.0107627
80,0.86417145,0.8380157,"('dominated', 'dominating')",-1.03514,-0.96788245,-0.0854843,-0.0649334,0.0205509
81,0.65468115,0.4118058,"('submissive', 'aggressive')",-0.27017543,-0.22330746,0.1922529,0.0942492,-0.0980037
82,-0.50106657,-0.49102196,"('poor', 'rich')",6.109052,6.247767,2.8039927,2.8783724,0.0743797
83,0.6590946,0.5440721,"('powerless', 'powerful')",-0.62815845,-0.764498,0.0154681,-0.110213,-0.1256811
84,0.49329916,0.48869807,"('inferior', 'superior')",0.88375974,0.9055883,0.6885294,0.6971432,0.0086138
85,-0.36167544,-0.26245734,"('insignificant', 'prestigious')",0.4019184,0.31541502,0.0201215,0.0264788,0.0063573
86,-0.48185122,-0.724622,"('uninfluential', 'influential')",0.05982986,-0.076269716,-0.2110107,-0.4004459,-0.1894352
87,0.5056014,0.43593344,"('unsuccessful', 'successful')",0.89938,1.0061481,0.7024907,0.7210408,0.0185501
88,-0.4608495,-0.6129792,"('low', 'eminent')",0.24525423,0.108045384,-0.1077976,-0.2524669,-0.1446693
