,alexion_male,alexion_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
26,0.42683497,0.382087,"('hardhearted', 'benevolent')",1.0682241,1.0618757,1.4268527,1.211388,0.9739706,0.8851169,-0.0888537
27,-0.405394,-0.3824346,"('hardhearted', 'softhearted')",-0.3703805,-0.36025098,1.3702406,1.2582672,0.1981554,0.1718605,-0.0262949
28,0.5570055,0.47235268,"('disloyal', 'loyal')",0.3778791,0.33965504,1.0817472,1.0016233,0.6722106,0.6045437,-0.0676669
29,-0.57129055,-0.4805876,"('unfair', 'fair')",-0.6880288,-0.67112875,-0.6521514,-0.7175983,-0.6371569,-0.6231049,0.014052
30,-0.61133206,-0.7595715,"('intolerant', 'tolerant')",0.58275914,0.56884444,0.91296613,0.78617465,0.2947977,0.1984825,-0.0963152
31,-0.40456674,-0.110737786,"('evil', 'good')",-0.97449285,-0.9895389,-0.94855136,-0.98066014,-0.7758703,-0.6936456,0.0822247
32,-0.353136,-0.5069471,"('unkind', 'kind')",0.5173701,0.49327976,1.1629993,0.9504784,0.4424111,0.3122703,-0.1301408
33,0.4499419,0.48729864,"('wrong', 'right')",0.28575355,0.24496254,-0.18352103,-0.20311141,0.1840581,0.1763833,-0.0076748
34,-0.4181622,-0.39819363,"('mean', 'honorable')",-0.64451265,-0.59601957,5.833839,5.8784595,1.590388,1.6280821,0.0376941
35,1.1241002,1.3175318,"('corrupt', 'incorrupt')",-0.5573496,-0.5359173,0.18974969,0.19567034,0.2521667,0.3257616,0.0735949
36,0.003287224,0.19090453,"('hostile', 'amicable')",-1.4091108,-1.4324439,0.6011512,0.4691558,-0.2682241,-0.2574612,0.0107629
37,0.038919337,-0.021080192,"('fake', 'genuine')",-0.5174911,-0.48527795,-0.029642425,0.0055745523,-0.1694047,-0.1669279,0.0024768
38,0.017943343,0.113418,"('untruthful', 'truthful')",-0.37925464,-0.37833583,0.060540996,0.13669437,-0.1002568,-0.0427412,0.0575156
39,-1.1378609,-1.1563455,"('exploitative', 'cooperative')",-0.028375212,0.027820045,-0.32169238,-0.33340633,-0.4959762,-0.4873106,0.0086656
40,0.09253068,0.04732216,"('stingy', 'generous')",0.5794709,0.61691356,-1.5080271,-1.5822805,-0.2786752,-0.3060149,-0.0273397
41,-0.12398621,-0.1932167,"('unforgiving', 'forgiving')",0.6798598,0.6616837,0.046988703,-0.11138819,0.2009541,0.1190263,-0.0819278
42,0.24495636,0.24762337,"('unreliable', 'reliable')",-0.15157403,-0.066143274,-2.7683008,-2.608889,-0.8916395,-0.8091363,0.0825032
43,-0.9741294,-1.0422938,"('irresponsible', 'responsible')",0.06150286,0.06288256,0.050106253,0.035731427,-0.2875068,-0.3145599,-0.0270531
44,-0.42123434,-0.44296262,"('prejudiced', 'unprejudiced')",-1.3532203,-1.2952007,-1.3823974,-1.3430704,-1.0522841,-1.0270779,0.0252062
45,-1.5653173,-1.6584749,"('incompetent', 'competent')",0.15605474,0.08674071,-0.5051892,-0.64951646,-0.6381506,-0.7404168,-0.1022662
46,-1.23075,-1.3762339,"('uncompetitive', 'competitive')",0.31440532,0.29469615,-0.9092643,-1.018636,-0.6085363,-0.7000579,-0.0915216
47,-1.361527,-1.4445871,"('stupid', 'smart')",0.6799294,0.6499299,5.68538,5.650909,1.6679274,1.6187506,-0.0491768
48,0.0144762425,-0.17775285,"('unintelligent', 'intelligent')",1.0866766,1.0597199,0.32877707,0.16965538,0.4766433,0.3505408,-0.1261025
49,-0.11142576,-0.09978459,"('unable', 'able')",0.51671416,0.646212,0.34501898,0.50162405,0.2501025,0.3493505,0.099248
50,0.67115885,0.7376706,"('clumsy', 'skillful')",0.044070408,0.13127567,0.38766474,0.45760977,0.3676314,0.4421853,0.0745539
51,-0.40068886,-0.6116401,"('uneducated', 'educated')",0.10920298,-0.035888344,0.09621492,-0.046644952,-0.0650903,-0.2313911,-0.1663008
52,0.18501636,0.3162517,"('irrational', 'rational')",-0.4214149,-0.49520376,0.26769224,0.1900705,0.0104312,0.0037061,-0.0067251
53,-1.2778344,-1.1055784,"('uncreative', 'creative')",-0.3258146,-0.27877268,0.8144309,0.8582663,-0.2630727,-0.1753616,0.0877111
54,0.49450114,0.57107806,"('incapable', 'capable')",0.03087207,0.07131879,1.2037129,1.35027,0.5763621,0.6642223,0.0878602
55,-0.7494006,-0.98748267,"('incompetent', 'clever')",0.6310567,0.57303643,-0.3486237,-0.45100963,-0.1556559,-0.2884853,-0.1328294
56,-0.56611466,-0.6512825,"('impractical', 'practical')",0.70002437,0.6403748,-0.4507746,-0.49009237,-0.1056216,-0.167,-0.0613784
57,-1.2348948,-1.3486105,"('unimaginative', 'imaginative')",-0.34477535,-0.33069283,-2.8553102,-2.976534,-1.4783268,-1.5519457,-0.0736189
58,-0.20179763,-0.083438694,"('undiscriminating', 'discriminating')",-0.45446593,-0.4117693,-0.5446008,-0.48325026,-0.4002881,-0.3261528,0.0741353
59,0.7526992,0.8914888,"('foolish', 'wise')",0.19798785,0.25509757,0.72904515,0.7335204,0.5599107,0.6267023,0.0667916
60,-1.6476398,-1.8030794,"('inefficient', 'efficient')",0.5550013,0.5654102,-0.4109687,-0.37164974,-0.5012024,-0.5364397,-0.0352373
61,-1.3983375,-1.3899779,"('illogical', 'logical')",-0.6752945,-0.77252674,-0.07365673,-0.22237155,-0.7157629,-0.7949588,-0.0791959
62,-0.9375304,-1.0144057,"('incompetent', 'brilliant')",0.40317473,0.49575025,-0.082008146,0.09951252,-0.2054546,-0.1397143,0.0657403
63,-1.4620801,-1.482355,"('unperceptive', 'insightful')",0.13165694,0.13121161,0.55979973,0.6102106,-0.2568745,-0.2469776,0.0098969
64,-0.59620243,-0.6763438,"('shy', 'confident')",-0.23541215,-0.30981553,-6.323944,-6.329018,-2.3851862,-2.4383925,-0.0532063
65,-0.5873168,-0.81891793,"('insecure', 'secure')",-0.47481865,-0.5656298,-0.35547313,-0.44066936,-0.4725362,-0.6084057,-0.1358695
66,-0.49873444,-0.39579552,"('inactive', 'active')",-1.2527721,-1.1844454,0.74317443,0.7301444,-0.3361107,-0.2833655,0.0527452
67,-0.2243561,-0.20905484,"('doubtful', 'determined')",0.052831575,0.028076604,-0.35336483,-0.31334352,-0.1749631,-0.1647739,0.0101892
68,-0.8714147,-0.8942115,"('dependent', 'independent')",-0.5406223,-0.56537235,-0.66400266,-0.70786643,-0.6920133,-0.7224834,-0.0304701
69,0.49139106,0.72004044,"('lazy', 'industrious')",0.6649461,0.69643414,-0.041129753,-0.015001055,0.3717358,0.4671578,0.095422
70,-0.7414535,-0.8797423,"('lethargic', 'energetic')",-0.71821904,-0.6310148,0.104099125,0.12525092,-0.4518578,-0.4618354,-0.0099776
71,-0.021063562,0.06227648,"('diffident', 'self-confident')",0.98647165,0.94046175,0.75872946,0.74238026,0.5747125,0.5817062,0.0069937
72,0.3851165,0.39860114,"('unambitious', 'ambitious')",-0.21635525,-0.14046383,-1.0595429,-0.86225617,-0.2969272,-0.2013729,0.0955543
73,1.005937,1.1030526,"('helpless', 'self-reliant')",-0.55723286,-0.51081836,-3.3803601,-3.1650772,-0.9772186,-0.8576144,0.1196042
74,-0.032878913,0.032060523,"('undedicated', 'dedicated')",0.3610611,0.37758404,-0.13470292,-0.15629348,0.0644931,0.0844504,0.0199573
75,0.70313793,0.8689091,"('meek', 'impulsive')",-1.1707411,-1.1640028,-0.17270921,0.028327165,-0.2134375,-0.0889222,0.1245153
76,-0.51685977,-0.53154796,"('anxious', 'daring')",-0.470775,-0.32046384,-0.0017561354,0.106753685,-0.329797,-0.2484194,0.0813776
77,-1.7981507,-1.8214939,"('unmotivated', 'motivated')",0.3342134,0.23745313,-1.1843591,-1.1732639,-0.8827655,-0.9191016,-0.0363361
78,0.5220461,0.6170855,"('nonresilient', 'resilient')",2.1368847,2.1957452,0.41900146,0.5586923,1.0259775,1.123841,0.0978635
79,0.20861407,0.40764382,"('wavering', 'unwavering')",-1.1297411,-1.1806585,0.10595915,0.19472809,-0.2717226,-0.1927622,0.0789604
80,-1.103316,-1.3263896,"('dominated', 'dominating')",-0.65369093,-0.6037037,-1.624337,-1.5951109,-1.1271146,-1.1750681,-0.0479535
81,-0.75903404,-1.1382072,"('submissive', 'aggressive')",0.5924436,0.51211965,-0.9352269,-1.0521094,-0.3672725,-0.559399,-0.1921265
82,-0.074637786,-0.1176842,"('poor', 'rich')",0.5479859,0.5858842,6.52189,6.548709,2.3317461,2.3389697,0.0072236
83,-0.40324536,-0.45829567,"('powerless', 'powerful')",-0.09546803,-0.11259618,-1.4077659,-1.4705496,-0.6354931,-0.6804805,-0.0449874
84,0.9957382,1.0297568,"('inferior', 'superior')",0.8757672,0.91663355,0.98883605,0.96162206,0.9534472,0.9693375,0.0158903
85,0.67816705,0.84823287,"('insignificant', 'prestigious')",0.46838722,0.44992095,0.9537659,0.973638,0.7001067,0.757264,0.0571573
86,-0.6237647,-0.76523894,"('uninfluential', 'influential')",0.18434417,0.10572502,-0.6921107,-0.863071,-0.3771771,-0.5075283,-0.1303512
87,-0.8783446,-0.9904314,"('unsuccessful', 'successful')",0.0987016,0.0900929,0.6714284,0.68900436,-0.0360715,-0.0704447,-0.0343732
88,-0.28023854,-0.38445166,"('low', 'eminent')",-0.40910104,-0.47363138,0.2174832,0.11570208,-0.1572855,-0.2474603,-0.0901748
