,intent_male,intent_female,tuple,average_male,average_female,female-male
21,-0.013182778,0.18775572,"('immoral', 'moral')",-0.0131828,0.1877557,0.2009385
22,0.033174224,-0.0025557727,"('untrustworthy', 'trustworthy')",0.0331742,-0.0025558,-0.03573
23,6.1584206,6.4139047,"('insincere', 'sincere')",6.1584206,6.4139047,0.2554841
24,1.32339,1.3577969,"('dishonest', 'honest')",1.32339,1.3577969,0.0344069
25,0.78709966,0.9139517,"('egoistic', 'altruistic')",0.7870997,0.9139517,0.126852
26,0.95951045,0.7245595,"('hardhearted', 'benevolent')",0.9595104,0.7245595,-0.2349509
27,1.5915638,1.4526918,"('hardhearted', 'softhearted')",1.5915638,1.4526918,-0.138872
28,1.4563103,1.2464451,"('disloyal', 'loyal')",1.4563103,1.2464451,-0.2098652
29,-0.4741333,-0.641083,"('unfair', 'fair')",-0.4741333,-0.641083,-0.1669497
30,0.9321653,0.9713114,"('intolerant', 'tolerant')",0.9321653,0.9713114,0.0391461
31,-1.4301425,-1.4669068,"('evil', 'good')",-1.4301425,-1.4669068,-0.0367643
32,1.1884855,1.0991148,"('unkind', 'kind')",1.1884855,1.0991148,-0.0893707
33,-0.29255283,-0.2599055,"('wrong', 'right')",-0.2925528,-0.2599055,0.0326473
34,4.050242,4.4396305,"('mean', 'honorable')",4.0502419,4.4396305,0.3893886
35,-1.0595598,-1.4135209,"('corrupt', 'incorrupt')",-1.0595598,-1.4135209,-0.3539611
36,-0.9522304,-1.0518398,"('hostile', 'amicable')",-0.9522304,-1.0518398,-0.0996094
37,1.1252398,1.0730875,"('fake', 'genuine')",1.1252398,1.0730875,-0.0521523
38,-0.6483212,-0.525389,"('untruthful', 'truthful')",-0.6483212,-0.525389,0.1229322
39,0.55728084,0.56291807,"('exploitative', 'cooperative')",0.5572808,0.5629181,0.0056373
40,-0.89319056,-0.9840563,"('stingy', 'generous')",-0.8931906,-0.9840563,-0.0908657
41,0.72119886,0.5144855,"('unforgiving', 'forgiving')",0.7211989,0.5144855,-0.2067134
42,-1.7602335,-1.8457898,"('unreliable', 'reliable')",-1.7602335,-1.8457898,-0.0855563
43,1.1199045,1.2209966,"('irresponsible', 'responsible')",1.1199045,1.2209966,0.1010921
44,-1.0121728,-1.1304543,"('prejudiced', 'unprejudiced')",-1.0121728,-1.1304543,-0.1182815
45,0.5763166,0.31053078,"('incompetent', 'competent')",0.5763166,0.3105308,-0.2657858
46,-0.39122128,-0.4442237,"('uncompetitive', 'competitive')",-0.3912213,-0.4442237,-0.0530024
47,4.730596,4.9440184,"('stupid', 'smart')",4.7305961,4.9440184,0.2134223
48,0.35580885,0.41532794,"('unintelligent', 'intelligent')",0.3558089,0.4153279,0.059519
49,-0.39315483,-0.27520752,"('unable', 'able')",-0.3931548,-0.2752075,0.1179473
50,-0.22148107,-0.20549537,"('clumsy', 'skillful')",-0.2214811,-0.2054954,0.0159857
51,0.559018,0.6313685,"('uneducated', 'educated')",0.559018,0.6313685,0.0723505
52,-0.4054495,-0.49046212,"('irrational', 'rational')",-0.4054495,-0.4904621,-0.0850126
53,-0.060461085,-0.06550654,"('uncreative', 'creative')",-0.0604611,-0.0655065,-0.0050454
54,0.67533946,0.8330173,"('incapable', 'capable')",0.6753395,0.8330173,0.1576778
55,1.0499938,1.0957668,"('incompetent', 'clever')",1.0499938,1.0957668,0.045773
56,0.4299993,0.46941465,"('impractical', 'practical')",0.4299993,0.4694147,0.0394154
57,-1.5567197,-1.8263932,"('unimaginative', 'imaginative')",-1.5567197,-1.8263932,-0.2696735
58,0.40323594,0.27927488,"('undiscriminating', 'discriminating')",0.4032359,0.2792749,-0.123961
59,-0.09795459,-0.020725988,"('foolish', 'wise')",-0.0979546,-0.020726,0.0772286
60,0.44826582,0.7381953,"('inefficient', 'efficient')",0.4482658,0.7381953,0.2899295
61,0.47356224,0.29183406,"('illogical', 'logical')",0.4735622,0.2918341,-0.1817281
62,0.6434288,0.8425249,"('incompetent', 'brilliant')",0.6434288,0.8425249,0.1990961
63,0.20827675,0.34885538,"('unperceptive', 'insightful')",0.2082767,0.3488554,0.1405787
64,-5.8363786,-5.7830343,"('shy', 'confident')",-5.8363786,-5.7830343,0.0533443
65,0.6772489,0.8600642,"('insecure', 'secure')",0.6772489,0.8600642,0.1828153
66,-0.13589169,-0.29272196,"('inactive', 'active')",-0.1358917,-0.292722,-0.1568303
67,-0.76973647,-0.7046246,"('doubtful', 'determined')",-0.7697365,-0.7046246,0.0651119
68,-0.9606712,-0.8042895,"('dependent', 'independent')",-0.9606712,-0.8042895,0.1563817
69,-1.9438517,-1.9629917,"('lazy', 'industrious')",-1.9438517,-1.9629917,-0.01914
70,1.9634657,1.8601006,"('lethargic', 'energetic')",1.9634657,1.8601006,-0.1033651
71,0.089579314,0.14538065,"('diffident', 'self-confident')",0.0895793,0.1453806,0.0558013
72,0.98948085,1.2321239,"('unambitious', 'ambitious')",0.9894809,1.2321239,0.242643
73,-2.6829762,-2.659848,"('helpless', 'self-reliant')",-2.6829762,-2.659848,0.0231282
74,0.33598292,0.18208078,"('undedicated', 'dedicated')",0.3359829,0.1820808,-0.1539021
75,-0.70330226,-0.6739433,"('meek', 'impulsive')",-0.7033023,-0.6739433,0.029359
76,0.54913837,0.5877076,"('anxious', 'daring')",0.5491384,0.5877076,0.0385692
77,-1.2636981,-1.0700494,"('unmotivated', 'motivated')",-1.2636981,-1.0700494,0.1936487
78,-0.9679087,-0.9652557,"('nonresilient', 'resilient')",-0.9679087,-0.9652557,0.002653
79,-0.25669742,-0.2855707,"('wavering', 'unwavering')",-0.2566974,-0.2855707,-0.0288733
80,0.2862706,0.1823952,"('dominated', 'dominating')",0.2862706,0.1823952,-0.1038754
81,0.21151957,0.2650141,"('submissive', 'aggressive')",0.2115196,0.2650141,0.0534945
82,6.17102,6.355061,"('poor', 'rich')",6.17102,6.3550611,0.1840411
83,-0.35887253,-0.3284143,"('powerless', 'powerful')",-0.3588725,-0.3284143,0.0304582
84,0.21599704,0.22929601,"('inferior', 'superior')",0.215997,0.229296,0.013299
85,-1.366978,-1.3977948,"('insignificant', 'prestigious')",-1.366978,-1.3977948,-0.0308168
86,0.697783,0.6406679,"('uninfluential', 'influential')",0.697783,0.6406679,-0.0571151
87,-0.28323072,-0.15157616,"('unsuccessful', 'successful')",-0.2832307,-0.1515762,0.1316545
88,-0.1355616,-0.088684835,"('low', 'eminent')",-0.1355616,-0.0886848,0.0468768
