,dollar_male,dollar_female,tuple,tree_male,tree_female,inc_male,inc_female,average_male,average_female,female-male
0,0.16913545,0.06701382,"('unsociable', 'sociable')",1.4750503,1.3051898,-0.13133243,-0.29946327,0.5042845,0.3575801,-0.1467044
1,0.30114064,0.10828046,"('unfriendly', 'friendly')",-0.4475718,-0.66692,2.2231536,2.065721,0.6922408,0.5023605,-0.1898803
2,0.8008173,0.83318174,"('unlikable', 'likable')",-0.1210993,-0.09863248,0.36905393,0.4520856,0.3495907,0.395545,0.0459543
3,-1.1132151,-0.9826129,"('repellent', 'pleasant')",0.59743667,0.74104184,-0.19195421,-0.04097189,-0.2359109,-0.094181,0.1417299
4,0.0822699,0.20236726,"('disliked', 'liked')",-1.3024619,-1.2758907,-5.835641,-5.860317,-2.3519443,-2.3112803,0.040664
5,0.32848376,0.3094379,"('distant', 'outgoing')",-1.7699342,-1.781986,0.38934204,0.4011937,-0.3507028,-0.3571181,-0.0064153
6,0.20980553,0.1910128,"('distant', 'open')",-2.178154,-2.214908,0.57993466,0.5694251,-0.4628046,-0.4848233,-0.0220187
7,0.38393074,0.36096078,"('insensitive', 'sensitive')",1.3484157,1.4612147,0.7188817,0.78378856,0.817076,0.8686547,0.0515787
8,0.62503254,0.454205,"('unaffectionate', 'affectionate')",-0.54287153,-0.74879783,0.75418746,0.6299142,0.2787828,0.1117738,-0.167009
9,1.6631851,1.5463829,"('unaffectionate', 'caring')",0.44203705,0.37653115,1.4952284,1.5255219,1.2001502,1.1494786,-0.0506716
10,-0.15435721,-0.21200544,"('unsympathetic', 'sympathetic')",1.3452634,1.3541802,-0.45517954,-0.46747354,0.2452422,0.2249004,-0.0203418
11,0.76619714,0.84086794,"('unhelpful', 'helpful')",1.3609687,1.4959717,2.3096185,2.4005737,1.4789281,1.5791378,0.1002097
12,0.80845076,0.9096297,"('unsupportive', 'supportive')",1.2287489,1.4203123,-1.4545745,-1.3967342,0.1942084,0.3110693,0.1168609
13,0.99419415,0.95393234,"('impolite', 'polite')",1.3485636,1.3110532,-0.27344722,-0.3270605,0.6897701,0.645975,-0.0437951
14,0.21302637,0.23250684,"('antisocial', 'social')",1.8727074,1.9037218,-0.41426873,-0.46556538,0.557155,0.5568877,-0.0002673
15,0.8574442,0.7448852,"('boring', 'funny')",-0.07441202,-0.14963001,0.68728715,0.6249811,0.4901064,0.4067454,-0.083361
16,-1.163037,-1.0976548,"('unpopular', 'popular')",-1.4708613,-1.4432207,0.504897,0.54208124,-0.709667,-0.6662647,0.0434023
17,0.079934694,0.2309392,"('nasty', 'nice')",0.0035129339,0.076410174,-0.23333877,-0.20886506,-0.0499637,0.0328281,0.0827918
18,-0.39778847,-0.41077054,"('disagreeable', 'welcoming')",-0.20189002,-0.16806158,-0.26371187,-0.33484524,-0.2877968,-0.3045591,-0.0167623
