,allegheny_male,allegheny_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
0,-0.90751857,-0.9466568,"('unsociable', 'sociable')",-0.549319,-0.6643942,-0.7284188,-0.8055255,-0.0771067
1,0.85498965,0.9032242,"('unfriendly', 'friendly')",0.98586565,0.9349732,0.9204277,0.9190987,-0.001329
2,0.61561817,0.6872443,"('unlikable', 'likable')",0.2767147,0.28495026,0.4461665,0.4860973,0.0399308
3,-0.82903063,-0.7633722,"('repellent', 'pleasant')",0.1558434,0.19338779,-0.3365936,-0.2849922,0.0516014
4,-0.48021433,-0.46883938,"('disliked', 'liked')",-4.948317,-4.9153805,-2.7142656,-2.6921098,0.0221558
5,0.43359202,0.5509881,"('distant', 'outgoing')",-0.63958687,-0.5715407,-0.1029974,-0.0102763,0.0927211
6,0.40604496,0.54593855,"('distant', 'open')",-0.6035238,-0.5792403,-0.0987394,-0.0166509,0.0820885
7,0.7533827,0.76073813,"('insensitive', 'sensitive')",0.40537667,0.48496997,0.5793797,0.6228541,0.0434744
8,1.0488241,1.0906403,"('unaffectionate', 'affectionate')",0.13524646,0.05904324,0.5920353,0.5748418,-0.0171935
9,1.6745161,1.7491386,"('unaffectionate', 'caring')",0.842133,0.7727027,1.2583245,1.2609206,0.0025961
10,0.22950125,0.27076396,"('unsympathetic', 'sympathetic')",-0.5967903,-0.5780935,-0.1836445,-0.1536648,0.0299797
11,0.055531457,0.09446596,"('unhelpful', 'helpful')",1.913582,1.9724088,0.9845567,1.0334374,0.0488807
12,1.5586923,1.7243414,"('unsupportive', 'supportive')",-0.9453227,-0.8236744,0.3066848,0.4503335,0.1436487
13,0.059819255,-0.00035096705,"('impolite', 'polite')",-0.6266168,-0.65956134,-0.2833987,-0.3299561,-0.0465574
14,-0.045080736,-0.09543884,"('antisocial', 'social')",0.11277972,0.15261199,0.0338495,0.0285866,-0.0052629
15,0.08595444,0.057642054,"('boring', 'funny')",-0.09541219,-0.09478768,-0.0047289,-0.0185728,-0.0138439
16,-1.7871166,-1.8142872,"('unpopular', 'popular')",-0.026126105,-0.0077602714,-0.9066214,-0.9110237,-0.0044023
17,-0.42558578,-0.36483812,"('nasty', 'nice')",-0.46840113,-0.42139122,-0.4469935,-0.3931147,0.0538788
18,0.4062779,0.47868443,"('disagreeable', 'welcoming')",-0.25484046,-0.20836169,0.0757187,0.1351614,0.0594427
19,0.05711106,0.117121264,"('inhospitable', 'hospitable')",-0.5897777,-0.56344,-0.2663333,-0.2231594,0.0431739
20,0.039156828,0.027566906,"('rough', 'thoughtful')",0.9402072,0.97962135,0.489682,0.5035941,0.0139121
21,0.8268653,0.8367191,"('immoral', 'moral')",0.004232833,0.067924544,0.4155491,0.4523218,0.0367727
22,-0.2926744,-0.25365886,"('untrustworthy', 'trustworthy')",-1.1326056,-1.0974643,-0.71264,-0.6755616,0.0370784
23,0.35676816,0.36359587,"('insincere', 'sincere')",3.901789,3.7843716,2.1292787,2.0739837,-0.055295
24,1.2966532,1.2634065,"('dishonest', 'honest')",-0.57849514,-0.63508356,0.359079,0.3141615,-0.0449175
