,hanesbrands_male,hanesbrands_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.6464707,-0.83669907,"('unsociable', 'sociable')",-0.504764,-0.6951818,-0.5756174,-0.7659404,-0.190323
1,-1.2198881,-1.334197,"('unfriendly', 'friendly')",2.0138555,1.881506,0.3969837,0.2736545,-0.1233292
2,0.73195803,0.81468153,"('unlikable', 'likable')",0.55359006,0.70046675,0.642774,0.7575741,0.1148001
3,-1.0091033,-0.938296,"('repellent', 'pleasant')",-0.043301042,-0.023369212,-0.5262021,-0.4808326,0.0453695
4,0.109405585,0.042181917,"('disliked', 'liked')",-6.1184316,-6.1638155,-3.004513,-3.0608168,-0.0563038
5,-0.6154229,-0.5922462,"('distant', 'outgoing')",0.040974285,0.11220859,-0.2872243,-0.2400188,0.0472055
6,-0.5897229,-0.53426033,"('distant', 'open')",0.5987909,0.6384721,0.004534,0.0521059,0.0475719
7,-0.51044786,-0.44993496,"('insensitive', 'sensitive')",0.6007251,0.5247876,0.0451386,0.0374263,-0.0077123
8,-0.45763072,-0.49450803,"('unaffectionate', 'affectionate')",1.3913019,1.2236992,0.4668356,0.3645956,-0.10224
9,-0.8318159,-0.8824124,"('unaffectionate', 'caring')",1.3699949,1.2473049,0.2690895,0.1824463,-0.0866432
10,-1.1289636,-1.2065536,"('unsympathetic', 'sympathetic')",-0.39565915,-0.49959588,-0.7623113,-0.8530747,-0.0907634
11,-1.1194456,-1.1021975,"('unhelpful', 'helpful')",1.4117041,1.4488875,0.1461293,0.173345,0.0272157
12,-0.5385938,-0.48578623,"('unsupportive', 'supportive')",-1.4769167,-1.4797901,-1.0077553,-0.9827881,0.0249672
13,0.009451162,-0.01671139,"('impolite', 'polite')",-0.5196454,-0.4996582,-0.2550971,-0.2581848,-0.0030877
14,-0.17006978,-0.16964698,"('antisocial', 'social')",-0.8269653,-0.93287945,-0.4985175,-0.5512632,-0.0527457
15,0.26678035,0.19480613,"('boring', 'funny')",0.6111038,0.60792947,0.4389421,0.4013678,-0.0375743
16,-0.5514917,-0.45906124,"('unpopular', 'popular')",0.39298418,0.47550857,-0.0792537,0.0082237,0.0874774
17,-0.22227767,-0.13188878,"('nasty', 'nice')",-0.50714153,-0.47309038,-0.3647096,-0.3024896,0.06222
18,-0.23624331,-0.10101146,"('disagreeable', 'welcoming')",-0.32912198,-0.33034718,-0.2826827,-0.2156793,0.0670034
19,0.053675804,0.01624751,"('inhospitable', 'hospitable')",0.38690713,0.5316703,0.2202915,0.2739589,0.0536674
20,0.0751483,0.17014629,"('rough', 'thoughtful')",1.1727357,1.1132075,0.623942,0.6416769,0.0177349
21,-0.22592337,-0.23979853,"('immoral', 'moral')",-0.928787,-0.9055343,-0.5773552,-0.5726664,0.0046888
22,-0.20566708,-0.2001159,"('untrustworthy', 'trustworthy')",-0.92513084,-1.0087712,-0.5653989,-0.6044436,-0.0390447
23,-0.65599114,-0.69191206,"('insincere', 'sincere')",5.202614,5.0813866,2.2733114,2.1947372,-0.0785742
24,-0.6090953,-0.59745836,"('dishonest', 'honest')",0.5996446,0.49892187,-0.0047253,-0.0492682,-0.0445429
25,-0.020035395,0.005674151,"('egoistic', 'altruistic')",1.441531,1.3803798,0.7107478,0.693027,-0.0177208
26,0.04424756,-0.023430323,"('hardhearted', 'benevolent')",2.1330864,1.9784292,1.088667,0.9774994,-0.1111676
27,-0.015598397,0.1107889,"('hardhearted', 'softhearted')",1.6721908,1.5390615,0.8282962,0.8249252,-0.003371
28,-0.83792186,-1.0010495,"('disloyal', 'loyal')",0.77358973,0.54712415,-0.0321661,-0.2269627,-0.1947966
29,-0.8077923,-0.82771194,"('unfair', 'fair')",-0.28378382,-0.4305337,-0.545788,-0.6291229,-0.0833349
30,0.33382478,0.2892843,"('intolerant', 'tolerant')",0.83919024,0.8149972,0.5865075,0.5521407,-0.0343668
31,-0.79519594,-0.70083416,"('evil', 'good')",-0.35989746,-0.41855425,-0.5775467,-0.5596942,0.0178525
32,-0.79923207,-0.8734554,"('unkind', 'kind')",0.7079065,0.5347651,-0.0456628,-0.1693451,-0.1236823
33,0.5158106,0.48254257,"('wrong', 'right')",0.08658466,0.018429402,0.3011976,0.250486,-0.0507116
