,eversource_male,eversource_female,tuple,energy_male,energy_female,average_male,average_female,female-male
0,-1.9108443,-1.9582614,"('unsociable', 'sociable')",0.019514535,-0.019312069,-0.9456649,-0.9887867,-0.0431218
1,-2.2657151,-2.2236023,"('unfriendly', 'friendly')",1.9772422,1.9467742,-0.1442364,-0.138414,0.0058224
2,0.3307702,0.4321247,"('unlikable', 'likable')",0.877764,0.9257316,0.6042671,0.6789281,0.074661
3,-0.7237763,-0.65053993,"('repellent', 'pleasant')",-0.01622649,0.068070024,-0.3700014,-0.291235,0.0787664
4,0.33103964,0.35810164,"('disliked', 'liked')",-6.832097,-6.8759837,-3.2505288,-3.2589409,-0.0084121
5,-0.23685372,-0.17258295,"('distant', 'outgoing')",0.37711304,0.37667283,0.0701297,0.1020449,0.0319152
6,-0.84873146,-0.7568239,"('distant', 'open')",0.25376582,0.20469171,-0.2974828,-0.2760661,0.0214167
7,-0.52727026,-0.46708694,"('insensitive', 'sensitive')",0.72345257,0.8716821,0.0980912,0.2022976,0.1042064
8,-2.0637739,-2.049891,"('unaffectionate', 'affectionate')",1.2057196,1.0884608,-0.4290271,-0.4807151,-0.051688
9,-2.01161,-1.954007,"('unaffectionate', 'caring')",1.9931746,1.962273,-0.0092177,0.004133,0.0133507
10,-1.9126009,-1.8695236,"('unsympathetic', 'sympathetic')",-0.26515403,-0.20114058,-1.0888774,-1.0353321,0.0535453
11,-0.8933373,-0.87193924,"('unhelpful', 'helpful')",1.8520755,1.9465666,0.4793691,0.5373137,0.0579446
12,-1.397005,-1.2705545,"('unsupportive', 'supportive')",-1.514648,-1.4692291,-1.4558265,-1.3698919,0.0859346
13,-0.35917443,-0.4298288,"('impolite', 'polite')",-0.12028816,-0.07444059,-0.2397313,-0.2521347,-0.0124034
14,-0.6389599,-0.6504665,"('antisocial', 'social')",-0.17523049,-0.15563159,-0.4070952,-0.4030491,0.0040461
15,0.46958128,0.44850555,"('boring', 'funny')",-0.07483482,-0.1341248,0.1973732,0.1571904,-0.0401828
16,-0.09732349,-0.030835629,"('unpopular', 'popular')",0.50629437,0.522983,0.2044854,0.2460737,0.0415883
17,0.12516402,0.20934439,"('nasty', 'nice')",-0.25089028,-0.23936722,-0.0628631,-0.0150114,0.0478517
18,-0.656134,-0.6376609,"('disagreeable', 'welcoming')",-0.5424815,-0.58447874,-0.5993078,-0.6110698,-0.011762
