,dow_male,dow_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.7543011,0.8013376,"('unsociable', 'sociable')",0.038223967,-0.08816045,0.3962625,0.3565886,-0.0396739
1,1.4789903,1.0600057,"('unfriendly', 'friendly')",1.387579,1.1313934,1.4332846,1.0956995,-0.3375851
2,0.98554826,0.97609013,"('unlikable', 'likable')",0.2863027,0.29756162,0.6359255,0.6368259,0.0009004
3,-0.46658584,-0.12904419,"('repellent', 'pleasant')",0.44000122,0.50026435,-0.0132923,0.1856101,0.1989024
4,-0.52855176,-0.8134703,"('disliked', 'liked')",-6.2378497,-6.2554445,-3.3832006,-3.5344574,-0.1512568
5,0.14732815,-0.3722546,"('distant', 'outgoing')",-0.49973303,-0.628514,-0.1762024,-0.5003843,-0.3241819
6,0.2958365,-0.19036423,"('distant', 'open')",-0.096164,-0.29255334,0.0998363,-0.2414588,-0.3412951
7,0.38686684,0.63488746,"('insensitive', 'sensitive')",1.0759351,1.0916998,0.731401,0.8632936,0.1318926
8,0.78383905,0.5175532,"('unaffectionate', 'affectionate')",0.69290006,0.49795264,0.7383696,0.5077529,-0.2306167
9,1.5798445,1.4254642,"('unaffectionate', 'caring')",1.052642,0.93378353,1.3162432,1.1796238,-0.1366194
10,0.68236953,1.092483,"('unsympathetic', 'sympathetic')",0.48097548,0.426966,0.5816725,0.7597245,0.178052
11,-0.14979665,0.010395238,"('unhelpful', 'helpful')",2.123642,2.1603947,0.9869227,1.085395,0.0984723
12,1.6455654,1.6219167,"('unsupportive', 'supportive')",-1.0549798,-1.1164125,0.2952928,0.2527521,-0.0425407
13,-0.38252103,-0.18500035,"('impolite', 'polite')",-0.3017587,-0.27120003,-0.3421399,-0.2281002,0.1140397
14,0.7796931,0.9763967,"('antisocial', 'social')",-0.31132373,-0.25454465,0.2341847,0.360926,0.1267413
15,-0.22515641,-0.44172204,"('boring', 'funny')",0.3063209,0.226188,0.0405822,-0.107767,-0.1483492
16,-0.8418556,-0.9274284,"('unpopular', 'popular')",0.4191686,0.41827345,-0.2113435,-0.2545775,-0.043234
17,-0.55240476,-0.6113443,"('nasty', 'nice')",-0.15938583,-0.12045677,-0.3558953,-0.3659005,-0.0100052
18,-0.83125454,-1.0488378,"('disagreeable', 'welcoming')",-0.5058889,-0.6405543,-0.6685717,-0.844696,-0.1761243
19,-0.07724103,-0.32432368,"('inhospitable', 'hospitable')",-0.11960349,-0.21625346,-0.0984223,-0.2702886,-0.1718663
20,0.31410226,0.38770646,"('rough', 'thoughtful')",1.279398,1.2363826,0.7967501,0.8120445,0.0152944
21,-0.2862789,-0.10819545,"('immoral', 'moral')",-0.45654356,-0.37896928,-0.3714112,-0.2435824,0.1278288
22,-0.57471424,-0.4839927,"('untrustworthy', 'trustworthy')",-0.96454465,-0.9450647,-0.7696295,-0.7145287,0.0551008
23,0.39576522,0.56576014,"('insincere', 'sincere')",5.99821,5.9364953,3.1969876,3.2511277,0.0541401
24,0.24395205,0.3093163,"('dishonest', 'honest')",0.7138668,0.6459321,0.4789094,0.4776242,-0.0012852
25,1.4263109,1.2059557,"('egoistic', 'altruistic')",1.3727589,1.2534788,1.3995349,1.2297173,-0.1698176
26,2.40588,2.156979,"('hardhearted', 'benevolent')",1.4168782,1.2500051,1.9113791,1.7034922,-0.2078869
27,0.90023756,0.93314874,"('hardhearted', 'softhearted')",1.5977428,1.4727745,1.2489902,1.2029617,-0.0460285
28,-0.31269276,-0.35963342,"('disloyal', 'loyal')",0.68907315,0.62073565,0.1881902,0.1305511,-0.0576391
29,-0.8087218,-1.0155569,"('unfair', 'fair')",-0.51684856,-0.6928443,-0.6627852,-0.8542006,-0.1914154
30,0.39704967,0.60494447,"('intolerant', 'tolerant')",1.1877453,1.1871749,0.7923975,0.8960597,0.1036622
31,-0.49234924,-0.8330339,"('evil', 'good')",-1.2117966,-1.369588,-0.852073,-1.101311,-0.249238
32,0.68015605,0.70389223,"('unkind', 'kind')",0.874942,0.7613375,0.777549,0.7326149,-0.0449341
33,1.405318,1.0799321,"('wrong', 'right')",-0.46902394,-0.51921016,0.468147,0.280361,-0.187786
34,0.38384783,0.4436138,"('mean', 'honorable')",5.990486,6.0331187,3.1871669,3.2383664,0.0511995
35,-1.4134868,-1.8732151,"('corrupt', 'incorrupt')",-0.6257509,-0.7876541,-1.0196189,-1.3304346,-0.3108157
36,-0.35261866,-0.84048796,"('hostile', 'amicable')",-0.39401808,-0.5962513,-0.3733184,-0.7183696,-0.3450512
37,-0.4765672,-0.39692688,"('fake', 'genuine')",0.38740182,0.42451844,-0.0445827,0.0137958,0.0583785
38,0.3744836,0.35794556,"('untruthful', 'truthful')",0.2722929,0.26758727,0.3233882,0.3127664,-0.0106218
39,0.54124564,0.78365314,"('exploitative', 'cooperative')",-0.06852508,-0.029384665,0.2363603,0.3771342,0.1407739
40,0.37301213,0.22456215,"('stingy', 'generous')",-1.1320653,-1.2021209,-0.3795266,-0.4887794,-0.1092528
41,0.8898586,0.9222589,"('unforgiving', 'forgiving')",0.17609137,0.050457716,0.532975,0.4863583,-0.0466167
42,-0.87207186,-0.7797248,"('unreliable', 'reliable')",-2.9222815,-2.8141732,-1.8971767,-1.796949,0.1002277
43,0.32515392,0.51399016,"('irresponsible', 'responsible')",0.7986225,0.77221763,0.5618882,0.6431039,0.0812157
44,-2.1473107,-2.1152647,"('prejudiced', 'unprejudiced')",-2.1006994,-2.018964,-2.1240051,-2.0671144,0.0568907
45,-0.12044719,0.115052894,"('incompetent', 'competent')",0.10689445,0.08648988,-0.0067764,0.1007714,0.1075478
46,0.1825251,0.55599743,"('uncompetitive', 'competitive')",-0.23006786,-0.2008581,-0.0237714,0.1775697,0.2013411
47,0.30059302,0.34676665,"('stupid', 'smart')",5.1768484,5.221162,2.7387207,2.7839642,0.0452435
48,0.85018593,0.87540424,"('unintelligent', 'intelligent')",1.0428537,1.0012422,0.9465199,0.9383232,-0.0081967
49,-0.6443876,-0.6882919,"('unable', 'able')",-0.4043746,-0.3557688,-0.5243811,-0.5220304,0.0023507
50,-1.3090161,-1.3659887,"('clumsy', 'skillful')",0.026888527,0.0058778375,-0.6410638,-0.6800554,-0.0389916
51,-0.3250175,-0.35156617,"('uneducated', 'educated')",1.3905463,1.3014987,0.5327644,0.4749662,-0.0577982
52,-0.2967774,-0.67008555,"('irrational', 'rational')",-0.69948745,-0.83756495,-0.4981324,-0.7538252,-0.2556928
53,1.1857014,0.9017502,"('uncreative', 'creative')",0.8841377,0.74929893,1.0349195,0.8255246,-0.2093949
54,0.009086497,-0.13974798,"('incapable', 'capable')",0.90940773,0.8550234,0.4592471,0.3576377,-0.1016094
55,0.8524576,1.1503937,"('incompetent', 'clever')",0.58260655,0.5819527,0.717532,0.8661732,0.1486412
56,0.9678628,1.0787307,"('impractical', 'practical')",0.11377997,0.1584108,0.5408214,0.6185707,0.0777493
57,-0.5495531,-0.5497123,"('unimaginative', 'imaginative')",-2.4365,-2.511778,-1.4930266,-1.5307453,-0.0377187
58,1.0942217,1.1227542,"('undiscriminating', 'discriminating')",0.37994438,0.28114682,0.7370831,0.7019506,-0.0351325
59,-1.0389112,-1.2717385,"('foolish', 'wise')",-0.09378337,-0.11258602,-0.5663473,-0.6921623,-0.125815
60,0.4409579,0.8988263,"('inefficient', 'efficient')",0.49779895,0.6670675,0.4693784,0.7829469,0.3135685
61,0.9131188,0.82806504,"('illogical', 'logical')",0.5150377,0.4052164,0.7140782,0.6166407,-0.0974375
62,1.0407472,1.4015844,"('incompetent', 'brilliant')",0.7935829,0.95422316,0.917165,1.1779038,0.2607388
63,1.1710138,1.2870194,"('unperceptive', 'insightful')",1.4850712,1.5190642,1.3280425,1.4030418,0.0749993
64,-1.3267486,-1.3458902,"('shy', 'confident')",-6.8148923,-6.769573,-4.0708203,-4.0577316,0.0130887
65,-0.9944595,-0.6807138,"('insecure', 'secure')",-0.5796798,-0.53823185,-0.7870697,-0.6094728,0.1775969
66,0.33140516,0.12410478,"('inactive', 'active')",1.0153577,0.9189061,0.6733814,0.5215054,-0.151876
