,new_male,new_female,tuple,york_male,york_female,times_male,times_female,co_male,co_female,average_male,average_female,female-male
0,0.07260307,-0.057057314,"('unsociable', 'sociable')",-0.58835065,-0.81627303,0.08891882,-0.12137546,0.34462225,0.22438051,-0.0205516,-0.1925813,-0.1720297
1,-1.3346688,-1.2104787,"('unfriendly', 'friendly')",-0.4125579,-0.27319854,-0.30911377,-0.22503647,0.81993836,0.74313617,-0.3091005,-0.2413944,0.0677061
2,1.0717903,1.0893779,"('unlikable', 'likable')",1.6408931,1.5842701,1.354458,1.3906125,0.51472074,0.59141254,1.1454656,1.1639183,0.0184527
3,-0.15464702,-0.09543614,"('repellent', 'pleasant')",-0.91941756,-0.8364456,-0.5481,-0.5579499,0.7021881,0.7666728,-0.2299941,-0.1807897,0.0492044
4,-0.58860725,-0.5699215,"('disliked', 'liked')",0.4855026,0.53593934,0.41631424,0.4518876,-6.8701077,-6.8261204,-1.6392245,-1.6020538,0.0371707
5,-0.15038484,0.07628256,"('distant', 'outgoing')",0.4646269,0.69721967,-0.7522888,-0.509815,-1.7320483,-1.7025476,-0.5425237,-0.3597151,0.1828086
6,-0.46177202,-0.17883214,"('distant', 'open')",0.18206242,0.519248,-0.99042076,-0.68288076,-1.3945837,-1.3270657,-0.6661785,-0.4173827,0.2487958
7,-0.052811474,-0.15022507,"('insensitive', 'sensitive')",-0.7969581,-0.8760041,0.63927376,0.5243332,0.90672076,1.1108956,0.1740562,0.1522499,-0.0218063
8,-1.6724724,-1.568808,"('unaffectionate', 'affectionate')",0.025160078,0.06985688,-0.13148244,-0.043453805,-0.05884534,-0.03820405,-0.45941,-0.3951522,0.0642578
9,-0.74267304,-0.65296006,"('unaffectionate', 'caring')",0.23913088,0.26288545,0.3163127,0.40879196,0.5942802,0.65532076,0.1017627,0.1685095,0.0667468
10,-0.5088583,-0.62026525,"('unsympathetic', 'sympathetic')",-1.5281883,-1.6540499,-0.10741017,-0.2508987,0.25401223,0.35297558,-0.4726112,-0.5430595,-0.0704483
11,1.1461425,1.0490183,"('unhelpful', 'helpful')",0.47560677,0.3683552,0.06590398,-0.09951942,2.683403,2.7024868,1.0927641,1.0050852,-0.0876789
12,0.11943339,0.3010012,"('unsupportive', 'supportive')",0.72131443,0.94548225,0.12553585,0.30476487,-2.041297,-1.8049059,-0.2687533,-0.0634144,0.2053389
13,1.0520815,0.868013,"('impolite', 'polite')",-0.3721309,-0.63684934,0.73818344,0.5864628,0.17774467,0.11128121,0.3989697,0.2322269,-0.1667428
14,1.0461287,0.8862266,"('antisocial', 'social')",0.39265236,0.15884776,1.121824,0.8446027,0.2905968,0.21924743,0.7128004,0.5272311,-0.1855693
15,-0.01441367,-0.16716526,"('boring', 'funny')",0.85463095,0.72236496,1.1023558,0.94124204,0.30034605,0.20386754,0.5607298,0.4250773,-0.1356525
16,-0.9072269,-0.92337906,"('unpopular', 'popular')",-0.88043255,-0.8263645,-0.9776814,-0.9540134,-0.08047204,-0.16872045,-0.7114532,-0.7181194,-0.0066662
17,-0.25831684,-0.26977825,"('nasty', 'nice')",-0.21352518,-0.1948584,-0.15603438,-0.16107106,-0.112922415,-0.16558833,-0.1851997,-0.197824,-0.0126243
18,-0.06860317,0.12530538,"('disagreeable', 'welcoming')",0.48514962,0.6153682,-0.66605306,-0.5827532,-0.9620069,-1.0155973,-0.3028784,-0.2144192,0.0884592
19,-0.83049345,-0.757122,"('inhospitable', 'hospitable')",0.2286104,0.33590657,-0.07882287,0.03350568,-0.91767436,-0.8867054,-0.3995951,-0.3186038,0.0809913
20,0.045287546,0.08092742,"('rough', 'thoughtful')",0.07528676,0.11467205,-0.22049753,-0.30076686,0.42802283,0.43565995,0.0820249,0.0826231,0.0005982
21,1.3319031,1.2035015,"('immoral', 'moral')",0.22930305,0.10907132,1.230432,1.0299065,-0.29682103,-0.25789168,0.6237043,0.5211469,-0.1025574
22,0.34324983,0.30106592,"('untrustworthy', 'trustworthy')",0.24620762,0.21016832,0.9358064,0.84067816,-0.1941939,-0.14678964,0.3327675,0.3012807,-0.0314868
23,0.5459071,0.47941947,"('insincere', 'sincere')",-1.2281314,-1.4178408,-0.13204552,-0.3395869,6.2323303,6.0850434,1.3545151,1.2017589,-0.1527562
24,-0.3643958,-0.37900707,"('dishonest', 'honest')",-0.6046519,-0.6633495,0.16863886,0.13970149,0.990616,1.0158619,0.0475518,0.0283017,-0.0192501
25,-0.8264922,-0.8583487,"('egoistic', 'altruistic')",0.22036345,0.20465976,-0.12926021,-0.12593482,0.80004185,0.7034519,0.0161632,-0.019043,-0.0352062
26,-0.25140005,-0.28761002,"('hardhearted', 'benevolent')",0.93463665,0.88847035,1.2155316,1.1779974,1.1292491,1.0989383,0.7570043,0.719449,-0.0375553
27,-1.5160292,-1.3970114,"('hardhearted', 'softhearted')",-0.874161,-0.8265735,-0.31988528,-0.22648719,0.28936794,0.2686333,-0.6051769,-0.5453597,0.0598172
28,-0.30852056,-0.5266369,"('disloyal', 'loyal')",-0.5162362,-0.71056455,-0.1710016,-0.30612195,1.0962992,0.9744136,0.0251352,-0.1422275,-0.1673627
29,-0.549571,-0.5638585,"('unfair', 'fair')",-0.7765944,-0.7370721,-1.0998521,-1.0779849,-0.49209452,-0.5348675,-0.729528,-0.7284458,0.0010822
30,-0.26971677,-0.37880644,"('intolerant', 'tolerant')",-0.33381462,-0.51066995,0.59713286,0.45653063,0.66917884,0.67942846,0.1656951,0.0616207,-0.1040744
31,-1.8401468,-1.6048421,"('evil', 'good')",-0.102768175,0.3263698,-0.12727271,0.13500988,-1.7019128,-1.6930126,-0.9430251,-0.7091187,0.2339064
32,-0.01753283,-0.116178915,"('unkind', 'kind')",-0.7069074,-0.9758156,0.091372885,-0.010755971,1.2313164,1.1691097,0.1495623,0.0165898,-0.1329725
33,-0.0027433261,-0.03354016,"('wrong', 'right')",0.36758098,0.42243987,0.24465546,0.29019234,-0.67196614,-0.6561383,-0.0156182,0.0057384,0.0213566
34,0.9008495,1.0364916,"('mean', 'honorable')",0.38422623,0.49409258,1.1491852,1.1558329,4.7689185,4.79615,1.8007948,1.8706418,0.069847
35,-0.81477505,-0.9309821,"('corrupt', 'incorrupt')",0.26728648,0.25522503,0.172138,0.19089064,-0.99897313,-1.2027973,-0.3435809,-0.4219159,-0.078335
36,-1.1964597,-1.1002162,"('hostile', 'amicable')",0.21108377,0.38736063,-0.353746,-0.24219325,-0.6666102,-0.80581367,-0.501433,-0.4402156,0.0612174
37,-1.296663,-1.227697,"('fake', 'genuine')",-1.8405286,-1.7791944,-0.18854754,-0.1697899,-0.17902924,-0.15334053,-0.8761922,-0.8325054,0.0436868
