,baxalta_male,baxalta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.5951648,-0.89153165,"('unsociable', 'sociable')",-0.47670573,-0.66046715,-0.5359353,-0.7759994,-0.2400641
1,-1.4332037,-1.5652003,"('unfriendly', 'friendly')",1.682032,1.4843221,0.1244141,-0.0404391,-0.1648532
2,0.6964759,0.6066178,"('unlikable', 'likable')",0.46997836,0.4836048,0.5832272,0.5451113,-0.0381159
3,0.031077085,0.23214436,"('repellent', 'pleasant')",-0.08415511,-0.016862325,-0.026539,0.107641,0.13418
4,-0.12609258,-0.116103575,"('disliked', 'liked')",-6.0374546,-6.1667733,-3.0817735,-3.1414385,-0.059665
5,-1.2747221,-1.3695529,"('distant', 'outgoing')",0.08526258,0.008702818,-0.5947298,-0.680425,-0.0856952
6,-1.8534698,-1.9024514,"('distant', 'open')",0.25274277,0.19040108,-0.8003635,-0.8560252,-0.0556617
7,-0.4157387,-0.3786557,"('insensitive', 'sensitive')",0.17009167,0.24629593,-0.1228235,-0.0661799,0.0566436
8,-1.2806098,-1.3389757,"('unaffectionate', 'affectionate')",0.6274502,0.5616274,-0.3265798,-0.3886741,-0.0620943
9,-1.6754082,-1.8315705,"('unaffectionate', 'caring')",0.9065436,0.8760249,-0.3844323,-0.4777728,-0.0933405
10,-0.7012137,-0.77751637,"('unsympathetic', 'sympathetic')",-0.8698005,-0.9385909,-0.7855071,-0.8580536,-0.0725465
11,0.19430074,0.11714585,"('unhelpful', 'helpful')",1.7756643,1.7789413,0.9849826,0.9480436,-0.036939
12,-0.4626891,-0.4162086,"('unsupportive', 'supportive')",-1.9729081,-1.9978223,-1.2177986,-1.2070154,0.0107832
13,0.11131411,-0.02906674,"('impolite', 'polite')",-0.5351651,-0.5073252,-0.2119255,-0.268196,-0.0562705
14,0.51796764,0.5182393,"('antisocial', 'social')",-0.33999124,-0.3854618,0.0889882,0.0663888,-0.0225994
15,0.0063212593,-0.2919372,"('boring', 'funny')",0.91445833,0.82199645,0.4603898,0.2650296,-0.1953602
16,-0.19911605,-0.17323953,"('unpopular', 'popular')",0.76542926,0.73786026,0.2831566,0.2823104,-0.0008462
17,-0.41427222,-0.29010728,"('nasty', 'nice')",-0.097842604,-0.04266863,-0.2560574,-0.166388,0.0896694
