,graham_male,graham_female,tuple,holdings_male,holdings_female,co_male,co_female,average_male,average_female,female-male
0,0.4114746,0.33579376,"('unsociable', 'sociable')",-0.032228984,-0.25917017,-0.1069099,-0.20898163,0.0907786,-0.0441193,-0.1348979
1,-0.19330166,-0.22033334,"('unfriendly', 'friendly')",0.90153277,0.70518327,1.5172119,1.4922404,0.7418143,0.6590301,-0.0827842
2,0.6158597,0.717454,"('unlikable', 'likable')",1.42941,1.5238746,0.5538578,0.7884139,0.8663758,1.0099142,0.1435384
3,0.27246448,0.30279803,"('repellent', 'pleasant')",-0.030540615,-0.09648171,0.71485674,0.7036796,0.3189269,0.303332,-0.0155949
4,-1.0959044,-1.189565,"('disliked', 'liked')",0.48027435,0.45977738,-6.931072,-6.907442,-2.5155675,-2.5457433,-0.0301758
5,-0.7205954,-0.6595649,"('distant', 'outgoing')",0.0058273673,0.019432686,-0.3626921,-0.21488117,-0.3591534,-0.2850045,0.0741489
6,-0.9083619,-0.8553532,"('distant', 'open')",-0.09950492,-0.12914124,-0.042916372,0.02294714,-0.3502611,-0.3205158,0.0297453
7,0.9446157,0.9820523,"('insensitive', 'sensitive')",0.6462401,0.58332914,0.35431683,0.3265946,0.6483909,0.6306587,-0.0177322
8,0.7325247,0.6963709,"('unaffectionate', 'affectionate')",0.5506435,0.5096005,0.9965471,0.93680686,0.7599051,0.7142595,-0.0456456
9,1.0596398,1.0756811,"('unaffectionate', 'caring')",1.086974,0.96014553,1.2858733,1.2821909,1.1441623,1.1060058,-0.0381565
10,0.9557167,1.0006236,"('unsympathetic', 'sympathetic')",-0.16173711,-0.28738582,-0.0058254264,-0.06467607,0.2627181,0.2161872,-0.0465309
11,0.99472857,1.0495733,"('unhelpful', 'helpful')",-0.088084646,-0.12581623,1.6868762,1.8146446,0.8645067,0.9128006,0.0482939
12,1.022742,1.0367134,"('unsupportive', 'supportive')",0.98221153,0.95886105,-1.8565886,-1.8191811,0.049455,0.0587978,0.0093428
13,0.38240322,0.41965917,"('impolite', 'polite')",-0.30555585,-0.33257735,-0.16182397,-0.112875275,-0.0283255,-0.0085978,0.0197277
14,1.4221276,1.3942966,"('antisocial', 'social')",1.5589521,1.5819695,0.23448914,0.1406728,1.0718563,1.0389797,-0.0328766
15,0.46466476,0.40222263,"('boring', 'funny')",-0.35301217,-0.3888938,0.3168363,0.3749754,0.1428296,0.1294347,-0.0133949
16,-2.30195,-2.3895628,"('unpopular', 'popular')",-1.8443687,-1.7478484,-0.56467104,-0.4634578,-1.5703298,-1.5336229,0.0367069
17,0.27446833,0.29618406,"('nasty', 'nice')",-0.7658739,-0.6545784,-0.15439452,-0.10008598,-0.2152667,-0.1528268,0.0624399
18,-0.24618009,-0.26666114,"('disagreeable', 'welcoming')",0.04616539,0.14085284,-0.91144127,-0.9127897,-0.3704853,-0.3461994,0.0242859
19,-0.18556201,-0.14902654,"('inhospitable', 'hospitable')",-0.4108606,-0.38349384,-0.4506948,-0.28957522,-0.3490392,-0.2740319,0.0750073
20,0.5384977,0.5541654,"('rough', 'thoughtful')",-0.29985005,-0.18894638,0.21004233,0.18003604,0.1495633,0.1817517,0.0321884
21,0.44711122,0.54000866,"('immoral', 'moral')",-0.0780564,-0.12364294,-0.88353014,-0.8308085,-0.1714918,-0.1381476,0.0333442
