,donnelley_male,donnelley_female,tuple,rr_male,rr_female,&_male,&_female,sons_male,sons_female,co_male,co_female,average_male,average_female,female-male
0,0.15171,-0.17946342,"('unsociable', 'sociable')",0.41195887,0.26495922,-0.21630192,-0.2933032,1.4423951,0.99594367,0.17704223,0.082158744,0.3933609,0.174059,-0.2193019
1,-2.03622,-2.1232324,"('unfriendly', 'friendly')",-0.8176081,-0.9432523,0.124119624,0.11229448,-0.81797814,-0.9702989,1.7252177,1.6272386,-0.3644938,-0.4594501,-0.0949563
2,0.17204098,0.28184876,"('unlikable', 'likable')",0.55039454,0.5514973,1.2941707,1.4068079,0.87378746,0.9754842,0.8939228,1.0793273,0.7568633,0.8589931,0.1021298
3,-0.4737802,-0.52641165,"('repellent', 'pleasant')",-0.5397744,-0.47995842,-0.4983886,-0.56754744,0.412872,0.016800854,0.2782108,0.32767877,-0.1641721,-0.2458876,-0.0817155
4,-0.001381533,-0.043773927,"('disliked', 'liked')",-0.14601365,-0.2771584,0.954164,0.8212934,0.3849756,0.40624627,-6.954821,-6.900031,-1.1526154,-1.1986847,-0.0460693
5,-0.69480395,-0.5732339,"('distant', 'outgoing')",0.2642597,0.31119403,0.7690296,0.945083,-0.5862929,-0.19926749,-0.274659,-0.14086092,-0.1044933,0.0685829,0.1730762
6,-1.3492585,-1.1901423,"('distant', 'open')",-0.15789393,-0.05647589,0.76275504,0.90329534,-0.9800184,-0.7153355,0.03339131,0.13088366,-0.3382049,-0.1855549,0.15265
7,0.34738243,0.2438308,"('insensitive', 'sensitive')",1.2184088,1.2284199,-0.16687667,-0.1913889,0.021061173,-0.4181651,0.25109667,0.2906679,0.3342145,0.2306729,-0.1035416
8,-0.39171964,-0.37101403,"('unaffectionate', 'affectionate')",0.035580486,-0.03378608,0.07467479,0.11405741,-0.251355,-0.13439798,1.0274574,0.9963897,0.0989276,0.1142498,0.0153222
9,-0.7075447,-0.72147787,"('unaffectionate', 'caring')",0.5048431,0.4336,-0.026181066,-0.006817218,-0.057637643,-0.18243778,1.352862,1.3323249,0.2132684,0.1710384,-0.04223
10,0.28509712,0.05997794,"('unsympathetic', 'sympathetic')",0.6898371,0.72807014,-0.87446266,-0.9670057,0.61728084,-0.27449498,0.16422552,0.1564481,0.1763956,-0.0594009,-0.2357965
11,-0.06519191,-0.1427576,"('unhelpful', 'helpful')",0.18910953,0.110272735,-0.37855783,-0.3973751,0.3975342,0.16164586,1.9506499,2.0030513,0.4187088,0.3469674,-0.0717414
12,0.2310386,0.15837906,"('unsupportive', 'supportive')",0.93068993,0.93727946,0.34825376,0.44033828,0.692705,0.4840176,-2.1031973,-2.0113277,0.019898,0.0017373,-0.0181607
13,0.38626975,0.20200755,"('impolite', 'polite')",0.29017174,0.24378301,-0.43245578,-0.39526895,1.2589803,1.0118945,0.034924276,0.009530276,0.307578,0.2143893,-0.0931887
14,0.6116821,0.48824367,"('antisocial', 'social')",1.0243872,1.0073574,0.58420146,0.6894937,1.1316715,0.72010875,-0.021407472,-0.09132986,0.6661069,0.5627748,-0.1033321
15,-0.15266177,-0.21648008,"('boring', 'funny')",0.8424218,0.69844353,0.62450427,0.5389848,-0.40167958,-0.04392077,0.38840583,0.3967025,0.2601981,0.274746,0.0145479
16,-0.7015901,-0.70481044,"('unpopular', 'popular')",0.3964631,0.31160048,0.23854917,0.252463,0.063883364,-0.009249561,0.22696382,0.19258982,0.0448539,0.0085187,-0.0363352
17,0.10478755,0.1003362,"('nasty', 'nice')",-0.49562484,-0.4743898,-0.13657027,-0.0104669705,-0.14138539,-0.016413925,-0.28144696,-0.24698961,-0.190048,-0.1295848,0.0604632
18,-1.3290995,-1.304657,"('disagreeable', 'welcoming')",-1.6979934,-1.6113057,-0.50575954,-0.12954564,-0.5599803,-0.5192254,-1.2298051,-1.1994104,-1.0645275,-0.9528288,0.1116987
19,-0.47823897,-0.35985488,"('inhospitable', 'hospitable')",0.08567633,0.17752501,-0.41597193,-0.29131263,-1.0546345,-0.8997175,-0.6579479,-0.5316886,-0.5042233,-0.3810097,0.1232136
20,-0.27182943,-0.24592406,"('rough', 'thoughtful')",-0.9797149,-0.87022424,0.1084757,0.2310803,-0.5034124,-0.76078635,0.5448067,0.5785197,-0.2203349,-0.2134669,0.006868
21,0.14436899,-0.0025025252,"('immoral', 'moral')",0.36886808,0.35355604,-0.074676245,-0.04993196,-0.14784804,-0.5630284,-0.9062992,-0.8548749,-0.1231173,-0.2233563,-0.100239
22,0.87318474,0.6851154,"('untrustworthy', 'trustworthy')",0.27331445,0.18316205,0.14557669,0.111850426,-0.06854826,-0.44714582,-0.62842876,-0.6422445,0.1190198,-0.0218525,-0.1408723
23,-0.70087236,-0.8952848,"('insincere', 'sincere')",0.21463002,0.21910463,-0.9870717,-1.0361476,0.20689765,-0.25644365,5.657491,5.548935,0.8782149,0.7160327,-0.1621822
24,-0.72498494,-0.76321656,"('dishonest', 'honest')",-0.026784003,0.016226344,-0.5619575,-0.56115353,-0.06419511,-0.41343507,0.78301615,0.75469965,-0.1189811,-0.1933758,-0.0743947
25,-1.3821987,-1.3008275,"('egoistic', 'altruistic')",-1.1492612,-1.1598469,-0.1880908,-0.19836813,-0.46462607,-0.2996161,1.0293673,1.0082922,-0.4309619,-0.3900733,0.0408886
26,-0.6248312,-0.6400721,"('hardhearted', 'benevolent')",1.2340752,1.2197448,1.985167,1.9673328,0.64128834,0.37504417,1.6592425,1.6185008,0.9789884,0.9081101,-0.0708783
27,-0.78660244,-0.7272299,"('hardhearted', 'softhearted')",0.23621485,0.37071565,-0.99168086,-0.8864023,-0.48383638,-0.49939838,0.9260808,0.8673436,-0.2199648,-0.1749943,0.0449705
28,-0.78118855,-0.9929657,"('disloyal', 'loyal')",-0.15812561,-0.32921368,-0.40600395,-0.57008916,0.029181676,-0.45295203,0.97670466,0.8148542,-0.0678863,-0.3060733,-0.238187
29,-0.5404663,-0.59316534,"('unfair', 'fair')",0.21074341,0.2503218,0.45191514,0.38464648,-1.4712584,-1.2743088,-0.73943746,-0.8122759,-0.4177007,-0.4089563,0.0087444
30,0.05401051,-0.08289393,"('intolerant', 'tolerant')",1.2725041,1.2545413,0.09280157,0.11668904,0.7702868,0.41214806,0.44682327,0.5355712,0.5272852,0.4472112,-0.080074
31,-1.0299585,-0.8544162,"('evil', 'good')",-0.37720618,-0.2775371,0.14891544,0.26571545,-0.7539787,-0.48826578,-0.6585363,-0.6709766,-0.5341529,-0.405096,0.1290569
32,-0.57131195,-0.7173869,"('unkind', 'kind')",0.47848213,0.40664744,0.049032673,-0.03750266,0.3380429,-0.099427395,1.0015029,0.8222062,0.2591497,0.0749073,-0.1842424
33,-0.18286665,-0.11968225,"('wrong', 'right')",-0.10572375,-0.106028914,0.37906688,0.5159107,0.685042,0.8141438,-0.76270187,-0.78273505,0.0025633,0.0643216,0.0617583
34,-0.78456557,-0.73949134,"('mean', 'honorable')",-0.7218396,-0.5768753,-0.34439892,-0.22224885,0.192609,0.16461489,5.4383574,5.5197234,0.7560325,0.8291446,0.0731121
35,0.3567787,0.47127804,"('corrupt', 'incorrupt')",-0.88543206,-0.8749548,0.56198734,0.46015862,-0.7985922,-0.5778836,-0.16297612,-0.33936858,-0.1856469,-0.1721541,0.0134928
36,-1.036116,-0.9845159,"('hostile', 'amicable')",-1.4984119,-1.4944782,0.21169731,0.12939101,-1.2238129,-1.3331091,0.18701153,0.058021326,-0.6719264,-0.7249382,-0.0530118
37,0.19868724,0.14251965,"('fake', 'genuine')",0.34736976,0.44744527,-0.20947364,-0.13605231,0.102535024,0.043656424,0.11300345,0.13972984,0.1104244,0.1274598,0.0170354
38,0.11102101,0.04583875,"('untruthful', 'truthful')",-0.37362346,-0.42643753,-0.6594571,-0.7069391,0.55564845,0.29446656,0.10236676,0.15773106,-0.0528089,-0.1270681,-0.0742592
39,-0.6259438,-0.5696681,"('exploitative', 'cooperative')",-0.7388028,-0.6492521,-0.50388974,-0.32717425,0.1583117,0.27445674,0.19798644,0.28486186,-0.3024676,-0.1973552,0.1051124
40,-0.17896433,-0.24977353,"('stingy', 'generous')",-0.4309571,-0.41111386,-0.846149,-0.82436335,-0.12662414,-0.11809372,-2.4770179,-2.4181116,-0.8119425,-0.8042912,0.0076513
41,-0.29259542,-0.31677413,"('unforgiving', 'forgiving')",-0.9290881,-0.9356493,-0.1659337,-0.11356552,-0.18028156,-0.32789943,0.45609257,0.4385123,-0.2223612,-0.2510752,-0.028714
42,0.70690864,0.76956135,"('unreliable', 'reliable')",0.63281834,0.7734011,0.9179186,1.0399673,0.25950584,0.16518262,-2.923788,-2.6903417,-0.0813273,0.0115541,0.0928814
43,-0.22453028,-0.22686248,"('irresponsible', 'responsible')",0.5079676,0.6088658,-0.45484874,-0.29704437,0.06981124,-0.08534493,0.45025033,0.5779079,0.06973,0.1155044,0.0457744
44,-0.08258438,-0.032831214,"('prejudiced', 'unprejudiced')",-1.2642852,-1.1513453,-0.65249985,-0.511341,-0.7539629,-0.5844175,-1.3150436,-1.2488775,-0.8136751,-0.7057625,0.1079126
45,0.9657953,0.7467926,"('incompetent', 'competent')",1.3265705,1.3480661,0.5256123,0.45545402,1.3998923,0.5532933,0.12105175,0.107975595,0.8677845,0.6423163,-0.2254682
46,0.96470016,0.6957587,"('uncompetitive', 'competitive')",0.5270233,0.4527,0.07570987,-0.07932639,0.8517662,-0.0052266214,-0.63494015,-0.5888393,0.3568519,0.0950133,-0.2618386
47,-0.49577117,-0.38589662,"('stupid', 'smart')",-0.07779545,-0.010373414,0.6267046,0.7508805,0.8428381,0.71926326,5.4823256,5.51451,1.2756603,1.3176767,0.0420164
48,-0.6875704,-0.80383325,"('unintelligent', 'intelligent')",-0.96938664,-0.9872901,-1.3100975,-1.3398923,-1.3734273,-1.6328938,-0.6419632,-0.6063658,-0.996489,-1.074055,-0.077566
49,-0.4448583,-0.46124318,"('unable', 'able')",-0.5890973,-0.5216302,-0.6735265,-0.49833602,-1.2690468,-1.2186868,-0.85351247,-0.6841098,-0.7660083,-0.6768012,0.0892071
50,0.6772819,0.70014334,"('clumsy', 'skillful')",-0.31266037,-0.31675228,1.0667416,1.1020828,-0.0071910024,-0.15401916,-0.288069,-0.24820752,0.2272206,0.2166494,-0.0105712
51,0.096180916,0.008817837,"('uneducated', 'educated')",-0.31006297,-0.35699075,0.5662524,0.42507404,0.41071537,0.338942,-0.18910657,-0.33155856,0.1147958,0.0168569,-0.0979389
52,-1.7634017,-1.6954933,"('irrational', 'rational')",-1.0744529,-1.176866,-0.19734278,-0.26397136,-0.9489322,-0.56905735,0.015210846,-0.10191047,-0.7937838,-0.7614597,0.0323241
53,-0.9734411,-1.0450088,"('uncreative', 'creative')",-0.43554017,-0.49184734,0.7702243,0.7697999,-0.87467945,-1.1138031,0.82771647,0.84939855,-0.137144,-0.2062922,-0.0691482
54,-0.46513152,-0.52033526,"('incapable', 'capable')",-0.15992546,-0.10877563,-0.11360259,-0.05321998,-0.6721078,-0.5722859,0.57946044,0.5861522,-0.1662614,-0.1336929,0.0325685
55,0.6413488,0.4902206,"('incompetent', 'clever')",0.56872016,0.5727566,-0.752577,-0.71342576,0.0051831584,-0.5240404,-0.04919774,0.021155056,0.0826955,-0.0306668,-0.1133623
