,analog_male,analog_female,tuple,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1779749,-1.2131084,"('unsociable', 'sociable')",-0.5234435,-0.54480433,-0.32536867,-0.36094284,-0.6755957,-0.7062852,-0.0306895
1,0.30611125,0.12554388,"('unfriendly', 'friendly')",-0.87260336,-1.1592612,1.7957275,1.6595619,0.4097451,0.2086148,-0.2011303
2,-1.0823995,-1.1687934,"('unlikable', 'likable')",-0.6258308,-0.7066676,0.17514157,0.21533448,-0.5110296,-0.5533756,-0.042346
3,-0.74511886,-0.6204364,"('repellent', 'pleasant')",-0.3700925,-0.2626949,0.15077409,0.22590387,-0.3214791,-0.2190758,0.1024033
4,-0.62169707,-0.7818834,"('disliked', 'liked')",0.0197125,-0.19673476,-6.1174874,-6.275606,-2.239824,-2.4180748,-0.1782508
5,-0.6498376,-0.82787615,"('distant', 'outgoing')",-1.3106896,-1.5337597,-0.10135096,-0.2133318,-0.6872927,-0.8583225,-0.1710298
6,-0.42258,-0.59102273,"('distant', 'open')",-1.2497005,-1.5090551,0.43723327,0.30787152,-0.4116824,-0.5974021,-0.1857197
7,-0.13957797,-0.09222603,"('insensitive', 'sensitive')",-0.03620772,0.08441978,0.49346355,0.5717263,0.1058926,0.1879734,0.0820808
8,0.24385633,0.053184517,"('unaffectionate', 'affectionate')",-0.40529108,-0.5928643,0.9863486,0.84699845,0.2749713,0.1024396,-0.1725317
9,0.29098004,0.15482914,"('unaffectionate', 'caring')",-0.69513196,-0.8667443,0.99791104,0.94422567,0.1979197,0.0774368,-0.1204829
10,-1.1420484,-1.0691932,"('unsympathetic', 'sympathetic')",-0.61591923,-0.5629659,-0.5410353,-0.47978315,-0.7663343,-0.7039808,0.0623535
11,-0.2873025,-0.19959065,"('unhelpful', 'helpful')",0.1793591,0.28463927,1.3482726,1.483391,0.413443,0.5228132,0.1093702
12,-0.5360329,-0.5501061,"('unsupportive', 'supportive')",-0.32168186,-0.2664928,-1.8779882,-1.8539008,-0.911901,-0.8901666,0.0217344
13,-0.9802344,-0.9124361,"('impolite', 'polite')",-0.29079697,-0.18440622,-0.6033622,-0.55242765,-0.6247979,-0.5497566,0.0750413
14,-0.4270919,-0.373416,"('antisocial', 'social')",0.3612343,0.44449168,-0.46366596,-0.42438966,-0.1765079,-0.1177713,0.0587366
15,0.70286685,0.6222122,"('boring', 'funny')",0.002730433,-0.06456424,0.5564146,0.48459163,0.4206706,0.3474132,-0.0732574
16,-1.1304291,-1.2802409,"('unpopular', 'popular')",-0.10300864,-0.2464671,0.47922635,0.43914658,-0.2514038,-0.3625205,-0.1111167
17,-0.41516256,-0.44821763,"('nasty', 'nice')",-0.38501257,-0.409703,-0.2712369,-0.2727164,-0.3571374,-0.376879,-0.0197416
18,-0.6416751,-0.78256917,"('disagreeable', 'welcoming')",-0.87543017,-0.97609955,-0.32175115,-0.3979209,-0.6129522,-0.7188632,-0.105911
19,-1.1652968,-1.2676904,"('inhospitable', 'hospitable')",-1.32455,-1.45937,0.032899074,0.02949854,-0.8189825,-0.8991872,-0.0802047
20,0.6717263,0.674233,"('rough', 'thoughtful')",1.141513,1.1655669,1.2333397,1.216859,1.0155263,1.0188862,0.0033599
21,-0.5681348,-0.5549551,"('immoral', 'moral')",-0.16670644,-0.14697874,-0.8991124,-0.7755832,-0.5446512,-0.4925057,0.0521455
22,-0.72532195,-0.76974165,"('untrustworthy', 'trustworthy')",-0.5660578,-0.6146607,-0.680748,-0.68353826,-0.6573759,-0.6893135,-0.0319376
23,-0.21817093,-0.15160964,"('insincere', 'sincere')",-0.53828406,-0.49887612,5.1647024,5.18496,1.4694158,1.5114915,0.0420757
24,0.092596054,0.08179882,"('dishonest', 'honest')",-1.7636708,-1.8044534,0.6126569,0.5883662,-0.3528059,-0.3780961,-0.0252902
25,0.7169017,0.59787154,"('egoistic', 'altruistic')",0.31902286,0.20728034,1.6814516,1.6751091,0.9057921,0.8267537,-0.0790384
26,0.59690934,0.47969958,"('hardhearted', 'benevolent')",0.63208926,0.5148709,1.7482649,1.7253956,0.9924212,0.9066553,-0.0857659
27,0.21635185,0.24568662,"('hardhearted', 'softhearted')",-0.11393951,-0.06968452,1.6209321,1.4987264,0.5744481,0.5582428,-0.0162053
28,0.65855557,0.6035415,"('disloyal', 'loyal')",-0.040203292,-0.13600032,1.090493,1.0297823,0.5696151,0.4991078,-0.0705073
29,-0.13185297,-0.24466002,"('unfair', 'fair')",-0.84402984,-0.895534,-0.28005013,-0.42622715,-0.4186443,-0.5221403,-0.103496
30,0.39832354,0.4349532,"('intolerant', 'tolerant')",0.8166271,0.85246164,0.89310694,0.88304543,0.7026858,0.7234867,0.0208009
31,-1.0295657,-1.1835613,"('evil', 'good')",-0.53602666,-0.7175441,-0.32808787,-0.47663447,-0.6312267,-0.79258,-0.1613533
32,-0.4842982,-0.52276975,"('unkind', 'kind')",-0.67610425,-0.65620357,0.52019393,0.49580762,-0.2134028,-0.2277219,-0.0143191
33,0.8963615,0.7674424,"('wrong', 'right')",0.36248162,0.24075139,-0.38909945,-0.513403,0.2899145,0.1649302,-0.1249843
34,-0.5102419,-0.4161098,"('mean', 'honorable')",-0.43048796,-0.31699917,5.7348275,5.869523,1.5980326,1.712138,0.1141054
35,0.0712685,-0.1749681,"('corrupt', 'incorrupt')",-0.21679635,-0.42541414,0.34172404,0.16994146,0.0653987,-0.1434803,-0.208879
36,0.47692928,0.21383846,"('hostile', 'amicable')",-0.4838292,-0.8603098,0.5640432,0.33183566,0.1857144,-0.1048786,-0.290593
37,-0.48867786,-0.55932605,"('fake', 'genuine')",-0.43200934,-0.38908574,0.30348718,0.3094394,-0.2057333,-0.2129908,-0.0072575
38,-0.5013107,-0.567119,"('untruthful', 'truthful')",-0.5926308,-0.6035274,-0.39839876,-0.36501142,-0.4974467,-0.511886,-0.0144393
39,0.8548571,0.84722626,"('exploitative', 'cooperative')",0.24729365,0.28151625,0.27180955,0.29677707,0.4579868,0.4751732,0.0171864
40,0.37402144,0.30015516,"('stingy', 'generous')",0.57768595,0.5430966,-1.0187916,-1.1657374,-0.0223614,-0.1074952,-0.0851338
41,-0.8119929,-0.8999464,"('unforgiving', 'forgiving')",-0.52576095,-0.6169005,0.21393213,0.071965024,-0.3746072,-0.4816273,-0.1070201
42,-1.9127269,-1.938476,"('unreliable', 'reliable')",-1.9885657,-1.9278568,-3.5050507,-3.4755814,-2.4687812,-2.4473047,0.0214765
43,-0.85816866,-0.80388993,"('irresponsible', 'responsible')",-1.0127225,-0.87394625,0.14186475,0.18257502,-0.5763421,-0.4984204,0.0779217
44,-0.5723198,-0.53091455,"('prejudiced', 'unprejudiced')",-0.5026827,-0.43542263,-1.0899872,-1.0863996,-0.7216632,-0.6842456,0.0374176
45,-1.5413677,-1.5280874,"('incompetent', 'competent')",-0.42257667,-0.40424395,-0.21612677,-0.24103758,-0.7266904,-0.7244563,0.0022341
46,-1.0512545,-0.96949834,"('uncompetitive', 'competitive')",-0.39627177,-0.27918473,-0.8278258,-0.80024767,-0.7584507,-0.6829769,0.0754738
47,-0.24249978,-0.2025219,"('stupid', 'smart')",0.15725133,0.20440508,5.494081,5.6189804,1.8029442,1.8736211,0.0706769
48,1.4311125,1.4694129,"('unintelligent', 'intelligent')",1.127178,1.1998577,0.7059383,0.77189726,1.0880763,1.1470559,0.0589796
49,-0.6618329,-0.674255,"('unable', 'able')",-0.32061055,-0.28656736,-0.21873836,-0.12048716,-0.4003939,-0.3604365,0.0399574
