,aflac_male,aflac_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.14031388,-0.2364187,"('unsociable', 'sociable')",-0.09080948,-0.2965157,-0.1155617,-0.2664672,-0.1509055
1,-1.5460628,-1.4663426,"('unfriendly', 'friendly')",1.6681004,1.5227137,0.0610188,0.0281855,-0.0328333
2,0.78882,0.8486457,"('unlikable', 'likable')",0.8149942,0.9087025,0.8019071,0.8786741,0.076767
3,0.2887203,0.37762597,"('repellent', 'pleasant')",0.21537678,0.21906707,0.2520486,0.2983465,0.0462979
4,-0.49931762,-0.5040728,"('disliked', 'liked')",-5.9911637,-6.0396338,-3.2452407,-3.2718532,-0.0266125
5,-1.2698865,-1.1459913,"('distant', 'outgoing')",-0.26809272,-0.24476296,-0.7689896,-0.6953771,0.0736125
6,-1.6801282,-1.5379565,"('distant', 'open')",-0.01110995,-0.010750448,-0.8456191,-0.7743534,0.0712657
7,-0.004231585,0.07255815,"('insensitive', 'sensitive')",0.29926965,0.3261974,0.147519,0.1993778,0.0518588
8,-1.4889193,-1.5125275,"('unaffectionate', 'affectionate')",0.40884528,0.34310883,-0.540037,-0.5847093,-0.0446723
9,-0.9266837,-0.8974482,"('unaffectionate', 'caring')",0.9323667,0.903418,0.0028415,0.0029849,0.0001434
10,-0.18864177,-0.14265873,"('unsympathetic', 'sympathetic')",-0.48284984,-0.54272395,-0.3357458,-0.3426913,-0.0069455
11,0.4699344,0.51076186,"('unhelpful', 'helpful')",1.7738776,1.8371086,1.121906,1.1739352,0.0520292
12,-0.11019985,0.09895535,"('unsupportive', 'supportive')",-1.9096909,-1.8637888,-1.0099454,-0.8824167,0.1275287
13,0.28272212,0.2029159,"('impolite', 'polite')",-0.32197154,-0.3299373,-0.0196247,-0.0635107,-0.043886
14,1.0670968,1.0053976,"('antisocial', 'social')",-0.10131544,-0.18699338,0.4828907,0.4092021,-0.0736886
15,-0.15039453,-0.24087241,"('boring', 'funny')",0.7271162,0.66558486,0.2883608,0.2123562,-0.0760046
16,-0.6780102,-0.6503903,"('unpopular', 'popular')",0.75739336,0.7306864,0.0396916,0.040148,0.0004564
17,-0.3250226,-0.2996784,"('nasty', 'nice')",-0.39989808,-0.3999518,-0.3624603,-0.3498151,0.0126452
18,-0.9567236,-0.87558424,"('disagreeable', 'welcoming')",-0.43389726,-0.48438153,-0.6953104,-0.6799829,0.0153275
19,-1.5370846,-1.5238416,"('inhospitable', 'hospitable')",-0.4178374,-0.35737184,-0.977461,-0.9406067,0.0368543
20,0.5085884,0.4922992,"('rough', 'thoughtful')",1.2600756,1.2347941,0.8843319,0.8635467,-0.0207852
21,0.48609418,0.47736502,"('immoral', 'moral')",-0.31449968,-0.3382942,0.0857973,0.0695354,-0.0162619
22,0.40879327,0.41571784,"('untrustworthy', 'trustworthy')",-0.6619761,-0.74183905,-0.1265914,-0.1630606,-0.0364692
23,-0.014726066,0.0025907839,"('insincere', 'sincere')",5.651027,5.5376167,2.8181505,2.7701037,-0.0480468
24,0.1695216,0.09315797,"('dishonest', 'honest')",0.66116554,0.6412642,0.4153436,0.3672111,-0.0481325
25,-0.8694611,-0.8434612,"('egoistic', 'altruistic')",1.4580251,1.3838532,0.294282,0.270196,-0.024086
26,0.104681455,0.08379492,"('hardhearted', 'benevolent')",1.8773168,1.788959,0.9909992,0.936377,-0.0546222
27,-0.52297217,-0.45451114,"('hardhearted', 'softhearted')",1.0449928,1.0028118,0.2610103,0.2741503,0.01314
28,-0.83680207,-0.9286958,"('disloyal', 'loyal')",0.79711586,0.62117153,-0.0198431,-0.1537621,-0.133919
29,-0.30012602,-0.29181394,"('unfair', 'fair')",-0.48915565,-0.6225145,-0.3946408,-0.4571642,-0.0625234
30,0.90721416,0.8209259,"('intolerant', 'tolerant')",1.6046494,1.5469303,1.2559319,1.1839281,-0.0720038
31,-1.3328242,-1.155159,"('evil', 'good')",-1.0538564,-1.1602529,-1.1933403,-1.157706,0.0356343
32,0.225355,0.16191825,"('unkind', 'kind')",1.177532,0.9909784,0.7014435,0.5764483,-0.1249952
33,-0.2241533,-0.2724397,"('wrong', 'right')",-0.5867066,-0.6619242,-0.4054299,-0.4671819,-0.061752
34,0.4516254,0.6256698,"('mean', 'honorable')",5.786195,5.9666333,3.1189101,3.2961516,0.1772415
35,-0.80963016,-0.8947984,"('corrupt', 'incorrupt')",-0.1998209,-0.31245062,-0.5047255,-0.6036245,-0.098899
36,-1.6777773,-1.6540368,"('hostile', 'amicable')",0.21546191,-0.00807696,-0.7311577,-0.8310568,-0.0998991
37,0.26199213,0.25708953,"('fake', 'genuine')",0.08294668,0.10215958,0.1724694,0.1796246,0.0071552
38,-0.50976247,-0.45973483,"('untruthful', 'truthful')",-0.10939888,-0.04041475,-0.3095807,-0.2500748,0.0595059
39,1.5109258,1.4778432,"('exploitative', 'cooperative')",0.14347914,0.1546987,0.8272024,0.8162709,-0.0109315
40,-0.100495026,-0.0007394161,"('stingy', 'generous')",-1.6219008,-1.7095724,-0.8611979,-0.8551559,0.006042
41,-0.013427533,0.1326027,"('unforgiving', 'forgiving')",0.053909585,-0.05814229,0.020241,0.0372302,0.0169892
42,0.5196251,0.62220436,"('unreliable', 'reliable')",-2.8660455,-2.7433295,-1.1732101,-1.0605626,0.1126475
43,0.22248276,0.30633783,"('irresponsible', 'responsible')",0.56665355,0.6030978,0.3945681,0.4547178,0.0601497
44,0.5485942,0.48894522,"('prejudiced', 'unprejudiced')",-1.3186048,-1.2676393,-0.3850053,-0.389347,-0.0043417
45,0.28109205,0.3902131,"('incompetent', 'competent')",-0.041876707,-0.08632055,0.1196077,0.1519463,0.0323386
46,-0.19089173,-0.12203796,"('uncompetitive', 'competitive')",-0.7692275,-0.77055013,-0.4800596,-0.446294,0.0337656
47,0.54297847,0.56694984,"('stupid', 'smart')",5.5439577,5.6397676,3.043468,3.1033587,0.0598907
48,0.05523296,0.12990484,"('unintelligent', 'intelligent')",0.92853844,0.93530375,0.4918857,0.5326043,0.0407186
49,0.19828577,0.29503447,"('unable', 'able')",0.037718732,0.14100137,0.1180023,0.2180179,0.1000156
50,-0.272013,-0.25547984,"('clumsy', 'skillful')",0.16220808,0.17750886,-0.0549025,-0.0389855,0.015917
51,-0.44315112,-0.53840345,"('uneducated', 'educated')",0.6723258,0.5892917,0.1145873,0.0254441,-0.0891432
52,-0.85042447,-1.0417126,"('irrational', 'rational')",0.3164742,0.13995199,-0.2669751,-0.4508803,-0.1839052
53,-1.690061,-1.6791211,"('uncreative', 'creative')",0.8789888,0.8304382,-0.4055361,-0.4243415,-0.0188054
54,-0.5018769,-0.5613777,"('incapable', 'capable')",1.0680642,1.0946091,0.2830937,0.2666157,-0.016478
55,0.27130693,0.30024078,"('incompetent', 'clever')",0.15872636,0.12419251,0.2150166,0.2122166,-0.0028
56,1.0341977,0.9982708,"('impractical', 'practical')",0.38517055,0.3661584,0.7096841,0.6822146,-0.0274695
57,-0.6084556,-0.5645352,"('unimaginative', 'imaginative')",-2.3412783,-2.4015436,-1.474867,-1.4830394,-0.0081724
58,-0.24917021,-0.23055765,"('undiscriminating', 'discriminating')",-0.03704968,-0.04852644,-0.1431099,-0.139542,0.0035679
59,0.14996432,0.12810437,"('foolish', 'wise')",0.718944,0.7160126,0.4344542,0.4220585,-0.0123957
60,1.2383657,1.2782636,"('inefficient', 'efficient')",0.031291462,0.20209208,0.6348286,0.7401778,0.1053492
61,0.27897346,0.11523918,"('illogical', 'logical')",0.40895763,0.24538606,0.3439655,0.1803126,-0.1636529
62,1.235323,1.3346767,"('incompetent', 'brilliant')",0.5157132,0.70846134,0.8755181,1.021569,0.1460509
63,0.045339778,0.2230664,"('unperceptive', 'insightful')",0.9392099,1.0551342,0.4922748,0.6391003,0.1468255
64,0.15526265,0.10314907,"('shy', 'confident')",-6.2327657,-6.2201633,-3.0387516,-3.0585072,-0.0197556
65,0.96293557,0.8875098,"('insecure', 'secure')",-0.1916127,-0.21004273,0.3856614,0.3387336,-0.0469278
66,-0.96580523,-0.9457014,"('inactive', 'active')",0.32424417,0.32934698,-0.3207805,-0.3081772,0.0126033
67,0.6901326,0.6353884,"('doubtful', 'determined')",-0.50009924,-0.47638717,0.0950167,0.0795006,-0.0155161
68,0.32349944,0.28178617,"('dependent', 'independent')",-0.53932065,-0.5295883,-0.1079106,-0.1239011,-0.0159905
69,0.32007512,0.4070806,"('lazy', 'industrious')",-0.45775583,-0.39965528,-0.0688404,0.0037127,0.0725531
70,0.39887795,0.48719937,"('lethargic', 'energetic')",0.67356557,0.78594255,0.5362217,0.6365709,0.1003492
71,-0.079344556,0.017960079,"('diffident', 'self-confident')",0.60424864,0.5895382,0.262452,0.3037491,0.0412971
72,-0.07358159,-0.037357453,"('unambitious', 'ambitious')",-0.944284,-0.8800949,-0.5089328,-0.4587262,0.0502066
73,0.2963931,0.2067437,"('helpless', 'self-reliant')",-2.9591358,-2.8817344,-1.3313713,-1.3374953,-0.006124
74,0.21094234,0.267068,"('undedicated', 'dedicated')",-0.056687035,-0.050254926,0.0771277,0.1084065,0.0312788
75,-0.23521528,-0.15369332,"('meek', 'impulsive')",-0.37582386,-0.24328147,-0.3055196,-0.1984874,0.1070322
76,0.36583817,0.39021912,"('anxious', 'daring')",0.25655943,0.3191402,0.3111988,0.3546796,0.0434808
77,-0.4127249,-0.33415172,"('unmotivated', 'motivated')",-0.965557,-0.894022,-0.6891409,-0.6140869,0.075054
78,-0.78758585,-0.59259284,"('nonresilient', 'resilient')",-0.039130732,0.04561977,-0.4133583,-0.2734865,0.1398718
79,-1.4595406,-1.459136,"('wavering', 'unwavering')",-0.22912796,-0.2170064,-0.8443343,-0.8380712,0.0062631
80,0.5678764,0.51236224,"('dominated', 'dominating')",-1.3232105,-1.275496,-0.377667,-0.3815669,-0.0038999
81,1.2698047,1.2338532,"('submissive', 'aggressive')",-0.5359192,-0.4808542,0.3669428,0.3764995,0.0095567
82,-0.39838848,-0.42404267,"('poor', 'rich')",6.272217,6.2648544,2.9369142,2.9204059,-0.0165083
83,-0.29675472,-0.38861397,"('powerless', 'powerful')",-0.8595148,-0.90766776,-0.5781348,-0.6481408,-0.070006
84,0.08977317,-0.006389824,"('inferior', 'superior')",0.5634626,0.5582358,0.3266179,0.275923,-0.0506949
85,-1.2083038,-1.191901,"('insignificant', 'prestigious')",0.5826321,0.5511981,-0.3128358,-0.3203514,-0.0075156
86,-0.73557794,-0.7886699,"('uninfluential', 'influential')",-0.13192607,-0.26182157,-0.433752,-0.5252457,-0.0914937
87,0.41882083,0.34525448,"('unsuccessful', 'successful')",1.1388533,1.1462964,0.7788371,0.7457755,-0.0330616
88,-0.57941544,-0.7085126,"('low', 'eminent')",0.62611836,0.5830445,0.0233515,-0.062734,-0.0860855
