,target_male,target_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.12533936,0.19167024,"('unsociable', 'sociable')",-0.010782426,-0.10526821,0.0572785,0.043201,-0.0140775
1,0.7347275,0.7310244,"('unfriendly', 'friendly')",1.4314244,1.3221434,1.083076,1.0265839,-0.0564921
2,0.93191105,0.9440572,"('unlikable', 'likable')",0.6665066,0.636301,0.7992088,0.7901791,-0.0090297
3,-0.6470959,-0.44787967,"('repellent', 'pleasant')",0.610477,0.6657393,-0.0183095,0.1089298,0.1272393
4,-0.7506938,-0.87485653,"('disliked', 'liked')",-6.1375256,-6.3816094,-3.4441097,-3.628233,-0.1841233
5,-0.11547652,-0.18875517,"('distant', 'outgoing')",-0.3932891,-0.44337118,-0.2543828,-0.3160632,-0.0616804
6,-0.2079311,-0.23455045,"('distant', 'open')",-0.62293255,-0.6487985,-0.4154318,-0.4416745,-0.0262427
7,0.37079316,0.470726,"('insensitive', 'sensitive')",0.19104274,0.32280147,0.2809179,0.3967637,0.1158458
8,0.3000201,0.23242044,"('unaffectionate', 'affectionate')",0.4597184,0.4494509,0.3798693,0.3409357,-0.0389336
9,1.2109398,1.2008073,"('unaffectionate', 'caring')",0.904765,0.9477474,1.0578524,1.0742774,0.016425
10,0.48268032,0.6940131,"('unsympathetic', 'sympathetic')",-0.5852489,-0.46630424,-0.0512843,0.1138544,0.1651387
11,0.42137358,0.49800313,"('unhelpful', 'helpful')",1.6443444,1.7763253,1.032859,1.1371642,0.1043052
12,1.38971,1.5094738,"('unsupportive', 'supportive')",-1.88103,-1.8514354,-0.24566,-0.1709808,0.0746792
13,0.18682696,0.18659806,"('impolite', 'polite')",-1.0102688,-0.9546864,-0.4117209,-0.3840442,0.0276767
14,0.5907533,0.57111174,"('antisocial', 'social')",-0.006827319,-0.083533406,0.291963,0.2437892,-0.0481738
15,0.043842964,-0.107130714,"('boring', 'funny')",-0.24132483,-0.27785766,-0.0987409,-0.1924942,-0.0937533
16,-1.0736325,-1.0966163,"('unpopular', 'popular')",0.49040952,0.4025581,-0.2916115,-0.3470291,-0.0554176
17,-0.44927716,-0.4849188,"('nasty', 'nice')",-0.44026634,-0.4194674,-0.4447718,-0.4521931,-0.0074213
18,-0.21708016,-0.2394391,"('disagreeable', 'welcoming')",-0.4292807,-0.53286296,-0.3231804,-0.386151,-0.0629706
19,-0.66422886,-0.69668454,"('inhospitable', 'hospitable')",-0.36627597,-0.3519623,-0.5152524,-0.5243234,-0.009071
20,1.2413751,1.3160425,"('rough', 'thoughtful')",1.0244788,1.0243826,1.1329269,1.1702125,0.0372856
21,0.7626567,0.8275058,"('immoral', 'moral')",-0.24605735,-0.1572802,0.2582997,0.3351128,0.0768131
22,0.15786666,0.18857639,"('untrustworthy', 'trustworthy')",-0.9744819,-0.98786914,-0.4083076,-0.3996464,0.0086612
23,1.016566,1.1600975,"('insincere', 'sincere')",5.489731,5.641077,3.2531486,3.4005873,0.1474387
24,0.47049236,0.5004818,"('dishonest', 'honest')",0.47741938,0.5261165,0.4739559,0.5132991,0.0393432
25,0.6702064,0.6012998,"('egoistic', 'altruistic')",1.4074445,1.3604672,1.0388255,0.9808835,-0.057942
26,1.9664297,1.841992,"('hardhearted', 'benevolent')",1.7803152,1.689196,1.8733724,1.765594,-0.1077784
27,0.04837289,0.03360915,"('hardhearted', 'softhearted')",1.0527408,1.0400887,0.5505568,0.5368489,-0.0137079
28,1.1761289,1.1122624,"('disloyal', 'loyal')",1.4185668,1.3525629,1.2973478,1.2324126,-0.0649352
29,-0.4615451,-0.53014463,"('unfair', 'fair')",-0.33631033,-0.51024276,-0.3989277,-0.5201937,-0.121266
30,0.32026693,0.41894668,"('intolerant', 'tolerant')",0.49426723,0.49922466,0.4072671,0.4590857,0.0518186
31,-1.3106165,-1.3464516,"('evil', 'good')",-0.5668896,-0.7398477,-0.938753,-1.0431497,-0.1043967
32,0.4233284,0.46246967,"('unkind', 'kind')",0.69927144,0.65591276,0.5612999,0.5591912,-0.0021087
33,0.6412028,0.5191424,"('wrong', 'right')",-0.40194008,-0.4798132,0.1196314,0.0196646,-0.0999668
34,-0.69736123,-0.5405137,"('mean', 'honorable')",5.1301565,5.3551803,2.2163978,2.4073334,0.1909356
35,-0.6964398,-0.97071487,"('corrupt', 'incorrupt')",-0.058649108,-0.1923031,-0.3775445,-0.581509,-0.2039645
36,-1.024409,-1.098119,"('hostile', 'amicable')",-0.14794938,-0.31120145,-0.5861792,-0.7046602,-0.118481
37,-0.4313564,-0.3724295,"('fake', 'genuine')",-0.012850087,0.07952593,-0.2221032,-0.1464518,0.0756514
38,0.3460638,0.34355712,"('untruthful', 'truthful')",-0.18213965,-0.12922949,0.0819621,0.1071638,0.0252017
39,1.3138789,1.3020151,"('exploitative', 'cooperative')",0.085396424,0.1354631,0.6996377,0.7187391,0.0191014
40,-0.64526623,-0.5557838,"('stingy', 'generous')",-1.6367747,-1.7962713,-1.1410204,-1.1760275,-0.0350071
41,1.182462,1.2202469,"('unforgiving', 'forgiving')",0.22068709,0.07801755,0.7015746,0.6491323,-0.0524423
42,0.15365602,0.27119344,"('unreliable', 'reliable')",-3.4260716,-3.4160852,-1.6362078,-1.5724459,0.0637619
43,1.1025332,1.2767606,"('irresponsible', 'responsible')",0.28203374,0.38286236,0.6922835,0.8298115,0.137528
44,-1.0271546,-1.0617179,"('prejudiced', 'unprejudiced')",-1.399745,-1.38895,-1.2134497,-1.2253339,-0.0118842
45,-0.14048749,0.06728487,"('incompetent', 'competent')",0.10469632,0.10712105,-0.0178956,0.087203,0.1050986
46,-0.17784461,0.032979243,"('uncompetitive', 'competitive')",-0.69664943,-0.6713729,-0.437247,-0.3191968,0.1180502
47,0.120254934,0.20246501,"('stupid', 'smart')",4.8183346,5.0728226,2.4692948,2.6376438,0.168349
48,0.47703108,0.5171894,"('unintelligent', 'intelligent')",0.7089309,0.7073161,0.592981,0.6122527,0.0192717
49,-0.13381994,-0.1662809,"('unable', 'able')",-0.032757275,0.0054449663,-0.0832886,-0.080418,0.0028706
50,-0.6546041,-0.6415236,"('clumsy', 'skillful')",-0.07378659,-0.119380295,-0.3641953,-0.3804519,-0.0162566
51,-0.4015888,-0.40717557,"('uneducated', 'educated')",0.36587265,0.34670016,-0.0178581,-0.0302377,-0.0123796
52,-0.97786474,-1.1329395,"('irrational', 'rational')",-0.1308839,-0.24404867,-0.5543743,-0.6884941,-0.1341198
53,-0.38409764,-0.4254412,"('uncreative', 'creative')",0.073854074,0.03493371,-0.1551218,-0.1952537,-0.0401319
54,0.70867157,0.6598779,"('incapable', 'capable')",0.61520225,0.6868972,0.6619369,0.6733875,0.0114506
55,0.2600516,0.46534127,"('incompetent', 'clever')",0.466981,0.4752747,0.3635163,0.470308,0.1067917
56,1.6090231,1.7059838,"('impractical', 'practical')",-0.5525512,-0.46380174,0.5282359,0.621091,0.0928551
57,-0.23063552,-0.15327547,"('unimaginative', 'imaginative')",-3.0718389,-3.0793884,-1.6512372,-1.6163319,0.0349053
58,0.34153724,0.38162994,"('undiscriminating', 'discriminating')",0.22232829,0.17498364,0.2819328,0.2783068,-0.003626
59,-0.3999253,-0.53687644,"('foolish', 'wise')",0.061215524,0.06574051,-0.1693549,-0.235568,-0.0662131
60,1.0661978,1.282202,"('inefficient', 'efficient')",0.001602809,0.1824143,0.5339003,0.7323081,0.1984078
61,0.6219962,0.486879,"('illogical', 'logical')",0.6927207,0.54576033,0.6573585,0.5163196,-0.1410389
62,0.84943,1.0248083,"('incompetent', 'brilliant')",0.35786757,0.4832934,0.6036488,0.7540509,0.1504021
63,-0.23453367,-0.07163221,"('unperceptive', 'insightful')",0.48076877,0.56412315,0.1231176,0.2462455,0.1231279
64,-0.6162313,-0.6028877,"('shy', 'confident')",-6.1703715,-6.2993293,-3.3933015,-3.4511085,-0.057807
65,0.120532095,0.138953,"('insecure', 'secure')",-0.46027535,-0.42107314,-0.1698716,-0.1410601,0.0288115
66,-1.0172013,-1.0521444,"('inactive', 'active')",0.32790405,0.3267082,-0.3446486,-0.3627181,-0.0180695
67,0.53600585,0.4599348,"('doubtful', 'determined')",-0.41237643,-0.40889636,0.0618147,0.0255192,-0.0362955
68,-1.2590382,-1.3051863,"('dependent', 'independent')",-0.55055296,-0.57487804,-0.9047956,-0.9400321,-0.0352365
69,0.259555,0.15157709,"('lazy', 'industrious')",-0.25570932,-0.3507187,0.0019228,-0.0995708,-0.1014936
70,-0.10531903,0.0389239,"('lethargic', 'energetic')",-0.20771009,-0.08921711,-0.1565146,-0.0251466,0.131368
71,1.2450497,1.2309245,"('diffident', 'self-confident')",0.6485299,0.65131503,0.9467898,0.9411198,-0.00567
72,0.44790158,0.50753945,"('unambitious', 'ambitious')",-0.7953088,-0.7432634,-0.1737036,-0.117862,0.0558416
73,0.7369379,0.7599223,"('helpless', 'self-reliant')",-3.0864944,-3.1291125,-1.1747782,-1.1845951,-0.0098169
74,1.1750472,1.2531803,"('undedicated', 'dedicated')",-0.092753045,-0.10810779,0.5411471,0.5725362,0.0313891
75,-0.93820184,-0.9684504,"('meek', 'impulsive')",-0.8171923,-0.781283,-0.8776971,-0.8748667,0.0028304
76,0.45360562,0.63958424,"('anxious', 'daring')",-0.5602453,-0.43453553,-0.0533198,0.1025244,0.1558442
77,1.0647427,1.2029852,"('unmotivated', 'motivated')",-0.932763,-0.7777099,0.0659899,0.2126376,0.1466477
78,0.83290154,0.9249218,"('nonresilient', 'resilient')",0.2442083,0.25066632,0.5385549,0.5877941,0.0492392
79,-1.0718709,-1.1696419,"('wavering', 'unwavering')",-0.3980799,-0.34848753,-0.7349754,-0.7590647,-0.0240893
80,0.25679797,0.30724737,"('dominated', 'dominating')",-0.6612167,-0.53341156,-0.2022094,-0.1130821,0.0891273
81,0.227757,0.3073528,"('submissive', 'aggressive')",-0.47309983,-0.3280371,-0.1226714,-0.0103422,0.1123292
82,-0.7688926,-0.66391516,"('poor', 'rich')",5.6304846,5.7350287,2.4307959,2.5355568,0.1047609
83,-0.28072122,-0.2838968,"('powerless', 'powerful')",-0.74075294,-0.7635476,-0.5107371,-0.5237222,-0.0129851
84,0.8796583,0.7937713,"('inferior', 'superior')",0.8551109,0.754277,0.8673846,0.7740241,-0.0933605
85,0.47128722,0.4003737,"('insignificant', 'prestigious')",0.2013491,0.08342364,0.3363182,0.2418987,-0.0944195
86,0.23537534,0.23447844,"('uninfluential', 'influential')",-0.096571594,-0.17258683,0.0694019,0.0309458,-0.0384561
87,0.45435104,0.44779566,"('unsuccessful', 'successful')",1.1971834,1.2257491,0.8257672,0.8367724,0.0110052
88,-0.5139895,-0.55115694,"('low', 'eminent')",-0.2076718,-0.21522066,-0.3608307,-0.3831888,-0.0223581
