,dentsply_male,dentsply_female,tuple,sirona_male,sirona_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.21337272,-0.38953486,"('unsociable', 'sociable')",-0.22430484,-0.3220895,0.13616563,-0.021287382,-0.100504,-0.2443039,-0.1437999
1,-2.2575622,-2.1720102,"('unfriendly', 'friendly')",-1.6794431,-1.4227483,1.0718713,0.7432757,-0.9550447,-0.9504943,0.0045504
2,-0.17781763,-0.14828873,"('unlikable', 'likable')",0.30822423,0.2682187,0.25998762,0.39482152,0.1301314,0.1715838,0.0414524
3,-0.75174826,-0.7069399,"('repellent', 'pleasant')",-0.5804497,-0.22505967,-0.021896683,0.18824169,-0.4513649,-0.2479193,0.2034456
4,-1.0113353,-0.89669186,"('disliked', 'liked')",-0.4332701,-0.27125418,-5.87821,-5.6085877,-2.4409385,-2.2588447,0.1820938
5,-1.7165235,-1.6653091,"('distant', 'outgoing')",-1.7387899,-1.6784668,-0.90103376,-1.1126716,-1.4521157,-1.4854825,-0.0333668
6,-2.256591,-2.1609957,"('distant', 'open')",-2.2107115,-2.0587552,-0.65310585,-0.90081763,-1.7068027,-1.7068561,-5.34e-05
7,-0.52244323,-0.4564409,"('insensitive', 'sensitive')",-0.07789397,0.16982499,0.7221599,0.8160654,0.0406076,0.1764832,0.1358756
8,-1.3911533,-1.3206499,"('unaffectionate', 'affectionate')",-0.770952,-0.5764041,-0.07705065,-0.32930493,-0.7463853,-0.7421196,0.0042657
9,-1.7851512,-1.6669059,"('unaffectionate', 'caring')",-1.4662746,-1.1635448,0.5205886,0.3672654,-0.910279,-0.8210617,0.0892173
10,-1.0480906,-1.1208832,"('unsympathetic', 'sympathetic')",-0.43919381,-0.28811663,0.34386823,0.29514763,-0.3811387,-0.3712841,0.0098546
11,0.020275148,-0.050988548,"('unhelpful', 'helpful')",0.50377077,0.5577214,2.4886289,2.5100334,1.0042249,1.0055887,0.0013638
12,-0.9153918,-0.8558333,"('unsupportive', 'supportive')",-0.42720437,-0.09076449,-1.4970986,-1.4093939,-0.9465649,-0.7853306,0.1612343
