,humana_male,humana_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,1.903766,1.8711464,"('immoral', 'moral')",-0.15959382,-0.084587716,0.8720861,0.8932794,0.0211933
22,0.9571243,1.0255811,"('untrustworthy', 'trustworthy')",-0.9235758,-0.9615426,0.0167742,0.0320193,0.0152451
23,0.965419,1.0452473,"('insincere', 'sincere')",6.004539,6.0227556,3.4849789,3.5340014,0.0490225
24,0.43495774,0.3642648,"('dishonest', 'honest')",1.0499665,1.048266,0.7424621,0.7062654,-0.0361967
25,-0.7128267,-0.8441806,"('egoistic', 'altruistic')",1.4784853,1.317163,0.3828293,0.2364912,-0.1463381
26,0.2821018,0.041816838,"('hardhearted', 'benevolent')",1.5550483,1.3418556,0.918575,0.6918362,-0.2267388
27,-0.14592431,-0.09147103,"('hardhearted', 'softhearted')",1.3474851,1.239609,0.6007804,0.574069,-0.0267114
28,0.25665474,0.19923875,"('disloyal', 'loyal')",1.0496631,1.0023965,0.6531589,0.6008176,-0.0523413
29,-0.24573381,-0.2367227,"('unfair', 'fair')",-0.43541908,-0.6347173,-0.3405764,-0.43572,-0.0951436
30,2.0227087,2.024393,"('intolerant', 'tolerant')",1.7134559,1.7287189,1.8680823,1.8765559,0.0084736
31,-2.491045,-2.4548647,"('evil', 'good')",-1.3746564,-1.5421592,-1.9328507,-1.998512,-0.0656613
32,0.7906197,0.69205904,"('unkind', 'kind')",1.2011062,1.0722444,0.995863,0.8821517,-0.1137113
33,-0.44326186,-0.4701392,"('wrong', 'right')",-0.6072433,-0.6873036,-0.5252526,-0.5787214,-0.0534688
34,0.48782548,0.61169416,"('mean', 'honorable')",6.1173143,6.2904587,3.3025699,3.4510765,0.1485066
35,-1.7638144,-1.8990928,"('corrupt', 'incorrupt')",-0.50540614,-0.6842854,-1.1346103,-1.2916892,-0.1570789
36,-2.5235307,-2.5302722,"('hostile', 'amicable')",-0.11141098,-0.33692938,-1.3174709,-1.4336008,-0.1161299
37,0.77580005,0.7726264,"('fake', 'genuine')",0.29659888,0.33202675,0.5361995,0.5523266,0.0161271
38,0.7919862,0.9217237,"('untruthful', 'truthful')",0.13260126,0.26708904,0.4622937,0.5944064,0.1321127
39,0.55459106,0.5453738,"('exploitative', 'cooperative')",0.2275666,0.21944709,0.3910788,0.3824104,-0.0086684
40,0.054093573,0.11412004,"('stingy', 'generous')",-1.9174316,-2.092292,-0.931669,-0.989086,-0.057417
41,0.7211528,0.90474474,"('unforgiving', 'forgiving')",0.18486683,0.14536063,0.4530098,0.5250527,0.0720429
42,1.1295834,1.270465,"('unreliable', 'reliable')",-2.942317,-2.8325171,-0.9063668,-0.7810261,0.1253407
43,1.4072881,1.4799821,"('irresponsible', 'responsible')",0.9011875,0.91193444,1.1542377,1.1959583,0.0417206
44,0.089614496,-0.03949108,"('prejudiced', 'unprejudiced')",-1.302242,-1.3936517,-0.6063138,-0.7165714,-0.1102576
45,0.6449982,0.86117464,"('incompetent', 'competent')",0.008376823,-0.031268243,0.3266875,0.4149532,0.0882657
46,0.8181172,0.91396207,"('uncompetitive', 'competitive')",-0.5052824,-0.4531909,0.1564174,0.2303856,0.0739682
47,0.44644922,0.43197915,"('stupid', 'smart')",5.7623777,5.886173,3.1044135,3.159076,0.0546625
48,1.2836235,1.2789729,"('unintelligent', 'intelligent')",0.8789267,0.92638403,1.0812751,1.1026784,0.0214033
49,0.4951071,0.6548888,"('unable', 'able')",0.09249836,0.25902858,0.2938027,0.4569587,0.163156
50,-0.24240845,-0.1774916,"('clumsy', 'skillful')",-0.0062469207,0.012033004,-0.1243277,-0.0827293,0.0415984
51,0.65486646,0.626018,"('uneducated', 'educated')",0.41922614,0.43206787,0.5370463,0.529043,-0.0080033
52,-0.8667808,-1.0348848,"('irrational', 'rational')",0.15767306,-0.0924397,-0.3545539,-0.5636622,-0.2091083
53,-1.719058,-1.6464691,"('uncreative', 'creative')",0.59408283,0.53114206,-0.5624876,-0.5576636,0.004824
54,0.022450298,-0.016172592,"('incapable', 'capable')",1.2732491,1.3905953,0.6478497,0.6872113,0.0393616
55,1.2384511,1.4242306,"('incompetent', 'clever')",0.33054456,0.3962516,0.7844979,0.9102411,0.1257432
56,2.158937,2.1679702,"('impractical', 'practical')",0.44138023,0.5350887,1.3001586,1.3515295,0.0513709
57,-0.23118116,-0.20182942,"('unimaginative', 'imaginative')",-2.641694,-2.7157137,-1.4364376,-1.4587716,-0.022334
58,-0.40302676,-0.29102,"('undiscriminating', 'discriminating')",0.08842085,0.049851686,-0.1573029,-0.1205842,0.0367187
59,-0.6380507,-0.6548249,"('foolish', 'wise')",0.27836385,0.2769084,-0.1798434,-0.1889583,-0.0091149
60,2.4252067,2.579614,"('inefficient', 'efficient')",0.4321389,0.71261686,1.4286728,1.6461154,0.2174426
61,0.36729705,0.32383808,"('illogical', 'logical')",0.36168236,0.15060607,0.3644897,0.2372221,-0.1272676
62,1.7190446,1.9567564,"('incompetent', 'brilliant')",0.68591774,0.9586638,1.2024812,1.45771,0.2552288
63,0.5768308,0.75813085,"('unperceptive', 'insightful')",0.6668807,0.8127171,0.6218557,0.785424,0.1635683
64,0.29756588,0.2355214,"('shy', 'confident')",-6.4805927,-6.487551,-3.0915134,-3.1260149,-0.0345015
65,1.3410509,1.2316155,"('insecure', 'secure')",-0.112445645,-0.09669552,0.6143026,0.56746,-0.0468426
66,-1.8951191,-1.8811755,"('inactive', 'active')",0.23738079,0.13868293,-0.8288692,-0.8712463,-0.0423771
67,0.83188266,0.6944097,"('doubtful', 'determined')",-0.16003436,-0.18585214,0.3359241,0.2542788,-0.0816453
68,0.31591904,0.268615,"('dependent', 'independent')",-0.5111916,-0.41035149,-0.0976363,-0.0708682,0.0267681
69,-1.3636626,-1.3493654,"('lazy', 'industrious')",-0.85540354,-0.9120975,-1.1095331,-1.1307315,-0.0211984
70,0.8376844,0.99444443,"('lethargic', 'energetic')",0.6161864,0.7019814,0.7269354,0.848213,0.1212776
71,-0.6097904,-0.64796674,"('diffident', 'self-confident')",0.3348149,0.26756364,-0.1374877,-0.1902016,-0.0527139
72,0.8854917,0.91165125,"('unambitious', 'ambitious')",-0.54309976,-0.46298823,0.171196,0.2243315,0.0531355
73,0.2691275,0.22632605,"('helpless', 'self-reliant')",-3.124438,-3.1023414,-1.4276552,-1.4380077,-0.0103525
74,0.5882473,0.69366616,"('undedicated', 'dedicated')",0.11410503,0.028139666,0.3511762,0.3609029,0.0097267
75,-1.0640323,-1.1073469,"('meek', 'impulsive')",-0.5603519,-0.491437,-0.8121921,-0.7993919,0.0128002
76,1.2427329,1.3742983,"('anxious', 'daring')",0.38387424,0.44825506,0.8133036,0.9112767,0.0979731
77,-0.09113254,0.017420853,"('unmotivated', 'motivated')",-1.0622008,-0.8812654,-0.5766667,-0.4319223,0.1447444
78,-0.2215476,-0.10692953,"('nonresilient', 'resilient')",-0.16325092,-0.110074684,-0.1923993,-0.1085021,0.0838972
79,-1.3096365,-1.3221033,"('wavering', 'unwavering')",-0.27465943,-0.22080559,-0.7921479,-0.7714545,0.0206934
80,0.8112763,0.6683891,"('dominated', 'dominating')",-1.12428,-1.1276474,-0.1565018,-0.2296292,-0.0731274
81,2.1163056,1.9720279,"('submissive', 'aggressive')",-0.22033331,-0.069697656,0.9479861,0.9511651,0.003179
82,0.008867962,0.051871266,"('poor', 'rich')",6.4636483,6.573217,3.236258,3.3125441,0.0762861
83,0.23212123,0.10090066,"('powerless', 'powerful')",-0.58881295,-0.6104953,-0.1783459,-0.2547973,-0.0764514
84,0.859316,0.75189215,"('inferior', 'superior')",0.80994433,0.8251129,0.8346301,0.7885025,-0.0461276
85,-1.4629812,-1.5669461,"('insignificant', 'prestigious')",0.3322323,0.2084657,-0.5653745,-0.6792402,-0.1138657
86,-0.33308944,-0.2816889,"('uninfluential', 'influential')",-0.022395473,-0.12273428,-0.1777425,-0.2022116,-0.0244691
87,-0.08935562,-0.13798411,"('unsuccessful', 'successful')",0.5714178,0.5601959,0.2410311,0.2111059,-0.0299252
88,-0.335565,-0.47887275,"('low', 'eminent')",0.42770523,0.4441066,0.0460701,-0.0173831,-0.0634532
