,assurant_male,assurant_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.6543647,-1.769483,"('unsociable', 'sociable')",-0.41860515,-0.5373009,-1.036485,-1.153392,-0.116907
1,-1.7624748,-1.7906104,"('unfriendly', 'friendly')",2.1867518,2.1191003,0.2121385,0.1642449,-0.0478936
2,1.1407055,1.1870089,"('unlikable', 'likable')",0.5549539,0.6157189,0.8478297,0.9013638,0.0535341
3,-1.14239,-1.0666728,"('repellent', 'pleasant')",-0.18397805,-0.17121544,-0.663184,-0.6189441,0.0442399
4,-0.21513163,-0.24055232,"('disliked', 'liked')",-5.909094,-5.9612164,-3.0621128,-3.1008844,-0.0387716
5,-0.74219096,-0.7387926,"('distant', 'outgoing')",0.3096583,0.28335094,-0.2162663,-0.2277208,-0.0114545
6,-0.7069818,-0.69216937,"('distant', 'open')",0.707615,0.62177527,0.0003166,-0.035197,-0.0355136
7,-0.80460656,-0.82551336,"('insensitive', 'sensitive')",0.37453112,0.38152543,-0.2150377,-0.221994,-0.0069563
8,-0.94166017,-0.931812,"('unaffectionate', 'affectionate')",1.1226904,1.0533203,0.0905151,0.0607542,-0.0297609
9,-1.4012403,-1.4140036,"('unaffectionate', 'caring')",1.20152,1.172841,-0.0998602,-0.1205813,-0.0207211
10,-1.0777996,-1.0791063,"('unsympathetic', 'sympathetic')",-0.6360859,-0.6698627,-0.8569428,-0.8744845,-0.0175417
11,-1.3847333,-1.403623,"('unhelpful', 'helpful')",1.3428831,1.3817127,-0.0209251,-0.0109552,0.0099699
12,-1.291932,-1.2189938,"('unsupportive', 'supportive')",-1.7871108,-1.7756152,-1.5395215,-1.4973044,0.0422171
13,-1.0545292,-1.1302068,"('impolite', 'polite')",-0.9901376,-0.9965356,-1.0223334,-1.0633712,-0.0410378
14,-0.4579517,-0.53283215,"('antisocial', 'social')",-0.90726334,-0.934215,-0.6826075,-0.7335236,-0.0509161
15,0.0638079,-0.040708095,"('boring', 'funny')",0.5092333,0.48421317,0.2865206,0.2217525,-0.0647681
16,-0.32325962,-0.2795918,"('unpopular', 'popular')",0.60802275,0.6090404,0.1423816,0.1647243,0.0223427
17,-0.029096814,-0.022493776,"('nasty', 'nice')",-0.12437588,-0.07920331,-0.0767363,-0.0508485,0.0258878
18,-0.5653071,-0.58309186,"('disagreeable', 'welcoming')",-0.13780843,-0.2309205,-0.3515578,-0.4070062,-0.0554484
19,-1.1909959,-1.129435,"('inhospitable', 'hospitable')",0.41153133,0.45082337,-0.3897323,-0.3393058,0.0504265
20,0.4679044,0.43954954,"('rough', 'thoughtful')",1.2482916,1.2067704,0.858098,0.82316,-0.034938
21,-0.21842991,-0.25036195,"('immoral', 'moral')",-0.6212321,-0.57206506,-0.419831,-0.4112135,0.0086175
22,-0.4711956,-0.49778357,"('untrustworthy', 'trustworthy')",-1.1920518,-1.2711608,-0.8316237,-0.8844722,-0.0528485
23,-1.2591498,-1.3172108,"('insincere', 'sincere')",5.300975,5.237568,2.0209126,1.9601786,-0.060734
24,-0.5179762,-0.59635395,"('dishonest', 'honest')",0.7325127,0.6379759,0.1072682,0.020811,-0.0864572
25,0.22528325,0.24704467,"('egoistic', 'altruistic')",1.8042622,1.813386,1.0147727,1.0302153,0.0154426
26,0.5749604,0.53359914,"('hardhearted', 'benevolent')",2.0071156,1.9746457,1.291038,1.2541225,-0.0369155
27,-0.13892457,-0.14649622,"('hardhearted', 'softhearted')",1.8188158,1.7031281,0.8399456,0.778316,-0.0616296
28,-0.9356563,-1.0519243,"('disloyal', 'loyal')",0.92360806,0.84539944,-0.0060241,-0.1032625,-0.0972384
29,-0.5343833,-0.60459805,"('unfair', 'fair')",-0.277901,-0.4250159,-0.4061421,-0.514807,-0.1086649
30,0.05140903,-0.029086888,"('intolerant', 'tolerant')",1.3153368,1.2240274,0.6833729,0.5974703,-0.0859026
31,-0.4364353,-0.31425568,"('evil', 'good')",-0.45374525,-0.46845537,-0.4450903,-0.3913555,0.0537348
32,-0.5924801,-0.7048729,"('unkind', 'kind')",0.80519867,0.70463973,0.1063593,-0.0001166,-0.1064759
33,0.28163514,0.1983912,"('wrong', 'right')",-0.36027652,-0.4136398,-0.0393207,-0.1076243,-0.0683036
34,0.048944198,0.16581242,"('mean', 'honorable')",5.838192,5.899176,2.943568,3.0324943,0.0889263
35,1.2836679,1.1587616,"('corrupt', 'incorrupt')",0.50064874,0.36677176,0.8921583,0.7627667,-0.1293916
36,-0.048477154,-0.06536628,"('hostile', 'amicable')",0.61663824,0.42878005,0.2840805,0.1817069,-0.1023736
37,0.1333817,0.13467368,"('fake', 'genuine')",0.28681746,0.31696966,0.2100996,0.2258217,0.0157221
38,-0.9014438,-0.90722096,"('untruthful', 'truthful')",-0.19962454,-0.1977005,-0.5505341,-0.5524607,-0.0019266
39,0.22033319,0.20337947,"('exploitative', 'cooperative')",0.009062612,0.00872739,0.1146979,0.1060534,-0.0086445
40,-0.010342874,-0.028872937,"('stingy', 'generous')",-1.0744073,-1.2128681,-0.5423751,-0.6208705,-0.0784954
41,-0.30769336,-0.27888432,"('unforgiving', 'forgiving')",-0.0089956,-0.1440677,-0.1583445,-0.211476,-0.0531315
42,0.32897714,0.34035346,"('unreliable', 'reliable')",-3.2755122,-3.2488902,-1.4732676,-1.4542683,0.0189993
43,-1.2173059,-1.1885012,"('irresponsible', 'responsible')",0.21863794,0.21720514,-0.499334,-0.485648,0.013686
44,0.8793839,0.88123274,"('prejudiced', 'unprejudiced')",-1.6317244,-1.5964974,-0.3761702,-0.3576323,0.0185379
45,-1.2077699,-1.1228766,"('incompetent', 'competent')",-0.5873044,-0.59984064,-0.8975371,-0.8613586,0.0361785
46,-1.5528512,-1.4761745,"('uncompetitive', 'competitive')",-1.0452498,-1.0671272,-1.2990506,-1.2716508,0.0273998
47,-0.0973834,-0.04398501,"('stupid', 'smart')",5.118988,5.166741,2.5108023,2.561378,0.0505757
48,-0.40992644,-0.40874907,"('unintelligent', 'intelligent')",0.74323034,0.759446,0.1666519,0.1753485,0.0086966
49,-0.30593553,-0.25723198,"('unable', 'able')",-0.044764217,0.015899833,-0.1753499,-0.1206661,0.0546838
50,0.60453767,0.60897595,"('clumsy', 'skillful')",0.2161625,0.15123944,0.4103501,0.3801077,-0.0302424
51,-0.63574517,-0.71969235,"('uneducated', 'educated')",0.6496344,0.61592245,0.0069446,-0.0518849,-0.0588295
52,-0.09830691,-0.23406085,"('irrational', 'rational')",0.6738682,0.5584475,0.2877806,0.1621933,-0.1255873
53,-1.5162133,-1.540324,"('uncreative', 'creative')",0.7903463,0.74304295,-0.3629335,-0.3986405,-0.035707
54,-0.11799355,-0.111748286,"('incapable', 'capable')",1.1857016,1.2489743,0.533854,0.568613,0.034759
55,-0.999155,-0.9472813,"('incompetent', 'clever')",-0.24744284,-0.25201848,-0.6232989,-0.5996499,0.023649
56,-0.31878775,-0.37927753,"('impractical', 'practical')",-0.5793958,-0.56265277,-0.4490918,-0.4709651,-0.0218733
57,-1.5539064,-1.5564924,"('unimaginative', 'imaginative')",-2.5887294,-2.5992904,-2.0713179,-2.0778913,-0.0065734
58,-0.30437395,-0.32060844,"('undiscriminating', 'discriminating')",0.22659342,0.16217044,-0.0388903,-0.079219,-0.0403287
59,0.07751651,0.033165563,"('foolish', 'wise')",0.728839,0.6978784,0.4031777,0.365522,-0.0376557
60,-0.6338535,-0.639306,"('inefficient', 'efficient')",-0.6488881,-0.5461168,-0.6413708,-0.5927114,0.0486594
61,-0.69540477,-0.8221224,"('illogical', 'logical')",0.43867868,0.31113866,-0.128363,-0.2554919,-0.1271289
62,-0.6898414,-0.6288703,"('incompetent', 'brilliant')",-0.27449462,-0.13871965,-0.482168,-0.383795,0.098373
63,-1.0229963,-0.92255765,"('unperceptive', 'insightful')",0.5658081,0.6245622,-0.2285941,-0.1489977,0.0795964
64,-0.21533327,-0.27864048,"('shy', 'confident')",-6.924331,-6.9085355,-3.5698323,-3.5935879,-0.0237556
65,-0.37237442,-0.48519915,"('insecure', 'secure')",-0.99436927,-1.0100381,-0.6833718,-0.7476187,-0.0642469
66,-0.19655009,-0.15673834,"('inactive', 'active')",1.0413251,1.0418344,0.4223875,0.442548,0.0201605
67,0.3613768,0.3178928,"('doubtful', 'determined')",-0.5795859,-0.5533382,-0.1091046,-0.1177227,-0.0086181
68,-0.08484422,-0.11957497,"('dependent', 'independent')",-0.18449111,-0.24040112,-0.1346677,-0.179988,-0.0453203
69,1.6582752,1.6437113,"('lazy', 'industrious')",-0.22173804,-0.23124903,0.7182686,0.7062311,-0.0120375
70,-0.8124753,-0.73482656,"('lethargic', 'energetic')",-0.0890189,-0.058841124,-0.4507471,-0.3968338,0.0539133
71,-0.8188421,-0.7788438,"('diffident', 'self-confident')",0.6027949,0.64474165,-0.1080236,-0.0670511,0.0409725
72,-0.60727113,-0.6482631,"('unambitious', 'ambitious')",-1.0105711,-1.0206022,-0.8089211,-0.8344327,-0.0255116
73,1.2543,1.1991134,"('helpless', 'self-reliant')",-2.6783838,-2.6700459,-0.7120419,-0.7354662,-0.0234243
74,-0.055258103,-0.068684295,"('undedicated', 'dedicated')",0.10756139,0.05165132,0.0261516,-0.0085165,-0.0346681
75,-0.042960174,0.018630754,"('meek', 'impulsive')",-0.43940428,-0.3733176,-0.2411822,-0.1773434,0.0638388
76,-0.04572802,-0.006415304,"('anxious', 'daring')",-0.18826108,-0.12532456,-0.1169945,-0.0658699,0.0511246
77,-1.3453742,-1.257434,"('unmotivated', 'motivated')",-1.4410172,-1.2731276,-1.3931956,-1.2652807,0.1279149
78,-0.61225426,-0.4979209,"('nonresilient', 'resilient')",0.2193132,0.28677198,-0.1964705,-0.1055745,0.090896
79,0.17319293,0.15620407,"('wavering', 'unwavering')",0.48307678,0.5139576,0.3281349,0.3350809,0.006946
80,-0.2855217,-0.30943188,"('dominated', 'dominating')",-1.4459523,-1.3612579,-0.865737,-0.8353449,0.0303921
81,0.018456466,-0.011310767,"('submissive', 'aggressive')",-1.0918633,-1.0003932,-0.5367034,-0.505852,0.0308514
82,-0.32027414,-0.26071396,"('poor', 'rich')",5.568531,5.5950975,2.6241283,2.6671917,0.0430634
83,-0.20535582,-0.25548124,"('powerless', 'powerful')",-0.90571237,-0.9169673,-0.5555341,-0.5862243,-0.0306902
84,0.45112538,0.31923407,"('inferior', 'superior')",1.1055149,1.0263065,0.7783201,0.6727703,-0.1055498
85,0.66040736,0.6783202,"('insignificant', 'prestigious')",1.5674174,1.5517703,1.1139123,1.1150453,0.001133
86,-1.9890585,-2.0297751,"('uninfluential', 'influential')",0.012960188,-0.10794377,-0.9880491,-1.0688595,-0.0808104
87,0.10678919,0.118619904,"('unsuccessful', 'successful')",0.80038875,0.9505149,0.453589,0.5345674,0.0809784
88,0.20306478,0.055798817,"('low', 'eminent')",0.61606383,0.6310401,0.4095643,0.3434195,-0.0661448
