,citizens_male,citizens_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.020015959,-0.09678817,"('unsociable', 'sociable')",-0.62723434,-0.8114701,1.0613407,0.9044562,-0.6632777,-0.7805215,-0.0522888,-0.1960809,-0.1437921
1,0.12618282,0.17926778,"('unfriendly', 'friendly')",1.705175,1.5937451,0.24858451,0.1822393,1.9813298,1.8707658,1.015318,0.9565045,-0.0588135
2,0.71756804,0.8522851,"('unlikable', 'likable')",2.3762617,2.5068192,1.9775364,1.9424567,0.7020568,0.8160716,1.4433558,1.5294082,0.0860524
3,-0.3686738,-0.2690372,"('repellent', 'pleasant')",-0.9608907,-0.8846105,1.0300272,1.1027695,0.22915116,0.31861773,-0.0175966,0.0669349,0.0845315
4,0.22018704,0.2777886,"('disliked', 'liked')",0.6417713,0.62776476,-0.18202284,-0.25903627,-6.6882863,-6.7402735,-1.5020877,-1.5234392,-0.0213515
5,0.9697251,0.9965624,"('distant', 'outgoing')",1.4912677,1.5303675,-0.7586244,-0.7047708,0.09090923,0.1233643,0.4483194,0.4863808,0.0380614
6,0.5378296,0.6106918,"('distant', 'open')",0.74239427,0.824374,-1.3528869,-1.3202058,0.6935644,0.700038,0.1552253,0.2037245,0.0484992
7,0.7902709,0.8297007,"('insensitive', 'sensitive')",-0.123826325,-0.09059133,0.82893,0.88812304,0.6944441,0.64526665,0.5474547,0.5681248,0.0206701
8,-0.01102004,0.08489666,"('unaffectionate', 'affectionate')",0.48010972,0.450675,-0.28005615,-0.22353123,0.7115034,0.7354469,0.2251342,0.2618718,0.0367376
9,1.5252047,1.5787609,"('unaffectionate', 'caring')",1.268856,1.2334213,0.5054153,0.5620006,1.2395889,1.3117894,1.1347662,1.1714931,0.0367269
10,0.8836392,0.88121045,"('unsympathetic', 'sympathetic')",-1.7066199,-1.6493706,0.39048928,0.45111716,-0.3297011,-0.3292505,-0.1905481,-0.1615734,0.0289747
11,1.2317919,1.270697,"('unhelpful', 'helpful')",-0.31360337,-0.28411615,0.7511338,0.8181965,1.8506622,1.9441651,0.8799961,0.9372356,0.0572395
12,2.0536988,2.2425275,"('unsupportive', 'supportive')",0.9180039,1.0058638,1.5500904,1.7502356,-2.0996635,-2.0464644,0.6055323,0.7380406,0.1325083
