,travelers_male,travelers_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,1.7017206,1.6133822,"('unsociable', 'sociable')",1.564691,1.5833977,-0.43375793,-0.56994396,0.9442178,0.875612,-0.0686058
1,0.9924332,0.8904128,"('unfriendly', 'friendly')",-0.39843726,-0.66983455,1.9032024,1.8212514,0.8323994,0.6806099,-0.1517895
2,0.17615663,0.24219178,"('unlikable', 'likable')",0.5858636,0.69820005,0.26912665,0.3643341,0.3437156,0.4349086,0.091193
3,-0.18120953,-0.08038199,"('repellent', 'pleasant')",1.1414204,1.2090971,0.42799366,0.4938603,0.4627348,0.5408585,0.0781237
4,-0.2078207,-0.32194155,"('disliked', 'liked')",-0.15073104,-0.20568785,-6.4672422,-6.5727134,-2.2752647,-2.3667809,-0.0915162
5,-0.5614069,-0.6310671,"('distant', 'outgoing')",-1.0352919,-1.2259293,-0.04941174,-0.04392983,-0.5487035,-0.633642,-0.0849385
6,-0.8229334,-0.9134404,"('distant', 'open')",-1.6393089,-1.8734453,0.70972735,0.7015173,-0.5841717,-0.6951228,-0.1109511
7,1.6840891,1.8022631,"('insensitive', 'sensitive')",1.1624818,1.4123346,1.0650909,1.0227299,1.3038873,1.4124425,0.1085552
8,0.16828914,0.14868304,"('unaffectionate', 'affectionate')",-0.5409056,-0.73759377,1.0818615,1.0342171,0.236415,0.1484355,-0.0879795
9,1.4885567,1.5298605,"('unaffectionate', 'caring')",0.08680004,-0.015470143,1.5046417,1.5048536,1.0266662,1.0064147,-0.0202515
10,1.2328452,1.3311305,"('unsympathetic', 'sympathetic')",1.7304121,1.8749639,0.0138923405,-0.027351849,0.9923832,1.0595808,0.0671976
11,0.5823157,0.7216612,"('unhelpful', 'helpful')",1.2909077,1.5415753,1.8403422,1.9627932,1.2378552,1.4086766,0.1708214
12,2.1587567,2.2926693,"('unsupportive', 'supportive')",1.5611601,1.8274952,-1.6217264,-1.6606157,0.6993968,0.8198496,0.1204528
13,1.4258994,1.469508,"('impolite', 'polite')",0.999984,1.2239826,-0.1859144,-0.1936478,0.7466563,0.8332809,0.0866246
