,universal_male,universal_female,tuple,health_male,health_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
62,-0.11466673,0.020880017,"('incompetent', 'brilliant')",-0.80679643,-0.61679584,0.23488414,0.37272382,-0.21597181,-0.12363462,-0.2256377,-0.0867067,0.138931
63,-0.25550792,-0.10215702,"('unperceptive', 'insightful')",0.10738954,0.26755467,1.2102696,1.3975663,0.85709053,0.95096534,0.4798104,0.6284823,0.1486719
64,-0.28719383,-0.3809721,"('shy', 'confident')",-0.18946634,-0.23876221,0.22223,0.14751637,-6.51306,-6.489147,-1.6918726,-1.7403413,-0.0484687
65,0.12106329,-0.015498526,"('insecure', 'secure')",-1.135986,-1.3385261,0.004252121,-0.16008694,-0.30935186,-0.34447664,-0.3300056,-0.4646471,-0.1346415
66,0.19957587,0.17745513,"('inactive', 'active')",0.21676058,0.14279345,0.42599007,0.43966264,1.4968538,1.4633114,0.5847951,0.5558057,-0.0289894
67,1.3757827,1.3073059,"('doubtful', 'determined')",-0.039899077,-0.03826205,0.7041919,0.64049995,-0.5651893,-0.53954303,0.3687215,0.3425002,-0.0262213
68,-0.16807364,-0.20293307,"('dependent', 'independent')",-1.1654338,-1.1683729,-0.44134364,-0.46496952,-0.50491965,-0.55690706,-0.5699427,-0.5982956,-0.0283529
69,1.7285014,1.7233822,"('lazy', 'industrious')",1.476045,1.531307,1.3115461,1.3771696,-0.47167957,-0.42444876,1.0111032,1.0518525,0.0407493
70,-0.31039613,-0.23816444,"('lethargic', 'energetic')",-0.56624544,-0.51880306,0.3852846,0.5152863,0.5631347,0.5675472,0.0179444,0.0814665,0.0635221
71,1.4660741,1.5027093,"('diffident', 'self-confident')",2.3844023,2.4637907,1.5756142,1.6553955,0.8272504,0.8162605,1.5633352,1.6095389,0.0462037
72,0.50167286,0.5019327,"('unambitious', 'ambitious')",0.6466247,0.5591347,-0.6205815,-0.6084495,-0.9708808,-0.92964506,-0.1107912,-0.1192568,-0.0084656
73,0.73601425,0.7510135,"('helpless', 'self-reliant')",0.8202462,0.75514036,-0.4176489,-0.42290902,-3.238588,-3.257294,-0.5249941,-0.5435123,-0.0185182
74,1.0254864,1.1616182,"('undedicated', 'dedicated')",0.44345778,0.62119216,-0.005416151,0.15497278,0.24734744,0.22169995,0.4277188,0.5398708,0.112152
75,-1.1808624,-1.1939708,"('meek', 'impulsive')",0.39588314,0.475303,-0.65825796,-0.5939478,-0.47774675,-0.41048923,-0.480246,-0.4307762,0.0494698
76,-0.45949498,-0.423386,"('anxious', 'daring')",-0.97800153,-0.98047334,0.69835645,0.8092379,0.30383277,0.29364854,-0.1088268,-0.0752432,0.0335836
77,-1.5147063,-1.4495896,"('unmotivated', 'motivated')",-1.0083463,-0.8815418,-0.54957813,-0.46584895,-1.526773,-1.3766946,-1.149851,-1.0434188,0.1064322
78,-0.6789513,-0.56273067,"('nonresilient', 'resilient')",1.2908163,1.4623623,1.0664494,1.3663903,0.0020912308,0.11129004,0.4201014,0.594328,0.1742266
79,0.8128208,0.8452204,"('wavering', 'unwavering')",0.7580044,0.8823826,-0.10040075,-0.016370766,0.3047659,0.37013295,0.4437976,0.5203413,0.0765437
80,0.74837196,0.68024075,"('dominated', 'dominating')",-0.8602636,-0.96730053,0.84596634,0.8729769,-0.8253787,-0.78332996,-0.022826,-0.0493532,-0.0265272
81,-1.0810983,-1.2407199,"('submissive', 'aggressive')",-0.3618824,-0.5751952,0.5062655,0.39413017,-0.7490129,-0.71638966,-0.421432,-0.5345436,-0.1131116
82,-2.7068913,-2.6209867,"('poor', 'rich')",-0.9545296,-0.930658,-1.0399765,-1.059455,5.8119807,5.785268,0.2776458,0.293542,0.0158962
83,-0.09500855,-0.07361788,"('powerless', 'powerful')",0.23913929,0.33538142,-0.124502406,-0.10731667,-1.096649,-1.116424,-0.2692552,-0.2404943,0.0287609
84,1.3198557,1.2557663,"('inferior', 'superior')",1.0398233,0.94520235,-0.1795816,-0.27034536,0.6274827,0.5508564,0.701895,0.62037,-0.081525
85,0.5883528,0.6534958,"('insignificant', 'prestigious')",2.2756677,2.3453176,0.8594389,0.88362163,0.9587679,0.93264806,1.1705568,1.2037708,0.033214
86,-0.3702082,-0.32923457,"('uninfluential', 'influential')",-0.41494247,-0.40946695,-0.7526326,-0.7541364,0.08871704,0.0067305854,-0.3622665,-0.3715268,-0.0092603
87,-0.0062374286,0.028302796,"('unsuccessful', 'successful')",-0.14052926,-0.21082425,0.48487222,0.5366783,0.47201234,0.5464556,0.2025295,0.2251531,0.0226236
88,0.3177974,0.24972212,"('low', 'eminent')",0.13867272,0.09305738,0.24528167,0.093988866,0.41995487,0.42361143,0.2804267,0.215095,-0.0653317
