,adtalem_male,adtalem_female,tuple,global_male,global_female,education_male,education_female,inc_male,inc_female,average_male,average_female,female-male
0,0.40639234,0.27855882,"('unsociable', 'sociable')",-0.27760243,-0.40772218,0.8107249,0.6604099,-0.38068435,-0.5959168,0.1397076,-0.0161676,-0.1558752
1,-2.260428,-2.2939873,"('unfriendly', 'friendly')",1.1245139,1.1748037,-0.6671257,-0.72872496,1.5897684,1.5181441,-0.0533178,-0.0824411,-0.0291233
2,0.9530732,0.98083943,"('unlikable', 'likable')",1.4669389,1.5434844,0.60315055,0.69108695,0.84999496,0.98324287,0.9682894,1.0496634,0.081374
3,0.07730367,0.23384486,"('repellent', 'pleasant')",-0.91231984,-0.7657917,0.43206462,0.54600143,0.19785245,0.24202158,-0.0512748,0.064019,0.1152938
4,-0.8609289,-0.8545092,"('disliked', 'liked')",0.96139085,0.89715576,0.95733523,0.8850001,-5.3975015,-5.539855,-1.0849261,-1.1530521,-0.068126
5,-2.3262923,-2.2280073,"('distant', 'outgoing')",1.094749,1.1959934,-0.4250313,-0.34162578,-0.033510778,0.075142615,-0.4225214,-0.3246243,0.0978971
6,-2.6318223,-2.496546,"('distant', 'open')",0.49860746,0.6181143,-0.79476506,-0.70621777,0.34845763,0.46990648,-0.6448806,-0.5286857,0.1161949
7,1.1586206,1.1594789,"('insensitive', 'sensitive')",0.008472184,0.026398437,1.1802957,1.2059587,0.62125856,0.5820303,0.7421618,0.7434666,0.0013048
8,-2.5953999,-2.58321,"('unaffectionate', 'affectionate')",0.111228324,0.18626603,-1.0056869,-0.9982572,0.31746465,0.3151205,-0.7930985,-0.7700202,0.0230783
9,-2.2184956,-2.1915934,"('unaffectionate', 'caring')",0.57848173,0.68177235,-0.14686392,-0.14657348,0.90283614,0.9071601,-0.2210104,-0.1873086,0.0337018
10,1.0984354,1.054369,"('unsympathetic', 'sympathetic')",-0.8983897,-0.80538815,0.709252,0.7772238,-0.18917279,-0.30773017,0.1800312,0.1796186,-0.0004126
11,0.52110815,0.52923864,"('unhelpful', 'helpful')",0.15485972,0.24810106,0.85975754,0.88587916,1.8885039,1.8400252,0.8560573,0.875811,0.0197537
12,0.047508392,0.21965286,"('unsupportive', 'supportive')",2.027251,2.3117847,1.1869718,1.4070458,-1.5179311,-1.5010549,0.43595,0.6093571,0.1734071
13,1.4019744,1.3730903,"('impolite', 'polite')",-0.12572819,-0.15175757,1.4029919,1.3749542,-0.120824814,-0.20413071,0.6396034,0.598039,-0.0415644
14,1.65133,1.6012641,"('antisocial', 'social')",0.23187172,0.18844733,1.5216874,1.4715611,-0.49290103,-0.6203859,0.727997,0.6602216,-0.0677754
15,0.27835932,0.10903003,"('boring', 'funny')",0.6946153,0.5327904,-0.1742415,-0.2643085,0.8188737,0.7744714,0.4044017,0.2879958,-0.1164059
16,-1.0486658,-1.0031836,"('unpopular', 'popular')",-0.04642996,-0.047128096,-0.36598432,-0.37565324,0.5716339,0.56592363,-0.2223615,-0.2150103,0.0073512
17,-0.2689965,-0.1663145,"('nasty', 'nice')",-1.4378551,-1.3105127,-0.124169394,-0.032023773,-0.3873879,-0.3189199,-0.5546022,-0.4569427,0.0976595
18,-0.36872116,-0.3407882,"('disagreeable', 'welcoming')",0.94422597,1.0930622,-0.37492302,-0.28575867,-0.31992397,-0.27112207,-0.0298356,0.0488483,0.0786839
19,-1.8025601,-1.6979295,"('inhospitable', 'hospitable')",0.62560564,0.72770584,-0.43340772,-0.35086498,0.04950078,0.21939413,-0.3902154,-0.2754236,0.1147918
20,0.33931157,0.35808688,"('rough', 'thoughtful')",0.42792216,0.47765744,0.4312147,0.42484054,0.67639315,0.6299166,0.4687104,0.4726254,0.003915
21,2.013,1.9390749,"('immoral', 'moral')",-0.23193939,-0.27247396,2.744081,2.7185953,-0.24621914,-0.28303093,1.0697306,1.0255413,-0.0441893
22,0.807007,0.8545669,"('untrustworthy', 'trustworthy')",0.07343685,0.089415126,0.010186203,0.011966031,-0.89667183,-0.9518872,-0.0015104,0.0010152,0.0025256
23,0.50647014,0.42488158,"('insincere', 'sincere')",0.3772685,0.46477017,1.2524642,1.2300256,5.21664,5.1059766,1.8382107,1.8064135,-0.0317972
24,0.42127353,0.42493287,"('dishonest', 'honest')",-0.35478446,-0.31990567,0.15058862,0.15010758,0.58820134,0.54244673,0.2013198,0.1993954,-0.0019244
25,-1.690252,-1.727389,"('egoistic', 'altruistic')",0.62406045,0.5769167,-0.16012332,-0.22206484,1.4347801,1.4198914,0.0521163,0.0118386,-0.0402777
26,-0.47535777,-0.5718838,"('hardhearted', 'benevolent')",1.6869037,1.7059879,0.77191275,0.7121662,1.8674326,1.7876432,0.9627228,0.9084784,-0.0542444
27,-0.7152241,-0.684633,"('hardhearted', 'softhearted')",-0.38037896,-0.26091245,0.39470306,0.47623062,1.17993,1.1351917,0.1197575,0.1664692,0.0467117
28,-0.4807538,-0.59254736,"('disloyal', 'loyal')",0.0283953,-0.110851176,0.0010083602,-0.16225864,0.98604995,0.7741109,0.1336749,-0.0228866,-0.1565615
29,-0.7037663,-0.66826606,"('unfair', 'fair')",0.66573256,0.62338287,-1.8385543,-1.8487728,-0.72701675,-0.8289248,-0.6509012,-0.6806452,-0.029744
30,1.4644777,1.4063277,"('intolerant', 'tolerant')",1.1231534,1.1227158,1.8266642,1.7819567,1.3417237,1.2644147,1.4390047,1.3938538,-0.0451509
31,-2.954065,-2.813826,"('evil', 'good')",-0.4200014,-0.3867805,-2.124236,-2.0786266,-1.1098242,-1.0335703,-1.6520317,-1.5782008,0.0738309
32,0.7596286,0.67709696,"('unkind', 'kind')",0.504809,0.51496667,0.07794961,0.046372905,1.0659753,0.91787225,0.6020907,0.5390772,-0.0630135
33,-0.7178333,-0.6567533,"('wrong', 'right')",1.2565465,1.2716479,-0.19240631,-0.12005828,-0.54682195,-0.50919074,-0.0501288,-0.0035886,0.0465402
34,0.14144453,0.23031534,"('mean', 'honorable')",0.03468337,0.17229673,1.2919438,1.3311684,5.4651923,5.636892,1.7333159,1.8426681,0.1093522
35,-1.6070766,-1.6288134,"('corrupt', 'incorrupt')",0.3790061,0.24077806,-2.4467099,-2.5442646,-0.027555797,-0.07860456,-0.925584,-1.0027261,-0.0771421
36,-2.6961179,-2.7109745,"('hostile', 'amicable')",-0.26212302,-0.29521143,-1.6898675,-1.774934,0.24195157,0.22770289,-1.1015393,-1.1383543,-0.036815
37,0.9183552,0.92691875,"('fake', 'genuine')",-0.8082359,-0.7896652,-0.17082489,-0.16994357,0.2846076,0.28419214,0.0559755,0.0628755,0.0069
38,-1.2796868,-1.1977239,"('untruthful', 'truthful')",-0.03038042,0.06574346,-0.2964499,-0.25916848,-0.07177317,-0.011902619,-0.4195726,-0.3507629,0.0688097
39,1.2047691,1.2257985,"('exploitative', 'cooperative')",1.4234473,1.3978006,0.4196916,0.41929138,0.23583148,0.19886787,0.8209348,0.8104396,-0.0104952
40,-0.12605615,-0.10727656,"('stingy', 'generous')",-0.079943515,-0.028900199,-0.3591746,-0.3281665,-1.6866162,-1.7872968,-0.5629476,-0.56291,3.76e-05
41,-0.1879855,-0.16255026,"('unforgiving', 'forgiving')",-0.5423537,-0.5507399,-0.4358721,-0.41816995,0.12844712,0.062013917,-0.259441,-0.2673616,-0.0079206
42,1.8587687,1.9402072,"('unreliable', 'reliable')",2.0246937,2.1661193,1.393442,1.5913415,-2.2514625,-2.216627,0.7563605,0.8702603,0.1138998
43,1.2859585,1.3821557,"('irresponsible', 'responsible')",0.9114175,1.0828443,1.5701157,1.6847181,0.5805466,0.54138476,1.0870097,1.1727757,0.085766
44,0.7096878,0.74704427,"('prejudiced', 'unprejudiced')",-0.44518083,-0.4085679,-0.31483784,-0.2507826,-1.3233769,-1.2421552,-0.3434269,-0.2886153,0.0548116
45,0.49375775,0.51112854,"('incompetent', 'competent')",-0.28215432,-0.30540547,1.2870902,1.2874527,-0.18427086,-0.29828256,0.3286057,0.2987233,-0.0298824
46,1.4256324,1.4716378,"('uncompetitive', 'competitive')",-0.56447715,-0.48750034,1.3608199,1.449509,-0.3747408,-0.5024267,0.4618086,0.482805,0.0209964
47,0.72796583,0.8150945,"('stupid', 'smart')",0.3879289,0.5041599,1.796908,1.8317865,5.147449,5.2617674,2.0150628,2.1032021,0.0881393
48,0.43360415,0.36293823,"('unintelligent', 'intelligent')",-1.0277528,-1.0464658,0.5515162,0.53397214,0.04378376,-0.002369972,0.0002878,-0.0379813,-0.0382691
49,0.11292362,0.24565005,"('unable', 'able')",0.27021286,0.44040495,1.653658,1.8078368,-0.08326366,0.06302472,0.4883827,0.6392291,0.1508464
50,0.15526298,0.19211,"('clumsy', 'skillful')",1.7341796,1.8573875,0.5578086,0.6105618,0.09024274,0.08022799,0.6343734,0.6850719,0.0506985
51,0.61549103,0.448036,"('uneducated', 'educated')",0.6133454,0.478323,1.4174635,1.2862998,0.30029175,0.14575389,0.7366479,0.5896032,-0.1470447
