,capital_male,capital_female,tuple,one_male,one_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
40,0.63528,0.65391636,"('stingy', 'generous')",-0.19617072,-0.20079827,1.0417321,1.0613972,-1.8867508,-2.0137935,-0.1014774,-0.1248195,-0.0233421
41,0.50995624,0.65556043,"('unforgiving', 'forgiving')",0.13751253,0.20927696,0.6455525,0.65386564,-0.11070144,-0.18617254,0.29558,0.3331326,0.0375526
42,2.2323663,2.3479075,"('unreliable', 'reliable')",1.1348784,1.222071,1.0570701,1.2591388,-1.6352553,-1.5082079,0.6972649,0.8302275,0.1329626
43,1.2239039,1.2814718,"('irresponsible', 'responsible')",0.49146056,0.60621524,0.4267858,0.5682254,0.712648,0.7745643,0.7136995,0.8076192,0.0939197
44,-0.4573041,-0.26823685,"('prejudiced', 'unprejudiced')",0.5452136,0.71552444,-0.24363881,-0.071468845,-1.1064569,-1.0284779,-0.3155465,-0.1631648,0.1523817
45,0.049465887,0.10011594,"('incompetent', 'competent')",-0.028725134,0.13174257,-0.6609361,-0.6143358,0.18441987,0.16685867,-0.1139439,-0.0539047,0.0600392
46,0.25576803,0.21712929,"('uncompetitive', 'competitive')",0.68066174,0.7081495,0.028456517,0.07552834,-0.093687244,-0.0756599,0.2177998,0.2312868,0.013487
47,0.48007178,0.4420827,"('stupid', 'smart')",0.25319365,0.36896315,1.3088012,1.3160268,4.873438,4.93886,1.7288761,1.7664832,0.0376071
48,-0.07171781,-0.12785153,"('unintelligent', 'intelligent')",-1.3056608,-1.3221711,-1.2248907,-1.2365037,0.12796971,0.090073034,-0.6185749,-0.6491133,-0.0305384
49,-0.3076722,-0.22835033,"('unable', 'able')",-0.6616907,-0.54000854,-0.95909256,-0.83277017,-0.59594196,-0.45659584,-0.6310993,-0.5144312,0.1166681
50,0.55217457,0.57629913,"('clumsy', 'skillful')",0.16003348,0.1466268,0.8153654,0.85224664,0.07600865,0.06546031,0.4008955,0.4101582,0.0092627
51,1.0619109,0.79801935,"('uneducated', 'educated')",0.3221727,0.1454429,-0.4975902,-0.5917422,0.5391217,0.3937872,0.3564038,0.1863768,-0.170027
52,0.08558421,-0.030418683,"('irrational', 'rational')",-0.6082612,-0.8400464,0.6907115,0.46495146,-0.16222116,-0.34520385,0.0014533,-0.1876794,-0.1891327
53,0.28471276,0.1937102,"('uncreative', 'creative')",-1.5112251,-1.5787729,1.4127703,1.3406849,0.45410937,0.36027476,0.1600918,0.0789742,-0.0811176
54,0.8637298,0.7615294,"('incapable', 'capable')",-0.12968217,-0.22880062,1.2323833,1.1969835,0.32874024,0.30287284,0.5737928,0.5081463,-0.0656465
55,0.55772954,0.50465715,"('incompetent', 'clever')",-0.69937426,-0.60616463,-1.0467689,-1.0096229,0.5817244,0.5941488,-0.1516723,-0.1292454,0.0224269
56,1.6488683,1.5872449,"('impractical', 'practical')",1.2647237,1.3178698,0.43084833,0.49150503,-0.19956706,-0.15954936,0.7862183,0.8092676,0.0230493
57,0.51170754,0.44360802,"('unimaginative', 'imaginative')",-1.1823237,-1.1980295,-0.64079314,-0.6149279,-2.5713925,-2.6267889,-0.9707004,-0.9990345,-0.0283341
58,0.81333977,0.8022194,"('undiscriminating', 'discriminating')",-0.57301885,-0.5528288,1.3081151,1.2864443,0.3629756,0.35199174,0.4778529,0.4719567,-0.0058962
59,0.9189789,0.82896173,"('foolish', 'wise')",0.6153633,0.45585096,1.4467819,1.3654882,-0.18487927,-0.23905383,0.6990612,0.6028118,-0.0962494
60,1.0877223,1.0674937,"('inefficient', 'efficient')",-0.06982012,0.0522733,-0.5255141,-0.4182305,-0.0028143544,0.10777048,0.1223934,0.2023267,0.0799333
61,1.3864166,1.2412894,"('illogical', 'logical')",-0.07813584,-0.23111893,1.3381772,1.2604988,0.77273405,0.6210911,0.854798,0.7229401,-0.1318579
62,1.5636854,1.6016054,"('incompetent', 'brilliant')",0.7385355,0.9210633,0.3715123,0.53566194,0.55457056,0.6906934,0.807076,0.937256,0.13018
63,1.427444,1.4135579,"('unperceptive', 'insightful')",0.38296488,0.46748942,0.93775314,0.9587205,0.9347755,1.0021349,0.9207344,0.9604757,0.0397413
64,0.8017872,0.7354578,"('shy', 'confident')",1.1470703,1.0421407,0.5100915,0.5085233,-4.770126,-4.871343,-0.5777942,-0.6463053,-0.0685111
65,0.46045834,0.29524952,"('insecure', 'secure')",-0.025828531,-0.11557299,-0.6101904,-0.6862336,0.32961586,0.29270914,0.0385138,-0.053462,-0.0919758
66,0.5144564,0.5702933,"('inactive', 'active')",-0.22518918,-0.28295743,1.0875251,1.0811076,0.73369205,0.6793484,0.5276211,0.511948,-0.0156731
67,0.99303424,0.86957663,"('doubtful', 'determined')",1.0735033,0.96737266,0.3164382,0.33266354,-0.49411038,-0.5312696,0.4722163,0.4095858,-0.0626305
68,-0.33200753,-0.5321576,"('dependent', 'independent')",0.1692266,0.039674178,-1.8448865,-1.9177501,-0.9450567,-0.9741384,-0.7381811,-0.8460929,-0.1079118
69,-0.37610477,-0.1768603,"('lazy', 'industrious')",0.28903687,0.29014575,1.260528,1.2827343,-1.1197617,-1.0943056,0.0134246,0.0754285,0.0620039
70,1.4331782,1.4610251,"('lethargic', 'energetic')",0.2024124,0.24851389,-0.025707018,0.08327471,0.7603475,0.8154543,0.5925578,0.652067,0.0595092
71,0.7887066,0.83067316,"('diffident', 'self-confident')",1.0448874,1.0716623,1.6710525,1.7050998,0.52557224,0.5074104,1.0075547,1.0287114,0.0211567
72,1.291106,1.1775419,"('unambitious', 'ambitious')",-0.2922058,-0.2673461,-0.41093415,-0.40043768,-0.8685672,-0.8008572,-0.0701503,-0.0727748,-0.0026245
73,1.0720835,1.1019597,"('helpless', 'self-reliant')",1.1345732,1.0791986,1.4350992,1.4073129,-3.034664,-3.0092173,0.151773,0.1448135,-0.0069595
74,1.7088598,1.7335905,"('undedicated', 'dedicated')",0.51826316,0.5292375,0.84901714,0.9126806,0.111972556,0.13925867,0.7970282,0.8286918,0.0316636
75,-0.6137717,-0.5036218,"('meek', 'impulsive')",-0.30135423,-0.23196883,-0.4947638,-0.41322488,-0.80435467,-0.6865034,-0.5535611,-0.4588297,0.0947314
76,1.6595106,1.7051454,"('anxious', 'daring')",0.22835746,0.3634861,-0.23543802,-0.13523878,0.27681231,0.28889143,0.4823106,0.555571,0.0732604
77,0.46470547,0.48976108,"('unmotivated', 'motivated')",-0.5909935,-0.60055315,0.5370332,0.5405817,-1.1529016,-1.107931,-0.1855391,-0.1695353,0.0160038
78,-0.76198196,-0.61205935,"('nonresilient', 'resilient')",-0.8203915,-0.7315599,0.6101995,0.66845816,-0.08683987,0.028438475,-0.2647534,-0.1616807,0.1030727
79,0.12984033,0.1655475,"('wavering', 'unwavering')",0.058539897,-0.0076416973,0.009898728,-0.002067864,-0.4975187,-0.45730722,-0.0748099,-0.0753673,-0.0005574
80,0.6722616,0.57070446,"('dominated', 'dominating')",0.37080044,0.4503043,-0.28546113,-0.277974,-0.08544224,-0.029057436,0.1680396,0.1784943,0.0104547
81,0.86280996,0.6612706,"('submissive', 'aggressive')",-0.3071699,-0.28876042,0.08165458,0.069826454,-0.378084,-0.36475036,0.0648027,0.0193966,-0.0454061
82,-0.32673085,-0.3549963,"('poor', 'rich')",-0.58135253,-0.53086066,-0.18229061,-0.16855201,5.9326177,5.9438763,1.2105609,1.2223668,0.0118059
83,1.6803167,1.5842283,"('powerless', 'powerful')",0.04459543,0.031774074,0.8158108,0.84840715,-0.64976597,-0.653064,0.4727392,0.4528363,-0.0199029
84,0.2881156,0.13270268,"('inferior', 'superior')",0.31669992,0.13480218,0.1873462,0.16567555,0.42888552,0.39396253,0.3052618,0.2067857,-0.0984761
85,0.42629668,0.5821001,"('insignificant', 'prestigious')",-0.8605171,-0.8929157,2.0067592,1.9926422,-0.24801062,-0.27650443,0.331132,0.3513305,0.0201985
86,0.33919445,0.1407339,"('uninfluential', 'influential')",-0.67546827,-0.8052414,-0.2215989,-0.33178663,0.04841271,-0.110809326,-0.127365,-0.2767759,-0.1494109
87,0.92685133,0.79431987,"('unsuccessful', 'successful')",0.43775955,0.36125124,1.2075703,1.1212986,0.90932214,0.91340613,0.8703759,0.797569,-0.0728069
88,0.10280548,0.019248981,"('low', 'eminent')",-0.12956555,-0.23466253,-0.58827573,-0.6237742,-0.16489765,-0.22652079,-0.1949834,-0.2664271,-0.0714437
