,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,female-male
0,-0.099012144,-0.31920096,"('unsociable', 'sociable')",1.207728,1.0425003,0.6029396,0.45497274,0.71956396,0.5280553,0.6078049,0.4265818,-0.1812231
1,-0.20104587,-0.3491941,"('unfriendly', 'friendly')",0.8643148,0.782588,0.7870499,0.74443316,1.4201815,1.3058894,0.7176251,0.6209291,-0.096696
2,0.9069244,1.0704988,"('unlikable', 'likable')",0.28221282,0.35413224,1.3373116,1.4930413,0.8553306,1.0363008,0.8454448,0.9884933,0.1430485
3,-0.9228297,-0.85019433,"('repellent', 'pleasant')",0.055056285,0.068144456,-0.31730193,-0.25998023,0.48228747,0.47172132,-0.175697,-0.1425772,0.0331198
4,0.011914261,0.051221006,"('disliked', 'liked')",-0.1437889,-0.07287334,0.53978384,0.5005781,-5.924355,-5.871594,-1.3791114,-1.3481671,0.0309443
5,-0.04849495,0.035444148,"('distant', 'outgoing')",-0.026315447,0.04361915,-1.1253362,-1.0756184,-0.6869326,-0.5648818,-0.4717698,-0.3903592,0.0814106
6,-0.13711753,-0.054303564,"('distant', 'open')",-0.36987573,-0.3035905,-0.8102734,-0.7946247,-0.5065229,-0.40591985,-0.4559474,-0.3896096,0.0663378
7,0.23321487,0.1077289,"('insensitive', 'sensitive')",-0.07497294,-0.16901992,-0.047705546,-0.056660436,-0.041280262,-0.058723815,0.017314,-0.0441688,-0.0614828
8,0.3111664,0.3056342,"('unaffectionate', 'affectionate')",-0.15024564,-0.11502233,0.54821587,0.57251024,0.31183904,0.27953342,0.2552439,0.2606639,0.00542
9,0.057079475,-0.015145797,"('unaffectionate', 'caring')",1.2015775,1.2332143,0.7696678,0.72394234,0.8913002,0.8795071,0.7299063,0.7053795,-0.0245268
10,-0.2770441,-0.3922653,"('unsympathetic', 'sympathetic')",0.26497576,0.18386967,-0.3291449,-0.38851812,-0.18357405,-0.22602457,-0.1311968,-0.2057346,-0.0745378
11,0.4412893,0.41151756,"('unhelpful', 'helpful')",1.2374363,1.2009112,0.16552737,0.1881183,2.3201787,2.3382802,1.0411079,1.0347068,-0.0064011
12,-0.107855774,-0.02251482,"('unsupportive', 'supportive')",0.65917414,0.78887486,-0.1806041,-0.05119168,-2.0677342,-2.0109806,-0.424255,-0.3239531,0.1003019
13,0.58888966,0.41824505,"('impolite', 'polite')",0.65638816,0.5864631,-0.25970224,-0.3117773,-0.18225496,-0.20271035,0.2008302,0.1225551,-0.0782751
14,0.1600499,0.096120395,"('antisocial', 'social')",0.88972074,0.76055074,2.111464,1.9457963,0.18035549,0.044097878,0.8353975,0.7116413,-0.1237562
15,2.3145509,2.2267988,"('boring', 'funny')",3.060162,3.0811088,1.0814369,1.2207484,1.0274646,1.0989043,1.8709037,1.90689,0.0359863
16,-1.1573546,-1.1506232,"('unpopular', 'popular')",-0.88117373,-0.79076815,-1.0022182,-0.91329753,0.38912952,0.37581515,-0.6629043,-0.6197184,0.0431859
17,-0.05118348,-0.03654542,"('nasty', 'nice')",-0.20588751,-0.10235715,-0.4002831,-0.4064256,0.031168563,0.032502975,-0.1565464,-0.1282063,0.0283401
18,-0.098214075,-0.019954875,"('disagreeable', 'welcoming')",-0.7866485,-0.7441045,0.05016625,0.12958704,-1.1871893,-1.1589996,-0.5054714,-0.448368,0.0571034
19,-0.022473445,0.076419204,"('inhospitable', 'hospitable')",-0.2796658,-0.20401539,-1.1941661,-1.0520619,-0.5479646,-0.47961527,-0.5110675,-0.4148183,0.0962492
20,-0.71493846,-0.67582417,"('rough', 'thoughtful')",-0.77014214,-0.7876825,-0.056333255,-0.05437268,0.26133966,0.2395009,-0.3200186,-0.3195946,0.000424
21,-0.6407545,-0.7291814,"('immoral', 'moral')",1.5356157,1.5554484,-0.08925931,-0.077814326,-0.5375372,-0.5305266,0.0670162,0.0544815,-0.0125347
22,0.3234151,0.30290613,"('untrustworthy', 'trustworthy')",0.75862753,0.7068849,0.25677758,0.3612509,-0.24071598,-0.18941244,0.2745261,0.2954074,0.0208813
23,0.3607795,0.2886399,"('insincere', 'sincere')",1.3962306,1.2845639,0.009253554,-0.051937465,5.5897484,5.37529,1.839003,1.7241391,-0.1148639
24,1.0314125,0.9447799,"('dishonest', 'honest')",0.7655825,0.7144888,-0.3642654,-0.33652183,0.8283556,0.83778024,0.5652713,0.5401317,-0.0251396
25,-0.05838518,-0.2079618,"('egoistic', 'altruistic')",0.10731234,0.062410083,0.5158927,0.49888146,1.1870524,1.1323018,0.437968,0.3714079,-0.0665601
26,1.1595273,1.0827745,"('hardhearted', 'benevolent')",0.8220505,0.7377787,2.868454,2.8368058,1.6095735,1.5867556,1.6149013,1.5610287,-0.0538726
27,-0.63101524,-0.6367089,"('hardhearted', 'softhearted')",0.14689302,0.083422594,-0.6204093,-0.5973409,0.3869014,0.28208196,-0.1794075,-0.2171363,-0.0377288
28,-0.57408637,-0.81954587,"('disloyal', 'loyal')",0.13502507,-0.015558994,-0.00031412765,-0.14858077,0.8029793,0.59229773,0.090901,-0.097847,-0.188748
29,-0.91771066,-0.9572762,"('unfair', 'fair')",-0.49644798,-0.53750795,-1.1212837,-1.1218448,-0.8568489,-0.9745344,-0.8480728,-0.8977908,-0.049718
30,1.1949499,1.1677155,"('intolerant', 'tolerant')",1.388941,1.329587,0.8080835,0.8167486,0.878859,0.94178826,1.0677084,1.0639598,-0.0037486
31,-1.4130797,-1.2875392,"('evil', 'good')",-1.2891663,-1.1784741,-1.3261772,-1.2459791,-1.0646082,-1.1299447,-1.2732579,-1.2104843,0.0627736
32,-0.8056923,-0.87940896,"('unkind', 'kind')",0.24935046,0.16176565,0.6481041,0.535018,1.1806233,1.0758717,0.3180964,0.2233116,-0.0947848
33,0.12412474,0.05961568,"('wrong', 'right')",0.85013014,0.9215584,0.24886836,0.22204177,-0.71328753,-0.7447762,0.1274589,0.1146099,-0.012849
34,-0.4324678,-0.27892467,"('mean', 'honorable')",0.43927675,0.61312747,-0.25341675,-0.035395667,5.021992,5.119779,1.1938461,1.3546466,0.1608005
35,-0.22643498,-0.2535386,"('corrupt', 'incorrupt')",-1.0452292,-0.9949135,-1.1556553,-1.1011541,-0.7480464,-0.81036246,-0.7938415,-0.7899922,0.0038493
36,0.086782716,0.11621733,"('hostile', 'amicable')",-0.5100452,-0.39337948,-0.7145697,-0.72722346,-0.18091123,-0.31676707,-0.3296858,-0.3302882,-0.0006024
