,blackrock_male,blackrock_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.02672937,-0.17760026,"('unsociable', 'sociable')",-0.34750566,-0.5438598,-0.1871175,-0.36073,-0.1736125
1,-0.6114251,-1.033551,"('unfriendly', 'friendly')",2.09725,2.0273557,0.7429124,0.4969023,-0.2460101
2,0.43652508,0.5286711,"('unlikable', 'likable')",0.4761059,0.5600469,0.4563155,0.544359,0.0880435
3,-0.29203072,-0.1279508,"('repellent', 'pleasant')",0.08399862,0.14073569,-0.1040161,0.0063924,0.1104085
4,-0.7349495,-0.87115854,"('disliked', 'liked')",-6.59808,-6.743334,-3.6665149,-3.8072462,-0.1407313
5,-0.7315016,-0.8939153,"('distant', 'outgoing')",0.17344609,0.2463601,-0.2790278,-0.3237776,-0.0447498
6,-1.0343297,-1.1532123,"('distant', 'open')",0.59736586,0.6826696,-0.2184819,-0.2352714,-0.0167895
7,0.20232052,0.25872022,"('insensitive', 'sensitive')",0.73254573,0.73933715,0.4674331,0.4990287,0.0315956
8,-0.5141867,-0.6984449,"('unaffectionate', 'affectionate')",1.3656145,1.296968,0.4257139,0.2992615,-0.1264524
9,0.16857144,0.057870895,"('unaffectionate', 'caring')",1.3933622,1.377326,0.7809668,0.7175984,-0.0633684
10,0.2844052,0.33112597,"('unsympathetic', 'sympathetic')",-0.56379485,-0.65746844,-0.1396948,-0.1631712,-0.0234764
11,0.17723197,0.39072776,"('unhelpful', 'helpful')",1.339168,1.5037193,0.7581999,0.9472235,0.1890236
12,0.35212788,0.48862487,"('unsupportive', 'supportive')",-1.6836444,-1.7163522,-0.6657583,-0.6138637,0.0518946
13,-0.14189246,-0.1560228,"('impolite', 'polite')",-0.65186137,-0.62498945,-0.3968769,-0.3905061,0.0063708
14,1.0096223,1.0707679,"('antisocial', 'social')",-0.4655017,-0.5677979,0.2720603,0.251485,-0.0205753
15,-0.40369105,-0.5600191,"('boring', 'funny')",0.6810671,0.6502775,0.138688,0.0451292,-0.0935588
16,-1.6075995,-1.6114117,"('unpopular', 'popular')",-0.014747344,0.08894952,-0.8111734,-0.7612311,0.0499423
17,-1.1677934,-1.1274005,"('nasty', 'nice')",-0.30820972,-0.30405256,-0.7380016,-0.7157266,0.022275
18,-0.7387176,-0.6815405,"('disagreeable', 'welcoming')",-0.27960023,-0.24697371,-0.5091589,-0.4642571,0.0449018
19,-1.6161202,-1.6448689,"('inhospitable', 'hospitable')",0.18004021,0.23263554,-0.71804,-0.7061167,0.0119233
20,-0.35379523,-0.2776393,"('rough', 'thoughtful')",0.9099618,0.8500251,0.2780833,0.2861929,0.0081096
21,0.14449593,0.2118617,"('immoral', 'moral')",-0.9827643,-0.92389554,-0.4191342,-0.3560169,0.0631173
22,0.7429631,0.66866016,"('untrustworthy', 'trustworthy')",-0.7059605,-0.7792595,0.0185013,-0.0552997,-0.073801
23,0.6429491,0.7385249,"('insincere', 'sincere')",5.662448,5.761548,3.1526985,3.2500365,0.097338
24,0.7608493,0.65614426,"('dishonest', 'honest')",0.708192,0.6201528,0.7345207,0.6381485,-0.0963722
25,-0.63619584,-0.7046189,"('egoistic', 'altruistic')",1.6469499,1.6066337,0.5053771,0.4510074,-0.0543697
26,0.18316878,-0.12154909,"('hardhearted', 'benevolent')",1.9858055,1.8385165,1.0844872,0.8584837,-0.2260035
27,-1.1608263,-1.0786201,"('hardhearted', 'softhearted')",1.697806,1.5484182,0.2684898,0.234899,-0.0335908
28,0.3035706,0.075725555,"('disloyal', 'loyal')",0.89991564,0.76191247,0.6017431,0.418819,-0.1829241
29,-0.5281032,-0.62795526,"('unfair', 'fair')",0.08032625,-0.08683845,-0.2238885,-0.3573968,-0.1335083
30,0.45339644,0.5106517,"('intolerant', 'tolerant')",1.0314264,0.9935254,0.7424114,0.7520885,0.0096771
31,-1.7051692,-1.9221122,"('evil', 'good')",-0.54869634,-0.6205076,-1.1269327,-1.2713099,-0.1443772
32,0.4500448,0.27561128,"('unkind', 'kind')",0.8696505,0.70655763,0.6598476,0.4910845,-0.1687631
33,0.36557877,0.22699532,"('wrong', 'right')",-0.1122111,-0.15133774,0.1266838,0.0378288,-0.088855
34,-0.9314134,-0.7994773,"('mean', 'honorable')",5.5251575,5.821215,2.2968721,2.510869,0.2139969
35,-1.068063,-1.2719296,"('corrupt', 'incorrupt')",0.16105568,-0.018892583,-0.4535037,-0.6454111,-0.1919074
36,-1.6039311,-1.9563961,"('hostile', 'amicable')",0.35454834,0.13176142,-0.6246914,-0.9123173,-0.2876259
37,0.26951927,0.2927115,"('fake', 'genuine')",0.5859324,0.6057023,0.4277258,0.4492069,0.0214811
38,-0.030084118,-0.080463886,"('untruthful', 'truthful')",-0.3613649,-0.27157095,-0.1957245,-0.1760174,0.0197071
39,0.24887179,0.4330845,"('exploitative', 'cooperative')",0.13393529,0.15479699,0.1914035,0.2939407,0.1025372
40,-0.06268569,-0.17266117,"('stingy', 'generous')",-1.4197129,-1.5265391,-0.7411993,-0.8496001,-0.1084008
41,0.121271536,-0.0060846405,"('unforgiving', 'forgiving')",-0.13755526,-0.31057623,-0.0081419,-0.1583304,-0.1501885
42,0.97811794,1.1600419,"('unreliable', 'reliable')",-3.1037006,-2.990267,-1.0627913,-0.9151126,0.1476787
43,0.4071292,0.6342555,"('irresponsible', 'responsible')",0.48851183,0.5075644,0.4478205,0.57091,0.1230895
44,-0.2549513,-0.15775937,"('prejudiced', 'unprejudiced')",-1.5766412,-1.5169272,-0.9157963,-0.8373433,0.078453
45,0.06312571,-0.014445417,"('incompetent', 'competent')",-0.25146595,-0.29033014,-0.0941701,-0.1523878,-0.0582177
46,0.47128963,0.5835287,"('uncompetitive', 'competitive')",-1.0093181,-1.1482253,-0.2690142,-0.2823483,-0.0133341
47,-0.058641635,0.075978465,"('stupid', 'smart')",5.232648,5.4660234,2.5870032,2.7710009,0.1839977
48,-0.590912,-0.57239676,"('unintelligent', 'intelligent')",0.28410026,0.29482812,-0.1534059,-0.1387843,0.0146216
49,-1.2287751,-1.0793598,"('unable', 'able')",-0.38781258,-0.21142568,-0.8082939,-0.6453927,0.1629012
50,-0.21583755,-0.12943976,"('clumsy', 'skillful')",0.13621785,0.14855962,-0.0398099,0.0095599,0.0493698
51,-0.028339788,-0.032004423,"('uneducated', 'educated')",0.38872188,0.35935777,0.180191,0.1636767,-0.0165143
52,-1.1954641,-1.3861768,"('irrational', 'rational')",0.48364437,0.40429452,-0.3559099,-0.4909412,-0.1350313
53,-1.0320897,-1.1431018,"('uncreative', 'creative')",0.76149976,0.73699665,-0.135295,-0.2030526,-0.0677576
54,-0.2061981,-0.3102566,"('incapable', 'capable')",1.3556544,1.4334826,0.5747281,0.561613,-0.0131151
55,0.6659563,0.83159393,"('incompetent', 'clever')",-0.15718721,-0.15200686,0.2543845,0.3397935,0.085409
56,1.0030918,1.1179943,"('impractical', 'practical')",-0.6363943,-0.54129857,0.1833487,0.2883479,0.1049992
57,0.56263626,0.45807648,"('unimaginative', 'imaginative')",-2.429699,-2.585481,-0.9335313,-1.0637022,-0.1301709
58,0.47301903,0.4904966,"('undiscriminating', 'discriminating')",0.3392082,0.27189565,0.4061136,0.3811961,-0.0249175
59,-0.10351544,-0.12057246,"('foolish', 'wise')",0.54266894,0.624429,0.2195767,0.2519283,0.0323516
60,1.0506992,1.3390257,"('inefficient', 'efficient')",-0.4783105,-0.28010646,0.2861944,0.5294597,0.2432653
61,-0.23864691,-0.38161817,"('illogical', 'logical')",0.508882,0.30372187,0.1351175,-0.0389481,-0.1740656
62,1.1113424,1.3635712,"('incompetent', 'brilliant')",-0.11476951,0.13011567,0.4982865,0.7468434,0.2485569
63,0.051817596,0.1689973,"('unperceptive', 'insightful')",0.59477717,0.7193886,0.3232974,0.4441929,0.1208955
64,0.3866131,0.43042114,"('shy', 'confident')",-6.820644,-6.951429,-3.2170155,-3.2605038,-0.0434883
65,0.5425277,0.5960301,"('insecure', 'secure')",-0.41869304,-0.3964532,0.0619173,0.0997885,0.0378712
66,-0.60828674,-0.68795234,"('inactive', 'active')",0.8389145,0.74004257,0.1153139,0.0260451,-0.0892688
67,0.41575223,0.4223232,"('doubtful', 'determined')",-0.59074175,-0.5247332,-0.0874948,-0.051205,0.0362898
68,-0.6219249,-0.5304482,"('dependent', 'independent')",-0.56265247,-0.5674256,-0.5922887,-0.5489369,0.0433518
69,-0.99598587,-1.041101,"('lazy', 'industrious')",-0.5032196,-0.5139465,-0.7496027,-0.7775238,-0.0279211
70,0.81675255,1.0079556,"('lethargic', 'energetic')",0.47105595,0.48732492,0.6439043,0.7476403,0.103736
71,-0.30212903,-0.36651415,"('diffident', 'self-confident')",0.62242705,0.6476556,0.160149,0.1405707,-0.0195783
72,0.11050646,0.13346711,"('unambitious', 'ambitious')",-0.5504949,-0.50452995,-0.2199942,-0.1855314,0.0344628
73,0.42367405,0.5196916,"('helpless', 'self-reliant')",-2.7344518,-2.6867,-1.1553888,-1.0835042,0.0718846
74,0.8531538,0.8699274,"('undedicated', 'dedicated')",0.017785762,-0.041701544,0.4354698,0.4141129,-0.0213569
75,-0.654095,-0.6855965,"('meek', 'impulsive')",-0.36065808,-0.30776367,-0.5073766,-0.4966801,0.0106965
76,1.2567252,1.5324123,"('anxious', 'daring')",0.082497716,0.23724599,0.6696115,0.8848292,0.2152177
77,-0.7237991,-0.61625755,"('unmotivated', 'motivated')",-1.6249655,-1.4969324,-1.1743823,-1.056595,0.1177873
78,-0.3062873,-0.23484756,"('nonresilient', 'resilient')",-0.010291392,0.06026748,-0.1582893,-0.08729,0.0709993
79,-0.6429754,-0.86114484,"('wavering', 'unwavering')",0.20952055,0.27358255,-0.2167274,-0.2937812,-0.0770538
80,0.9410807,1.1044731,"('dominated', 'dominating')",-1.3657229,-1.3251928,-0.2123211,-0.1103598,0.1019613
81,1.3152655,1.4359901,"('submissive', 'aggressive')",-1.0837554,-0.9909891,0.1157551,0.2225005,0.1067454
82,-0.08279056,-0.09011285,"('poor', 'rich')",5.900572,6.1249332,2.9088907,3.0174103,0.1085196
83,-0.06978146,-0.16579735,"('powerless', 'powerful')",-1.1503496,-1.2227331,-0.6100655,-0.6942652,-0.0841997
84,-0.12602472,-0.1509341,"('inferior', 'superior')",0.75079036,0.736144,0.3123828,0.292605,-0.0197778
85,-0.61800194,-0.73581165,"('insignificant', 'prestigious')",0.62222743,0.684166,0.0021127,-0.0258228,-0.0279355
86,0.010227431,-0.22397551,"('uninfluential', 'influential')",0.030299213,-0.2102104,0.0202633,-0.217093,-0.2373563
87,0.24223867,0.15828994,"('unsuccessful', 'successful')",0.8708346,0.9711287,0.5565366,0.5647093,0.0081727
88,-0.32675833,-0.365973,"('low', 'eminent')",0.13454467,0.15747395,-0.0961068,-0.1042495,-0.0081427
