,billing_male,billing_female,tuple,average_male,average_female,female-male
29,-0.68059003,-0.8013479,"('unfair', 'fair')",-0.68059,-0.8013479,-0.1207579
30,0.6558285,0.6456281,"('intolerant', 'tolerant')",0.6558285,0.6456281,-0.0102004
31,-1.0761923,-0.9687695,"('evil', 'good')",-1.0761923,-0.9687695,0.1074228
32,1.0545887,1.0188589,"('unkind', 'kind')",1.0545887,1.0188589,-0.0357298
33,0.05062764,0.014404219,"('wrong', 'right')",0.0506276,0.0144042,-0.0362234
34,5.165922,5.309028,"('mean', 'honorable')",5.1659222,5.3090281,0.1431059
35,-0.4197815,-0.54930097,"('corrupt', 'incorrupt')",-0.4197815,-0.549301,-0.1295195
36,0.10223936,0.094058916,"('hostile', 'amicable')",0.1022394,0.0940589,-0.0081805
37,0.5391098,0.4928225,"('fake', 'genuine')",0.5391098,0.4928225,-0.0462873
38,0.023915246,0.051253505,"('untruthful', 'truthful')",0.0239152,0.0512535,0.0273383
39,0.20435853,0.1483992,"('exploitative', 'cooperative')",0.2043585,0.1483992,-0.0559593
40,-1.5141927,-1.6905551,"('stingy', 'generous')",-1.5141927,-1.6905551,-0.1763624
41,0.16100149,0.094547376,"('unforgiving', 'forgiving')",0.1610015,0.0945474,-0.0664541
42,-2.9960222,-3.1123393,"('unreliable', 'reliable')",-2.9960222,-3.1123393,-0.1163171
43,0.86084443,0.79489094,"('irresponsible', 'responsible')",0.8608444,0.7948909,-0.0659535
44,-1.2763214,-1.2868036,"('prejudiced', 'unprejudiced')",-1.2763214,-1.2868036,-0.0104822
45,-0.69730866,-0.7219669,"('incompetent', 'competent')",-0.6973087,-0.7219669,-0.0246582
46,-1.2661015,-1.3693725,"('uncompetitive', 'competitive')",-1.2661015,-1.3693725,-0.103271
47,5.3138733,5.4586406,"('stupid', 'smart')",5.3138733,5.4586406,0.1447673
48,0.3555594,0.2891581,"('unintelligent', 'intelligent')",0.3555594,0.2891581,-0.0664013
49,0.049071178,0.04825142,"('unable', 'able')",0.0490712,0.0482514,-0.0008198
50,-0.34509635,-0.40188777,"('clumsy', 'skillful')",-0.3450963,-0.4018878,-0.0567915
51,0.16158436,0.09619357,"('uneducated', 'educated')",0.1615844,0.0961936,-0.0653908
52,0.0340436,-0.020265685,"('irrational', 'rational')",0.0340436,-0.0202657,-0.0543093
53,0.1784302,0.1446784,"('uncreative', 'creative')",0.1784302,0.1446784,-0.0337518
54,1.2154454,1.239457,"('incapable', 'capable')",1.2154454,1.239457,0.0240116
55,-0.08205869,-0.12289448,"('incompetent', 'clever')",-0.0820587,-0.1228945,-0.0408358
56,0.22466165,0.19093536,"('impractical', 'practical')",0.2246616,0.1909354,-0.0337262
57,-3.5262287,-3.559048,"('unimaginative', 'imaginative')",-3.5262287,-3.5590479,-0.0328192
58,0.44791827,0.42245105,"('undiscriminating', 'discriminating')",0.4479183,0.422451,-0.0254673
59,-0.045417644,-0.03030337,"('foolish', 'wise')",-0.0454176,-0.0303034,0.0151142
60,0.26439112,0.25215125,"('inefficient', 'efficient')",0.2643911,0.2521513,-0.0122398
61,0.5606069,0.3636953,"('illogical', 'logical')",0.5606069,0.3636953,-0.1969116
62,-0.17104006,-0.1391667,"('incompetent', 'brilliant')",-0.1710401,-0.1391667,0.0318734
63,-0.41520134,-0.42561114,"('unperceptive', 'insightful')",-0.4152013,-0.4256111,-0.0104098
64,-7.036765,-7.120553,"('shy', 'confident')",-7.0367651,-7.120553,-0.0837879
65,-0.31890962,-0.3959043,"('insecure', 'secure')",-0.3189096,-0.3959043,-0.0769947
66,-0.035334233,-0.052216128,"('inactive', 'active')",-0.0353342,-0.0522161,-0.0168819
67,-0.48759067,-0.44547337,"('doubtful', 'determined')",-0.4875907,-0.4454734,0.0421173
68,-0.9111424,-0.9824097,"('dependent', 'independent')",-0.9111424,-0.9824097,-0.0712673
69,-1.6579962,-1.6458311,"('lazy', 'industrious')",-1.6579962,-1.6458311,0.0121651
70,0.22991605,0.13695014,"('lethargic', 'energetic')",0.2299161,0.1369501,-0.092966
71,0.8288667,0.9130704,"('diffident', 'self-confident')",0.8288667,0.9130704,0.0842037
72,0.6180416,0.61674696,"('unambitious', 'ambitious')",0.6180416,0.616747,-0.0012946
73,-2.9591427,-2.9321346,"('helpless', 'self-reliant')",-2.9591427,-2.9321346,0.0270081
74,-0.17598665,-0.2941349,"('undedicated', 'dedicated')",-0.1759866,-0.2941349,-0.1181483
75,-0.8166507,-0.67850703,"('meek', 'impulsive')",-0.8166507,-0.678507,0.1381437
76,0.04068868,-0.024406914,"('anxious', 'daring')",0.0406887,-0.0244069,-0.0650956
77,-1.4983813,-1.3886783,"('unmotivated', 'motivated')",-1.4983813,-1.3886783,0.109703
78,-0.46694517,-0.4745665,"('nonresilient', 'resilient')",-0.4669452,-0.4745665,-0.0076213
79,0.12960394,0.16483289,"('wavering', 'unwavering')",0.1296039,0.1648329,0.035229
80,-0.65524876,-0.75414973,"('dominated', 'dominating')",-0.6552488,-0.7541497,-0.0989009
81,-0.7399028,-0.7283472,"('submissive', 'aggressive')",-0.7399028,-0.7283472,0.0115556
82,5.9340973,6.0902195,"('poor', 'rich')",5.9340973,6.0902195,0.1561222
83,-0.29270166,-0.3012687,"('powerless', 'powerful')",-0.2927017,-0.3012687,-0.008567
84,0.8462747,0.8119199,"('inferior', 'superior')",0.8462747,0.8119199,-0.0343548
85,0.52536905,0.52672225,"('insignificant', 'prestigious')",0.525369,0.5267223,0.0013533
86,-0.036683477,-0.10974385,"('uninfluential', 'influential')",-0.0366835,-0.1097438,-0.0730603
87,-0.45424622,-0.3732632,"('unsuccessful', 'successful')",-0.4542462,-0.3732632,0.080983
88,0.15972827,0.20158651,"('low', 'eminent')",0.1597283,0.2015865,0.0418582
