,nortonlifelock_male,nortonlifelock_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.6652499,0.7102604,"('unsociable', 'sociable')",-0.23930284,-0.33725804,0.2129735,0.1865012,-0.0264723
1,-0.55983245,-0.6728818,"('unfriendly', 'friendly')",1.8110566,1.5855883,0.6256121,0.4563533,-0.1692588
2,0.05462012,0.07645443,"('unlikable', 'likable')",0.5678595,0.66688126,0.3112398,0.3716679,0.0604281
3,-0.0032214932,0.18908857,"('repellent', 'pleasant')",0.29786468,0.40097874,0.1473216,0.2950337,0.1477121
4,-1.2532792,-1.4374262,"('disliked', 'liked')",-6.1174846,-6.270873,-3.6853819,-3.8541496,-0.1687677
5,-1.235366,-1.2975618,"('distant', 'outgoing')",-0.17707422,-0.22247171,-0.7062201,-0.7600167,-0.0537966
6,-1.265198,-1.2976434,"('distant', 'open')",0.425436,0.38769433,-0.419881,-0.4549745,-0.0350935
7,0.79352844,1.0427,"('insensitive', 'sensitive')",0.46861994,0.5561539,0.6310742,0.799427,0.1683528
8,-1.0676305,-1.1339982,"('unaffectionate', 'affectionate')",0.87956595,0.70499027,-0.0940323,-0.2145039,-0.1204716
9,-0.4669432,-0.47619197,"('unaffectionate', 'caring')",1.0064971,0.91358185,0.269777,0.2186949,-0.0510821
10,0.1308251,0.3178173,"('unsympathetic', 'sympathetic')",-0.43329185,-0.43569002,-0.1512334,-0.0589364,0.092297
11,0.7654683,0.95110077,"('unhelpful', 'helpful')",1.5522008,1.6472595,1.1588346,1.2991802,0.1403456
12,0.3024269,0.51879334,"('unsupportive', 'supportive')",-1.868151,-1.7926457,-0.782862,-0.6369262,0.1459358
13,1.0072492,1.1188109,"('impolite', 'polite')",-0.42941916,-0.35306758,0.288915,0.3828717,0.0939567
14,1.4906626,1.6404612,"('antisocial', 'social')",-0.40292612,-0.39768213,0.5438682,0.6213895,0.0775213
15,0.17759177,0.078708634,"('boring', 'funny')",0.65004444,0.6198599,0.4138181,0.3492843,-0.0645338
16,-1.279587,-1.3709465,"('unpopular', 'popular')",0.5992256,0.57706904,-0.3401807,-0.3969387,-0.056758
17,-0.25122714,-0.21059614,"('nasty', 'nice')",-0.55471635,-0.53759605,-0.4029717,-0.3740961,0.0288756
18,-0.8065547,-0.6401905,"('disagreeable', 'welcoming')",-0.3717947,-0.32453838,-0.5891747,-0.4823644,0.1068103
19,-1.2234462,-1.2192919,"('inhospitable', 'hospitable')",-0.08255321,0.031096814,-0.6529998,-0.5940976,0.0589022
20,0.34344435,0.44158095,"('rough', 'thoughtful')",1.3033375,1.2382095,0.8233909,0.8398952,0.0165043
21,1.046768,1.1789296,"('immoral', 'moral')",-0.6534067,-0.6092097,0.1966806,0.2848599,0.0881793
22,0.6228019,0.7316598,"('untrustworthy', 'trustworthy')",-0.6167438,-0.63634086,0.003029,0.0476595,0.0446305
23,0.4959042,0.6819682,"('insincere', 'sincere')",5.0210724,4.9558578,2.7584882,2.818913,0.0604248
24,0.6330526,0.7231995,"('dishonest', 'honest')",0.42769423,0.40315238,0.5303734,0.5631759,0.0328025
25,-0.33611095,-0.39772052,"('egoistic', 'altruistic')",1.6812655,1.612196,0.6725773,0.6072377,-0.0653396
26,0.55622804,0.4982735,"('hardhearted', 'benevolent')",1.7346208,1.6501906,1.1454244,1.0742321,-0.0711923
27,-0.44470504,-0.28548038,"('hardhearted', 'softhearted')",1.2226021,1.1796496,0.3889486,0.4470846,0.058136
28,0.26515502,0.18201745,"('disloyal', 'loyal')",0.8362107,0.6173524,0.5506829,0.3996849,-0.150998
29,-0.4251336,-0.46428528,"('unfair', 'fair')",-0.30888823,-0.45221856,-0.3670109,-0.4582519,-0.091241
30,1.4184629,1.5464883,"('intolerant', 'tolerant')",1.1933994,1.2148448,1.3059311,1.3806665,0.0747354
31,-1.6710535,-1.7102803,"('evil', 'good')",-0.6120925,-0.75228316,-1.141573,-1.2312818,-0.0897088
32,0.78990793,0.8933116,"('unkind', 'kind')",0.7350927,0.6003015,0.7625003,0.7468066,-0.0156937
33,-0.0870336,-0.19643672,"('wrong', 'right')",-0.4704945,-0.5677387,-0.2787641,-0.3820877,-0.1033236
34,0.17528689,0.37612566,"('mean', 'honorable')",5.7318215,5.959952,2.9535542,3.1680388,0.2144846
35,-1.2595925,-1.4899937,"('corrupt', 'incorrupt')",0.14498371,-0.04621803,-0.5573044,-0.7681059,-0.2108015
36,-1.5911323,-1.8237221,"('hostile', 'amicable')",0.68378365,0.4348058,-0.4536743,-0.6944581,-0.2407838
37,0.13671392,0.2191665,"('fake', 'genuine')",0.49086145,0.49833533,0.3137877,0.3587509,0.0449632
38,-0.26922804,-0.276279,"('untruthful', 'truthful')",-0.29522312,-0.30071604,-0.2822256,-0.2884975,-0.0062719
39,1.5910501,1.7116069,"('exploitative', 'cooperative')",0.27930957,0.3149338,0.9351798,1.0132704,0.0780906
40,-0.8090221,-0.7694015,"('stingy', 'generous')",-1.4745599,-1.5348767,-1.141791,-1.1521391,-0.0103481
41,-0.30043042,-0.17305447,"('unforgiving', 'forgiving')",0.009524138,-0.05991803,-0.1454531,-0.1164863,0.0289668
42,0.025222365,0.30327106,"('unreliable', 'reliable')",-3.10885,-2.9085195,-1.5418139,-1.3026242,0.2391897
43,1.1189086,1.3554984,"('irresponsible', 'responsible')",0.30663383,0.36359054,0.7127712,0.8595445,0.1467733
44,-0.5164876,-0.50717443,"('prejudiced', 'unprejudiced')",-1.3062683,-1.2725406,-0.911378,-0.8898575,0.0215205
