,philip_male,philip_female,tuple,morris_male,morris_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
11,-0.48319045,-0.54916596,"('unhelpful', 'helpful')",-1.0642478,-1.1388625,-0.09670506,-0.12326538,1.9699826,1.9513882,0.0814598,0.0350236,-0.0464362
12,0.61215615,0.5285664,"('unsupportive', 'supportive')",0.83778477,0.8367764,0.40832856,0.47685158,-1.5860369,-1.6123081,0.0680581,0.0574716,-0.0105865
13,0.0631427,-0.052576438,"('impolite', 'polite')",-0.6548941,-0.76315504,0.5949596,0.5388058,-0.2294934,-0.23145789,-0.0565713,-0.1270959,-0.0705246
14,0.18457618,0.24598393,"('antisocial', 'social')",-0.50900745,-0.59743106,0.8783783,0.7536934,-0.4192325,-0.5241179,0.0336786,-0.0304679,-0.0641465
15,0.329343,0.17932895,"('boring', 'funny')",0.68409395,0.6949763,-0.2821559,-0.29906878,0.47784913,0.515744,0.3022825,0.2727451,-0.0295374
16,-0.57443315,-0.5840816,"('unpopular', 'popular')",-0.2913975,-0.23891799,-0.083271936,-0.07476772,0.21891761,0.1888875,-0.1825462,-0.17722,0.0053262
17,-1.1473353,-1.045586,"('nasty', 'nice')",0.2869871,0.38417068,-1.8874195,-1.7972715,-0.8649126,-0.7378511,-0.9031701,-0.7991345,0.1040356
18,-0.66490006,-0.7415662,"('disagreeable', 'welcoming')",0.35005254,0.33981112,0.71927965,0.7684643,-0.42525077,-0.4834159,-0.0052047,-0.0291767,-0.023972
19,-0.32174653,-0.32087448,"('inhospitable', 'hospitable')",0.16342628,0.11351295,-0.75650287,-0.7445662,0.038442466,0.17436092,-0.2190952,-0.1943917,0.0247035
20,0.4566935,0.49496335,"('rough', 'thoughtful')",0.5357792,0.5659065,0.40007973,0.32134855,1.1096671,0.9931334,0.6255549,0.593838,-0.0317169
21,0.39468688,0.2891491,"('immoral', 'moral')",-0.96324235,-1.0929708,0.00013102219,-0.09022012,-1.0377666,-1.1122005,-0.4015478,-0.5015606,-0.1000128
22,-0.28645384,-0.52254695,"('untrustworthy', 'trustworthy')",-0.8525111,-0.96995664,-0.40191016,-0.43646798,-0.8953661,-0.9377807,-0.6090603,-0.7166881,-0.1076278
23,-0.6608374,-0.87239975,"('insincere', 'sincere')",-0.67927015,-0.74963605,-0.16385265,-0.29439312,5.769297,5.620497,1.0663342,0.9260171,-0.1403171
24,-0.40787613,-0.55899805,"('dishonest', 'honest')",-0.757505,-0.85187197,-0.45498323,-0.53155637,0.73373514,0.58431685,-0.2216573,-0.3395274,-0.1178701
25,0.16707458,0.18406688,"('egoistic', 'altruistic')",1.0331941,1.0321699,0.63728464,0.6717976,1.3857002,1.3395041,0.8058134,0.8068846,0.0010712
26,-0.32228437,-0.40265828,"('hardhearted', 'benevolent')",2.114181,2.0413408,1.3821748,1.3114816,1.7702025,1.6096078,1.2360685,1.139943,-0.0961255
27,-0.44511887,-0.5451975,"('hardhearted', 'softhearted')",1.0560796,1.0157678,-0.16071486,-0.2508626,1.3250638,1.1485957,0.4438274,0.3420759,-0.1017515
28,-0.65498984,-0.91801125,"('disloyal', 'loyal')",-0.42071602,-0.5740992,-0.5514873,-0.7198546,0.7737566,0.5234368,-0.2133591,-0.4221321,-0.208773
29,-0.7119566,-0.7536601,"('unfair', 'fair')",-0.17425531,-0.23127377,-0.8936041,-0.932843,-0.47211653,-0.57801694,-0.5629832,-0.6239485,-0.0609653
30,-0.7673097,-0.9125793,"('intolerant', 'tolerant')",-1.123317,-1.2131294,-0.1509507,-0.29033476,0.84676933,0.8128915,-0.298702,-0.4007879,-0.1020859
31,-1.6528387,-1.5355412,"('evil', 'good')",1.141184,1.2250174,-0.77592236,-0.7251206,-0.99344707,-1.0339817,-0.5702561,-0.5174065,0.0528496
32,-0.13686422,-0.49173388,"('unkind', 'kind')",-0.07992299,-0.2602,-0.41697437,-0.58014244,0.803013,0.55771345,0.0423129,-0.1935907,-0.2359036
33,0.39823535,0.2137285,"('wrong', 'right')",1.5245612,1.3459144,0.7663939,0.8428337,-0.40349096,-0.39593112,0.5714248,0.5016364,-0.0697884
34,-0.4236215,-0.26221037,"('mean', 'honorable')",-0.46941707,-0.40290606,0.5232367,0.5594527,5.971456,6.0497904,1.4004135,1.4860317,0.0856182
35,-0.34075058,-0.33427954,"('corrupt', 'incorrupt')",1.1457167,1.0979484,-0.32409775,-0.3850199,-0.20859845,-0.284873,0.0680675,0.023444,-0.0446235
36,-0.93800485,-1.1371214,"('hostile', 'amicable')",1.4726607,1.4527584,0.6625596,0.5923626,0.12843071,0.040357623,0.3314115,0.2370893,-0.0943222
37,0.4845881,0.219905,"('fake', 'genuine')",0.014880091,-0.06409082,-0.13674079,-0.2148216,0.5627936,0.5327977,0.2313803,0.1184476,-0.1129327
38,-0.6056363,-0.7919127,"('untruthful', 'truthful')",-0.09755394,-0.16196263,-0.5963201,-0.53595006,-0.08543874,-0.0858998,-0.3462372,-0.3939313,-0.0476941
39,0.7593512,0.93403417,"('exploitative', 'cooperative')",1.5399923,1.5375683,0.59836656,0.63591665,0.40860558,0.38702634,0.8265789,0.8736364,0.0470575
40,0.5961277,0.4185406,"('stingy', 'generous')",0.33216593,0.3323977,0.2007173,0.21190917,-1.308211,-1.4564221,-0.0448,-0.1233937,-0.0785937
41,-0.12580974,-0.30699,"('unforgiving', 'forgiving')",0.9266556,0.850967,-0.056407444,-0.11313322,-0.10633977,-0.22353368,0.1595247,0.0518275,-0.1076972
42,0.6840756,0.52061224,"('unreliable', 'reliable')",-0.4065248,-0.4010693,-0.2315727,-0.14420885,-3.3708,-3.282697,-0.8312055,-0.8268407,0.0043648
43,-0.07211651,-0.11359648,"('irresponsible', 'responsible')",-0.10882737,-0.08690861,-0.044987395,-0.039238144,0.505532,0.5222584,0.0699002,0.0706288,0.0007286
44,-0.57211363,-0.5113186,"('prejudiced', 'unprejudiced')",-1.3419272,-1.2397232,0.21620312,0.39035115,-1.4009875,-1.2736173,-0.7747063,-0.658577,0.1161293
45,-0.48973307,-0.71214175,"('incompetent', 'competent')",-1.3397441,-1.3985912,-0.72661126,-0.8718555,-0.6296365,-0.7522013,-0.7964312,-0.9336975,-0.1372663
46,0.60860765,0.50800127,"('uncompetitive', 'competitive')",-0.9969025,-1.0545199,0.5146011,0.45720053,-0.52296424,-0.607656,-0.0991645,-0.1742435,-0.075079
47,-0.4645477,-0.31684765,"('stupid', 'smart')",-0.017216135,0.0180889,-0.44793996,-0.44552433,4.961145,5.028667,1.0078603,1.0710959,0.0632356
48,0.22932541,0.10169236,"('unintelligent', 'intelligent')",0.079768784,-0.028263293,-0.5729431,-0.70750254,0.10395872,0.02593644,-0.0399725,-0.1520343,-0.1120618
49,-1.1984832,-1.1040787,"('unable', 'able')",-0.89317405,-0.90022004,-0.4941092,-0.5054289,-0.6091426,-0.47687602,-0.7987272,-0.7466509,0.0520763
50,0.06767887,-0.17301688,"('clumsy', 'skillful')",0.0535367,-0.057935655,-0.049757905,-0.08879869,0.090990424,0.03863348,0.040612,-0.0702794,-0.1108914
51,1.0315804,0.83090556,"('uneducated', 'educated')",-0.7858668,-0.9449899,0.6657666,0.4830015,0.7221825,0.6026287,0.4084157,0.2428865,-0.1655292
52,-0.4001643,-0.44803768,"('irrational', 'rational')",0.35473257,0.27484232,-1.0847943,-1.080618,-0.14393327,-0.21469645,-0.3185398,-0.3671274,-0.0485876
53,-0.0093105715,-0.10451917,"('uncreative', 'creative')",0.91906077,0.96171665,-0.4629845,-0.5851523,0.8747605,0.7467876,0.3303816,0.2547082,-0.0756734
54,-0.093577296,-0.13323174,"('incapable', 'capable')",0.21844845,0.14754476,0.8886407,0.8728034,1.0856924,1.1262357,0.5248011,0.503338,-0.0214631
55,1.4759473,1.3260264,"('incompetent', 'clever')",-0.67746687,-0.7077397,-0.81597555,-0.9394887,-0.13989493,-0.2433253,-0.0393475,-0.1411318,-0.1017843
56,0.64517266,0.4844547,"('impractical', 'practical')",-0.7804342,-0.8266868,0.4516176,0.30399913,-0.5472629,-0.5665522,-0.0577267,-0.1511963,-0.0934696
57,0.69623685,0.45454812,"('unimaginative', 'imaginative')",-0.3177296,-0.3166309,-0.43725723,-0.5460348,-2.4637759,-2.5448446,-0.6306314,-0.7382405,-0.1076091
58,0.91454124,0.7756072,"('undiscriminating', 'discriminating')",0.6985454,0.67815006,0.6308406,0.5553282,0.40854788,0.33161488,0.6631188,0.5851751,-0.0779437
59,-0.6127175,-0.5698507,"('foolish', 'wise')",0.5237247,0.47490776,-0.4465266,-0.35037294,0.06425726,0.122966826,-0.1178155,-0.0805873,0.0372282
60,0.43609715,0.24855386,"('inefficient', 'efficient')",-0.5454683,-0.5708056,0.52787435,0.3755976,-0.12942448,-0.09393423,0.0722697,-0.0101471,-0.0824168
61,0.18987963,0.084939085,"('illogical', 'logical')",0.78262687,0.56197447,-0.23713367,-0.3646735,0.21286303,0.04406034,0.237059,0.0815751,-0.1554839
62,1.0547736,1.0004859,"('incompetent', 'brilliant')",-1.2807299,-1.2752696,0.3353703,0.3358272,-0.08018995,0.030286321,0.007306,0.0228324,0.0155264
63,0.61177725,0.45487005,"('unperceptive', 'insightful')",-0.50626725,-0.5355878,0.85704297,0.8309517,0.9606314,0.9672029,0.4807961,0.4293592,-0.0514369
64,-0.021854047,-0.1763,"('shy', 'confident')",-2.04716,-2.1615508,0.20211369,0.15731362,-6.648499,-6.6157246,-2.12885,-2.1990654,-0.0702154
65,-0.0965001,-0.21461476,"('insecure', 'secure')",-0.6904558,-0.7889898,-0.21433455,-0.31031832,-0.44480973,-0.4649951,-0.3615251,-0.4447295,-0.0832044
66,0.8947276,0.9092947,"('inactive', 'active')",0.26585257,0.22439896,1.6394819,1.6483163,1.1035644,1.0664337,0.9759066,0.9621109,-0.0137957
67,0.5486095,0.6657949,"('doubtful', 'determined')",-0.631988,-0.66308916,0.36016673,0.36536136,-0.5173617,-0.4433435,-0.0601434,-0.0188191,0.0413243
68,-0.05403562,-0.11981778,"('dependent', 'independent')",-0.85007495,-0.9702257,0.10255216,-0.06038981,-0.6839665,-0.6845016,-0.3713812,-0.4587337,-0.0873525
69,0.11611009,0.17779416,"('lazy', 'industrious')",1.8045212,1.7649904,1.4398094,1.5499986,-0.77182066,-0.66863716,0.647155,0.7060364,0.0588814
70,0.41087633,0.17571804,"('lethargic', 'energetic')",-1.79418,-1.8682828,0.42836368,0.3542839,0.7474206,0.7507653,-0.0518798,-0.1468789,-0.0949991
71,0.47529677,0.5176454,"('diffident', 'self-confident')",1.6628641,1.632684,0.7007489,0.71529675,0.44413015,0.414889,0.82076,0.8201288,-0.0006312
72,0.4451511,0.41183668,"('unambitious', 'ambitious')",-0.068866275,-0.0507184,-0.07835126,-0.11365847,-0.83485615,-0.8564158,-0.1342306,-0.152239,-0.0180084
73,0.56031793,0.64032644,"('helpless', 'self-reliant')",0.6499526,0.6810653,0.35274926,0.43679234,-3.2643287,-3.1615849,-0.4253272,-0.3508502,0.074477
74,0.45837268,0.25945103,"('undedicated', 'dedicated')",0.83386636,0.75526285,0.59016466,0.49145353,0.31410655,0.20573345,0.5491276,0.4279752,-0.1211524
75,-0.24202089,-0.09820656,"('meek', 'impulsive')",-0.86702275,-0.75548595,-0.20526832,-0.054879792,-0.39588436,-0.237107,-0.4275491,-0.2864198,0.1411293
76,0.10835554,0.06966246,"('anxious', 'daring')",-0.62265503,-0.4814796,0.66067946,0.720209,0.3330561,0.4246501,0.119859,0.1832605,0.0634015
77,-0.49052495,-0.42430457,"('unmotivated', 'motivated')",-1.3679014,-1.3948636,0.039238162,0.02168854,-1.1436435,-1.0737861,-0.7407079,-0.7178165,0.0228914
78,0.44436127,0.42139387,"('nonresilient', 'resilient')",0.6006244,0.59610385,1.1411604,1.1496109,0.5249578,0.5840838,0.677776,0.6877981,0.0100221
79,-0.2590662,-0.23703071,"('wavering', 'unwavering')",0.36312723,0.34526974,-0.40725696,-0.42357877,-0.0021814946,0.04820273,-0.0763444,-0.0667843,0.0095601
80,1.5118052,1.6000901,"('dominated', 'dominating')",-0.8470552,-0.8891488,0.21299008,0.19993868,-0.88232946,-0.9057807,-0.0011474,0.0012749,0.0024223
81,0.19683705,0.045374397,"('submissive', 'aggressive')",-2.0645173,-2.1616073,0.029686354,-0.018770441,-1.0330347,-1.0324371,-0.7177571,-0.7918601,-0.074103
82,-0.78294593,-0.8103263,"('poor', 'rich')",-1.2196577,-1.2049873,-1.3545754,-1.3608776,5.779709,5.771347,0.6056325,0.598789,-0.0068435
83,0.27057102,0.21339954,"('powerless', 'powerful')",-0.3581164,-0.3756345,0.011270221,0.008588813,-0.8762251,-0.94146365,-0.2381251,-0.2737775,-0.0356524
84,-0.42459235,-0.37767264,"('inferior', 'superior')",-0.10299983,-0.18215588,0.797193,0.7691669,1.0706346,1.0399626,0.3350589,0.3123252,-0.0227337
85,0.029268801,0.077615954,"('insignificant', 'prestigious')",2.2227542,2.215613,-0.2943079,-0.14009738,0.5438195,0.5672088,0.6253836,0.6800851,0.0547015
86,0.45769337,0.123868346,"('uninfluential', 'influential')",-0.57215405,-0.7855289,-0.13396373,-0.30532184,-0.12179387,-0.34677705,-0.0925546,-0.3284399,-0.2358853
87,1.250939,1.3354924,"('unsuccessful', 'successful')",0.42700896,0.3348,1.6017753,1.5634959,1.0197995,0.9868535,1.0748806,1.0551604,-0.0197202
88,0.2596388,-0.02678154,"('low', 'eminent')",-0.5649153,-0.6778828,-0.4582181,-0.58789456,0.06749636,-0.026932616,-0.1739996,-0.3298729,-0.1558733
