,scripps_male,scripps_female,tuple,networks_male,networks_female,interactive_male,interactive_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.2111473,-2.4238484,"('unsociable', 'sociable')",0.0332319,-0.10927538,-0.40474504,-0.58825225,-0.6825299,-0.88208765,-0.8162976,-1.0008659,-0.1845683
1,-0.9911086,-1.1411556,"('unfriendly', 'friendly')",0.46848124,0.15845525,0.64405453,0.5011532,1.7517214,1.5392746,0.4682871,0.2644318,-0.2038553
2,0.412297,0.5167028,"('unlikable', 'likable')",0.4081754,0.53527075,0.17478245,0.36438662,0.61152214,0.70241886,0.4016942,0.5296947,0.1280005
3,-1.1971092,-1.1443005,"('repellent', 'pleasant')",-0.06183804,0.13108388,-0.83432245,-0.6958755,-0.17951229,-0.043299206,-0.5681955,-0.4380978,0.1300977
4,0.4417685,0.47466695,"('disliked', 'liked')",-1.1886245,-1.3994559,-0.63873655,-0.7209172,-5.2467465,-5.5827494,-1.6580848,-1.8071139,-0.1490291
5,1.1522762,1.232358,"('distant', 'outgoing')",0.2237432,-0.028314173,0.5754935,0.52859557,-0.025749058,-0.038692556,0.4814409,0.4234867,-0.0579542
6,0.9018805,0.97713,"('distant', 'open')",-0.42285427,-0.71715987,0.1954938,0.12113039,0.32155597,0.30329683,0.249019,0.1710993,-0.0779197
7,-1.4201206,-1.5055082,"('insensitive', 'sensitive')",-0.76573753,-0.5890266,-0.22402269,-0.072102085,0.39629462,0.38819158,-0.5033966,-0.4446113,0.0587853
8,-0.13285783,-0.23042142,"('unaffectionate', 'affectionate')",0.017443016,-0.21871024,0.39470685,0.35057026,0.18841438,0.123320915,0.1169266,0.0061899,-0.1107367
9,-0.3229308,-0.39499784,"('unaffectionate', 'caring')",0.6643102,0.51957566,0.6317033,0.63119125,0.8806287,0.8432835,0.4634278,0.3997631,-0.0636647
10,-3.1559615,-3.2707968,"('unsympathetic', 'sympathetic')",-0.5049873,-0.34849042,-1.4370438,-1.2597171,-0.56480455,-0.65748173,-1.4156992,-1.3841215,0.0315777
11,-1.8745102,-1.9063716,"('unhelpful', 'helpful')",0.57382447,0.6963658,0.8874721,1.0713509,1.616965,1.5633702,0.3009379,0.3561788,0.0552409
12,-1.3459625,-1.3072565,"('unsupportive', 'supportive')",0.96066666,1.1233755,-0.02330449,0.1219013,-1.3641065,-1.4452486,-0.4431767,-0.3768071,0.0663696
13,-1.6444445,-1.7674068,"('impolite', 'polite')",-0.1401569,-0.10949669,0.16137782,0.104567096,-0.114553966,-0.20786203,-0.4344444,-0.4950496,-0.0606052
14,-1.3166343,-1.3885556,"('antisocial', 'social')",0.6048252,0.72668016,-0.096049495,-0.07017358,-0.9286981,-0.9247897,-0.4341392,-0.4142097,0.0199295
15,0.03705689,0.001105953,"('boring', 'funny')",-0.25236487,-0.39910185,1.4186386,1.4229153,0.44843704,0.4402318,0.4129419,0.3662878,-0.0466541
16,0.22346535,0.2838637,"('unpopular', 'popular')",-0.44459805,-0.50565326,0.0885362,0.049967024,0.54630214,0.6125318,0.1034264,0.1101773,0.0067509
17,0.2656928,0.34439725,"('nasty', 'nice')",-1.1263113,-1.1275729,-1.24633,-1.1198553,-0.7070612,-0.5488288,-0.7035024,-0.6129649,0.0905375
18,-0.17696317,-0.21806407,"('disagreeable', 'welcoming')",-0.06673363,-0.11740162,-0.4824918,-0.60848,-0.33035138,-0.40474844,-0.264135,-0.3371735,-0.0730385
19,-0.2095469,-0.18091084,"('inhospitable', 'hospitable')",-0.797703,-0.8537723,-0.71687317,-0.7116625,-0.016834365,-0.0036125816,-0.4352394,-0.4374895,-0.0022501
20,-0.35945636,-0.37136126,"('rough', 'thoughtful')",-0.64478767,-0.51070786,0.2717226,0.3240666,0.9223132,0.93578434,0.0474479,0.0944455,0.0469976
21,-1.5548668,-1.6466228,"('immoral', 'moral')",-0.65950394,-0.57881165,-0.56038076,-0.5230863,-0.7420048,-0.7462062,-0.8791891,-0.8736817,0.0055074
22,-0.60430145,-0.6519764,"('untrustworthy', 'trustworthy')",0.16338773,0.27407464,-0.37524506,-0.39523622,-1.1709619,-1.2825904,-0.4967802,-0.5139321,-0.0171519
23,-1.8867115,-2.030022,"('insincere', 'sincere')",0.12616372,0.2294892,0.05239222,0.1508474,4.730953,4.8327246,0.7556994,0.7957598,0.0400604
24,-1.0993221,-1.1968329,"('dishonest', 'honest')",-1.085648,-1.0640655,-0.12865785,0.012498923,0.53493845,0.45739076,-0.4446723,-0.4477522,-0.0030799
25,0.98249125,0.9943818,"('egoistic', 'altruistic')",0.3466257,0.105981044,0.3080507,0.24384628,1.3364758,1.3732011,0.7434109,0.6793525,-0.0640584
26,-0.46215186,-0.5621437,"('hardhearted', 'benevolent')",-0.36282095,-0.5017372,-0.04614493,-0.10121287,1.4703212,1.3401402,0.1498009,0.0437616,-0.1060393
27,-0.17881179,-0.11260016,"('hardhearted', 'softhearted')",-0.32304022,-0.3676569,0.468743,0.52940166,1.2421582,1.216483,0.3022623,0.3164069,0.0141446
28,-1.5318682,-1.7470042,"('disloyal', 'loyal')",-0.23642305,-0.48351246,-0.5613895,-0.7424283,0.5626749,0.28473023,-0.4417515,-0.6720537,-0.2303022
29,0.62839264,0.59431446,"('unfair', 'fair')",-0.6118487,-0.66860956,-1.1862125,-1.2485036,-0.79363275,-0.95923865,-0.4908254,-0.5705093,-0.0796839
30,-1.3013306,-1.3643677,"('intolerant', 'tolerant')",1.153417,1.303626,0.35292783,0.45488092,1.2237515,1.0931733,0.3571914,0.3718281,0.0146367
31,1.0734649,1.1418724,"('evil', 'good')",-0.86262083,-1.1262311,-0.7587307,-0.88482475,-0.9165999,-1.0130535,-0.3661216,-0.4705592,-0.1044376
32,-1.0208272,-1.0718235,"('unkind', 'kind')",-0.058597434,0.031443395,-0.8166958,-0.8049162,0.8462371,0.7029165,-0.2624708,-0.285595,-0.0231242
