,merck_male,merck_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4615429,-0.60158384,"('unsociable', 'sociable')",0.5271186,0.3877906,0.21154,0.023210432,-0.30192944,-0.41882533,-0.0062034,-0.152352,-0.1461486
1,0.8924863,0.7339848,"('unfriendly', 'friendly')",0.7315992,0.63028765,-0.036521457,-0.21573548,2.7138875,2.5556946,1.0753629,0.9260579,-0.149305
2,1.3005259,1.3526101,"('unlikable', 'likable')",1.3507726,1.4824374,1.3953993,1.4863646,0.78545487,0.85876966,1.2080381,1.2950454,0.0870073
3,-1.7023085,-1.6122544,"('repellent', 'pleasant')",-0.65950114,-0.60130316,0.25159463,0.26898098,0.055380315,0.06529328,-0.5137087,-0.4698208,0.0438879
4,0.5002913,0.42905664,"('disliked', 'liked')",-0.013189033,-0.20389304,-0.12025669,-0.22979712,-6.379311,-6.524951,-1.5031164,-1.6323961,-0.1292797
5,1.1198579,1.1513575,"('distant', 'outgoing')",0.080447,0.060226843,0.15129647,0.19095176,0.34873855,0.34847835,0.425085,0.4377536,0.0126686
6,1.2070572,1.2776092,"('distant', 'open')",0.35620746,0.35577384,-0.19640744,-0.17604676,0.97738075,0.9591455,0.5860595,0.6041204,0.0180609
7,-0.44449818,-0.45897156,"('insensitive', 'sensitive')",-0.26207477,-0.21307334,-1.1598456,-1.2030789,0.92744637,0.8963108,-0.2347431,-0.2447032,-0.0099601
8,0.3796972,0.32082874,"('unaffectionate', 'affectionate')",0.837363,0.793347,0.22653818,0.13587719,1.7180343,1.5946395,0.7904081,0.7111731,-0.079235
9,0.3105099,0.2144922,"('unaffectionate', 'caring')",0.5620457,0.44043747,0.100691095,-0.029117351,2.0125902,1.8982409,0.7464592,0.6310133,-0.1154459
10,-0.937239,-0.96150184,"('unsympathetic', 'sympathetic')",-0.09088527,-0.13370723,-1.0997818,-1.1794533,-0.61662567,-0.5659931,-0.6861329,-0.7101639,-0.024031
11,-1.0110524,-1.0883882,"('unhelpful', 'helpful')",-1.0093135,-1.0506378,-1.0089082,-1.0813158,1.4393202,1.556036,-0.3974884,-0.4160765,-0.0185881
12,0.3384317,0.29092488,"('unsupportive', 'supportive')",0.5266094,0.5814535,-0.60295296,-0.632909,-1.538856,-1.5588275,-0.319192,-0.3298395,-0.0106475
13,-0.8889454,-0.8873136,"('impolite', 'polite')",-0.6209972,-0.51124805,-0.69467676,-0.58141565,-0.6928082,-0.5952395,-0.7243569,-0.6438042,0.0805527
14,-0.251981,-0.3076581,"('antisocial', 'social')",1.1884798,1.2194686,0.46445203,0.40862274,-0.617263,-0.69239473,0.1959219,0.1570096,-0.0389123
15,1.2878344,1.260679,"('boring', 'funny')",0.4970467,0.42061436,-0.12837169,-0.08938891,0.9887321,0.95046675,0.6613104,0.6355928,-0.0257176
16,-0.28115872,-0.27384695,"('unpopular', 'popular')",0.38067782,0.4250461,0.0809802,0.13292551,0.6673726,0.6021776,0.211968,0.2215756,0.0096076
17,-0.3946827,-0.3374994,"('nasty', 'nice')",-0.33611205,-0.20314349,-0.3348437,-0.21518189,-0.7863051,-0.68341565,-0.4629859,-0.3598101,0.1031758
