,dish_male,dish_female,tuple,network_male,network_female,corporation_male,corporation_female,average_male,average_female,female-male
0,-0.8794276,-0.8962139,"('unsociable', 'sociable')",-0.83092797,-0.84490114,1.4869735,1.4798448,-0.0744607,-0.0870901,-0.0126294
1,0.7161261,0.72249496,"('unfriendly', 'friendly')",-0.29556447,-0.4910981,-0.9234353,-1.0308204,-0.1676246,-0.2664745,-0.0988499
2,0.13255256,0.20680471,"('unlikable', 'likable')",0.37388837,0.31862336,2.0036228,2.010256,0.8366879,0.845228,0.0085401
3,-1.387725,-1.2596263,"('repellent', 'pleasant')",-1.1817185,-0.9529612,0.69494987,0.8358896,-0.6248312,-0.4588993,0.1659319
4,-0.101227656,-0.09844357,"('disliked', 'liked')",-0.48989215,-0.43845698,-1.279743,-1.4325731,-0.6236209,-0.6564912,-0.0328703
5,0.1081862,0.00059147924,"('distant', 'outgoing')",-0.05162064,-0.2388596,-2.344217,-2.302289,-0.7625505,-0.8468524,-0.0843019
6,0.2112976,0.17658824,"('distant', 'open')",-0.26861018,-0.4689167,-2.8116913,-2.7652214,-0.9563346,-1.0191833,-0.0628487
7,-0.27796832,-0.14042202,"('insensitive', 'sensitive')",-1.0142777,-0.79910153,1.7779795,1.9478555,0.1619112,0.3361106,0.1741994
8,0.43280157,0.33719495,"('unaffectionate', 'affectionate')",-0.100218505,-0.42164284,-0.5924975,-0.73593456,-0.0866382,-0.2734608,-0.1868226
9,0.93081635,0.93277776,"('unaffectionate', 'caring')",0.034810454,-0.12744232,0.68273443,0.64972943,0.5494537,0.4850216,-0.0644321
10,-1.2452044,-1.1330004,"('unsympathetic', 'sympathetic')",-2.1942012,-1.9459306,1.3906021,1.4446155,-0.6829345,-0.5447718,0.1381627
11,-0.95620346,-0.93250495,"('unhelpful', 'helpful')",-0.8067777,-0.7222148,1.5277513,1.4933145,-0.0784099,-0.0538018,0.0246081
12,0.7476156,0.84388095,"('unsupportive', 'supportive')",-0.29919916,-0.17544965,1.781196,1.9017115,0.7432041,0.8567142,0.1135101
13,-0.5611392,-0.5606601,"('impolite', 'polite')",-0.47827214,-0.39626253,0.9243814,0.9232284,-0.0383433,-0.0112314,0.0271119
14,0.45531753,0.45773128,"('antisocial', 'social')",-0.17054737,-0.054948814,2.939766,2.9927955,1.0748454,1.1318593,0.0570139
15,0.8552785,0.80228513,"('boring', 'funny')",1.0367401,0.872109,0.26726323,0.14690648,0.7197606,0.6071002,-0.1126604
16,-0.82366824,-0.9288817,"('unpopular', 'popular')",-0.17171974,-0.2934119,-0.48425925,-0.43409687,-0.4932157,-0.5521301,-0.0589144
17,-1.3174119,-1.2945057,"('nasty', 'nice')",-0.42549878,-0.46329647,-0.3918209,-0.4202814,-0.7115772,-0.7260279,-0.0144507
18,-0.38953575,-0.413161,"('disagreeable', 'welcoming')",0.171098,0.09256695,-0.05651878,-0.123966716,-0.0916522,-0.1481869,-0.0565347
19,-0.23294489,-0.25396258,"('inhospitable', 'hospitable')",-0.15178055,-0.2368645,-1.0571529,-1.1449063,-0.4806261,-0.5452445,-0.0646184
20,-0.8872324,-0.775214,"('rough', 'thoughtful')",-0.60828865,-0.4655558,0.6370806,0.7076251,-0.2861468,-0.1777149,0.1084319
21,-1.4022809,-1.2689148,"('immoral', 'moral')",-0.8626444,-0.6453279,2.3228638,2.362655,0.0193129,0.1494707,0.1301578
22,-0.91776204,-0.8762539,"('untrustworthy', 'trustworthy')",-0.5846304,-0.44720054,1.2032901,1.0484309,-0.0997008,-0.0916745,0.0080263
