,freeport_male,freeport_female,tuple,mcmoran_male,mcmoran_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.382904,-0.29913336,"('nasty', 'nice')",-0.52602684,-0.43245515,-0.5901611,-0.4963246,-0.4996973,-0.4093044,0.0903929
18,-0.429097,-0.41280627,"('disagreeable', 'welcoming')",-0.08528673,0.043130286,-0.30105484,-0.27721202,-0.2718129,-0.2156293,0.0561836
19,-1.6047512,-1.5446515,"('inhospitable', 'hospitable')",0.47878924,0.48347032,0.09850268,0.19432831,-0.3424865,-0.288951,0.0535355
20,-0.017776515,0.07811952,"('rough', 'thoughtful')",-0.13740939,0.006567389,1.0911212,1.0893767,0.3119784,0.3913545,0.0793761
21,0.86202055,0.855788,"('immoral', 'moral')",-0.61890024,-0.81451595,-0.63451016,-0.6534722,-0.1304633,-0.2040667,-0.0736034
22,0.2187786,0.24453409,"('untrustworthy', 'trustworthy')",0.34197828,0.35790682,-0.6160317,-0.6276806,-0.0184249,-0.0084132,0.0100117
23,0.31574118,0.30108884,"('insincere', 'sincere')",-0.5702324,-0.62291527,5.8834605,5.7653556,1.8763231,1.8145097,-0.0618134
24,0.44731268,0.4364476,"('dishonest', 'honest')",-0.72515446,-0.7218085,0.9957603,0.91048366,0.2393062,0.2083743,-0.0309319
25,-0.5914313,-0.6449042,"('egoistic', 'altruistic')",-0.070968926,-0.09413471,1.5739276,1.577831,0.3038425,0.2795974,-0.0242451
26,0.3628605,0.13214368,"('hardhearted', 'benevolent')",0.054613344,-0.08098549,2.1060085,1.8703108,0.8411608,0.6404897,-0.2006711
27,-1.0512193,-0.980963,"('hardhearted', 'softhearted')",-0.44724607,-0.27109295,1.7205138,1.7325273,0.0740161,0.1601571,0.086141
28,-0.45184508,-0.6292725,"('disloyal', 'loyal')",-0.14789702,-0.38775206,1.0664315,0.85937905,0.1555631,-0.0525485,-0.2081116
29,0.51614994,0.49985933,"('unfair', 'fair')",0.50407785,0.49337122,-0.17796135,-0.28132084,0.2807555,0.2373033,-0.0434522
30,0.3274048,0.345685,"('intolerant', 'tolerant')",-0.42617935,-0.49204051,1.2235883,1.2420517,0.3749379,0.3652321,-0.0097058
31,-1.2485073,-1.3044995,"('evil', 'good')",0.8361564,0.8152641,-1.1035728,-1.035352,-0.5053079,-0.5081958,-0.0028879
32,-0.1316292,-0.21079445,"('unkind', 'kind')",-0.6431991,-0.77254325,1.4270655,1.263093,0.2174124,0.0932518,-0.1241606
33,0.23690823,0.12259748,"('wrong', 'right')",0.95273834,0.9385869,-0.3918522,-0.4226235,0.2659315,0.2128536,-0.0530779
34,-0.1445643,0.009513184,"('mean', 'honorable')",-0.64663374,-0.6026315,5.825493,5.9621344,1.6780984,1.7896721,0.1115737
35,-1.3856328,-1.453476,"('corrupt', 'incorrupt')",1.268403,1.3162754,-0.42206007,-0.5285172,-0.1797633,-0.2219059,-0.0421426
36,-1.488839,-1.6523321,"('hostile', 'amicable')",0.39806038,0.33612362,-0.007854275,-0.17275138,-0.3662109,-0.49632,-0.1301091
37,0.7376222,0.81239134,"('fake', 'genuine')",0.3622169,0.38532054,0.6387449,0.70553666,0.579528,0.6344162,0.0548882
38,-0.68016374,-0.6534952,"('untruthful', 'truthful')",-0.35023493,-0.3295561,0.039543346,0.030210651,-0.3302851,-0.3176135,0.0126716
39,1.0624679,1.186296,"('exploitative', 'cooperative')",-0.084220506,0.0053784326,0.25243685,0.2809006,0.4102281,0.4908584,0.0806303
40,0.5753732,0.5484426,"('stingy', 'generous')",0.29856324,0.29658794,-1.193676,-1.1443604,-0.1065799,-0.0997766,0.0068033
41,-0.08594571,-0.14035481,"('unforgiving', 'forgiving')",-0.4935575,-0.5792177,0.14584482,0.065779954,-0.1445528,-0.2179308,-0.073378
42,1.0779686,1.2680193,"('unreliable', 'reliable')",0.6758612,0.82417583,-2.8607728,-2.6697464,-0.368981,-0.1925171,0.1764639
43,0.36844844,0.48818415,"('irresponsible', 'responsible')",-0.84584427,-0.7666226,0.7313235,0.77702093,0.0846425,0.1661942,0.0815517
44,0.6412351,0.7595322,"('prejudiced', 'unprejudiced')",-0.23076215,-0.21908483,-1.9644784,-1.8504722,-0.5180018,-0.436675,0.0813268
45,0.28904253,0.306271,"('incompetent', 'competent')",-0.3330712,-0.47895262,-0.08738069,-0.077681705,-0.0438031,-0.0834544,-0.0396513
46,0.4082905,0.39582863,"('uncompetitive', 'competitive')",-1.6390495,-1.6534413,-0.29611504,-0.39361137,-0.508958,-0.550408,-0.04145
47,-0.085729286,0.014033996,"('stupid', 'smart')",-0.22405708,-0.093982205,4.8361907,4.9332743,1.5088015,1.6177753,0.1089738
48,-0.31067353,-0.3687566,"('unintelligent', 'intelligent')",-1.367246,-1.4451127,0.46691087,0.40901774,-0.4036696,-0.4682838,-0.0646142
49,-0.4004958,-0.2980179,"('unable', 'able')",-1.0619975,-0.9324305,-0.24433774,-0.09625438,-0.5689437,-0.4422342,0.1267095
50,-0.2837818,-0.25284216,"('clumsy', 'skillful')",1.0285103,1.1506062,0.4622722,0.44529969,0.4023336,0.4476879,0.0453543
51,0.17130078,0.04548887,"('uneducated', 'educated')",0.30624717,0.18184124,0.7239843,0.5798215,0.4005107,0.2690506,-0.1314601
52,-0.19221275,-0.34184602,"('irrational', 'rational')",-0.11636743,-0.17216828,0.26191044,0.27325827,-0.0155566,-0.080252,-0.0646954
53,-1.2402824,-1.2345439,"('uncreative', 'creative')",-0.761683,-0.75428694,1.0907172,1.1100621,-0.3037494,-0.2929229,0.0108265
54,-0.39844507,-0.42299896,"('incapable', 'capable')",-0.007226452,-0.052474514,1.0548723,1.0787783,0.2164002,0.2011016,-0.0152986
55,0.51932025,0.564265,"('incompetent', 'clever')",-1.111919,-1.2004625,0.08303455,0.04025728,-0.1698547,-0.1986467,-0.028792
56,0.7691186,0.8543615,"('impractical', 'practical')",-0.5573231,-0.5595654,-0.35491806,-0.29318288,-0.0477075,0.0005377,0.0482452
57,-0.10871723,-0.19356667,"('unimaginative', 'imaginative')",-0.96823883,-1.0309968,-2.205613,-2.2251494,-1.0941896,-1.1499043,-0.0557147
58,-0.0075386837,-0.020868659,"('undiscriminating', 'discriminating')",-0.69246686,-0.7519071,0.397959,0.39256454,-0.1006822,-0.1267371,-0.0260549
59,-0.3544804,-0.3544451,"('foolish', 'wise')",1.1730502,1.2428463,0.28857896,0.348225,0.3690496,0.4122087,0.0431591
60,0.7657889,0.882636,"('inefficient', 'efficient')",-1.5619415,-1.5772996,-0.11261091,0.0005720593,-0.3029212,-0.2313638,0.0715574
61,0.256399,0.13806176,"('illogical', 'logical')",-0.9410455,-1.032054,0.623665,0.4592545,-0.0203272,-0.1449126,-0.1245854
62,1.1174176,1.3056368,"('incompetent', 'brilliant')",-0.9697395,-0.8801514,0.09899101,0.3164769,0.082223,0.2473208,0.1650978
63,-0.19715881,-0.17128192,"('unperceptive', 'insightful')",-0.24859524,-0.26447314,1.2625113,1.3746575,0.2722524,0.3129675,0.0407151
64,0.838854,0.82113594,"('shy', 'confident')",0.18785581,0.09672291,-6.3232474,-6.3094234,-1.7655125,-1.7971881,-0.0316756
65,0.73427784,0.7292857,"('insecure', 'secure')",-0.7293864,-0.8994405,-0.22082092,-0.25425082,-0.0719765,-0.1414685,-0.069492
66,-1.2858554,-1.2250212,"('inactive', 'active')",-0.14751711,-0.08934951,0.71601576,0.6965525,-0.2391189,-0.2059394,0.0331795
67,0.52221125,0.5495848,"('doubtful', 'determined')",0.55268157,0.4717479,-0.60088193,-0.59453106,0.1580036,0.1422672,-0.0157364
68,0.3912747,0.41707933,"('dependent', 'independent')",0.26006138,0.2728792,-0.5281766,-0.54838073,0.0410532,0.0471926,0.0061394
69,0.18556696,0.22344173,"('lazy', 'industrious')",1.3053381,1.4475288,-0.8616063,-0.7647926,0.2097662,0.3020593,0.0922931
70,0.42320475,0.52220106,"('lethargic', 'energetic')",-0.21527377,-0.08266334,0.862531,0.9517154,0.3568207,0.463751,0.1069303
71,-0.03767482,0.0034694374,"('diffident', 'self-confident')",-0.07135653,-0.13326323,0.44471523,0.45547837,0.1118946,0.1085615,-0.0033331
72,-0.628471,-0.56676006,"('unambitious', 'ambitious')",-0.93001777,-0.9208384,-0.63007116,-0.62893325,-0.72952,-0.7055105,0.0240095
73,0.8798327,0.94234556,"('helpless', 'self-reliant')",1.7235637,1.8205241,-2.957459,-2.7830415,-0.1180209,-0.006724,0.1112969
74,0.47077557,0.52635425,"('undedicated', 'dedicated')",0.8014981,0.92624545,0.41799006,0.42662048,0.5634212,0.6264067,0.0629855
75,-0.7490195,-0.7307546,"('meek', 'impulsive')",0.9134806,0.91428673,-0.553234,-0.43558532,-0.129591,-0.0840177,0.0455733
76,0.37557754,0.47993648,"('anxious', 'daring')",-0.71861315,-0.6401758,0.10428697,0.25649238,-0.0795829,0.0320843,0.1116672
77,-0.51977754,-0.49832907,"('unmotivated', 'motivated')",-1.0682831,-1.1543958,-1.289525,-1.1788319,-0.9591952,-0.9438523,0.0153429
78,-0.77067745,-0.73622537,"('nonresilient', 'resilient')",-0.6965247,-0.5819566,0.3980024,0.5232577,-0.3563999,-0.2649748,0.0914251
79,-1.1946249,-1.2447387,"('wavering', 'unwavering')",0.9071537,0.931811,0.036897175,0.10465409,-0.0835247,-0.0694245,0.0141002
80,1.3550702,1.4954171,"('dominated', 'dominating')",-0.6728125,-0.6190028,-1.0694202,-1.0944666,-0.1290542,-0.0726841,0.0563701
81,0.71288526,0.6888461,"('submissive', 'aggressive')",-0.61776716,-0.96712554,-0.93226653,-1.0287865,-0.2790495,-0.4356887,-0.1566392
82,-0.6712976,-0.6675405,"('poor', 'rich')",0.08111502,-0.025627032,5.840568,5.8241687,1.7501284,1.7103337,-0.0397947
83,0.102055,0.08853197,"('powerless', 'powerful')",-1.0558729,-1.0444689,-0.9194271,-0.9946494,-0.624415,-0.6501954,-0.0257804
84,0.14291382,0.10475131,"('inferior', 'superior')",0.13251132,0.118429236,0.8797617,0.9015473,0.3850623,0.3749093,-0.010153
85,-1.1022453,-1.1348736,"('insignificant', 'prestigious')",0.97090906,1.0489955,0.5401123,0.6521649,0.1362587,0.1887622,0.0525035
86,-0.5079923,-0.70298195,"('uninfluential', 'influential')",-1.3601717,-1.4842132,0.24848694,-0.024156053,-0.5398924,-0.7371171,-0.1972247
87,0.280442,0.28549784,"('unsuccessful', 'successful')",-0.29968956,-0.42133856,0.91986775,0.89504075,0.3002067,0.2530667,-0.04714
88,-0.32614186,-0.40156984,"('low', 'eminent')",-0.23114976,-0.3008587,0.46450916,0.3881784,-0.0309275,-0.1047501,-0.0738226
