,manitowoc_male,manitowoc_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
16,0.14450836,0.13428344,"('unpopular', 'popular')",-0.4891552,-0.5526896,0.91367644,0.84615415,0.1896765,0.1425827,-0.0470938
17,0.016243316,0.052387357,"('nasty', 'nice')",0.07592942,0.07811347,-0.93424165,-0.92296016,-0.2806896,-0.2641531,0.0165365
18,0.37659904,0.4324383,"('disagreeable', 'welcoming')",-0.7370791,-0.76992553,-0.3103011,-0.4247793,-0.2235937,-0.2540888,-0.0304951
19,-0.83039147,-0.7461531,"('inhospitable', 'hospitable')",-0.9313604,-0.980397,-0.14051923,-0.1353925,-0.6340904,-0.6206475,0.0134429
20,-1.3317835,-1.3046805,"('rough', 'thoughtful')",0.79634106,0.80257916,0.93131566,0.93417084,0.1319577,0.1440232,0.0120655
21,-1.0204034,-1.0258604,"('immoral', 'moral')",0.34257165,0.40941876,-0.9447582,-0.8652503,-0.5408633,-0.4938973,0.046966
22,-0.59586865,-0.56441426,"('untrustworthy', 'trustworthy')",0.19946188,0.19849329,-1.1294755,-1.1471704,-0.5086274,-0.5043638,0.0042636
23,-1.6696953,-1.6793627,"('insincere', 'sincere')",-0.4110137,-0.38972956,5.703195,5.721983,1.2074954,1.2176302,0.0101348
24,-0.54716796,-0.58908975,"('dishonest', 'honest')",-0.36884412,-0.34146896,0.8735081,0.8334981,-0.014168,-0.0323535,-0.0181855
25,0.41907203,0.3705747,"('egoistic', 'altruistic')",0.9990943,0.859751,1.8702551,1.7788761,1.0961405,1.0030673,-0.0930732
26,0.09968084,0.009616584,"('hardhearted', 'benevolent')",2.0446963,1.9408623,1.9377352,1.8522137,1.3607041,1.2675642,-0.0931399
27,1.0400468,1.0395856,"('hardhearted', 'softhearted')",-0.07957524,-0.07965654,1.8304014,1.7028198,0.930291,0.8875829,-0.0427081
28,-1.9829807,-2.062615,"('disloyal', 'loyal')",-0.5041232,-0.64378196,1.2658788,1.1594181,-0.407075,-0.5156596,-0.1085846
29,0.6254125,0.5510042,"('unfair', 'fair')",-0.18557602,-0.17694125,-0.45786458,-0.6064764,-0.0060094,-0.0774712,-0.0714618
30,-0.290414,-0.28238204,"('intolerant', 'tolerant')",1.2660786,1.3019447,1.2507657,1.2303656,0.7421435,0.7499762,0.0078327
31,0.7254317,0.82046354,"('evil', 'good')",-0.25584105,-0.34079015,-0.74968034,-0.9157207,-0.0933632,-0.1453491,-0.0519859
32,-0.73199004,-0.7946136,"('unkind', 'kind')",0.7191186,0.67963946,0.8294166,0.72767967,0.2721817,0.2042352,-0.0679465
33,0.8267201,0.74256015,"('wrong', 'right')",0.42737743,0.33307347,0.2886442,0.20746568,0.5142473,0.4276998,-0.0865475
34,-0.48493817,-0.40725815,"('mean', 'honorable')",0.38433492,0.5125703,6.126975,6.1966763,2.0087907,2.1006629,0.0918722
35,1.4214759,1.3118979,"('corrupt', 'incorrupt')",-0.80495393,-0.9760866,0.51330066,0.32412592,0.3766075,0.219979,-0.1566285
36,-0.2747873,-0.2587567,"('hostile', 'amicable')",-1.0117406,-1.3256831,1.0462308,0.8673803,-0.080099,-0.2390198,-0.1589208
37,-0.17733088,-0.17775519,"('fake', 'genuine')",-0.32314348,-0.2794272,0.28329396,0.30979913,-0.0723935,-0.0491278,0.0232657
38,-0.9072241,-0.87460804,"('untruthful', 'truthful')",-0.9518901,-1.0039082,0.080354795,0.07612646,-0.5929198,-0.6007966,-0.0078768
39,0.073835656,0.13205637,"('exploitative', 'cooperative')",2.001102,2.1328397,0.101163924,0.119771324,0.7253671,0.7948891,0.069522
40,1.1631265,1.1269572,"('stingy', 'generous')",0.37210616,0.28936294,-1.3319798,-1.4819255,0.067751,-0.0218685,-0.0896195
41,-0.9678204,-0.95849484,"('unforgiving', 'forgiving')",-0.12765394,-0.20840643,0.027548127,-0.06200403,-0.3559754,-0.4096351,-0.0536597
42,0.44959956,0.49218723,"('unreliable', 'reliable')",0.6339194,0.7026962,-3.1538746,-3.102751,-0.6901186,-0.6359559,0.0541627
43,-0.5216614,-0.42678934,"('irresponsible', 'responsible')",0.39673755,0.5470777,0.65807074,0.71167254,0.1777156,0.2773203,0.0996047
44,1.3793516,1.4192894,"('prejudiced', 'unprejudiced')",-0.48496255,-0.40252256,-1.5788271,-1.572378,-0.228146,-0.1852038,0.0429422
45,-1.3720865,-1.305235,"('incompetent', 'competent')",-0.24961054,-0.21975589,-0.4801592,-0.46507317,-0.7006187,-0.6633547,0.037264
46,-1.8329045,-1.7956161,"('uncompetitive', 'competitive')",-0.06915465,0.070329286,-1.1579187,-1.0924327,-1.0199926,-0.9392398,0.0807528
47,-0.0734856,-0.08311138,"('stupid', 'smart')",0.6241424,0.6553565,5.7085023,5.785972,2.0863864,2.1194057,0.0330193
48,-0.68542624,-0.6964639,"('unintelligent', 'intelligent')",0.20302798,0.22205594,0.7530384,0.7995708,0.0902134,0.1083876,0.0181742
49,-1.0212861,-0.94115627,"('unable', 'able')",-0.99378836,-0.8892666,-0.6764461,-0.5916498,-0.8971736,-0.8073575,0.0898161
50,0.070525326,0.080507405,"('clumsy', 'skillful')",-0.40078548,-0.48787877,0.48765957,0.43545878,0.0524665,0.0093625,-0.043104
51,-0.9352618,-1.0222441,"('uneducated', 'educated')",0.4034383,0.34854114,0.49270403,0.4820103,-0.0130398,-0.0638976,-0.0508578
52,1.553621,1.4566821,"('irrational', 'rational')",-0.4657656,-0.6330291,0.891806,0.73071206,0.6598872,0.5181217,-0.1417655
53,-0.4259588,-0.42853987,"('uncreative', 'creative')",0.1305983,0.0040474217,1.3123317,1.236615,0.3389904,0.2707075,-0.0682829
54,-0.045352113,-0.07468988,"('incapable', 'capable')",-0.45365492,-0.4663497,1.2040213,1.2416862,0.2350048,0.2335489,-0.0014559
55,-2.2128508,-2.12506,"('incompetent', 'clever')",0.97047716,1.1356897,-0.23836344,-0.1512119,-0.4935791,-0.3801941,0.113385
56,-1.0169868,-1.0153104,"('impractical', 'practical')",0.650038,0.6990174,-0.3547216,-0.3130955,-0.2405568,-0.2097962,0.0307606
57,-0.8150822,-0.78635067,"('unimaginative', 'imaginative')",-0.115239896,-0.14690194,-2.8024569,-2.7551894,-1.2442597,-1.2294807,0.014779
58,-1.5090514,-1.4834262,"('undiscriminating', 'discriminating')",0.8575396,0.80884737,0.1737918,0.12721717,-0.15924,-0.1824539,-0.0232139
59,1.421881,1.3939646,"('foolish', 'wise')",-0.027007677,-0.11247133,0.9192149,0.8579519,0.7713627,0.7131484,-0.0582143
60,-1.4851184,-1.4492626,"('inefficient', 'efficient')",0.7413887,0.9176838,-0.36784807,-0.18657625,-0.3705259,-0.239385,0.1311409
61,-0.9143965,-1.0018692,"('illogical', 'logical')",-0.099325776,-0.1985851,0.30264276,0.19510649,-0.2370265,-0.3351159,-0.0980894
62,-1.6567334,-1.5486302,"('incompetent', 'brilliant')",0.2739935,0.47805104,-0.11514404,0.058790892,-0.4992946,-0.3372627,0.1620319
63,-0.72081816,-0.6726698,"('unperceptive', 'insightful')",0.038890198,0.065773055,0.71240574,0.8154924,0.0101593,0.0695319,0.0593726
64,-0.49465317,-0.5307195,"('shy', 'confident')",0.63921195,0.6617644,-7.0046086,-6.9651923,-2.2866832,-2.2780492,0.008634
65,-1.5613519,-1.6095974,"('insecure', 'secure')",0.55308974,0.59603614,-0.87085694,-0.80491966,-0.6263731,-0.6061603,0.0202128
66,0.38234204,0.39259973,"('inactive', 'active')",-0.1850583,-0.23876533,1.3938767,1.3289778,0.5303868,0.4942707,-0.0361161
67,-0.07858051,-0.14817479,"('doubtful', 'determined')",0.2055476,0.21054715,-0.1850895,-0.1341013,-0.0193741,-0.0239096,-0.0045355
68,-0.44791657,-0.45006624,"('dependent', 'independent')",-1.3402348,-1.3465308,-0.82340163,-0.8472293,-0.8705177,-0.8812754,-0.0107577
69,1.7207961,1.6959745,"('lazy', 'industrious')",1.1993142,1.0961506,-0.15042786,-0.25899863,0.9232275,0.8443755,-0.078852
70,-1.0423918,-0.97788393,"('lethargic', 'energetic')",-0.07357021,0.032302108,0.77944416,0.89346766,-0.1121726,-0.0173714,0.0948012
71,0.84428155,0.830634,"('diffident', 'self-confident')",0.12104781,0.12422286,0.6249188,0.5670129,0.5300827,0.5072899,-0.0227928
72,-0.6814247,-0.7034287,"('unambitious', 'ambitious')",-0.32181603,-0.28945488,-0.7856151,-0.7304163,-0.5962853,-0.5744333,0.021852
73,0.7478425,0.81197876,"('helpless', 'self-reliant')",1.1565768,1.1096275,-3.2630656,-3.2690265,-0.4528821,-0.4491401,0.003742
74,-0.8574066,-0.8098495,"('undedicated', 'dedicated')",0.36853078,0.3896675,0.09906667,0.08638087,-0.1299364,-0.111267,0.0186694
75,0.8335786,0.8707847,"('meek', 'impulsive')",-0.76211166,-0.76841486,-0.30827665,-0.22341134,-0.0789366,-0.0403472,0.0385894
76,-0.381827,-0.3011537,"('anxious', 'daring')",0.8483039,1.0302573,-0.6214948,-0.50316393,-0.0516726,0.0753133,0.1269859
77,-1.8793601,-1.8633025,"('unmotivated', 'motivated')",0.13487004,0.21360354,-0.81055075,-0.60858685,-0.8516803,-0.7527619,0.0989184
78,-0.83362395,-0.7847599,"('nonresilient', 'resilient')",0.11519827,0.13134396,0.37717175,0.43368864,-0.1137513,-0.0732424,0.0405089
79,0.4418967,0.43706596,"('wavering', 'unwavering')",-1.6295196,-1.7461398,0.25138015,0.22946054,-0.3120809,-0.3598711,-0.0477902
80,-0.035059415,-0.09560067,"('dominated', 'dominating')",0.645557,0.7615533,-1.42745,-1.3107375,-0.2723174,-0.2149283,0.0573891
81,-1.5516472,-1.6609004,"('submissive', 'aggressive')",0.251858,0.32460976,-1.1875384,-0.9931563,-0.8291092,-0.7764823,0.0526269
82,-1.0318598,-1.0123245,"('poor', 'rich')",-0.23906362,-0.27025706,5.9300804,5.980974,1.5530523,1.566131,0.0130787
83,-0.77754027,-0.7641714,"('powerless', 'powerful')",-0.23157668,-0.20097567,-0.8117146,-0.79175085,-0.6069438,-0.5856326,0.0213112
84,-0.27983695,-0.36515978,"('inferior', 'superior')",0.40117696,0.3562864,0.9322957,0.93849707,0.3512119,0.3098746,-0.0413373
85,0.9653307,0.99248743,"('insignificant', 'prestigious')",-0.67143077,-0.825016,1.4074783,1.3011042,0.5671261,0.4895252,-0.0776009
86,-1.9969056,-2.023991,"('uninfluential', 'influential')",-0.5401192,-0.58527356,0.18404871,0.14090237,-0.7843254,-0.8227874,-0.038462
87,-0.5950243,-0.6324858,"('unsuccessful', 'successful')",0.90280557,0.890942,0.77266717,0.8291172,0.3601495,0.3625244,0.0023749
88,-0.43627936,-0.460428,"('low', 'eminent')",-0.45265394,-0.5891154,0.4550225,0.4896557,-0.1446369,-0.1866292,-0.0419923
