,carrier_male,carrier_female,tuple,global_male,global_female,corp_male,corp_female,average_male,average_female,female-male
0,0.56683785,0.41633585,"('unsociable', 'sociable')",0.18495849,0.076655224,-0.35459056,-0.50340104,0.1324019,-0.00347,-0.1358719
1,-0.7867159,-0.6116716,"('unfriendly', 'friendly')",-0.37157688,-0.32380232,1.3435366,1.3758982,0.0617479,0.1468081,0.0850602
2,0.5929488,0.541897,"('unlikable', 'likable')",1.3878025,1.3918384,1.079794,1.0499705,1.0201818,0.9945687,-0.0256131
3,-0.050504833,0.0008574724,"('repellent', 'pleasant')",-0.30632693,-0.22372529,1.0139408,1.0398595,0.2190363,0.2723306,0.0532943
4,-0.9172785,-0.9201749,"('disliked', 'liked')",0.18582967,0.19318399,-6.3590555,-6.481571,-2.3635015,-2.402854,-0.0393525
5,-2.1411731,-2.019691,"('distant', 'outgoing')",-0.50861484,-0.25810802,-0.62664247,-0.31680763,-1.0921435,-0.864869,0.2272745
6,-2.3328674,-2.122777,"('distant', 'open')",-1.3430634,-1.1077305,-0.7813472,-0.46174276,-1.4857593,-1.2307501,0.2550092
7,1.3522105,1.4483134,"('insensitive', 'sensitive')",0.37257528,0.38900208,0.41575593,0.48132935,0.7135139,0.7728816,0.0593677
8,-0.9651363,-0.940237,"('unaffectionate', 'affectionate')",-0.6522604,-0.6611441,0.36173502,0.43023026,-0.4185539,-0.3903836,0.0281703
9,0.10788554,0.20285904,"('unaffectionate', 'caring')",-0.20255552,-0.16915767,0.880541,1.0501875,0.261957,0.3612963,0.0993393
10,0.99470717,0.90652215,"('unsympathetic', 'sympathetic')",-0.5574698,-0.6451474,-0.74461794,-0.79962945,-0.1024602,-0.1794182,-0.076958
11,0.40814498,0.30714065,"('unhelpful', 'helpful')",0.4720415,0.35545355,1.7418865,1.7349111,0.8740243,0.7991684,-0.0748559
12,1.1738806,1.3996329,"('unsupportive', 'supportive')",1.2155114,1.4110044,-2.1000166,-1.9956404,0.0964584,0.2716657,0.1752073
13,1.2915471,1.1637148,"('impolite', 'polite')",0.5848701,0.5379361,-0.7251938,-0.7719457,0.3837411,0.3099017,-0.0738394
14,1.0754209,0.9643477,"('antisocial', 'social')",1.4027946,1.3543268,0.45503274,0.24362983,0.9777494,0.8541015,-0.1236479
15,-0.30743152,-0.48979747,"('boring', 'funny')",-0.14847063,-0.29585573,0.14604974,0.09808403,-0.1032841,-0.2291897,-0.1259056
16,-1.8046783,-1.842707,"('unpopular', 'popular')",-0.3870105,-0.43299353,0.30063632,0.2564185,-0.6303508,-0.673094,-0.0427432
17,-0.6010907,-0.5643721,"('nasty', 'nice')",-0.98327154,-0.91668826,-0.45977864,-0.45039904,-0.6813803,-0.6438198,0.0375605
18,-0.49370033,-0.45001918,"('disagreeable', 'welcoming')",0.46305814,0.5241245,-0.52784044,-0.47559366,-0.1861609,-0.1338294,0.0523315
19,-1.0405661,-1.0183073,"('inhospitable', 'hospitable')",-0.50001836,-0.4768941,-0.66832745,-0.513638,-0.736304,-0.6696132,0.0666908
20,0.02240241,0.048092984,"('rough', 'thoughtful')",-0.050007425,-0.028659426,0.6846339,0.70173395,0.2190096,0.2403892,0.0213796
21,1.0754906,0.9403794,"('immoral', 'moral')",0.65892124,0.5357325,-0.34749332,-0.4442798,0.4623062,0.343944,-0.1183622
22,-0.15198754,-0.13718057,"('untrustworthy', 'trustworthy')",0.46708617,0.41387612,-0.77177453,-0.79949164,-0.1522253,-0.1742654,-0.0220401
23,0.8076351,0.7710241,"('insincere', 'sincere')",0.6450374,0.6239514,5.9686875,6.0007634,2.4737867,2.4652462,-0.0085405
24,0.2800231,0.3533946,"('dishonest', 'honest')",0.13857996,0.20322813,0.585105,0.6667614,0.3345694,0.4077947,0.0732253
25,-0.5623158,-0.48631674,"('egoistic', 'altruistic')",0.08947724,0.11727953,1.4109623,1.4301225,0.3127079,0.3536951,0.0409872
26,0.3565056,0.21861407,"('hardhearted', 'benevolent')",1.0234201,0.8837834,1.8010225,1.5649743,1.0603161,0.8891239,-0.1711922
27,-0.19281246,0.0025093593,"('hardhearted', 'softhearted')",-0.76008385,-0.60766035,0.6913665,0.850482,-0.0871766,0.081777,0.1689536
28,0.36152288,0.26763168,"('disloyal', 'loyal')",0.11212722,-0.045136955,1.0993214,0.9585042,0.5243238,0.3936663,-0.1306575
29,-0.5183535,-0.46095142,"('unfair', 'fair')",-0.1673597,-0.08633076,-0.45181134,-0.50789404,-0.3791749,-0.3517254,0.0274495
30,1.5739777,1.4555149,"('intolerant', 'tolerant')",1.172585,1.066696,0.89240044,0.72208065,1.2129877,1.0814306,-0.1315571
31,-2.1498287,-1.8706002,"('evil', 'good')",-0.65781194,-0.5399653,-0.85544926,-0.7816488,-1.2210299,-1.0640714,0.1569585
32,0.82136303,0.64880097,"('unkind', 'kind')",0.67763585,0.47326344,1.1043293,0.80356455,0.8677761,0.6418763,-0.2258998
33,0.037713066,0.034402657,"('wrong', 'right')",0.40501145,0.4473408,-0.54691476,-0.52938867,-0.0347301,-0.0158817,0.0188484
34,-0.0034234114,0.13288495,"('mean', 'honorable')",0.47027397,0.6428454,5.44155,5.776718,1.9694668,2.1841494,0.2146826
35,-1.8421311,-1.7946631,"('corrupt', 'incorrupt')",-0.74479556,-0.79530466,-0.5867118,-0.5844454,-1.0578795,-1.0581377,-0.0002582
36,-1.5393512,-1.5021381,"('hostile', 'amicable')",-0.70894396,-0.7946236,-0.4015661,-0.43765578,-0.8832871,-0.9114725,-0.0281854
37,-0.019035377,0.03588175,"('fake', 'genuine')",-0.3242359,-0.32327154,0.04450524,0.13435449,-0.0995887,-0.0510118,0.0485769
38,0.0841091,0.10308372,"('untruthful', 'truthful')",-0.020377703,-0.0060272887,0.0938945,0.19935492,0.052542,0.0988038,0.0462618
39,2.908528,2.869798,"('exploitative', 'cooperative')",1.6842204,1.6407682,0.4491861,0.37931126,1.680645,1.6299591,-0.0506859
40,-0.05297359,0.14511216,"('stingy', 'generous')",-0.09091668,0.13076675,-1.703655,-1.6530507,-0.6158484,-0.4590573,0.1567911
41,0.124476776,0.19483872,"('unforgiving', 'forgiving')",0.24329457,0.2074969,0.009514386,-0.078670375,0.1257619,0.1078884,-0.0178735
42,0.21482933,0.23510233,"('unreliable', 'reliable')",0.6359271,0.6864159,-3.2077732,-3.1913652,-0.7856723,-0.7566156,0.0290567
