,international_male,international_female,tuple,game_male,game_female,technology_male,technology_female,average_male,average_female,female-male
0,0.9914664,0.84875846,"('unsociable', 'sociable')",-0.1911022,-0.28696406,1.2749236,1.431125,0.6917626,0.6643065,-0.0274561
1,-0.61082745,-0.5683087,"('unfriendly', 'friendly')",1.0937251,1.0465282,0.043795586,-0.085303105,0.1755644,0.1309721,-0.0445923
2,1.1352298,1.2128631,"('unlikable', 'likable')",0.58571315,0.61929065,0.5853505,0.6170279,0.7687645,0.8163939,0.0476294
3,0.29843843,0.23510982,"('repellent', 'pleasant')",-0.7501848,-0.76044303,0.7715238,0.8516818,0.1065925,0.1087829,0.0021904
4,-1.0381638,-0.8320474,"('disliked', 'liked')",-0.79013026,-0.87333083,-4.9713407,-5.332536,-2.266545,-2.3459714,-0.0794264
5,-1.4490739,-1.2253234,"('distant', 'outgoing')",0.45889258,0.53386104,-1.8902106,-1.952519,-0.9601307,-0.8813272,0.0788035
6,-1.1810889,-0.9546564,"('distant', 'open')",0.21493687,0.2928763,-2.3649647,-2.3915756,-1.1103722,-1.0177852,0.092587
7,0.7509227,0.65397877,"('insensitive', 'sensitive')",-0.5927584,-0.59999484,0.7277772,0.93383634,0.2953138,0.3292734,0.0339596
8,-1.0118805,-0.88693196,"('unaffectionate', 'affectionate')",0.91995317,0.9389089,-0.8088149,-0.9026592,-0.3002474,-0.2835608,0.0166866
9,0.014205053,0.08726081,"('unaffectionate', 'caring')",0.94309306,0.91669637,0.027844034,-0.01244143,0.3283807,0.3305052,0.0021245
10,0.5372329,0.40104958,"('unsympathetic', 'sympathetic')",-1.5407834,-1.6291975,0.41842586,0.6932499,-0.1950416,-0.1782993,0.0167423
11,1.6125368,1.5050898,"('unhelpful', 'helpful')",0.15548071,0.18351619,3.7259808,3.7884731,1.8313328,1.825693,-0.0056398
12,0.48339742,0.6581501,"('unsupportive', 'supportive')",-0.13044351,-0.12662584,-0.8655285,-0.70790154,-0.1708582,-0.0587924,0.1120658
13,1.9146094,1.7304887,"('impolite', 'polite')",-0.9813179,-0.9790357,0.9592417,1.0964816,0.6308444,0.6159782,-0.0148662
14,2.0886638,1.9312315,"('antisocial', 'social')",0.13389108,0.11204335,1.648742,1.7183002,1.2904323,1.2538584,-0.0365739
15,0.14652371,0.1865134,"('boring', 'funny')",1.5231559,1.5532001,-0.29472363,-0.46126366,0.4583187,0.42615,-0.0321687
16,-0.27065066,-0.2591226,"('unpopular', 'popular')",-0.5861841,-0.6406621,0.045047164,-0.08910477,-0.2705959,-0.3296298,-0.0590339
17,-0.8758056,-0.7936025,"('nasty', 'nice')",-0.78758633,-0.67048025,0.14799473,0.14196587,-0.5051324,-0.4407056,0.0644268
18,0.99931157,1.1043371,"('disagreeable', 'welcoming')",-0.48754373,-0.4794231,-0.92077106,-0.88001305,-0.1363344,-0.085033,0.0513014
19,-1.6565121,-1.5080847,"('inhospitable', 'hospitable')",-0.910895,-0.8621961,-0.8802197,-0.910157,-1.1492089,-1.0934792,0.0557297
20,0.72397566,0.68544006,"('rough', 'thoughtful')",-0.32652077,-0.31036788,1.1384145,1.0749426,0.5119565,0.4833383,-0.0286182
21,1.3939055,1.273953,"('immoral', 'moral')",0.04071774,-0.029379778,1.5328021,1.6979563,0.9891418,0.9808432,-0.0082986
22,0.2569584,0.2004382,"('untrustworthy', 'trustworthy')",-1.0478196,-1.0882468,0.35283485,0.5333405,-0.1460088,-0.118156,0.0278528
23,0.65512913,0.4796239,"('insincere', 'sincere')",-0.28120056,-0.37340283,4.552485,4.76472,1.6421378,1.6236471,-0.0184907
24,0.038873337,-0.0013784757,"('dishonest', 'honest')",-0.6820302,-0.65204555,-0.740196,-0.64845693,-0.4611176,-0.4339603,0.0271573
25,-0.5012305,-0.37477484,"('egoistic', 'altruistic')",1.3803936,1.4087566,-0.52367854,-0.64630264,0.1184949,0.1292264,0.0107315
26,1.1167206,1.1925826,"('hardhearted', 'benevolent')",1.3497295,1.2825158,0.3701277,0.2917925,0.945526,0.922297,-0.023229
27,-1.248255,-1.1130115,"('hardhearted', 'softhearted')",-0.53989035,-0.42392033,-0.8690635,-0.7975893,-0.8857363,-0.7781737,0.1075626
28,0.53191555,0.38733342,"('disloyal', 'loyal')",0.71725684,0.6036152,1.3085123,1.2158899,0.8525616,0.7356129,-0.1169487
29,-1.1356336,-1.1622716,"('unfair', 'fair')",-0.2091167,-0.20883235,-0.81867725,-0.8778099,-0.7211425,-0.7496379,-0.0284954
30,0.681457,0.5730549,"('intolerant', 'tolerant')",-0.2996135,-0.30090493,1.4803343,1.4744033,0.6207259,0.5821844,-0.0385415
31,-2.228999,-1.989938,"('evil', 'good')",-0.717424,-0.61394984,-3.1433756,-3.2466755,-2.0299328,-1.9501877,0.0797451
32,0.40173578,0.32353503,"('unkind', 'kind')",-0.141665,-0.17565428,0.9287798,1.019479,0.3962835,0.3891199,-0.0071636
33,-0.4745091,-0.3635323,"('wrong', 'right')",0.4667172,0.49683213,-0.00560914,-0.10721521,-0.004467,0.0086949,0.0131619
34,-0.026398823,-0.04914727,"('mean', 'honorable')",-0.89945865,-0.8349587,2.7262273,2.82682,0.6001232,0.6475713,0.0474481
35,-1.413102,-1.3424903,"('corrupt', 'incorrupt')",0.39064607,0.43485168,-1.8381423,-1.938967,-0.9535327,-0.9488686,0.0046641
36,-0.6681347,-0.60867023,"('hostile', 'amicable')",-0.32426122,-0.38050067,-1.5512277,-1.8360415,-0.8478745,-0.9417375,-0.093863
37,-0.6270858,-0.64685136,"('fake', 'genuine')",-0.8486372,-0.83780104,-0.6075853,-0.4778013,-0.6944361,-0.6541512,0.0402849
38,-0.07490739,-0.037047952,"('untruthful', 'truthful')",-0.62074834,-0.60932213,0.82334924,0.7677017,0.0425645,0.0404439,-0.0021206
39,1.8734852,1.8606595,"('exploitative', 'cooperative')",0.49239606,0.58949804,-0.13913563,-0.07305575,0.7422485,0.7923673,0.0501188
40,-0.31100845,-0.12816542,"('stingy', 'generous')",-0.9231187,-0.9303212,-2.790413,-2.7347615,-1.3415133,-1.2644161,0.0770972
41,0.22734438,0.24053195,"('unforgiving', 'forgiving')",-0.7279585,-0.8243118,-0.3663771,-0.32913375,-0.2889971,-0.3043045,-0.0153074
42,0.48746294,0.6088062,"('unreliable', 'reliable')",-0.6957108,-0.71435034,-2.5987267,-2.4750915,-0.9356582,-0.8602118,0.0754464
43,0.97189677,0.89739746,"('irresponsible', 'responsible')",-0.42401853,-0.42314115,0.579688,0.702625,0.3758554,0.3922938,0.0164384
44,0.63480264,0.70096165,"('prejudiced', 'unprejudiced')",-0.98237634,-0.87458265,-0.94155383,-0.9014593,-0.4297092,-0.3583601,0.0713491
45,0.16222247,0.081074,"('incompetent', 'competent')",-1.2507129,-1.3058833,0.35724849,0.44368485,-0.2437473,-0.2603748,-0.0166275
46,1.0904381,0.9216498,"('uncompetitive', 'competitive')",-0.8183576,-0.90470654,0.89322627,1.1264025,0.3884356,0.3811153,-0.0073203
47,-0.46466482,-0.42604595,"('stupid', 'smart')",-0.41661066,-0.33985028,4.176035,4.4186296,1.0982532,1.2175778,0.1193246
48,0.83050895,0.7232666,"('unintelligent', 'intelligent')",0.39442328,0.3368702,1.5566676,1.5293677,0.9271999,0.8631682,-0.0640317
49,0.24982591,0.27115837,"('unable', 'able')",0.3539323,0.3624379,0.61516285,0.65447754,0.406307,0.4293579,0.0230509
50,-0.14648631,-0.14103955,"('clumsy', 'skillful')",-0.3342811,-0.39167002,0.78470546,0.8796755,0.1013127,0.1156553,0.0143426
