,edwards_male,edwards_female,tuple,lifesciences_male,lifesciences_female,corp_male,corp_female,average_male,average_female,female-male
0,0.8472352,0.81910336,"('unsociable', 'sociable')",-1.20615,-1.2393417,-0.35599497,-0.49788082,-0.2383033,-0.3060397,-0.0677364
1,0.60028523,0.4257177,"('unfriendly', 'friendly')",-0.86341846,-0.9530184,1.5900544,1.5129819,0.4423071,0.3285604,-0.1137467
2,0.92806464,1.0004703,"('unlikable', 'likable')",1.0091274,1.048124,0.5792328,0.588853,0.8388082,0.8791491,0.0403409
3,0.25878853,0.36062902,"('repellent', 'pleasant')",-1.198541,-1.129443,0.550282,0.56679785,-0.1298235,-0.0673387,0.0624848
4,-0.5952372,-0.6734153,"('disliked', 'liked')",1.082572,1.0193944,-6.9656277,-7.2616005,-2.159431,-2.3052071,-0.1457761
5,-0.20565295,-0.22255641,"('distant', 'outgoing')",0.9974733,1.001193,-0.63066584,-0.61363846,0.0537182,0.0549994,0.0012812
6,-0.15934986,-0.19555043,"('distant', 'open')",0.53224665,0.5266384,-0.3706194,-0.37245095,0.0007591,-0.0137877,-0.0145468
7,0.9766328,1.0154312,"('insensitive', 'sensitive')",-1.3067862,-1.2425152,0.40063745,0.39568257,0.0234947,0.0561995,0.0327048
8,0.052406482,-0.013608746,"('unaffectionate', 'affectionate')",-0.35070267,-0.40742952,0.88135594,0.8480197,0.1943533,0.1423271,-0.0520262
9,1.1732336,1.1207833,"('unaffectionate', 'caring')",-0.35109058,-0.3871292,1.4080757,1.4410404,0.7434063,0.7248982,-0.0185081
10,1.3374228,1.4058561,"('unsympathetic', 'sympathetic')",-3.3525794,-3.3177736,-0.4966016,-0.49890232,-0.8372527,-0.8036066,0.0336461
11,-0.08255191,-0.029918022,"('unhelpful', 'helpful')",-0.82341146,-0.7869194,1.7447501,1.83301,0.2795956,0.3387242,0.0591286
12,1.3675951,1.4102643,"('unsupportive', 'supportive')",-0.5724943,-0.457902,-1.9423821,-2.0029058,-0.3824271,-0.3501812,0.0322459
13,0.8941275,0.9001194,"('impolite', 'polite')",-0.7851274,-0.7519407,-0.89109814,-0.88054615,-0.2606994,-0.2441225,0.0165769
14,-0.12908563,-0.05287335,"('antisocial', 'social')",-0.5913389,-0.52272373,-0.36825073,-0.45909393,-0.3628918,-0.344897,0.0179948
15,0.08857473,-0.017021313,"('boring', 'funny')",0.95707595,0.88373446,0.1380411,0.1343409,0.394564,0.3336847,-0.0608793
16,-1.3892307,-1.4429207,"('unpopular', 'popular')",0.8112723,0.71995974,0.24186414,0.20780933,-0.1120314,-0.1717172,-0.0596858
17,-0.17145917,-0.1305644,"('nasty', 'nice')",0.29437596,0.36627957,-0.30884692,-0.21348375,-0.0619767,0.0074105,0.0693872
18,-0.7400975,-0.7910926,"('disagreeable', 'welcoming')",0.015700713,0.08969052,-0.58784884,-0.664315,-0.4374152,-0.455239,-0.0178238
19,-0.7158498,-0.7040541,"('inhospitable', 'hospitable')",-0.4155553,-0.3966687,-0.45999855,-0.38736296,-0.5304679,-0.4960286,0.0344393
