,ventas_male,ventas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.38132823,0.22256222,"('unsociable', 'sociable')",-0.16174403,-0.38476738,0.1097921,-0.0811026,-0.1908947
1,-1.200334,-1.1181053,"('unfriendly', 'friendly')",1.3219216,1.2262288,0.0607938,0.0540618,-0.006732
2,0.9811538,1.0920545,"('unlikable', 'likable')",0.7819422,0.89961743,0.881548,0.995836,0.114288
3,0.028515972,0.13473159,"('repellent', 'pleasant')",0.45161128,0.4616366,0.2400636,0.2981841,0.0581205
4,-0.52350754,-0.4684161,"('disliked', 'liked')",-5.9933343,-6.077232,-3.2584209,-3.272824,-0.0144031
5,-1.7315829,-1.4924539,"('distant', 'outgoing')",-0.6124677,-0.5916019,-1.1720253,-1.042028,0.1299973
6,-2.176302,-1.8865271,"('distant', 'open')",-0.31225026,-0.28488344,-1.244276,-1.0857053,0.1585707
7,0.6592298,0.60898805,"('insensitive', 'sensitive')",0.124145985,0.18572946,0.3916879,0.3973587,0.0056708
8,-0.8179045,-0.69899136,"('unaffectionate', 'affectionate')",0.50569904,0.48996833,-0.1561027,-0.1045115,0.0515912
9,-0.7293457,-0.5902902,"('unaffectionate', 'caring')",0.7030194,0.714628,-0.0131631,0.0621689,0.075332
10,0.75122356,0.7002945,"('unsympathetic', 'sympathetic')",-0.32792693,-0.36623448,0.2116483,0.16703,-0.0446183
11,0.6647171,0.6608838,"('unhelpful', 'helpful')",1.8714259,1.9828081,1.2680714,1.321846,0.0537746
12,0.4009103,0.5808867,"('unsupportive', 'supportive')",-1.9301941,-1.8742043,-0.7646419,-0.6466588,0.1179831
13,1.0040499,0.9013446,"('impolite', 'polite')",-0.24495095,-0.24273726,0.3795495,0.3293037,-0.0502458
14,1.6368533,1.490216,"('antisocial', 'social')",0.048903983,-0.07501833,0.8428786,0.7075989,-0.1352797
15,-0.4358704,-0.5112395,"('boring', 'funny')",0.5912565,0.53447723,0.077693,0.0116189,-0.0660741
16,-1.2921535,-1.2161009,"('unpopular', 'popular')",0.5316541,0.535725,-0.3802497,-0.340188,0.0400617
17,-0.34883106,-0.25446942,"('nasty', 'nice')",-0.16412476,-0.13105172,-0.2564779,-0.1927606,0.0637173
18,-0.10038512,0.05611399,"('disagreeable', 'welcoming')",-0.4693411,-0.48356548,-0.2848631,-0.2137257,0.0711374
19,-1.8578969,-1.6586939,"('inhospitable', 'hospitable')",-0.6018659,-0.48994735,-1.2298814,-1.0743207,0.1555607
20,0.09353079,0.077571556,"('rough', 'thoughtful')",1.2620646,1.1771069,0.6777977,0.6273392,-0.0504585
21,1.5532758,1.415628,"('immoral', 'moral')",0.018547798,-0.020028852,0.7859118,0.6977996,-0.0881122
22,0.9339709,0.942318,"('untrustworthy', 'trustworthy')",-0.6710876,-0.75786453,0.1314417,0.0922267,-0.039215
23,0.90909,0.8887134,"('insincere', 'sincere')",5.3437715,5.3948927,3.1264307,3.141803,0.0153723
24,0.42528182,0.3847231,"('dishonest', 'honest')",0.7484198,0.75049317,0.5868508,0.5676081,-0.0192427
25,-0.5474356,-0.49735382,"('egoistic', 'altruistic')",1.4290236,1.3396549,0.440794,0.4211506,-0.0196434
26,-0.35015756,-0.40382996,"('hardhearted', 'benevolent')",1.6292919,1.4835751,0.6395671,0.5398726,-0.0996945
27,-0.5181647,-0.34260294,"('hardhearted', 'softhearted')",0.948567,0.9623693,0.2152011,0.3098832,0.0946821
28,0.024396379,-0.1476793,"('disloyal', 'loyal')",0.8388192,0.7044276,0.4316078,0.2783741,-0.1532337
29,-0.7146869,-0.7032084,"('unfair', 'fair')",-0.5587583,-0.673466,-0.6367226,-0.6883372,-0.0516146
30,1.8341233,1.7398168,"('intolerant', 'tolerant')",1.8432908,1.7768316,1.838707,1.7583241,-0.0803829
31,-2.1620893,-1.8935808,"('evil', 'good')",-1.2255615,-1.2950174,-1.6938255,-1.5942991,0.0995264
32,0.85587025,0.76338196,"('unkind', 'kind')",1.0818045,1.0048554,0.9688374,0.8841187,-0.0847187
33,-0.35297078,-0.31748673,"('wrong', 'right')",-0.64479595,-0.7065612,-0.4988834,-0.512024,-0.0131406
34,-0.300793,-0.21747163,"('mean', 'honorable')",5.621572,5.802052,2.6603894,2.7922902,0.1319008
35,-1.0574491,-1.0053216,"('corrupt', 'incorrupt')",-0.4649337,-0.61313134,-0.7611914,-0.8092265,-0.0480351
36,-2.1760426,-2.0255992,"('hostile', 'amicable')",-0.06664798,-0.33766183,-1.1213453,-1.1816305,-0.0602852
37,0.22919053,0.19496636,"('fake', 'genuine')",0.10396476,0.1602483,0.1665776,0.1776073,0.0110297
38,0.47551286,0.54166675,"('untruthful', 'truthful')",0.04070009,0.116538085,0.2581065,0.3291024,0.0709959
39,0.6694548,0.616534,"('exploitative', 'cooperative')",0.36223558,0.36445123,0.5158452,0.4904926,-0.0253526
40,0.18118262,0.23758745,"('stingy', 'generous')",-1.6883967,-1.8102854,-0.753607,-0.786349,-0.032742
41,1.249128,1.3601109,"('unforgiving', 'forgiving')",0.09179616,-0.020988442,0.6704621,0.6695612,-0.0009009
42,0.79753745,0.91824794,"('unreliable', 'reliable')",-2.9459114,-2.789868,-1.074187,-0.9358101,0.1383769
43,0.36545575,0.41390577,"('irresponsible', 'responsible')",0.5642095,0.61466944,0.4648326,0.5142876,0.049455
44,-0.15738934,-0.21588603,"('prejudiced', 'unprejudiced')",-1.3772484,-1.3210745,-0.7673188,-0.7684802,-0.0011614
45,0.13040292,0.17214079,"('incompetent', 'competent')",0.053493727,0.024888627,0.0919483,0.0985147,0.0065664
46,0.5030476,0.43157396,"('uncompetitive', 'competitive')",-0.26605526,-0.32237005,0.1184962,0.054602,-0.0638942
47,0.5074132,0.5531357,"('stupid', 'smart')",5.1747394,5.340209,2.8410764,2.9466724,0.105596
48,0.4757619,0.40146744,"('unintelligent', 'intelligent')",0.9704679,0.93395346,0.7231149,0.6677104,-0.0554045
49,-0.20571968,-0.034023285,"('unable', 'able')",-0.04164756,0.08061683,-0.1236836,0.0232968,0.1469804
50,-0.54329765,-0.5068746,"('clumsy', 'skillful')",-0.08479143,-0.045279726,-0.3140445,-0.2760772,0.0379673
51,0.36164558,0.24999104,"('uneducated', 'educated')",0.3133677,0.26275384,0.3375067,0.2563725,-0.0811342
52,-1.3870242,-1.4304125,"('irrational', 'rational')",0.07744293,-0.079344496,-0.6547906,-0.7548785,-0.1000879
53,-0.9543022,-0.8483834,"('uncreative', 'creative')",0.56958836,0.551274,-0.1923569,-0.1485547,0.0438022
54,-0.3262401,-0.34482205,"('incapable', 'capable')",0.85482806,0.9580023,0.264294,0.3065901,0.0422961
55,1.1541721,1.1167921,"('incompetent', 'clever')",0.36516818,0.32921064,0.7596701,0.7230014,-0.0366687
