,s&p_male,s&p_female,tuple,global_male,global_female,inc_male,inc_female,average_male,average_female,female-male
16,0.25354266,0.25571436,"('unpopular', 'popular')",0.69273233,0.840177,0.07240656,0.13479877,0.3395605,0.41023,0.0706695
17,-0.27935988,-0.16897883,"('nasty', 'nice')",-0.19161087,-0.053384066,0.71099824,0.81210756,0.0800092,0.1965816,0.1165724
18,-0.6171372,-0.5339539,"('disagreeable', 'welcoming')",0.4558031,0.5570592,-0.42141867,-0.4287097,-0.1942509,-0.1352015,0.0590494
19,-0.09880344,0.023465276,"('inhospitable', 'hospitable')",0.2283098,0.41299745,-0.40532625,-0.36693102,-0.09194,0.0231772,0.1151172
20,-0.6333264,-0.6411541,"('rough', 'thoughtful')",-0.77323,-0.77139634,-0.1433712,-0.12976119,-0.5166425,-0.5141039,0.0025386
21,0.49220604,0.39615306,"('immoral', 'moral')",-0.51115793,-0.712602,-0.12898353,-0.17184037,-0.0493118,-0.1627631,-0.1134513
22,-0.3320981,-0.3526046,"('untrustworthy', 'trustworthy')",-0.14332762,-0.24456999,-0.72334886,-0.7201949,-0.3995915,-0.4391232,-0.0395317
23,-1.0913906,-1.1359254,"('insincere', 'sincere')",-2.3175664,-2.5248156,-0.58147043,-0.73284495,-1.3301425,-1.4645286,-0.1343861
24,-0.12714617,-0.16150898,"('dishonest', 'honest')",-0.8703174,-1.0168484,-0.47106522,-0.5852849,-0.4895096,-0.5878808,-0.0983712
25,-0.44115728,-0.51947594,"('egoistic', 'altruistic')",-0.08436073,-0.03232581,0.1701225,0.0964141,-0.1184652,-0.1517959,-0.0333307
26,-0.38045466,-0.43678832,"('hardhearted', 'benevolent')",1.369318,1.3668817,-0.4378452,-0.5201708,0.1836727,0.1366409,-0.0470318
27,-0.29532927,-0.24649343,"('hardhearted', 'softhearted')",-1.4129169,-1.2993063,-0.39887628,-0.3630579,-0.7023741,-0.6362859,0.0660882
28,-1.0271944,-1.2630203,"('disloyal', 'loyal')",-1.2140574,-1.3896267,-1.2872211,-1.4709623,-1.1761576,-1.3745365,-0.1983789
29,-0.20932394,-0.26455724,"('unfair', 'fair')",0.20704001,0.17585738,-0.91609865,-0.9609383,-0.3061275,-0.3498794,-0.0437519
30,0.0020624697,-0.07259449,"('intolerant', 'tolerant')",-1.4904459,-1.7482352,-0.27073628,-0.37795,-0.5863732,-0.7329266,-0.1465534
31,-0.60314333,-0.44938004,"('evil', 'good')",1.0845196,1.4273279,0.19758014,0.28026497,0.2263188,0.4194043,0.1930855
32,-0.34040377,-0.44309482,"('unkind', 'kind')",-0.19475624,-0.24951458,-0.44446433,-0.5526273,-0.3265414,-0.4150789,-0.0885375
33,0.62976855,0.67013305,"('wrong', 'right')",0.7143105,0.7475491,1.0525305,1.0301847,0.7988698,0.8159556,0.0170858
34,-0.19040145,-0.08134731,"('mean', 'honorable')",-0.75683016,-0.7066555,0.06723724,0.14858025,-0.2933314,-0.2131408,0.0801906
35,-0.3022256,-0.23054011,"('corrupt', 'incorrupt')",1.0918722,1.2538966,0.06496596,0.04530943,0.2848709,0.356222,0.0713511
36,-0.20477913,-0.19624254,"('hostile', 'amicable')",0.29400888,0.52154076,-0.052852537,-0.13766216,0.0121257,0.0625454,0.0504197
37,0.1467765,0.15153223,"('fake', 'genuine')",-0.7293308,-0.80585515,-0.1142096,-0.13679597,-0.2322546,-0.2637063,-0.0314517
38,-0.71609247,-0.7044,"('untruthful', 'truthful')",-1.282992,-1.3141898,-0.16792306,-0.2715866,-0.7223358,-0.7633921,-0.0410563
39,0.68241614,0.7601363,"('exploitative', 'cooperative')",-0.13694768,-0.20779684,0.8441698,0.8885859,0.4632127,0.4803085,0.0170958
40,-0.10654166,-0.18402018,"('stingy', 'generous')",-1.0276085,-1.0200957,-0.0014974289,0.0010088095,-0.3785492,-0.4010357,-0.0224865
41,-0.34592485,-0.42616618,"('unforgiving', 'forgiving')",-1.6298285,-1.638941,-0.30023226,-0.39153567,-0.7586618,-0.818881,-0.0602192
42,1.1976537,1.2861743,"('unreliable', 'reliable')",1.1734706,1.149559,0.80047417,0.8062546,1.0571995,1.0806626,0.0234631
43,0.21900517,0.2643818,"('irresponsible', 'responsible')",-1.9309453,-2.0642111,0.024957567,0.019904539,-0.5623275,-0.5933083,-0.0309808
44,0.5000829,0.58623034,"('prejudiced', 'unprejudiced')",0.37828243,0.44942147,0.48237973,0.5815008,0.4535817,0.5390509,0.0854692
45,0.4246254,0.34205154,"('incompetent', 'competent')",-2.0415323,-2.142506,-0.25180387,-0.25176865,-0.6229036,-0.6840743,-0.0611707
46,0.04817139,-0.12320998,"('uncompetitive', 'competitive')",-1.3033025,-1.5365335,-0.17005062,-0.15441169,-0.4750606,-0.6047184,-0.1296578
47,-0.6216647,-0.53928113,"('stupid', 'smart')",-0.90357774,-0.9363772,-0.22213049,-0.15505585,-0.5824577,-0.5435714,0.0388863
48,-0.21813384,-0.36929289,"('unintelligent', 'intelligent')",-1.9096754,-2.097252,-1.2485801,-1.3394327,-1.1254632,-1.2686592,-0.143196
49,-0.5107998,-0.44623315,"('unable', 'able')",-0.6640789,-0.6113701,-0.49494404,-0.42007878,-0.5566076,-0.4925607,0.0640469
50,-0.08725227,-0.0125336945,"('clumsy', 'skillful')",0.60676795,0.758046,0.24389295,0.2446377,0.2544696,0.33005,0.0755804
51,-0.07738142,-0.20935026,"('uneducated', 'educated')",-0.18740469,-0.36887473,-0.08912683,-0.20825425,-0.117971,-0.2621597,-0.1441887
52,0.7258501,0.62787163,"('irrational', 'rational')",1.2414863,1.2193803,0.030054681,-0.12913595,0.665797,0.5727053,-0.0930917
53,-0.74885046,-0.8626311,"('uncreative', 'creative')",-0.29579338,-0.35274294,-1.2516935,-1.30475,-0.7654458,-0.8400413,-0.0745955
54,-0.28421655,-0.23237377,"('incapable', 'capable')",0.30476812,0.37119007,0.80590117,0.80382115,0.2754842,0.3142125,0.0387283
55,0.27533296,0.14830008,"('incompetent', 'clever')",-1.2705015,-1.4128435,-0.91638047,-0.89533424,-0.637183,-0.7199593,-0.0827763
56,0.30270064,0.26212722,"('impractical', 'practical')",-1.4463055,-1.7433386,0.28485292,0.25404674,-0.2862507,-0.4090549,-0.1228042
57,-0.8366875,-1.0051789,"('unimaginative', 'imaginative')",-1.6717218,-1.8379369,-1.5589064,-1.6323516,-1.3557719,-1.4918226,-0.1360507
58,0.41217303,0.32043177,"('undiscriminating', 'discriminating')",0.27415013,0.21893841,0.22773568,0.16952008,0.3046863,0.2362968,-0.0683895
59,-0.01321917,0.07191987,"('foolish', 'wise')",0.991717,1.054955,0.09365636,0.07151755,0.3573847,0.3994642,0.0420795
60,0.6263283,0.5679276,"('inefficient', 'efficient')",-1.817083,-2.079722,0.45519593,0.43839768,-0.2451862,-0.3577989,-0.1126127
61,0.6982899,0.5441427,"('illogical', 'logical')",-0.72372603,-0.90377367,0.77782893,0.6854055,0.2507976,0.1085915,-0.1422061
62,1.2058928,1.2091106,"('incompetent', 'brilliant')",-1.4297549,-1.4994422,0.9225199,1.0001996,0.232886,0.2366227,0.0037367
63,0.04481708,0.014505353,"('unperceptive', 'insightful')",-0.5264256,-0.60673994,-0.0657581,-0.12676643,-0.1824555,-0.239667,-0.0572115
64,1.1348966,1.1044334,"('shy', 'confident')",0.084205665,-0.12141108,0.3126991,0.2822674,0.5106004,0.4217633,-0.0888371
65,0.2397763,0.15706788,"('insecure', 'secure')",-0.84217274,-1.1762649,-0.27887765,-0.37530383,-0.293758,-0.4648336,-0.1710756
66,0.10210703,0.18733196,"('inactive', 'active')",1.4705106,1.6182885,0.4803017,0.45179743,0.6843065,0.7524726,0.0681661
67,0.53104985,0.5039673,"('doubtful', 'determined')",-0.2566471,-0.3559689,0.44922858,0.44200996,0.2412104,0.1966695,-0.0445409
68,-0.018854246,-0.04936713,"('dependent', 'independent')",-1.1913916,-1.2481552,-0.9036463,-0.9550102,-0.7046307,-0.7508442,-0.0462135
69,-0.029966682,0.123437814,"('lazy', 'industrious')",1.1850798,1.321794,0.8540421,0.9279084,0.6697184,0.7910468,0.1213284
70,0.09752089,0.087909944,"('lethargic', 'energetic')",-0.74143463,-0.8424386,-0.38596672,-0.4292098,-0.3432935,-0.3945795,-0.051286
71,-0.21414837,-0.18764918,"('diffident', 'self-confident')",0.14899752,0.2007137,1.0232443,1.0206258,0.3193645,0.3445634,0.0251989
72,-0.2073513,-0.18736768,"('unambitious', 'ambitious')",-0.858763,-0.84378874,0.041503794,0.057326835,-0.3415368,-0.3246099,0.0169269
73,1.4362416,1.5122154,"('helpless', 'self-reliant')",0.8030006,0.84662664,1.2834691,1.2943047,1.1742371,1.2177156,0.0434785
74,-0.14269173,-0.14339177,"('undedicated', 'dedicated')",-0.33000717,-0.33456105,-0.39984685,-0.45747548,-0.2908486,-0.3118094,-0.0209608
75,0.04229659,0.16650614,"('meek', 'impulsive')",0.47204065,0.728555,0.15429312,0.24418935,0.2228768,0.3797502,0.1568734
76,0.74161536,0.7278724,"('anxious', 'daring')",0.49334264,0.41543528,0.5939898,0.6341117,0.6096493,0.5924731,-0.0171762
77,-0.2593214,-0.3630634,"('unmotivated', 'motivated')",-0.5575261,-0.6746318,0.30543852,0.25615883,-0.1704697,-0.2605121,-0.0900424
78,-1.0089881,-1.0150468,"('nonresilient', 'resilient')",-1.6158289,-1.5233485,-0.911983,-0.88223904,-1.1789333,-1.1402115,0.0387218
79,-0.16665325,-0.06466386,"('wavering', 'unwavering')",0.7901066,0.98118746,-0.053068466,-0.027126227,0.1901283,0.2964658,0.1063375
80,0.63170016,0.5996692,"('dominated', 'dominating')",-0.9223779,-1.0707351,0.04903821,0.062339358,-0.0805465,-0.1362422,-0.0556957
81,-0.12528282,-0.3381331,"('submissive', 'aggressive')",-1.2376881,-1.6207746,-0.19553204,-0.3000877,-0.519501,-0.7529985,-0.2334975
82,-0.79791546,-0.78633827,"('poor', 'rich')",-0.8166553,-0.7742153,-1.1803786,-1.1532264,-0.9316498,-0.9045933,0.0270565
83,0.7365809,0.6948979,"('powerless', 'powerful')",-0.1252588,-0.2127497,0.6347239,0.62447464,0.4153487,0.3688743,-0.0464744
84,-0.11253148,-0.16388041,"('inferior', 'superior')",0.011107691,-0.16229828,-0.06774406,-0.08462185,-0.0563893,-0.1369335,-0.0805442
85,0.78974456,0.9365202,"('insignificant', 'prestigious')",2.6575732,2.9158397,1.4301286,1.452982,1.6258154,1.7684472,0.1426318
86,-0.8122879,-1.011948,"('uninfluential', 'influential')",-1.7965606,-2.0256352,-1.3977412,-1.5455122,-1.33553,-1.5276985,-0.1921685
87,1.0184072,0.9761677,"('unsuccessful', 'successful')",1.5054203,1.3891785,1.7402375,1.7467452,1.4213549,1.3706972,-0.0506577
88,0.36080864,0.30566147,"('low', 'eminent')",0.24033675,0.09331758,-0.28412658,-0.4894152,0.1056729,-0.0301454,-0.1358183
