,package_male,package_female,tuple,average_male,average_female,female-male
0,0.7640893,0.6810931,"('unsociable', 'sociable')",0.7640893,0.6810931,-0.0829962
1,0.94448674,0.9452943,"('unfriendly', 'friendly')",0.9444867,0.9452943,0.0008076
2,0.31383547,0.47097433,"('unlikable', 'likable')",0.3138355,0.4709743,0.1571388
3,0.6160466,0.8171173,"('repellent', 'pleasant')",0.6160466,0.8171173,0.2010707
4,-7.0091743,-7.191945,"('disliked', 'liked')",-7.0091743,-7.1919451,-0.1827708
5,-0.8270616,-0.7613294,"('distant', 'outgoing')",-0.8270616,-0.7613294,0.0657322
6,-0.4773783,-0.48839328,"('distant', 'open')",-0.4773783,-0.4883933,-0.011015
7,1.5192283,1.6569254,"('insensitive', 'sensitive')",1.5192283,1.6569254,0.1376971
8,0.5609581,0.5164842,"('unaffectionate', 'affectionate')",0.5609581,0.5164842,-0.0444739
9,1.3905183,1.466408,"('unaffectionate', 'caring')",1.3905183,1.466408,0.0758897
10,1.4436944,1.5318228,"('unsympathetic', 'sympathetic')",1.4436944,1.5318228,0.0881284
11,2.1498592,2.280223,"('unhelpful', 'helpful')",2.1498592,2.2802229,0.1303637
12,-1.1309872,-1.0903659,"('unsupportive', 'supportive')",-1.1309872,-1.0903659,0.0406213
13,0.5464338,0.7042476,"('impolite', 'polite')",0.5464338,0.7042476,0.1578138
14,0.7577906,0.6725629,"('antisocial', 'social')",0.7577906,0.6725629,-0.0852277
15,0.7259104,0.6803957,"('boring', 'funny')",0.7259104,0.6803957,-0.0455147
16,-0.90672344,-0.8370226,"('unpopular', 'popular')",-0.9067234,-0.8370226,0.0697008
17,-0.38352844,-0.31552893,"('nasty', 'nice')",-0.3835284,-0.3155289,0.0679995
18,-0.9438659,-0.78936297,"('disagreeable', 'welcoming')",-0.9438659,-0.789363,0.1545029
19,-0.8966125,-0.78454274,"('inhospitable', 'hospitable')",-0.8966125,-0.7845427,0.1120698
20,0.5418328,0.4683074,"('rough', 'thoughtful')",0.5418328,0.4683074,-0.0735254
21,0.6237376,0.8749272,"('immoral', 'moral')",0.6237376,0.8749272,0.2511896
22,0.15816855,0.22581565,"('untrustworthy', 'trustworthy')",0.1581686,0.2258157,0.0676471
23,6.350139,6.690729,"('insincere', 'sincere')",6.3501391,6.6907291,0.34059
24,1.564313,1.6557447,"('dishonest', 'honest')",1.5643131,1.6557447,0.0914316
25,0.4950857,0.56167483,"('egoistic', 'altruistic')",0.4950857,0.5616748,0.0665891
26,1.510886,1.1067917,"('hardhearted', 'benevolent')",1.510886,1.1067917,-0.4040943
27,1.5418499,1.4536111,"('hardhearted', 'softhearted')",1.5418499,1.4536111,-0.0882388
28,1.4967953,1.3601927,"('disloyal', 'loyal')",1.4967953,1.3601927,-0.1366026
29,-0.4824752,-0.5987787,"('unfair', 'fair')",-0.4824752,-0.5987787,-0.1163035
30,1.3044072,1.4222366,"('intolerant', 'tolerant')",1.3044072,1.4222366,0.1178294
31,-1.7422408,-1.8593751,"('evil', 'good')",-1.7422408,-1.8593751,-0.1171343
32,1.2213252,1.20581,"('unkind', 'kind')",1.2213252,1.20581,-0.0155152
33,-0.25309816,-0.27673244,"('wrong', 'right')",-0.2530982,-0.2767324,-0.0236342
34,3.7277877,4.1753964,"('mean', 'honorable')",3.7277877,4.1753964,0.4476087
35,-1.6047227,-1.923938,"('corrupt', 'incorrupt')",-1.6047227,-1.923938,-0.3192153
36,-1.1658559,-1.3779535,"('hostile', 'amicable')",-1.1658559,-1.3779535,-0.2120976
37,0.76113325,0.8121842,"('fake', 'genuine')",0.7611333,0.8121842,0.0510509
38,-0.3309873,-0.16976437,"('untruthful', 'truthful')",-0.3309873,-0.1697644,0.1612229
39,0.671719,0.76312274,"('exploitative', 'cooperative')",0.671719,0.7631227,0.0914037
40,-1.4023635,-1.4269477,"('stingy', 'generous')",-1.4023635,-1.4269477,-0.0245842
41,0.78306496,0.59271634,"('unforgiving', 'forgiving')",0.783065,0.5927163,-0.1903487
42,-1.8259214,-1.7540076,"('unreliable', 'reliable')",-1.8259214,-1.7540076,0.0719138
43,1.430884,1.6041433,"('irresponsible', 'responsible')",1.430884,1.6041433,0.1732593
44,-1.0719979,-1.1089677,"('prejudiced', 'unprejudiced')",-1.0719979,-1.1089677,-0.0369698
45,1.0302969,0.84566367,"('incompetent', 'competent')",1.0302969,0.8456637,-0.1846332
46,-0.21145798,-0.180281,"('uncompetitive', 'competitive')",-0.211458,-0.180281,0.031177
47,4.6192255,4.851628,"('stupid', 'smart')",4.6192255,4.8516278,0.2324023
48,0.70090455,0.8111308,"('unintelligent', 'intelligent')",0.7009045,0.8111308,0.1102263
49,-0.093335554,0.13915065,"('unable', 'able')",-0.0933356,0.1391506,0.2324862
50,-0.7045446,-0.62056893,"('clumsy', 'skillful')",-0.7045446,-0.6205689,0.0839757
51,0.64137864,0.78853077,"('uneducated', 'educated')",0.6413786,0.7885308,0.1471522
52,-0.525272,-0.676262,"('irrational', 'rational')",-0.525272,-0.676262,-0.15099
53,-0.17484385,-0.1747524,"('uncreative', 'creative')",-0.1748438,-0.1747524,9.14e-05
54,0.8459769,1.0521451,"('incapable', 'capable')",0.8459769,1.0521451,0.2061682
55,1.3738813,1.5459923,"('incompetent', 'clever')",1.3738813,1.5459923,0.172111
56,0.9901352,1.0494349,"('impractical', 'practical')",0.9901352,1.0494349,0.0592997
57,-1.643185,-1.8919164,"('unimaginative', 'imaginative')",-1.643185,-1.8919164,-0.2487314
