,petsmart_male,petsmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.0291126,0.9931484,"('unsociable', 'sociable')",-0.12890862,-0.31625068,0.450102,0.3384489,-0.1116531
1,0.83076537,0.8842207,"('unfriendly', 'friendly')",1.8789998,1.8136052,1.3548826,1.348913,-0.0059696
2,-0.3344939,-0.37121463,"('unlikable', 'likable')",0.76951784,0.84438837,0.217512,0.2365869,0.0190749
3,-1.8405262,-1.7301778,"('repellent', 'pleasant')",0.010629483,0.04283462,-0.9149483,-0.8436716,0.0712767
4,0.19139184,0.2487859,"('disliked', 'liked')",-6.385584,-6.3917346,-3.097096,-3.0714743,0.0256217
5,0.7485192,0.8271566,"('distant', 'outgoing')",-0.005769044,0.08809199,0.3713751,0.4576243,0.0862492
6,0.38930783,0.44389772,"('distant', 'open')",0.3588271,0.42672253,0.3740675,0.4353101,0.0612426
7,-0.16392446,-0.047417313,"('insensitive', 'sensitive')",0.3915565,0.4091067,0.113816,0.1808447,0.0670287
8,0.540231,0.5575267,"('unaffectionate', 'affectionate')",0.71567225,0.7208192,0.6279516,0.6391729,0.0112213
9,1.4045446,1.4440461,"('unaffectionate', 'caring')",1.2608753,1.3031508,1.33271,1.3735985,0.0408885
10,-0.2905954,-0.24938816,"('unsympathetic', 'sympathetic')",-0.29295504,-0.35180724,-0.2917752,-0.3005977,-0.0088225
11,1.1236681,1.2003788,"('unhelpful', 'helpful')",2.0832853,2.1653435,1.6034768,1.6828611,0.0793843
12,1.032139,1.1567132,"('unsupportive', 'supportive')",-1.5591104,-1.5378741,-0.2634857,-0.1905804,0.0729053
13,0.779194,0.73205894,"('impolite', 'polite')",-0.12653519,-0.21349245,0.3263294,0.2592832,-0.0670462
14,-0.5019424,-0.48523226,"('antisocial', 'social')",-0.6381759,-0.7028486,-0.5700592,-0.5940405,-0.0239813
15,1.2245616,1.1947324,"('boring', 'funny')",0.4790703,0.47475263,0.8518159,0.8347425,-0.0170734
16,-0.36888742,-0.26724166,"('unpopular', 'popular')",0.60077673,0.6480492,0.1159447,0.1904038,0.0744591
17,0.0068289265,0.16229217,"('nasty', 'nice')",-0.57144123,-0.47805446,-0.2823062,-0.1578811,0.1244251
18,-1.3125968,-1.2384799,"('disagreeable', 'welcoming')",-0.46160716,-0.45973325,-0.887102,-0.8491066,0.0379954
19,0.24124941,0.27526277,"('inhospitable', 'hospitable')",0.13661952,0.25407282,0.1889345,0.2646678,0.0757333
20,-0.5390101,-0.4940385,"('rough', 'thoughtful')",0.9518951,0.91768587,0.2064425,0.2118237,0.0053812
21,0.25639606,0.24581715,"('immoral', 'moral')",-0.44270694,-0.47782105,-0.0931554,-0.1160019,-0.0228465
