,netapp_male,netapp_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.35453576,-0.5275508,"('unsociable', 'sociable')",-0.21532273,-0.41445866,-0.2849292,-0.4710047,-0.1860755
1,0.48898426,0.47606623,"('unfriendly', 'friendly')",1.707206,1.6184375,1.0980952,1.0472519,-0.0508433
2,0.0903249,0.14647424,"('unlikable', 'likable')",0.8968334,0.9438043,0.4935791,0.5451393,0.0515602
3,-0.48361185,-0.37233916,"('repellent', 'pleasant')",0.21986021,0.2381559,-0.1318758,-0.0670916,0.0647842
4,-0.52025837,-0.48054,"('disliked', 'liked')",-5.9683814,-6.0892897,-3.2443199,-3.2849147,-0.0405948
5,-0.0705414,0.08139409,"('distant', 'outgoing')",-0.36098257,-0.23392075,-0.215762,-0.0762633,0.1394987
6,0.25736436,0.39648047,"('distant', 'open')",0.022948116,0.15897664,0.1401562,0.2777286,0.1375724
7,-0.32875982,-0.30791673,"('insensitive', 'sensitive')",0.3726382,0.39992583,0.0219392,0.0460045,0.0240653
8,-0.17506918,-0.18662392,"('unaffectionate', 'affectionate')",0.62180394,0.6544046,0.2233674,0.2338903,0.0105229
9,0.2840614,0.24000666,"('unaffectionate', 'caring')",1.119851,1.1636617,0.7019562,0.7018342,-0.000122
10,-1.2614777,-1.3277471,"('unsympathetic', 'sympathetic')",-0.5151658,-0.5723927,-0.8883218,-0.9500699,-0.0617481
11,0.70035094,0.72995913,"('unhelpful', 'helpful')",2.0493486,2.110786,1.3748498,1.4203725,0.0455227
12,-0.14647944,0.0029273797,"('unsupportive', 'supportive')",-1.9563017,-1.9039416,-1.0513905,-0.9505071,0.1008834
13,-0.13155466,-0.22293031,"('impolite', 'polite')",-0.28181988,-0.2963438,-0.2066873,-0.2596371,-0.0529498
14,-0.15459177,-0.21295696,"('antisocial', 'social')",-0.46847004,-0.57649654,-0.3115309,-0.3947268,-0.0831959
15,0.7993472,0.6800209,"('boring', 'funny')",0.7548125,0.6819612,0.7770798,0.6809911,-0.0960887
16,0.14526111,0.18614656,"('unpopular', 'popular')",0.79644376,0.7865337,0.4708524,0.4863401,0.0154877
17,0.07613256,0.15319628,"('nasty', 'nice')",-0.37526104,-0.38051504,-0.1495642,-0.1136594,0.0359048
18,-0.21180587,-0.17134303,"('disagreeable', 'welcoming')",-0.22684623,-0.26011655,-0.219326,-0.2157298,0.0035962
19,-0.6394524,-0.62523,"('inhospitable', 'hospitable')",-0.13834938,-0.026682362,-0.3889009,-0.3259562,0.0629447
20,-0.02922836,-0.012439875,"('rough', 'thoughtful')",0.9571578,0.9044153,0.4639647,0.4459877,-0.017977
21,-0.13636357,-0.26686627,"('immoral', 'moral')",-0.3530083,-0.49141195,-0.2446859,-0.3791391,-0.1344532
22,-0.3137611,-0.3941592,"('untrustworthy', 'trustworthy')",-0.6948755,-0.81188035,-0.5043183,-0.6030198,-0.0987015
23,0.8646171,0.86890996,"('insincere', 'sincere')",5.822656,5.831985,3.3436365,3.3504474,0.0068109
24,-0.3776242,-0.37378004,"('dishonest', 'honest')",0.8157654,0.8280328,0.2190706,0.2271264,0.0080558
25,0.35581905,0.31961524,"('egoistic', 'altruistic')",1.6763484,1.5750014,1.0160837,0.9473083,-0.0687754
26,0.62441236,0.4610977,"('hardhearted', 'benevolent')",1.5005834,1.3854065,1.0624979,0.9232521,-0.1392458
27,-0.50460815,-0.45256948,"('hardhearted', 'softhearted')",0.99535125,0.99184114,0.2453716,0.2696358,0.0242642
28,-0.12749815,-0.24124692,"('disloyal', 'loyal')",1.2593808,1.1134481,0.5659413,0.4361006,-0.1298407
29,-0.64746994,-0.66653764,"('unfair', 'fair')",-0.57517374,-0.71093357,-0.6113218,-0.6887356,-0.0774138
30,1.2483165,1.1777751,"('intolerant', 'tolerant')",1.4713892,1.3952974,1.3598528,1.2865362,-0.0733166
31,-0.5554712,-0.44211692,"('evil', 'good')",-0.9802396,-0.9923293,-0.7678554,-0.7172231,0.0506323
