,navient_male,navient_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,-1.1190677,-1.1214501,"('inhospitable', 'hospitable')",-0.5976314,-0.53171307,-0.8583496,-0.8265816,0.031768
20,0.048969667,0.13846688,"('rough', 'thoughtful')",0.85987055,0.81725234,0.4544201,0.4778596,0.0234395
21,-0.07414129,0.06490857,"('immoral', 'moral')",-0.3367827,-0.27123284,-0.205462,-0.1031621,0.1022999
22,-0.07952845,0.115228355,"('untrustworthy', 'trustworthy')",-0.9981717,-0.9961442,-0.5388501,-0.4404579,0.0983922
23,-0.8255558,-0.6619585,"('insincere', 'sincere')",5.4189553,5.3812656,2.2966998,2.3596535,0.0629537
24,-0.55580664,-0.52490455,"('dishonest', 'honest')",0.46010712,0.4636337,-0.0478498,-0.0306354,0.0172144
25,-0.43957773,-0.65931666,"('egoistic', 'altruistic')",1.2378114,1.1062393,0.3991169,0.2234613,-0.1756556
26,-0.5490257,-0.5903239,"('hardhearted', 'benevolent')",1.5593394,1.5024484,0.5051569,0.4560623,-0.0490946
27,-0.41508695,-0.3783662,"('hardhearted', 'softhearted')",1.1796937,1.074247,0.3823034,0.3479404,-0.034363
28,-0.7245842,-0.79740345,"('disloyal', 'loyal')",1.0876673,1.0236948,0.1815416,0.1131456,-0.068396
29,-0.18157281,-0.21745849,"('unfair', 'fair')",-0.4151992,-0.54350877,-0.298386,-0.3804836,-0.0820976
30,0.46582562,0.58845466,"('intolerant', 'tolerant')",0.91496575,0.94471806,0.6903957,0.7665864,0.0761907
31,-0.903947,-0.93187153,"('evil', 'good')",-0.75891596,-0.91296047,-0.8314315,-0.922416,-0.0909845
32,-0.2883811,-0.2524492,"('unkind', 'kind')",0.47141096,0.33311355,0.0915149,0.0403322,-0.0511827
33,0.046104774,-0.097388595,"('wrong', 'right')",-0.61832684,-0.6018367,-0.286111,-0.3496127,-0.0635017
34,0.044574898,0.23918948,"('mean', 'honorable')",5.4827185,5.6537695,2.7636466,2.9464796,0.182833
35,-0.004318688,-0.27926934,"('corrupt', 'incorrupt')",-0.33291057,-0.45521358,-0.1686146,-0.3672414,-0.1986268
36,-1.104065,-1.2414663,"('hostile', 'amicable')",-0.019114992,-0.20990781,-0.56159,-0.725687,-0.164097
37,0.16494972,0.22600473,"('fake', 'genuine')",0.015252007,0.029292764,0.0901009,0.1276488,0.0375479
38,-0.7865035,-0.72995114,"('untruthful', 'truthful')",-0.4495056,-0.3631627,-0.6180046,-0.5465569,0.0714477
39,0.5149974,0.6191282,"('exploitative', 'cooperative')",0.23996773,0.30605683,0.3774826,0.4625925,0.0851099
40,0.12625763,0.043840326,"('stingy', 'generous')",-2.185916,-2.3164434,-1.0298291,-1.1363015,-0.1064724
41,-0.3147559,-0.16966,"('unforgiving', 'forgiving')",-0.08367459,-0.15548307,-0.1992152,-0.1625715,0.0366437
42,0.7083134,0.91262406,"('unreliable', 'reliable')",-3.24601,-3.151604,-1.2688483,-1.1194899,0.1493584
43,-0.32742077,-0.07972152,"('irresponsible', 'responsible')",0.38518015,0.41585982,0.0288797,0.1680692,0.1391895
44,0.9101047,0.8016221,"('prejudiced', 'unprejudiced')",-1.4374683,-1.4777684,-0.2636818,-0.3380732,-0.0743914
45,-0.62714136,-0.323145,"('incompetent', 'competent')",-0.037471812,-0.050443124,-0.3323066,-0.1867941,0.1455125
46,-0.87307054,-0.6375137,"('uncompetitive', 'competitive')",-0.97134554,-0.9140397,-0.9222081,-0.7757767,0.1464314
47,0.21980543,0.33324254,"('stupid', 'smart')",5.6205115,5.6952553,2.9201584,3.0142488,0.0940904
48,-0.58449334,-0.49052662,"('unintelligent', 'intelligent')",0.50503033,0.55502445,-0.0397315,0.0322489,0.0719804
49,-0.14951771,0.1893119,"('unable', 'able')",-0.1329662,0.0025331555,-0.141242,0.0959225,0.2371645
50,0.27191243,0.38644257,"('clumsy', 'skillful')",-0.050309345,-0.09732739,0.1108015,0.1445576,0.0337561
51,-0.52092016,-0.5754386,"('uneducated', 'educated')",-0.4234829,-0.4336537,-0.4722015,-0.5045462,-0.0323447
52,-0.26451927,-0.64774686,"('irrational', 'rational')",0.3455064,0.1441015,0.0404936,-0.2518227,-0.2923163
53,-1.537871,-1.5782106,"('uncreative', 'creative')",0.34295303,0.2334333,-0.597459,-0.6723887,-0.0749297
54,-0.8068109,-0.9872528,"('incapable', 'capable')",0.6989679,0.7517469,-0.0539215,-0.1177529,-0.0638314
55,-0.09769912,0.17151967,"('incompetent', 'clever')",0.1272691,0.16043945,0.014785,0.1659796,0.1511946
56,0.1776452,0.38409638,"('impractical', 'practical')",-0.34246674,-0.24334688,-0.0824108,0.0703747,0.1527855
57,-0.835082,-0.78032154,"('unimaginative', 'imaginative')",-3.138866,-3.1185687,-1.986974,-1.9494451,0.0375289
58,-0.40181702,-0.31180444,"('undiscriminating', 'discriminating')",0.10687211,0.061638195,-0.1474725,-0.1250831,0.0223894
59,0.14026785,0.050278164,"('foolish', 'wise')",0.36159402,0.3735013,0.2509309,0.2118897,-0.0390412
60,0.11024461,0.49480912,"('inefficient', 'efficient')",-0.34826607,-0.13559085,-0.1190107,0.1796091,0.2986198
61,-0.55500054,-0.63595605,"('illogical', 'logical')",0.56666,0.34565416,0.0058297,-0.1451509,-0.1509806
62,0.27951023,0.5366436,"('incompetent', 'brilliant')",0.2719711,0.46206388,0.2757407,0.4993538,0.2236131
63,-0.76178175,-0.5120984,"('unperceptive', 'insightful')",0.3436139,0.42959517,-0.2090839,-0.0412516,0.1678323
64,-0.034890212,0.015956948,"('shy', 'confident')",-6.4860044,-6.4546857,-3.2604473,-3.2193644,0.0410829
65,0.13192093,0.16307564,"('insecure', 'secure')",-0.42865908,-0.34474364,-0.1483691,-0.090834,0.0575351
66,-0.87476325,-1.0706339,"('inactive', 'active')",0.033408463,0.0028935,-0.4206774,-0.5338702,-0.1131928
67,0.7708412,0.7587778,"('doubtful', 'determined')",-0.37453383,-0.38394266,0.1981537,0.1874176,-0.0107361
68,-0.29390228,-0.23202075,"('dependent', 'independent')",-0.8161897,-0.84611166,-0.555046,-0.5390662,0.0159798
69,0.43163034,0.38878936,"('lazy', 'industrious')",-0.61814624,-0.63864857,-0.0932579,-0.1249296,-0.0316717
70,0.18417063,0.48448485,"('lethargic', 'energetic')",-0.058754362,0.02690519,0.0627081,0.255695,0.1929869
71,-0.9132807,-0.8584587,"('diffident', 'self-confident')",0.43988955,0.41965595,-0.2366956,-0.2194014,0.0172942
72,-0.35868073,-0.537189,"('unambitious', 'ambitious')",-0.49631906,-0.49619898,-0.4274999,-0.516694,-0.0891941
73,0.840024,0.75456023,"('helpless', 'self-reliant')",-2.970066,-2.918769,-1.065021,-1.0821043,-0.0170833
74,-0.16515385,0.024355225,"('undedicated', 'dedicated')",-0.2923805,-0.35889465,-0.2287672,-0.1672697,0.0614975
75,-0.0007046014,-0.14504567,"('meek', 'impulsive')",-0.71501553,-0.65991175,-0.3578601,-0.4024787,-0.0446186
76,0.6401702,0.81001514,"('anxious', 'daring')",-0.35998467,-0.24364902,0.1400928,0.2831831,0.1430903
77,-1.2726336,-1.1422836,"('unmotivated', 'motivated')",-1.317384,-1.2042118,-1.2950088,-1.1732477,0.1217611
78,-0.99193907,-0.7894297,"('nonresilient', 'resilient')",-0.09472894,-0.11738508,-0.543334,-0.4534074,0.0899266
79,-0.68265736,-0.7989495,"('wavering', 'unwavering')",-0.3929455,-0.41120422,-0.5378014,-0.6050768,-0.0672754
80,0.10573084,0.07945433,"('dominated', 'dominating')",-1.0655719,-0.9451748,-0.4799205,-0.4328603,0.0470602
81,0.74066836,0.63652456,"('submissive', 'aggressive')",-0.8574765,-0.709748,-0.0584041,-0.0366117,0.0217924
82,-0.30680305,-0.29371557,"('poor', 'rich')",6.193981,6.1692233,2.943589,2.9377539,-0.0058351
83,-0.29789418,-0.3725652,"('powerless', 'powerful')",-0.99903315,-0.97152656,-0.6484637,-0.6720459,-0.0235822
84,0.66756415,0.51630324,"('inferior', 'superior')",0.7791665,0.83546096,0.7233653,0.6758821,-0.0474832
85,-0.5875042,-0.82686335,"('insignificant', 'prestigious')",-0.027018163,-0.14820391,-0.3072612,-0.4875336,-0.1802724
86,-1.6968187,-1.6422443,"('uninfluential', 'influential')",-0.43956017,-0.5194116,-1.0681894,-1.080828,-0.0126386
87,-0.03601945,-0.12117745,"('unsuccessful', 'successful')",0.6264965,0.6753317,0.2952385,0.2770771,-0.0181614
88,-0.42399237,-0.41634604,"('low', 'eminent')",-0.5573354,-0.5819588,-0.4906639,-0.4991524,-0.0084885
