,verisk_male,verisk_female,tuple,analytics_male,analytics_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0821786,-1.1151167,"('unsociable', 'sociable')",0.3225924,0.23481214,-0.54571116,-0.663861,-0.4350991,-0.5147219,-0.0796228
1,-2.2956488,-2.343669,"('unfriendly', 'friendly')",0.3781134,0.31771347,1.7430753,1.5960193,-0.0581534,-0.1433121,-0.0851587
2,0.35505858,0.43086743,"('unlikable', 'likable')",1.2665544,1.3311915,0.86071104,0.9366438,0.8274413,0.8995676,0.0721263
3,-0.34364215,-0.22526452,"('repellent', 'pleasant')",-0.15286012,-0.076910906,-0.15234543,-0.14302132,-0.2162826,-0.1483989,0.0678837
4,-0.19556949,-0.1906501,"('disliked', 'liked')",-0.58405733,-0.60657746,-5.324334,-5.3885946,-2.0346537,-2.0619407,-0.027287
5,-0.835549,-0.7439799,"('distant', 'outgoing')",0.53202736,0.5784296,0.1437778,0.18173294,-0.0532479,0.0053942,0.0586421
6,-1.2920753,-1.1884035,"('distant', 'open')",-0.37578005,-0.32676986,0.42866024,0.41418856,-0.413065,-0.3669949,0.0460701
7,-0.44375464,-0.44915995,"('insensitive', 'sensitive')",0.6965156,0.75563705,0.1696167,0.17034067,0.1407926,0.1589393,0.0181467
8,-1.7810019,-1.8187755,"('unaffectionate', 'affectionate')",-0.280125,-0.29203388,0.52304643,0.4336877,-0.5126935,-0.5590405,-0.046347
9,-2.0516996,-2.05606,"('unaffectionate', 'caring')",0.46305603,0.48299858,0.96179205,0.91614616,-0.2089505,-0.2189718,-0.0100213
10,-1.3247628,-1.3041875,"('unsympathetic', 'sympathetic')",-0.41960895,-0.36607918,-0.8949337,-0.91703534,-0.8797685,-0.8624341,0.0173344
11,-0.45059147,-0.45872223,"('unhelpful', 'helpful')",0.6150452,0.6852007,1.5145938,1.5365134,0.5596825,0.587664,0.0279815
12,-1.1171421,-1.0062784,"('unsupportive', 'supportive')",1.0700743,1.2368807,-1.534309,-1.4991394,-0.5271256,-0.4228457,0.1042799
13,0.12612899,0.1164666,"('impolite', 'polite')",0.49340788,0.46044087,-0.23801397,-0.27084577,0.1271743,0.1020206,-0.0251537
14,0.31158137,0.39752296,"('antisocial', 'social')",0.9509875,0.92934835,-0.9496057,-0.95363265,0.1043211,0.1244129,0.0200918
15,0.114185564,0.031118747,"('boring', 'funny')",0.43983886,0.40578383,0.4919135,0.47043568,0.348646,0.3024461,-0.0461999
16,-0.8550368,-0.8578293,"('unpopular', 'popular')",-0.68408513,-0.62742054,0.65761197,0.6613684,-0.2938366,-0.2746271,0.0192095
17,-0.34369785,-0.28954715,"('nasty', 'nice')",-0.7302003,-0.6677966,-0.39877906,-0.33328083,-0.4908924,-0.4302082,0.0606842
18,-0.26586384,-0.23119423,"('disagreeable', 'welcoming')",0.9296545,0.95726484,-0.04870185,-0.100115836,0.2050296,0.2086516,0.003622
19,-0.78514194,-0.7084676,"('inhospitable', 'hospitable')",-0.6626194,-0.6124552,-0.019887632,0.051424947,-0.4892163,-0.423166,0.0660503
20,-0.28118712,-0.26005584,"('rough', 'thoughtful')",0.4735101,0.5018242,0.71796477,0.6778959,0.3034292,0.3065548,0.0031256
21,0.52348554,0.49275988,"('immoral', 'moral')",0.69414955,0.70210934,-0.66249704,-0.61930174,0.185046,0.1918558,0.0068098
