,mailbox_male,mailbox_female,tuple,average_male,average_female,female-male
0,0.49211696,0.36494488,"('unsociable', 'sociable')",0.492117,0.3649449,-0.1271721
1,0.33479303,0.32028633,"('unfriendly', 'friendly')",0.334793,0.3202863,-0.0145067
2,-0.16865915,-0.11555866,"('unlikable', 'likable')",-0.1686592,-0.1155587,0.0531005
3,-0.24461815,-0.19053337,"('repellent', 'pleasant')",-0.2446181,-0.1905334,0.0540847
4,-3.4671052,-3.4324381,"('disliked', 'liked')",-3.4671052,-3.4324381,0.0346671
5,-0.42637283,-0.41162956,"('distant', 'outgoing')",-0.4263728,-0.4116296,0.0147432
6,-0.11743453,-0.09281522,"('distant', 'open')",-0.1174345,-0.0928152,0.0246193
7,0.6635719,0.6751425,"('insensitive', 'sensitive')",0.6635719,0.6751425,0.0115706
8,-0.19656307,-0.19308598,"('unaffectionate', 'affectionate')",-0.1965631,-0.193086,0.0034771
9,0.37676316,0.36704427,"('unaffectionate', 'caring')",0.3767632,0.3670443,-0.0097189
10,0.08336674,0.009023093,"('unsympathetic', 'sympathetic')",0.0833667,0.0090231,-0.0743436
11,1.1215901,1.1056422,"('unhelpful', 'helpful')",1.1215901,1.1056422,-0.0159479
12,-0.7884787,-0.78084064,"('unsupportive', 'supportive')",-0.7884787,-0.7808406,0.0076381
13,0.57203245,0.4472994,"('impolite', 'polite')",0.5720325,0.4472994,-0.1247331
14,0.52874565,0.4244857,"('antisocial', 'social')",0.5287457,0.4244857,-0.10426
15,0.1159123,0.04454699,"('boring', 'funny')",0.1159123,0.044547,-0.0713653
16,-1.1219218,-1.0203378,"('unpopular', 'popular')",-1.1219218,-1.0203378,0.101584
17,-0.5355309,-0.49582863,"('nasty', 'nice')",-0.5355309,-0.4958286,0.0397023
18,-0.630944,-0.65006506,"('disagreeable', 'welcoming')",-0.630944,-0.6500651,-0.0191211
19,-0.32801017,-0.25006467,"('inhospitable', 'hospitable')",-0.3280102,-0.2500647,0.0779455
20,-0.19573617,-0.23196101,"('rough', 'thoughtful')",-0.1957362,-0.231961,-0.0362248
21,0.41120556,0.36358783,"('immoral', 'moral')",0.4112056,0.3635878,-0.0476178
22,0.106738485,0.037217822,"('untrustworthy', 'trustworthy')",0.1067385,0.0372178,-0.0695207
23,3.4765267,3.4134424,"('insincere', 'sincere')",3.4765267,3.4134424,-0.0630843
24,1.2420964,1.1534623,"('dishonest', 'honest')",1.2420964,1.1534623,-0.0886341
25,0.6099304,0.5849149,"('egoistic', 'altruistic')",0.6099304,0.5849149,-0.0250155
26,1.0252343,0.97190875,"('hardhearted', 'benevolent')",1.0252343,0.9719087,-0.0533256
27,0.06610973,-0.05848246,"('hardhearted', 'softhearted')",0.0661097,-0.0584825,-0.1245922
28,0.6217051,0.50455654,"('disloyal', 'loyal')",0.6217051,0.5045565,-0.1171486
29,-0.34770933,-0.39656824,"('unfair', 'fair')",-0.3477093,-0.3965682,-0.0488589
