,carrier_male,carrier_female,tuple,global_male,global_female,corp_male,corp_female,average_male,average_female,female-male
0,0.8030463,0.59632313,"('unsociable', 'sociable')",0.46805167,0.36457807,-0.26100442,-0.43115047,0.3366978,0.1765836,-0.1601142
1,-1.0864632,-0.82999384,"('unfriendly', 'friendly')",-0.5528215,-0.48977035,1.0278305,0.971516,-0.2038181,-0.1160827,0.0877354
2,0.6084699,0.5576747,"('unlikable', 'likable')",1.4157164,1.4486325,1.1811745,1.2363623,1.0684536,1.0808899,0.0124363
3,0.06837284,0.063999996,"('repellent', 'pleasant')",-0.27420107,-0.2833087,1.0512744,0.9703318,0.2818154,0.250341,-0.0314744
4,-1.1739453,-1.1070917,"('disliked', 'liked')",0.05567082,0.093296215,-6.574419,-6.7506843,-2.5642312,-2.5881599,-0.0239287
5,-2.5306153,-2.317865,"('distant', 'outgoing')",-0.6695183,-0.3482544,-0.82718223,-0.5593021,-1.3424385,-1.0751405,0.267298
6,-2.6039822,-2.2991183,"('distant', 'open')",-1.4830112,-1.169224,-0.93424606,-0.6773845,-1.6737464,-1.3819089,0.2918375
7,1.4350493,1.5255002,"('insensitive', 'sensitive')",0.3935952,0.34906018,0.14521405,0.13700557,0.6579529,0.670522,0.0125691
8,-1.1778501,-1.1505128,"('unaffectionate', 'affectionate')",-0.70622385,-0.7095789,0.022002872,0.09291452,-0.6206904,-0.589059,0.0316314
9,-0.030579142,0.10944375,"('unaffectionate', 'caring')",-0.21095258,-0.17856261,0.682272,0.8047259,0.1469134,0.2452023,0.0982889
10,1.3929673,1.2772298,"('unsympathetic', 'sympathetic')",-0.17672661,-0.3285682,-0.36296144,-0.43652418,0.2844265,0.1707125,-0.113714
11,0.67351,0.5517547,"('unhelpful', 'helpful')",0.8076584,0.65415674,2.083979,2.0623457,1.1883825,1.089419,-0.0989635
12,1.1722453,1.4252666,"('unsupportive', 'supportive')",1.2568325,1.4579495,-2.2424479,-2.1888068,0.0622099,0.2314698,0.1692599
13,1.5225823,1.3781165,"('impolite', 'polite')",0.7360731,0.7202325,-0.6058319,-0.582911,0.5509411,0.505146,-0.0457951
14,1.2423941,1.042744,"('antisocial', 'social')",1.5241098,1.366362,0.42271265,0.17026396,1.0630721,0.85979,-0.2032821
