,ust_male,ust_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.07250791,-0.15867996,"('unsociable', 'sociable')",-0.1116956,-0.2127622,-0.0921018,-0.1857211,-0.0936193
1,-1.3472245,-1.3836071,"('unfriendly', 'friendly')",1.787937,1.7000952,0.2203563,0.158244,-0.0621123
2,0.6931903,0.7653354,"('unlikable', 'likable')",0.39556417,0.4435599,0.5443772,0.6044477,0.0600705
3,0.32526544,0.39042422,"('repellent', 'pleasant')",0.28458667,0.34412488,0.304926,0.3672746,0.0623486
4,-0.23464698,-0.34118336,"('disliked', 'liked')",-6.3532457,-6.4836283,-3.2939463,-3.4124057,-0.1184594
5,-1.5913922,-1.5816079,"('distant', 'outgoing')",-0.40409017,-0.47784275,-0.9977412,-1.0297253,-0.0319841
6,-1.9374393,-1.8862013,"('distant', 'open')",0.0953715,0.0129213035,-0.9210339,-0.93664,-0.0156061
7,0.062000077,0.081041306,"('insensitive', 'sensitive')",0.5716053,0.6057934,0.3168027,0.3434173,0.0266146
8,-1.4773692,-1.4645932,"('unaffectionate', 'affectionate')",0.79289955,0.6972958,-0.3422348,-0.3836487,-0.0414139
9,-1.2865251,-1.2722334,"('unaffectionate', 'caring')",0.9317762,0.88691324,-0.1773745,-0.1926601,-0.0152856
10,0.25611383,0.26365197,"('unsympathetic', 'sympathetic')",-0.55931395,-0.55276066,-0.1516001,-0.1445543,0.0070458
11,0.17904972,0.2329846,"('unhelpful', 'helpful')",1.2289897,1.3057772,0.7040197,0.7693809,0.0653612
12,-0.3015501,-0.21178365,"('unsupportive', 'supportive')",-2.0747156,-2.0789514,-1.1881329,-1.1453675,0.0427654
13,0.16923846,0.16154337,"('impolite', 'polite')",-0.59203255,-0.5425649,-0.2113971,-0.1905108,0.0208863
14,0.8318802,0.7795472,"('antisocial', 'social')",-0.1660929,-0.18803063,0.3328937,0.2957583,-0.0371354
15,-0.027185509,-0.099206395,"('boring', 'funny')",0.6159819,0.5877211,0.2943982,0.2442574,-0.0501408
16,-0.3003518,-0.31839198,"('unpopular', 'popular')",0.8087827,0.79641265,0.2542154,0.2390103,-0.0152051
17,-0.14489271,-0.06877756,"('nasty', 'nice')",-0.5365811,-0.5020988,-0.3407369,-0.2854382,0.0552987
18,-0.47351253,-0.44863826,"('disagreeable', 'welcoming')",-0.23771341,-0.2929461,-0.355613,-0.3707922,-0.0151792
19,-0.9944504,-0.932471,"('inhospitable', 'hospitable')",-0.30617288,-0.2859104,-0.6503116,-0.6091907,0.0411209
20,0.5630301,0.60378563,"('rough', 'thoughtful')",1.3862333,1.3792272,0.9746317,0.9915064,0.0168747
21,1.1394999,1.1412495,"('immoral', 'moral')",-0.37774026,-0.3132588,0.3808798,0.4139954,0.0331156
22,0.29769018,0.23655157,"('untrustworthy', 'trustworthy')",-1.00901,-1.066896,-0.3556599,-0.4151722,-0.0595123
23,-0.10083444,-0.09284421,"('insincere', 'sincere')",5.4754286,5.452069,2.6872971,2.6796124,-0.0076847
24,0.14255445,0.13008586,"('dishonest', 'honest')",0.58471215,0.54873466,0.3636333,0.3394102,-0.0242231
25,-0.460221,-0.4927252,"('egoistic', 'altruistic')",1.6741562,1.6561271,0.6069676,0.5817009,-0.0252667
26,-0.13565971,-0.12622564,"('hardhearted', 'benevolent')",2.0278234,2.0317433,0.9460819,0.9527588,0.0066769
27,-0.26911002,-0.26163617,"('hardhearted', 'softhearted')",1.3733643,1.2966816,0.5521271,0.5175228,-0.0346043
28,-0.15721379,-0.23392259,"('disloyal', 'loyal')",0.9780471,0.87643886,0.4104166,0.3212581,-0.0891585
29,-0.7849936,-0.89851147,"('unfair', 'fair')",-0.6269338,-0.79811144,-0.7059637,-0.8483114,-0.1423477
30,0.9934845,0.9518274,"('intolerant', 'tolerant')",1.5427659,1.5226672,1.2681252,1.2372472,-0.030878
31,-1.507149,-1.3982669,"('evil', 'good')",-0.7162611,-0.8299461,-1.1117051,-1.1141065,-0.0024014
32,0.23201632,0.17858446,"('unkind', 'kind')",0.71017605,0.60589325,0.4710962,0.3922389,-0.0788573
33,-0.06062151,-0.115030214,"('wrong', 'right')",-0.6213613,-0.6765615,-0.3409914,-0.3957959,-0.0548045
34,-0.14252208,0.027201883,"('mean', 'honorable')",5.889434,6.057591,2.873456,3.0423963,0.1689403
35,-0.85356545,-0.98801523,"('corrupt', 'incorrupt')",-0.16866907,-0.32293472,-0.5111173,-0.655475,-0.1443577
36,-1.8519444,-1.9018352,"('hostile', 'amicable')",0.2738455,0.107733846,-0.7890495,-0.8970507,-0.1080012
37,0.21624546,0.20183462,"('fake', 'genuine')",0.16491164,0.1713431,0.1905786,0.1865889,-0.0039897
38,-0.48016062,-0.4557328,"('untruthful', 'truthful')",-0.38699293,-0.3550921,-0.4335768,-0.4054124,0.0281644
39,1.1398495,1.1975973,"('exploitative', 'cooperative')",0.16253945,0.17638226,0.6511945,0.6869898,0.0357953
40,0.018757548,-0.022307245,"('stingy', 'generous')",-1.3523196,-1.4576871,-0.666781,-0.7399972,-0.0732162
41,0.081017815,0.16275361,"('unforgiving', 'forgiving')",0.15209344,0.08143176,0.1165556,0.1220927,0.0055371
42,0.6701977,0.7253717,"('unreliable', 'reliable')",-3.2689898,-3.2235458,-1.299396,-1.2490871,0.0503089
43,-0.01841057,0.10382276,"('irresponsible', 'responsible')",0.56041974,0.5439667,0.2710046,0.3238947,0.0528901
44,0.6279737,0.5975653,"('prejudiced', 'unprejudiced')",-1.3679523,-1.368026,-0.3699893,-0.3852304,-0.0152411
45,0.08715974,0.12925121,"('incompetent', 'competent')",-0.026023084,-0.065898106,0.0305683,0.0316766,0.0011083
46,0.055908922,0.0934061,"('uncompetitive', 'competitive')",-0.5554092,-0.52597797,-0.2497501,-0.2162859,0.0334642
47,0.25015283,0.33416006,"('stupid', 'smart')",5.443335,5.5540404,2.8467441,2.9441001,0.097356
48,0.04146354,0.11303146,"('unintelligent', 'intelligent')",0.6291945,0.7119569,0.335329,0.4124942,0.0771652
49,-0.09124805,-0.037995197,"('unable', 'able')",-0.14367494,-0.07677384,-0.1174615,-0.0573845,0.060077
50,-0.09041812,-0.11502052,"('clumsy', 'skillful')",0.087710455,0.08973582,-0.0013538,-0.0126424,-0.0112886
51,0.39926118,0.25292605,"('uneducated', 'educated')",0.50243384,0.49163392,0.4508475,0.37228,-0.0785675
52,-0.5776558,-0.71145445,"('irrational', 'rational')",0.49553582,0.34899265,-0.04106,-0.1812309,-0.1401709
53,-1.2692972,-1.2926856,"('uncreative', 'creative')",0.8844214,0.8417085,-0.1924379,-0.2254886,-0.0330507
54,-0.20566444,-0.28151894,"('incapable', 'capable')",1.0800914,1.0930555,0.4372135,0.4057683,-0.0314452
55,0.33208063,0.3710051,"('incompetent', 'clever')",0.30259287,0.32713878,0.3173367,0.3490719,0.0317352
56,0.86941344,0.8586178,"('impractical', 'practical')",-0.21985497,-0.22472909,0.3247792,0.3169444,-0.0078348
57,-0.5710989,-0.5827361,"('unimaginative', 'imaginative')",-2.4698818,-2.5078719,-1.5204904,-1.5453039,-0.0248135
58,-0.37314233,-0.42982212,"('undiscriminating', 'discriminating')",0.26012376,0.21182877,-0.0565093,-0.1089967,-0.0524874
59,0.11502211,0.08212397,"('foolish', 'wise')",0.2972077,0.23099239,0.2061149,0.1565582,-0.0495567
60,1.1575217,1.2590873,"('inefficient', 'efficient')",-0.2350739,-0.06954933,0.4612239,0.594769,0.1335451
61,0.40698573,0.2825462,"('illogical', 'logical')",0.4799715,0.38310182,0.4434786,0.332824,-0.1106546
